utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['((   ))  how big is provo? /'],     how big is provo ,qw,FEMALE,12
['{f um. } /'],f um  ,%,FEMALE,5
"['that a little town [ or, + or  ] a bigger city? /']",that a little town  or  or   a bigger city ,qy,FEMALE,7
"[""{f um, } it's not one of the bigger ones.  it's probably, {f um, } i compare it to the size of plano, maybe a little smaller.  /""]",f um  its not one of the bigger ones  its probably f um  i compare it to the size of plano maybe a little smaller  ,sd,FEMALE,1
"['plano, texas. /']",plano texas ,sd,FEMALE,1
['oh.  /'],oh  ,b,FEMALE,2
"['i talked to someone that was only a couple of thousand in her town, i think. /']",i talked to someone that was only a couple of thousand in her town i think ,sd,FEMALE,1
"['yeah,  /']",yeah  ,ny,FEMALE,9
['i forgot the name of the town.  /'],i forgot the name of the town  ,sd,FEMALE,1
['i thought maybe it was you <laughter>. /'],i thought maybe it was you laughter ,qy^d,FEMALE,16
['no <laughter>. /  *[[nn]]'],no laughter   nn,+,FEMALE,0
"[""{f oh, } {d well, } anyway, we're supposed to talk about education.  /""]",f oh  d well  anyway were supposed to talk about education  ,sd,FEMALE,1
"[""i certainly have some ideas since i'm studying it now in college.  /""]",i certainly have some ideas since im studying it now in college  ,sd,FEMALE,1
"[""i'd say, first of all, they need to go back to spending more time on the basic reading, writing, arithmetic --""]",id say first of all they need to go back to spending more time on the basic reading writing arithmetic ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- in grade school,  /']", in grade school  ,+,FEMALE,0
"['{c because } they really teach you about forty percent less than they used to,  /']",c because  they really teach you about forty percent less than they used to  ,sv,FEMALE,3
['{c and } it shows up.  /'],c and  it shows up  ,sv,FEMALE,3
"[""that's one idea.  /""]",thats one idea  ,sd,FEMALE,1
['do you have any? /'],do you have any ,qy,FEMALE,7
"[""{f um, } i don't know,  /""]",f um  i dont know  ,no,FEMALE,31
"[""[ i'm pretty, + i think i'm pretty ] satisfied with, {f um, } - /""]", im pretty  i think im pretty  satisfied with f um   ,sd,FEMALE,1
"['[ i gre-, +  i grew ] up in plano -- /']", i gre   i grew  up in plano  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- [ {c and, } + {c and }  ] my dad is actually on the school board there,  /']",  c and   c and    my dad is actually on the school board there  ,sd,FEMALE,1
"['{c so, } i kind of kept up with a lot of things that went on. /']",c so  i kind of kept up with a lot of things that went on ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""it's - /""]",its  ,%,FEMALE,5
"['plano, {f uh, } improved greatly in the last twenty, twenty-five years -- /']",plano f uh  improved greatly in the last twenty twentyfive years  ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""-- that's for sure.  /""]", thats for sure  ,sv,FEMALE,3
['it used to be the pits.  /'],it used to be the pits  ,sd,FEMALE,1
"['{c and } arlington is excellent now,  /']",c and  arlington is excellent now  ,sd,FEMALE,1
"[""{c but } i'm just speaking overall --""]",c but  im just speaking overall ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
['-- across the country. /'], across the country ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
['something is definitely wrong. /'],something is definitely wrong ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and, } {f uh, } one thing, they don't spend as much time just teaching reading  and  writing,  /""]",c and  f uh  one thing they dont spend as much time just teaching reading  and  writing  ,sv,FEMALE,3
['{c so } a lot of kids are just being promoted from year to year  /'],c so  a lot of kids are just being promoted from year to year  ,sv,FEMALE,3
"[""{c and } they truly can't read --  /""]",c and  they truly cant read   ,sv,FEMALE,3
['right. /'],right ,b,FEMALE,2
"[""-- {c so } i don't know how they expect them to, {f uh, } pass history when they can't read anything,  {d you know, } even read a word problem in math.  /""]", c so  i dont know how they expect them to f uh  pass history when they cant read anything  d you know  even read a word problem in math  ,sd,FEMALE,1
"[""{c so, } {f um, } that's definitely a problem.  /""]",c so  f um  thats definitely a problem  ,sv,FEMALE,3
"[""another problem is you're going to keep the smarter people in the system too long paying the wages they do. /""]",another problem is youre going to keep the smarter people in the system too long paying the wages they do ,sv,FEMALE,3
['right. /'],right ,b,FEMALE,2
"['{c but, } {f um, } -/']",c but  f um  ,%,FEMALE,5
"['{c so } [ do you, + what do you  ] think is good about the schools? /']",c so   do you  what do you   think is good about the schools ,qw,FEMALE,12
"['that is good about, - /']",that is good about  ,%,FEMALE,5
"['{d well, } it depends on where you are.  /']",d well  it depends on where you are  ,sv,FEMALE,3
"[""they're all so  different.  /""]",theyre all so  different  ,sv,FEMALE,3
"[""that's another thing --""]",thats another thing ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- about the united states.  /'], about the united states  ,+,FEMALE,0
"[""there's no national curriculum, {d you know, }  /""]",theres no national curriculum d you know   ,sd,FEMALE,1
"[""{e i mean, } what they'd be teaching in an arlington school they may not be teaching in a plano school -- /""]",e i mean  what theyd be teaching in an arlington school they may not be teaching in a plano school  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } in the same school district, [ you may, +  even in an arlington seventh grade for instance, you may ] have an english class  /']", c and  in the same school district  you may   even in an arlington seventh grade for instance you may  have an english class  ,sd,FEMALE,1
"['you may have half literature for the whole year,  /']",you may have half literature for the whole year  ,sd,FEMALE,1
"[""whereas in another one they're going to concentrate on grammar --""]",whereas in another one theyre going to concentrate on grammar ,sd,FEMALE,1
['grammar. /'],grammar ,b^m,FEMALE,24
"['-- and give you a little literature,  /']", and give you a little literature  ,+,FEMALE,0
"[""it's up to the teacher, in other words.  /""]",its up to the teacher in other words  ,sv,FEMALE,3
"[""{c so } [ that's kind of o-, + {d you know, } that's kind of odd ] to me. /""]",c so   thats kind of o  d you know  thats kind of odd  to me ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""it depends on, {f uh, } what school you're in and who your teacher is, actually -- /""]",it depends on f uh  what school youre in and who your teacher is actually  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c or } is how you end up <laughter>. - /'], c or  is how you end up laughter  ,sv,FEMALE,3
"['overall, arlington is good, one of the better ones in the state,  /']",overall arlington is good one of the better ones in the state  ,sd,FEMALE,1
['{c so } i guess we lucked out when we moved here. /'],c so  i guess we lucked out when we moved here ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{c so, } yeah,  /']",c so  yeah  ,b,FEMALE,2
"[""that's the thing is just to look at the school system in the area that you move into before you. -/""]",thats the thing is just to look at the school system in the area that you move into before you ,sv,FEMALE,3
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['of course we have a slight problem in that, {f uh, } the number of the illiterate in america is mushrooming at this point,  /']",of course we have a slight problem in that f uh  the number of the illiterate in america is mushrooming at this point  ,sd,FEMALE,1
"[""{c and, } {f uh, } {d you know, } where our kids might be in a great school, we're still paying an awful lot of taxes for people who are on welfare and unemployment because they can't read,  {d you know. } /""]",c and  f uh  d you know  where our kids might be in a great school were still paying an awful lot of taxes for people who are on welfare and unemployment because they cant read  d you know  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c so. } -/'],c so  ,%,FEMALE,5
"['{c but } do you think that there should be, {f um, } nationwide, {f um, } curriculum? /']",c but  do you think that there should be f um  nationwide f um  curriculum ,qy,FEMALE,7
"[""i don't know.  /""]",i dont know  ,no,FEMALE,31
"['i just read about that the other day,  /']",i just read about that the other day  ,sd,FEMALE,1
['{c and } i had never even thought of it.  /'],c and  i had never even thought of it  ,sd,FEMALE,1
"['actually it makes sense to a certain extent,  /']",actually it makes sense to a certain extent  ,sv,FEMALE,3
