utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
['there we go. /'],there we go ,sd,MALE,1
"['okay,  /']",okay  ,b,FEMALE,2
['great. /'],great ,ba,FEMALE,6
"['{c so, } do you play golf at all? /']",c so  do you play golf at all ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,FEMALE,9
"['i do,  /']",i do  ,sd,FEMALE,1
"[""i'm a player.  /""]",im a player  ,sd,FEMALE,1
"[""i'm kind of embarrassed  i'm talking to a man, cause i'm sure that [ you are, + you play ]  a lot more than i do. /""]",im kind of embarrassed  im talking to a man cause im sure that  you are  you play   a lot more than i do ,sd,FEMALE,1
"[""{d actually, } i don't. /""]",d actually  i dont ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,bh,FEMALE,18
"['no,  /']",no  ,nn,MALE,13
"['{f uh, } [ i, + {f uh, } when i ]  was younger, i played a little bit  /']",f uh   i  f uh  when i   was younger i played a little bit  ,sd,MALE,1
"['{c and } i was horrible, <laughter>  /']",c and  i was horrible laughter  ,sd,MALE,1
['{c so } i just stopped playing. /'],c so  i just stopped playing ,sd,MALE,1
"['{f oh, } {d well, } my husband [ is, + is ]  a very good golfer.  /']",f oh  d well  my husband  is  is   a very good golfer  ,sd,FEMALE,1
"['he has got, {d like } a six handicap. /']",he has got d like  a six handicap ,sd,FEMALE,1
"['wow,  /']",wow  ,ba,MALE,6
['that is real good. /'],that is real good ,sv,MALE,3
"['{c so, } {f uh, } - /']",c so  f uh   ,%,FEMALE,5
['{c and } he has been playing  since we have been married for twenty two years.  /'],c and  he has been playing  since we have been married for twenty two years  ,sd,FEMALE,1
"['{c so, } i had to start playing because,  he was, {d you know, } such an avid golfer.   /']",c so  i had to start playing because  he was d you know  such an avid golfer   ,sd,FEMALE,1
"['{c so, } i have been playing now, - /']",c so  i have been playing now  ,sd,FEMALE,1
"['{d well } i have had clubs for twenty years, {d you know. } /']",d well  i have had clubs for twenty years d you know  ,sd,FEMALE,1
"['wow,  /']",wow  ,ba,MALE,6
"['{c so } you have been playing, /']",c so  you have been playing ,bf,MALE,20
"['[ {c but, } + {c but, } ] i really enjoy it.  /']", c but   c but   i really enjoy it  ,sd,FEMALE,1
"['{c so, } i had to check that [ and, + and, ] {f uh, } talk about it.  /']",c so  i had to check that  and  and  f uh  talk about it  ,sd,FEMALE,1
"['{d well, } have you played recently? /']",d well  have you played recently ,qy,FEMALE,7
"['no,  /']",no  ,nn,MALE,13
"[""{d actually, } i don't even know if i  checked that or not, to be perfectly honest. {f um } <laughter>. /""]",d actually  i dont even know if i  checked that or not to be perfectly honest f um  laughter ,sd,MALE,1
['oh <laughter>. /'],oh laughter ,b,FEMALE,2
"['that seems to have been a mistake,  /']",that seems to have been a mistake  ,sd,MALE,1
"[""i don't know.  {f um. } /""]",i dont know  f um  ,h,MALE,15
"[""{f oh, } that's okay. /""]",f oh  thats okay ,bd,FEMALE,38
"['yeah,  /']",yeah  ,aa,MALE,4
['i have not played in a long time.  /'],i have not played in a long time  ,sd,MALE,1
"['{f um, } when i was, - /']",f um  when i was  ,sd,MALE,1
"['about five or six years ago, my dad , who plays every now and  then took me out with him  /']",about five or six years ago my dad  who plays every now and  then took me out with him  ,sd,MALE,1
"['[ {c and, } + {c and } ] i basically, {f um, } [ i + ]  had a horrible slice or hook,  /']", c and   c and   i basically f um   i    had a horrible slice or hook  ,sd,MALE,1
['i forget which one it was. /'],i forget which one it was ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['it wound up tossing the ball into the trees,']",it wound up tossing the ball into the trees,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['virtually every time. /'],virtually every time ,+,MALE,0
"['yeah,  /']",yeah  ,b,FEMALE,2
['the slice goes to the right  /'],the slice goes to the right  ,sd,FEMALE,1
"['{c and } the hook  goes to the left,  /']",c and  the hook  goes to the left  ,sd,FEMALE,1
['i think. /'],i think ,h,FEMALE,15
"['yes,  /']",yes  ,aa,MALE,4
"['i was slicing, {d actually. } /']",i was slicing d actually  ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c and, }']",c and ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['as it turns out, {f uh, } i went and took some lessons for  awhile, because i just, [ i + ] would lose so many balls, and, {f uh, } make it a  horrible time for everybody. /']",as it turns out f uh  i went and took some lessons for  awhile because i just  i   would lose so many balls and f uh  make it a  horrible time for everybody ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['i went and took some lessons,  /']",i went and took some lessons  ,sd,MALE,1
"['{c and } a i got a little  bit better,  /']",c and  a i got a little  bit better  ,sd,MALE,1
"['[ {c but } i st-, + {c but } then i ] sort of, {d you know, }  ((   ))   [ went, + went ] back to school and did not have time and this and that,  /']", c but  i st  c but  then i  sort of d you know          went  went  back to school and did not have time and this and that  ,sd,MALE,1
"['[ {c and, } + {c and } ]  the only thing i do now is i occasionally go out to a driving range and hit a couple of balls and  see what i can do.  /']", c and   c and    the only thing i do now is i occasionally go out to a driving range and hit a couple of balls and  see what i can do  ,sd,MALE,1
"['[ {c and }  i, +']", c and   i ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""i think that's really a good thing to do.  /""]",i think thats really a good thing to do  ,sv,FEMALE,3
"['{d so, }  where,']",d so   where,qw,FEMALE,12
"['{c and } i ] still have this  (( slice )) , /']",c and  i  still have this   slice   ,+,MALE,0
"['are you in your life,  /']",are you in your life  ,+,FEMALE,0
"['{e i mean, } are you in school? /']",e i mean  are you in school ,qy,FEMALE,7
"[""i'm a graduate student,  /""]",im a graduate student  ,sd,MALE,1
['yeah. /'],yeah ,%,MALE,5
"['{f oh, } okay,  /']",f oh  okay  ,bk,FEMALE,14
['at the university of rochester? /'],at the university of rochester ,qy,FEMALE,7
['yes. /'],yes ,ny,MALE,9
"['{f oh, } great. /']",f oh  great ,ba,FEMALE,6
"[""as a matter of fact, {f um, } [ so + ] i don't have time to  do much else, except for graduate work. /""]",as a matter of fact f um   so   i dont have time to  do much else except for graduate work ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
['yeah. /'],yeah ,b,FEMALE,2
"['right,  /']",right  ,b,MALE,2
"['{c so } i hang around this way,  /']",c so  i hang around this way  ,sd,MALE,1
"['{c and } i, -/']",c and  i ,%,MALE,5
['sure. /'],sure ,b,FEMALE,2
"['occasionally, {f uh, } {f uh, } - /']",occasionally f uh  f uh   ,%,MALE,5
['a bunch of us  ((   ))   were pretty avid [ golfers. +'],a bunch of us        were pretty avid  golfers ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['golfers, ]  so we will go  out  /']",golfers   so we will go  out  ,+,MALE,0
"['{c and } [ [ we will, + we will, ] + we will ]  play, {d you know. }  /']",c and    we will  we will   we will   play d you know   ,sd,MALE,1
"[""{c and } [ you don't, +""]",c and   you dont ,qy^d,FEMALE,16
"[""you don't ] have the length of the playing  time that we do. /""]",you dont  have the length of the playing  time that we do ,+,FEMALE,0
"['[ [ i have, + i have ] very litt-, +  at the moment i have very little ] playing time.  /']",  i have  i have  very litt   at the moment i have very little  playing time  ,sd,MALE,1
"['[ when i, + when i ]  go on vacation, my father and i, {f uh } --']", when i  when i   go on vacation my father and i f uh  ,sd,MALE,1
['yes. /'],yes ,b,FEMALE,2
['-- play a little bit.   /'], play a little bit   ,+,MALE,0
"[""{c but, }  i don't, {d you know, } - /""]",c but   i dont d you know   ,sd,MALE,1
"['we play [ a par, + a par ] three, nine hole course.  /']",we play  a par  a par  three nine hole course  ,sd,MALE,1
"['{c because, }']",c because ,%,MALE,5
"[""{f oh, } that's my favorite kind to play. /""]",f oh  thats my favorite kind to play ,sd,FEMALE,1
['((   )) . -/'],     ,+,MALE,0
"[""{c because, } for a woman, it's really nice to play a  par three course because,""]",c because  for a woman its really nice to play a  par three course because,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""[ that's my, + ]  i can't hit a driver very far  /""]", thats my    i cant hit a driver very far  ,+,FEMALE,0
"[""{c and, } in fact, i don't  even like  to use a driver,  /""]",c and  in fact i dont  even like  to use a driver  ,sd,FEMALE,1
['i use a three iron off the tee --'],i use a three iron off the tee ,sd,FEMALE,1
['{f um. } /'],f um  ,%,MALE,5
"['-- because, i have more control over it. /']", because i have more control over it ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, } [ i can, + i can ] just have better contact  with the ball that way.  /']",c and   i can  i can  just have better contact  with the ball that way  ,sd,FEMALE,1
"[""{c so, } i'm still using a three iron  /""]",c so  im still using a three iron  ,sd,FEMALE,1
"['{c and } my husband is trying to  get me into using a, {d you,']",c and  my husband is trying to  get me into using a d you,sd,FEMALE,1
['((   )) .'],    ,x,MALE,8
"['know, } {d like } a high number wood --']",know  d like  a high number wood ,+,FEMALE,0
['right. /'],right ,b,MALE,2
['-- instead. /'], instead ,+,FEMALE,0
"['{c but, } those are, {f uh, } still not you favorite, {f huh? } /']",c but  those are f uh  still not you favorite f huh  ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""it's not my favorite,  /""]",its not my favorite  ,sd,FEMALE,1
"['{c but, } [ [ i, + i, ] +  {f uh, } i ] enjoy,  /']",c but    i  i    f uh  i  enjoy  ,sd,FEMALE,1
"['[ i, + i ] really do,  /']", i  i  really do  ,sd,FEMALE,1
"[""i think i'm going to like golf  ((   ))  the older i get,""]",i think im going to like golf       the older i get,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
['and the more time i have to play.  /'],and the more time i have to play  ,+,FEMALE,0
"['[ i, + we ] have three teenage daughters. /']", i  we  have three teenage daughters ,sd,FEMALE,1
"['{f uh, } wow,  ((   )) . /']",f uh  wow       ,ba,MALE,6
"['one is, -/']",one is ,sd,FEMALE,1
['you must be very busy. /'],you must be very busy ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""i'm very busy,  /""]",im very busy  ,sd,FEMALE,1
['i have a part time job  /'],i have a part time job  ,sd,FEMALE,1
"[""[ {c and, } + {c and } ] during the year, i don't play much golf  /""]", c and   c and   during the year i dont play much golf  ,sd,FEMALE,1
"[""[ {c but, } + {c but, } ] when [ i'm, + we ]  are on vacation, i love to play.  just like you said. /""]", c but   c but   when  im  we   are on vacation i love to play  just like you said ,sd,FEMALE,1
['{f um. } /'],f um  ,%,MALE,5
"['{c and, } we got to play in monterrey in  california, right, {d you know, } along the pacific ocean, this past spring.  /']",c and  we got to play in monterrey in  california right d you know  along the pacific ocean this past spring  ,sd,FEMALE,1
"['{c and } [ that was, +  {a i told my husband, } that was ] the way to play, {d you know, }  /']",c and   that was   a i told my husband  that was  the way to play d you know   ,sd,FEMALE,1
"['that was, <laughter> - /']",that was laughter  ,sd,FEMALE,1
"['if i could play there every time i want, [ it was, + it was ] great.  /']",if i could play there every time i want  it was  it was  great  ,sd,FEMALE,1
['[ <laughter> + ]  a neat experience <sigh>. -/'], laughter    a neat experience sigh ,sd,FEMALE,1
"[""miniature golf, there's my game. {f uh. } /""]",miniature golf theres my game f uh  ,sd,MALE,1
"['miniature golf is great,  /']",miniature golf is great  ,sv,FEMALE,3
['yes. /'],yes ,aa,FEMALE,4
"['miniature golf, <laughter> there you go, putt, putt. /']",miniature golf laughter there you go putt putt ,sd,MALE,1
"[""{d well, } that's the thing my kids like  to do that [ with, + ] {d you know, } on dates and stuff. /""]",d well  thats the thing my kids like  to do that  with   d you know  on dates and stuff ,sd,FEMALE,1
['{f uh. } /'],f uh  ,%,MALE,5
"['{c but, } golf is {f um, } - /']",c but  golf is f um   ,sd,FEMALE,1
"['[ we, + we ] probably are talking about golf because i did check it  (( {d you know } )) . /']", we  we  probably are talking about golf because i did check it   d you know    ,sv,FEMALE,3
"[""[ [ i don't, + i don't, ] + i don't ] - /""]",  i dont  i dont   i dont   ,%,MALE,5
"['((   ))  <<voice fades>> [ i may have, actually, + i may have ] just checked random things. /']",     voice fades  i may have actually  i may have  just checked random things ,sd,MALE,1
"[""[ i don't, + i don't ] recall anymore. /""]", i dont  i dont  recall anymore ,sd,MALE,1
"['{d well, } yeah,  /']",d well  yeah  ,b,FEMALE,2
"['if you ever played, - /']",if you ever played  ,sd,FEMALE,1
"[""{e i mean, } i feel like anybody that's ever played golf can talk about it  /""]",e i mean  i feel like anybody thats ever played golf can talk about it  ,sv,FEMALE,3
"['{c and } maybe if you can  even talk about it, [ if you, + if you ] have, {f uh, } watched it on t v. /']",c and  maybe if you can  even talk about it  if you  if you  have f uh  watched it on t v ,sv,FEMALE,3
['right.  /'],right  ,aa,MALE,4
"['yeah,  /']",yeah  ,aa,MALE,4
"['{d actually, } we have a  very very, {f um, } - /']",d actually  we have a  very very f um   ,sd,MALE,1
"['we had the, {f uh, } -/']",we had the f uh  ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['tell me about your clubs up there.  /'],tell me about your clubs up there  ,ad,FEMALE,22
"['what, -/']",what ,%,FEMALE,5
"['{d well, } we had, - /']",d well  we had  ,sd,MALE,1
"[""i haven't played around here too much.  /""]",i havent played around here too much  ,sd,MALE,1
['we have a very good one called locust hill though.  /'],we have a very good one called locust hill though  ,sd,MALE,1
"['there, {f uh, } the l-, -/']",there f uh  the l ,%,MALE,5
['locust hill? /'],locust hill ,br,FEMALE,30
"['yeah,  /']",yeah  ,aa,MALE,4
['the l p g a  comes here every year --'],the l p g a  comes here every year ,sd,MALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['right. /'],right ,b,FEMALE,2
['-- the rochester international.  /'], the rochester international  ,+,MALE,0
"['{c and then }  we had a p g a, {d actually, } a very big p g a, {f uh, } tour stop here, last year. /']",c and then   we had a p g a d actually  a very big p g a f uh  tour stop here last year ,sd,MALE,1
"['{f oh, } great. /']",f oh  great ,ba,FEMALE,6
"['{c and, } {d actually, } {f um, } they say [ the, + the, ] - /']",c and  d actually  f um  they say  the  the   ,sd,MALE,1
"['i have not played the course,  /']",i have not played the course  ,sd,MALE,1
"['{c but, } they say the course [ is very, + [ [ is, + is, ] + is ] pretty ]  tough, pretty challenging. /']",c but  they say the course  is very    is  is   is  pretty   tough pretty challenging ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } it's, {f um, } not only that,  /""]",c and  its f um  not only that  ,sd,MALE,1
"[""{c but, } it's exceedingly well kept, apparently. /""]",c but  its exceedingly well kept apparently ,sd,MALE,1
"['{f oh, } yeah. /']",f oh  yeah ,ba,FEMALE,6
"['{c because, } [ th-, + those ]  are the comments i kept hearing from the pros, {d you know, } /']",c because   th  those   are the comments i kept hearing from the pros d you know  ,sd,MALE,1
"['they kept saying, we hear, {d you know, } [ on, + on ]  television  ((   ))  i, - /']",they kept saying we hear d you know   on  on   television       i  ,sd,MALE,1
"[""{c but, } they keep saying it's just wonderful, {f uh, }  /""]",c but  they keep saying its just wonderful f uh   ,sd,MALE,1
['the course is so well maintained  /'],the course is so well maintained  ,sd,MALE,1
"['{c and, } {d you know, } [ [ it, + it, ] + it ]  rained through half the {f um, } tournament, so people had to  ((   )) , - /']",c and  d you know    it  it   it   rained through half the f um  tournament so people had to        ,sd,MALE,1
"['{c but, } they still, - /']",c but  they still  ,sd,MALE,1
"['the grounds keepers were absolutely wonderful about,']",the grounds keepers were absolutely wonderful about,sd,MALE,1
"['{f oh, } yeah. /']",f oh  yeah ,ba,FEMALE,6
['getting things back up again.  /'],getting things back up again  ,+,MALE,0
"['{c and } this, - /']",c and  this  ,%,MALE,5
"['{d actually, } [ [ when, + when the, ] + {f um, } when the ] l p g a came here --']",d actually    when  when the   f um  when the  l p g a came here ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- i guess that was about a week and a half ago,  [ it was just, + [ it, + it ] takes ] over the whole town. /']", i guess that was about a week and a half ago   it was just   it  it  takes  over the whole town ,+,MALE,0
"['# {f oh, } sure. # /']", f oh  sure  ,aa,FEMALE,4
"[""# {d you know. } #  it's all over the news,  /""]", d you know    its all over the news  ,sd,MALE,1
['{c and } --'],c and  ,sd,MALE,1
['yes. /'],yes ,b,FEMALE,2
"['-- lots and lots of people take off work,']", lots and lots of people take off work,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
['[ to go + --'], to go  ,+,MALE,0
"['to watch them,  /']",to watch them  ,^2,FEMALE,23
['yeah. /'],yeah ,%,FEMALE,5
"['-- to go ] an watch [ the, + the, ]  {f uh, } ladies <<sounds like some loss of words here>>,']", to go  an watch  the  the   f uh  ladies sounds like some loss of words here,+,MALE,0
"['the ladies, -/']",the ladies ,^2,FEMALE,23
['play.  /'],play  ,+,MALE,0
"[""{c so, } {e i mean, } i think [ it's  actually, + it's absolutely ] wonderful to see. /""]",c so  e i mean  i think  its  actually  its absolutely  wonderful to see ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""i'm sure the people love golf up  there like they do down here. /""]",im sure the people love golf up  there like they do down here ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
['{f uh. } -/'],f uh  ,%,MALE,5
"['people are just cra-, - /']",people are just cra  ,sv,FEMALE,3
"['golf is just, - /']",golf is just  ,sv,FEMALE,3
"[""it's just the coming thing,  /""]",its just the coming thing  ,sv,FEMALE,3
['{e i mean } a lot of people are just crazy about it. /'],e i mean  a lot of people are just crazy about it ,sv,FEMALE,3
['it seems to be.  /'],it seems to be  ,aa,MALE,4
"['it seems a lot of people  are really, {d you know, } - /']",it seems a lot of people  are really d you know   ,sv,MALE,3
"['[ either, + {f um, } either ] you have not played it, [ or, + or ] [ you, + you ] have played it /']", either  f um  either  you have not played it  or  or   you  you  have played it ,sv,MALE,3
"['and you sort of stink, like me, /']",and you sort of stink like me ,sd,MALE,1
"['{d well, }']",d well ,sv,FEMALE,3
['{c and } you sort of play every now and then. /'],c and  you sort of play every now and then ,sv,MALE,3
"[""[ it's, + it's ]  just such a difficult thing.   /""]", its  its   just such a difficult thing   ,+,FEMALE,0
"[""{e i mean } [ [ it's, + i just, ] + i  watch ] my husband  /""]",e i mean    its  i just   i  watch  my husband  ,sd,FEMALE,1
"[""{c and } [ he's, + he was ]  a professional athlete,  /""]",c and   hes  he was   a professional athlete  ,sd,FEMALE,1
"[""[ he, + he's ] a very good athlete  /""]", he  hes  a very good athlete  ,sd,FEMALE,1
"[""{c and } he's got the coordination, that god given coordination,  /""]",c and  hes got the coordination that god given coordination  ,sd,FEMALE,1
"['{c and } he just struggles,']",c and  he just struggles,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['{d you know, } all the time, [ to + {f um, } to ]  master this game. /']",d you know  all the time  to  f um  to   master this game ,+,FEMALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"[""{d well, } same here, {e i mean, } i'm a brown belt  in karate at this point in time.  /""]",d well  same here e i mean  im a brown belt  in karate at this point in time  ,sd,MALE,1
"['[ [ [ {c and, } + {f uh, }']",   c and   f uh ,sd,MALE,1
"['{f oh } my, really! /']",f oh  my really ,ba,FEMALE,6
"['{c and, } ] + {c and  ] i can not, ] + {c and } i can not ]  hit a golf ball <laughter>. /']",c and    c and   i can not   c and  i can not   hit a golf ball laughter ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['{d you know } i, -/']",d you know  i ,%,MALE,5
"['{c because } it, - /']",c because  it  ,%,FEMALE,5
"['{d well, } i watch my husband swing  /']",d well  i watch my husband swing  ,sd,FEMALE,1
"[""{c and } his swing, {d you know, } {d like } compared to the pros, is so, [ it's + ] ridged./""]",c and  his swing d you know  d like  compared to the pros is so  its   ridged,sd,FEMALE,1
"[""it's like he's trying so hard, it's not that flowing movement.""]",its like hes trying so hard its not that flowing movement,sd,FEMALE,1
['right. /'],right ,b,MALE,2
['{d you know. } /'],d you know  ,+,FEMALE,0
"[""that's because he's probably doing what i do, worrying about,""]",thats because hes probably doing what i do worrying about,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['is my head straight, is my arm right,']",is my head straight is my arm right,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"[""or, how far he's going to hit it, i think, {d you know. } /""]",or how far hes going to hit it i think d you know  ,bf,FEMALE,20
['{f oh }  yeah. /'],f oh   yeah ,aa,MALE,4
['{c and } i worry about that. /'],c and  i worry about that ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,aa,MALE,4
"['i have just got to get this drive, {d you know, }  really far,  /']",i have just got to get this drive d you know   really far  ,sd,FEMALE,1
['i have got to hit it. /'],i have got to hit it ,sd,FEMALE,1
['<sigh> yeah. /'],sigh yeah ,b,MALE,2
['{c so. } -/'],c so  ,%,FEMALE,5
['yeah. /'],yeah ,b,MALE,2
['yeah. /'],yeah ,b,FEMALE,2
"['i have this nasty habit [ of +  ((   ))  of ]  turning my head at the last second, [ or, +']",i have this nasty habit  of        of   turning my head at the last second  or ,sd,MALE,1
"['yep,  /']",yep  ,b,FEMALE,2
"['{c or, } -/']",c or  ,%,FEMALE,5
['or ] just keeping my arm wrong. /'],or  just keeping my arm wrong ,+,MALE,0
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['turning your head is probably the most  common thing for women,']",turning your head is probably the most  common thing for women,sd,FEMALE,1
['is it? /'],is it ,qy,MALE,7
['they say.   /'],they say   ,+,FEMALE,0
['{c and } you are always so anxious to see  where it goes. /'],c and  you are always so anxious to see  where it goes ,sv,FEMALE,3
"['right,  /']",right  ,aa,MALE,4
['exactly. /'],exactly ,aa,MALE,4
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['exactly,  /']",exactly  ,aa,MALE,4
"[""it's just like [ i, + i ]  don't watch the ball die,  /""]",its just like  i  i   dont watch the ball die  ,sd,MALE,1
['i have  ((   )) . - /'],i have        ,sd,MALE,1
