utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['how many children do you have now? /'],how many children do you have now ,qw,MALE,12
['{d well } i have five. /'],d well  i have five ,sd,FEMALE,1
['you have five? /'],you have five ,br,MALE,30
['right. /'],right ,aa,FEMALE,4
"[""{d well } you do have a hard time finding time # then don't you? # /""]",d well  you do have a hard time finding time  then dont you  ,qy,MALE,7
"['# {d well, } # [ five are, + {e i mean } four of them are ] grown,  /']", d well    five are  e i mean  four of them are  grown  ,sd,FEMALE,1
"[""they're in college or just out of college  /""]",theyre in college or just out of college  ,sd,FEMALE,1
['{c so } i really have just a thirteen year old at home. /'],c so  i really have just a thirteen year old at home ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,MALE,2
['you sound so young. /'],you sound so young ,sv,MALE,3
"['{d well, } i work at it # <laughter>. # /']",d well  i work at it  laughter  ,sd,FEMALE,1
['# <laughter> # all right <<very faint>>.  /'], laughter  all right very faint  ,bk,MALE,14
"['to have them, {f uh, } -/']",to have them f uh  ,%,MALE,5
['i try to fool everybody # <laughter>. # /'],i try to fool everybody  laughter  ,sd,FEMALE,1
"[""# <laughter> # i think you're doing a good job. /""]", laughter  i think youre doing a good job ,sv,MALE,3
['# <laughter>. #'], laughter ,x,FEMALE,8
['# i just # have one child. /'], i just  have one child ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and, } {f uh, } i don't think, {f uh, } - /""]",c and  f uh  i dont think f uh   ,%,MALE,5
"[""{d well }  there's not much i can do about it.  /""]",d well   theres not much i can do about it  ,sd,MALE,1
"['[ my, + my ] wife and i are, [ u-, + ] in our forties, {d you know, }  /']", my  my  wife and i are  u   in our forties d you know   ,sd,MALE,1
"['{c so, } {f uh } -- -/']",c so  f uh   ,%,MALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c but } it's hard to raise one child without them thinking  [ they're the, + they're the ] pivot point of the universe. /""]", c but  its hard to raise one child without them thinking   theyre the  theyre the  pivot point of the universe ,sv,MALE,3
['i think you are right  /'],i think you are right  ,aa,FEMALE,4
['{c because } i was an only child too.  /'],c because  i was an only child too  ,sd,FEMALE,1
"[""{c and } that's one reason i have so many <laughter>  because  [ i really, + i ] enjoy the big family. /""]",c and  thats one reason i have so many laughter  because   i really  i  enjoy the big family ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['{c and } my thirteen year old is pretty separate from her brother and sisters  /'],c and  my thirteen year old is pretty separate from her brother and sisters  ,sd,FEMALE,1
['{c and so } she is sort of like an only child  /'],c and so  she is sort of like an only child  ,sd,FEMALE,1
"[""{c and } it's the same type of thing, # {f uh, } # /""]",c and  its the same type of thing  f uh   ,sv,FEMALE,3
['# uh-huh.  /'], uhhuh  ,b,MALE,2
['# i have a younger brother like that.  /'], i have a younger brother like that  ,sd,MALE,1
"[""i'm in my forties, like i say  /""]",im in my forties like i say  ,sd,MALE,1
['{c and } i have a brother in his twenties. /'],c and  i have a brother in his twenties ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } [ i was, + i was ] the youngest. /']",c and   i was  i was  the youngest ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['{c so } i understand how that worked.  /'],c so  i understand how that worked  ,sd,MALE,1
['{c and } he was treated like he had five fathers # or something. # /'],c and  he was treated like he had five fathers  or something  ,sd,MALE,1
['# right.  /'], right  ,aa,FEMALE,4
"[""# that's exactly how it is, {d you know. }  /""]", thats exactly how it is d you know   ,sd,FEMALE,1
"[""she's got all these sisters and her brother to take care of her.  /""]",shes got all these sisters and her brother to take care of her  ,sd,FEMALE,1
"[""when things don't go right, <laughter> she just calls one of them, {d you know. } /""]",when things dont go right laughter she just calls one of them d you know  ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['{c but, } {f uh, } yeah,  /']",c but  f uh  yeah  ,%,FEMALE,5
"[""[ it, + it's ] a little bit difficult, though.  /""]", it  its  a little bit difficult though  ,sd,FEMALE,1
['i think it was easier when they all had each other and could entertain each other and i was home more.  #  /'],i think it was easier when they all had each other and could entertain each other and i was home more    ,sd,FEMALE,1
"['{c and, } # -/']",c and   ,%,FEMALE,5
"['# <throat_clearing> did # you all do a lot of organized things like, {f uh, } little league, {f uh, } # soccer? # /']", throatclearing did  you all do a lot of organized things like f uh  little league f uh   soccer  ,qy,MALE,7
"['# [ we, # +  we  ] really did not.  /']",  we    we   really did not  ,ng,FEMALE,29
"[""my next oldest daughter that's in college in california is a world twirling champion.  /""]",my next oldest daughter thats in college in california is a world twirling champion  ,sd,FEMALE,1
['she twirls a baton  /'],she twirls a baton  ,sd,FEMALE,1
['{c and } we did a lot of things together. /'],c and  we did a lot of things together ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['she and i did a lot of things together and flew, - /']",she and i did a lot of things together and flew  ,sd,FEMALE,1
['we have flown all over the world for her to compete and to perform. /'],we have flown all over the world for her to compete and to perform ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['{c and } that was a lot of fun.  /'],c and  that was a lot of fun  ,sd,FEMALE,1
"['{c but } [ [ that, + that, ] + i guess you could consider that  ] organized.  /']",c but    that  that   i guess you could consider that   organized  ,sv,FEMALE,3
"['{e i mean, } there is a competition all the time. /']",e i mean  there is a competition all the time ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
['we were very heavy into that.   /'],we were very heavy into that   ,sd,FEMALE,1
"['other than that, they were pretty much, - /']",other than that they were pretty much  ,sd,FEMALE,1
['and  maybe dancing school for a while or mainly school sports and things like that. /'],and  maybe dancing school for a while or mainly school sports and things like that ,sd,FEMALE,1
"[""{d you know, } i think that's probably  true.   the, - /""]",d you know  i think thats probably  true   the  ,sv,MALE,3
"['if you have one child or  fewer, you get involved in organized events  or --']",if you have one child or  fewer you get involved in organized events  or ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- activities  /'], activities  ,+,MALE,0
"[""{c and } if you have a large number of children   [ or, + ] then  you don't. /""]",c and  if you have a large number of children    or   then  you dont ,sv,MALE,3
"[""{d well, } you can't afford to. /""]",d well  you cant afford to ,sv,FEMALE,3
"['no,  /']",no  ,aa,MALE,4
"['you ca-, - /']",you ca  ,%,MALE,5
"[""{c and } there's not enough time, # {f uh } # -- /""]",c and  theres not enough time  f uh    ,sv,MALE,3
['# right. # /'], right  ,aa,FEMALE,4
"['-- {d like } my son is in, {f uh, } little league this year.  /']", d like  my son is in f uh  little league this year  ,sd,MALE,1
"[""he's ten.  /""]",hes ten  ,sd,MALE,1
['{c and } they practice three times a week  /'],c and  they practice three times a week  ,sd,MALE,1
['{c and } they have a game  /'],c and  they have a game  ,sd,MALE,1
"[""{c and } it's just, {f uh, } if there were more than one child, i don't know, [ the-, + there ] would be no way to do it. /""]",c and  its just f uh  if there were more than one child i dont know  the  there  would be no way to do it ,sv,MALE,3
['right.  /'],right  ,aa,FEMALE,4
"[""# that's right. # /""]", thats right  ,aa,FEMALE,4
"['# {d you know, } # one parent go one direction  /']", d you know   one parent go one direction  ,sv,MALE,3
"[""{c and } i'd have to go in the other  /""]",c and  id have to go in the other  ,sv,MALE,3
['{c and } --'],c and  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- we could only cover two at that. /'], we could only cover two at that ,+,MALE,0
['yeah.  /'],yeah  ,b,FEMALE,2
['{d well } i know i spent hours in the gym every day with my daughter  /'],d well  i know i spent hours in the gym every day with my daughter  ,sd,FEMALE,1
['{c and } my little one also competed  because really she had no choice.   /'],c and  my little one also competed  because really she had no choice   ,sd,FEMALE,1
['she had to go with me. /'],she had to go with me ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c so } the three of us just spent a lot of time traveling [ and, + and ] competing  /']",c so  the three of us just spent a lot of time traveling  and  and  competing  ,sd,FEMALE,1
"[""{c and, } of course, the competing itself, really didn't matter what it was,  /""]",c and  of course the competing itself really didnt matter what it was  ,sv,FEMALE,3
['it was making the friends and going all the places  /'],it was making the friends and going all the places  ,sv,FEMALE,3
"['{c and } it was a really neat experience,  /']",c and  it was a really neat experience  ,sd,FEMALE,1
['but it took our total time.  /'],but it took our total time  ,sd,FEMALE,1
"['i did not work, {f uh, } when i did this.  /']",i did not work f uh  when i did this  ,sd,FEMALE,1
['now i do work full-time. /'],now i do work fulltime ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and } it's just,""]",c and  its just,sd,FEMALE,1
['<throat_clearing>.'],throatclearing,x,MALE,8
['my thirteen year old and myself  /'],my thirteen year old and myself  ,+,FEMALE,0
['{c and so }  we really have to keep it together to get just her activities in and still have time to spend with each other.  /'],c and so   we really have to keep it together to get just her activities in and still have time to spend with each other  ,sd,FEMALE,1
"['#  (( {c so } )) , # -/']",   c so     ,%,FEMALE,5
