utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['{c so } you have a [ child --'],c so  you have a  child ,qy^d,MALE,16
['yeah  /'],yeah  ,ny,MALE,9
"['we, -/']",we ,%,MALE,5
['two year old daughter in child care + ]  /'],two year old daughter in child care    ,na,MALE,21
['{c and } we went through the process of searching for child care  and --'],c and  we went through the process of searching for child care  and ,sd,MALE,1
['uh-huh. /'],uhhuh ,+,MALE,0
"['-- {f uh, } finding what we consider to be,']", f uh  finding what we consider to be,+,MALE,0
['<squeak> <door>.'],squeak door,x,MALE,8
"['real good child care at a, {f uh, } pretty reasonable price, we think. /']",real good child care at a f uh  pretty reasonable price we think ,+,MALE,0
"['{f uh, } -/']",f uh  ,%,MALE,5
"['how about you,  /']",how about you  ,qo,MALE,25
['do you have any children? /'],do you have any children ,qy,MALE,7
"['yes,  /']",yes  ,ny,MALE,9
['our first  /'],our first  ,sd,MALE,1
['{c and } he just turned three months. /'],c and  he just turned three months ,sd,MALE,1
"['{f oh, } boy. /']",f oh  boy ,ba,MALE,6
"[""{c so, } we're <noise> just starting into  hunting for child <noise> care. /""]",c so  were noise just starting into  hunting for child noise care ,sd,MALE,1
['yeah. /'],yeah ,ba,MALE,6
"['right now, both of us are students. /']",right now both of us are students ,sd,MALE,1
['are you?  /'],are you  ,bh,MALE,18
['where are --'],where are ,qw,MALE,12
"['{f uh, } /']",f uh  ,%,MALE,5
['-- a student? /'], a student ,+,MALE,0
"['{f uh, } university of southern mississippi. /']",f uh  university of southern mississippi ,sd,MALE,1
['no kidding. /'],no kidding ,ba,MALE,6
"[""{f uh, } she's, -/""]",f uh  shes ,%,MALE,5
['i was a professor in a university here in california for a while. /'],i was a professor in a university here in california for a while ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['yeah,  /']",yeah  ,%,MALE,5
"['{f uh, } are you going to, {f uh, } put your son in child care in [ a, + a ] year or  two? /']",f uh  are you going to f uh  put your son in child care in  a  a  year or  two ,qy,MALE,7
"['{f uh, } probably.  {f uh, }  /']",f uh  probably  f uh   ,na,MALE,21
"[""{d actually } spring semester a year from now he's going to have to be in child care [ f-, + {f uh, } five ] days a week more than likely.""]",d actually  spring semester a year from now hes going to have to be in child care  f  f uh  five  days a week more than likely,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{f uh, } depending on how my class schedule runs  /']",f uh  depending on how my class schedule runs  ,+,MALE,0
['{c because } my wife will be doing her internship that semester. /'],c because  my wife will be doing her internship that semester ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['it will be forty hour week, [ not, + no, ] eight to five type of thing. /']",it will be forty hour week  not  no  eight to five type of thing ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['<inhaling> {c so } <breathing>, depending on what my class schedule looks like, he may spend [ four, + [ si-, + ] anywhere from four + ] to eight hours a day in child care at that point.  /']",inhaling c so  breathing depending on what my class schedule looks like he may spend  four   si   anywhere from four   to eight hours a day in child care at that point  ,sd,MALE,1
"[""right now we're trying to avoid it,  /""]",right now were trying to avoid it  ,sd,MALE,1
"['{c but } we  just, as a matter of fact just  yesterday hired [ a, + a ] girl to, {f uh, } watch him.  /']",c but  we  just as a matter of fact just  yesterday hired  a  a  girl to f uh  watch him  ,sd,MALE,1
"['{f uh, } <breathing> i get out of class at certain time  /']",f uh  breathing i get out of class at certain time  ,sd,MALE,1
"['{c and } my wife is already supposed to be on her way to her class.  {d you know, }  /']",c and  my wife is already supposed to be on her way to her class  d you know   ,sd,MALE,1
"[""once a day this overlap happens where we can't, one of us --""]",once a day this overlap happens where we cant one of us ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
['-- be home. /'], be home ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"['{c so } for about [ twenty min-, + twenty, thirty minutes  ] a day we got a baby-sitter comes in. /']",c so  for about  twenty min  twenty thirty minutes   a day we got a babysitter comes in ,sd,MALE,1
"[""{d well, } that's a good experience, i think,  /""]",d well  thats a good experience i think  ,ba,MALE,6
"['{c and, } {f uh, } <throat_clearing> there are a lot of things to think about  /']",c and  f uh  throatclearing there are a lot of things to think about  ,sv,MALE,3
"['{c and } the articles that are written on the topic,']",c and  the articles that are written on the topic,sv,MALE,3
['<thumping>.'],thumping,x,MALE,8
['are pretty good  /'],are pretty good  ,+,MALE,0
"['{c and } they kind of boil down to, {f uh, } - /']",c and  they kind of boil down to f uh   ,sv,MALE,3
['any other important decision you really have to explore the alternative -- /'],any other important decision you really have to explore the alternative  ,sv,MALE,3
['uh-huh  <<faint>>. /'],uhhuh  faint ,b,MALE,2
"['-- {c and } what we found, {f uh, } to be the best guide was our own instincts about,']", c and  what we found f uh  to be the best guide was our own instincts about,sv,MALE,3
['<clinking>.'],clinking,x,MALE,8
['people who were going to be loving -- /'],people who were going to be loving  ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"[""-- {c and, } {f uh, } <throat_clearing> that's more important than anything else.  /""]", c and  f uh  throatclearing thats more important than anything else  ,sv,MALE,3
"['we could have sent, {f uh, } her to a fancier, {f uh, } facility. /']",we could have sent f uh  her to a fancier f uh  facility ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } she goes to a home.  /']",f uh  she goes to a home  ,sd,MALE,1
"['this is [ a, + {f uh, }']",this is  a  f uh ,sd,MALE,1
['<clinking>.'],clinking,x,MALE,8
"['a  ] couple, {f uh, } emigrated from china early --']",a   couple f uh  emigrated from china early ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- [ in, + in ] their lives.  /']",  in  in  their lives  ,+,MALE,0
"[""they've been here probably thirty, forty years. /""]",theyve been here probably thirty forty years ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""they've got three daughters.  /""]",theyve got three daughters  ,sd,MALE,1
"['{f uh, } {c and, }']",f uh  c and ,sd,MALE,1
['<child_yelling>.'],childyelling,x,MALE,8
['they have a loving home  /'],they have a loving home  ,+,MALE,0
"[""{c and, } {f uh, } they're both there  /""]",c and  f uh  theyre both there  ,sd,MALE,1
['{c and } they have a kid that comes in and helps them in the afternoon. /'],c and  they have a kid that comes in and helps them in the afternoon ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and } our daughter is healthy, happy, well adjusted and enjoys going --']",c and  our daughter is healthy happy well adjusted and enjoys going ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['-- to see her friends,  /']", to see her friends  ,+,MALE,0
['{c so } --'],c so  ,sd,MALE,1
"['{f uh, } that makes a big difference. /']",f uh  that makes a big difference ,ba,MALE,6
"[""-- it's a good experience.  /""]", its a good experience  ,+,MALE,0
"['i th-, - /']",i th  ,%,MALE,5
"[""if it's good, - /""]",if its good  ,sd,MALE,1
"[""i think  it's very good for the child.  /""]",i think  its very good for the child  ,sv,MALE,3
['yes. /'],yes ,aa,MALE,4
"[""{c and } if it's,""]",c and  if its,sv,MALE,3
['<child_crying>.'],childcrying,x,MALE,8
"[""a loving environment, i think it's very good  /""]",a loving environment i think its very good  ,+,MALE,0
