utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['what you mean, my voice? /']",what you mean my voice ,qy,FEMALE,7
['yes. /'],yes ,ny,FEMALE,9
"['{f oh, } no  /']",f oh  no  ,ar,FEMALE,28
['i am from kentucky.'],i am from kentucky,sd,FEMALE,1
"['{f oh, } {d well. } /']",f oh  d well  ,b,FEMALE,2
['originally <laughter>.  /'],originally laughter  ,+,FEMALE,0
"['{c so, } -/']",c so  ,%,FEMALE,5
"['{d well, } the topic today was gardening,']",d well  the topic today was gardening,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['and lawn care?  /'],and lawn care  ,+,FEMALE,0
['ooh. /'],ooh ,%,FEMALE,5
"['i know,  /']",i know  ,aa,FEMALE,4
"['we are about to hit it in [ ten, +   few ] minutes.  /']",we are about to hit it in  ten    few  minutes  ,sd,FEMALE,1
['i figured i could make this call and get it over with.  /'],i figured i could make this call and get it over with  ,sd,FEMALE,1
['we are going to mow and trim and --'],we are going to mow and trim and ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['-- edge,  /']", edge  ,+,FEMALE,0
['{c and } that is all we have been doing all weekend. /'],c and  that is all we have been doing all weekend ,sd,FEMALE,1
['you know what?  /'],you know what  ,qh,FEMALE,26
['it seems like  we are doing it here forever.  /'],it seems like  we are doing it here forever  ,sv,FEMALE,3
"['we bought [ a, +  a ] large house that was completely unlandscaped.  /']",we bought  a   a  large house that was completely unlandscaped  ,sd,FEMALE,1
"['{e i mean, }']",e i mean ,sd,FEMALE,1
['<child_talking>.'],childtalking,x,FEMALE,8
"['<sigh> [ it, + it ] [ was +  [ pro-, +  probably ]  was ] up to your shoulder [ in, +  in ] thistles.  /']",sigh  it  it   was    pro   probably   was  up to your shoulder  in   in  thistles  ,+,FEMALE,0
['that was all that was there. /'],that was all that was there ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } we hired a professional landscaper  to do it.  /'],c and  we hired a professional landscaper  to do it  ,sd,FEMALE,1
['{c and } i have since then probably ripped out half of what he has done   because it has always been incorrectly planted  /'],c and  i have since then probably ripped out half of what he has done   because it has always been incorrectly planted  ,sd,FEMALE,1
['{c or } the plants do not make the winter time. /'],c or  the plants do not make the winter time ,sd,FEMALE,1
['<child_talking>.'],childtalking,x,FEMALE,8
"['{c and so } i am kind of at this  point getting a little bit broke and deciding that what we are going to do is we are just  going to struggle through the rest of this year,']",c and so  i am kind of at this  point getting a little bit broke and deciding that what we are going to do is we are just  going to struggle through the rest of this year,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['probably through the fall too. and, {f uh, }']",probably through the fall too and f uh ,+,FEMALE,0
['<child_talking>.'],childtalking,x,FEMALE,8
"['[ rip up, + rip out ] all the rest of  these junipers or anything that requires, {f uh, } more care than i am willing to give  the kids and replace it with hollies. /']", rip up  rip out  all the rest of  these junipers or anything that requires f uh  more care than i am willing to give  the kids and replace it with hollies ,+,FEMALE,0
"['{f uh, } how many kids do you have? /']",f uh  how many kids do you have ,qw,FEMALE,12
"['just two, /']",just two ,sd,FEMALE,1
['okay. /'],okay ,bk,FEMALE,14
['{c but } they are just eighteen months  apart so it seems like a lot more. /'],c but  they are just eighteen months  apart so it seems like a lot more ,sd,FEMALE,1
"['[ what year, + {e i mean, } how old ] are they? /']", what year  e i mean  how old  are they ,qw,FEMALE,12
['four and five. /'],four and five ,sd,FEMALE,1
['four and five.  /'],four and five  ,b^m,FEMALE,24
['goodness. /'],goodness ,ba,FEMALE,6
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['i have got [ a four year, + {f uh, } a four year ]  old and a four month old. and an eight year old stepdaughter. /']",i have got  a four year  f uh  a four year   old and a four month old and an eight year old stepdaughter ,sd,FEMALE,1
"['{f oh, } {d well, } i have a twenty six year old stepson, /']",f oh  d well  i have a twenty six year old stepson ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
['{c and } i do not know if that counts. /'],c and  i do not know if that counts ,sd,FEMALE,1
"['{d well, } you do not have to tend to him. /']",d well  you do not have to tend to him ,sd,FEMALE,1
"['{d well, } i did for many years.  /']",d well  i did for many years  ,sd,FEMALE,1
"['{c so, } -/']",c so  ,%,FEMALE,5
"['{f oh, } you did.  /']",f oh  you did  ,qy^d,FEMALE,16
['okay.  /'],okay  ,b,FEMALE,2
['it is over with. /'],it is over with ,qy^d,FEMALE,16
['yeah. /'],yeah ,ny,FEMALE,9
['he is gone. /'],he is gone ,bf,FEMALE,20
['yeah.  /'],yeah  ,aa,FEMALE,4
['it is over with. /'],it is over with ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['{f uh, } back to gardening.  /']",f uh  back to gardening  ,sd,FEMALE,1
"['are you one of these, {f uh, } howard garrett, organic enthusiasts or a,']",are you one of these f uh  howard garrett organic enthusiasts or a,qy,FEMALE,7
['<child_talking>.'],childtalking,x,FEMALE,8
"['neil sperry, nuke the lawn with <laughter> chemicals? /']",neil sperry nuke the lawn with laughter chemicals ,+,FEMALE,0
"['if i can just nuke it, i would do it.  /']",if i can just nuke it i would do it  ,sd,FEMALE,1
['{c but } <child_talking> i do not.  /'],c but  childtalking i do not  ,sd,FEMALE,1
"['i just, - /']",i just  ,%,FEMALE,5
"['it is like, {f oh, }  i will get out there and pull my weeds.  /']",it is like f oh   i will get out there and pull my weeds  ,sd,FEMALE,1
['i do not have a real big front yard.  /'],i do not have a real big front yard  ,sd,FEMALE,1
"['{c but } i do have half of it is a flower bed,']",c but  i do have half of it is a flower bed,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['just about, all by the porch. /']",just about all by the porch ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c because } the porch is pretty big,  /']",c because  the porch is pretty big  ,sd,FEMALE,1
['i live in town.  /'],i live in town  ,sd,FEMALE,1
['{c but } just pulling all the weeds out of that just drives me nuts.  /'],c but  just pulling all the weeds out of that just drives me nuts  ,sd,FEMALE,1
['i do not like it.  /'],i do not like it  ,sd,FEMALE,1
['{c and } i just went out this weekend <noise> and bought me some plants  and stuff.  /'],c and  i just went out this weekend noise and bought me some plants  and stuff  ,sd,FEMALE,1
['{c and } i just plowed through the whole nine yards.  /'],c and  i just plowed through the whole nine yards  ,sd,FEMALE,1
['got up everything.  /'],got up everything  ,sd,FEMALE,1
['there was <child_talking> some plants that are just spring bloomers -- /'],there was childtalking some plants that are just spring bloomers  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } i, - /']", c and  i  ,%,FEMALE,5
"['[ the lea-, +   when the blooms died, the leaves ] were just horrible looking. /']", the lea    when the blooms died the leaves  were just horrible looking ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c so } i just broke all them off.  /'],c so  i just broke all them off  ,sd,FEMALE,1
['it was a hyacinth.  /'],it was a hyacinth  ,sd,FEMALE,1
['have you ever seen those? /'],have you ever seen those ,qy,FEMALE,7
"['{f oh, } yeah. /']",f oh  yeah ,ny,FEMALE,9
"['{f oh, } they are <noise> pretty in the  spring <bird_squawk>.  /']",f oh  they are noise pretty in the  spring birdsquawk  ,sv,FEMALE,3
"['{c but } the leaves, i do not like them.  /']",c but  the leaves i do not like them  ,sd,FEMALE,1
"['{d you know, } once, -/']",d you know  once ,%,FEMALE,5
"['all right,  /']",all right  ,b,FEMALE,2
['{d now } are you sure they are  hyacinths?  /'],d now  are you sure they are  hyacinths  ,qy,FEMALE,7
['{c because } that is a bulb. /'],c because  that is a bulb ,sd,FEMALE,1
['yeah.  /'],yeah  ,ny,FEMALE,9
['it is a bulb. /'],it is a bulb ,sd,FEMALE,1
['{d well } you should of just ripped the whole thing out. /'],d well  you should of just ripped the whole thing out ,ad,FEMALE,22
"['no,  /']",no  ,ar,FEMALE,28
"['because [ i do like the, + i like the ]  plant in the spring.  /']",because  i do like the  i like the   plant in the spring  ,sd,FEMALE,1
['i love those pink flowers.  /'],i love those pink flowers  ,sd,FEMALE,1
['they are just pretty.  /'],they are just pretty  ,sv,FEMALE,3
['{c so }  i just cut the leaves off and  transplant and put some other plants down.   because i want them to come back up next year. /'],c so   i just cut the leaves off and  transplant and put some other plants down   because i want them to come back up next year ,sd,FEMALE,1
"['have you had, - /']",have you had  ,%,FEMALE,5
['is this the first year they have been up? /'],is this the first year they have been up ,qy,FEMALE,7
['yeah. /'],yeah ,ny,FEMALE,9
"['{d well, } let me tell you, they do not  come back very well at all.  /']",d well  let me tell you they do not  come back very well at all  ,sv,FEMALE,3
"['maybe they will [ if, + ] up further north.  /']",maybe they will  if   up further north  ,sd,FEMALE,1
"['but down, - /']",but down  ,%,FEMALE,5
['{c and } you are not that much further north.  /'],c and  you are not that much further north  ,sd,FEMALE,1
"['i have probably planted <sigh>, {f oh, } around here,  {f um, } maybe six hundred bulbs. /']",i have probably planted sigh f oh  around here  f um  maybe six hundred bulbs ,sd,FEMALE,1
['of hyacinths? /'],of hyacinths ,br,FEMALE,30
"['no,  /']",no  ,nn,FEMALE,13
['i [ have probably -- +'],i  have probably  ,sd,FEMALE,1
"['{f oh, } of everything. /']",f oh  of everything ,bf,FEMALE,20
['-- have ] done hyacinths.  /'], have  done hyacinths  ,+,FEMALE,0
['{c but } i have just learned from doing hyacinths that if you really like them what you do is you dig  the bulbs up and then you throw them away after they are done blooming.  because they do not take the heat here.  /'],c but  i have just learned from doing hyacinths that if you really like them what you do is you dig  the bulbs up and then you throw them away after they are done blooming  because they do not take the heat here  ,sd,FEMALE,1
"['{c and } if they do come back next year,  they are going to look real puny. /']",c and  if they do come back next year  they are going to look real puny ,sv,FEMALE,3
"['{f oh, } they will? /']",f oh  they will ,qy^d,FEMALE,16
['yep. /'],yep ,ny,FEMALE,9
['{f huh. } /'],f huh  ,%,FEMALE,5
"['about the only [ bloom, + bulb ] that repeats  well in my area is the, {f uh, } {f uh, } daffodil and some of the narcissus bulb. /']",about the only  bloom  bulb  that repeats  well in my area is the f uh  f uh  daffodil and some of the narcissus bulb ,sv,FEMALE,3
['okay.  /'],okay  ,b,FEMALE,2
['{d now } i have got some daffodils.  /'],d now  i have got some daffodils  ,sd,FEMALE,1
"['{c and, } [ we-, + everybody ] down here calls these flags.  {f uh, } the irises i guess, {f uh, } /']",c and   we  everybody  down here calls these flags  f uh  the irises i guess f uh  ,sd,FEMALE,1
['they call them flags? /'],they call them flags ,br,FEMALE,30
['that is what they call them down here.  /'],that is what they call them down here  ,sd,FEMALE,1
"['they get, {f uh, } just one bloom on the plant.  /']",they get f uh  just one bloom on the plant  ,sd,FEMALE,1
"['[ i do not, + i am not ] sure what they are called. /']", i do not  i am not  sure what they are called ,sd,FEMALE,1
"['[ when does it, +']", when does it ,qw,FEMALE,12
"['{c but } i do not much, -/']",c but  i do not much ,%,FEMALE,5
"['[ wh-, +  when ] does it ] bloom? /']", wh   when  does it  bloom ,+,FEMALE,0
"['{d well, } i think they are stopped  blooming now, in the spring.  /']",d well  i think they are stopped  blooming now in the spring  ,sd,FEMALE,1
['it --'],it ,sd,FEMALE,1
['{c and } what color? /'],c and  what color ,qw,FEMALE,12
"['-- has got gr-, - /']", has got gr  ,+,FEMALE,0
"['{f oh, }  they come in all different colors.  /']",f oh   they come in all different colors  ,sd,FEMALE,1
"['the blooms are, on some of them is yellow, purple, white.  just all different colors. /']",the blooms are on some of them is yellow purple white  just all different colors ,sd,FEMALE,1
['{c and } you only get one of them? /'],c and  you only get one of them ,qy,FEMALE,7
"['{d well, } {e i mean, } per bulb.  /']",d well  e i mean  per bulb  ,sd,FEMALE,1
['you get one big flower that looks like a lily.  /'],you get one big flower that looks like a lily  ,sd,FEMALE,1
['i do not know what they are called.  /'],i do not know what they are called  ,sd,FEMALE,1
"['i have always called them, - /']",i have always called them  ,sd,FEMALE,1
"['{d well, } i do not know what i have called them <buzz>.  /']",d well  i do not know what i have called them buzz  ,sd,FEMALE,1
"['{c but } when i come down here, everybody told me they are flags. /']",c but  when i come down here everybody told me they are flags ,sd,FEMALE,1
['{d you know } what i bet you they are?  /'],d you know  what i bet you they are  ,bh,FEMALE,18
"['{c and } [ i am a pretty, + i am a pretty ] good gardener  /']",c and   i am a pretty  i am a pretty  good gardener  ,sd,FEMALE,1
['{c because } i have killed a lot of  things here  /'],c because  i have killed a lot of  things here  ,sd,FEMALE,1
"['[ and, + and ] i have planted a lot of them.  /']", and  and  i have planted a lot of them  ,sd,FEMALE,1
"['[ {c and, } + {c and } ]  i work on a, {f uh, } landscape committee for our neighborhood. /']", c and   c and    i work on a f uh  landscape committee for our neighborhood ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } our neighborhood is a planned  development with, i think, it is seven hundred and fifty-five families. /']",c and  our neighborhood is a planned  development with i think it is seven hundred and fiftyfive families ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c but } we have about sixty acres  that we have to plant.  /'],c but  we have about sixty acres  that we have to plant  ,sd,FEMALE,1
"['i am going to bet you that is a lily. because it is, -/']",i am going to bet you that is a lily because it is ,sv,FEMALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
['it is some type of lily. /'],it is some type of lily ,sv,FEMALE,3
