utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['ready to talk? /'],ready to talk ,qy,FEMALE,7
['i guess so <laughter>. /'],i guess so laughter ,no,FEMALE,31
['okay. /'],okay ,^h,FEMALE,27
['okay. /'],okay ,^h,FEMALE,27
"['{f uh, } i want to talk about, {f um, } our family budget,']",f uh  i want to talk about f um  our family budget,sd,FEMALE,1
['# okay.  # /'], okay   ,bk,FEMALE,14
"[""# and # the times that it's worked and the times that it hasn't worked  and,""]", and  the times that its worked and the times that it hasnt worked  and,+,FEMALE,0
['# yeah. # /'], yeah  ,b,FEMALE,2
['# give # you a general description of it  /'], give  you a general description of it  ,+,FEMALE,0
['bit. /'],bit ,ad,FEMALE,22
['tell me how yours works. /'],tell me how yours works ,ad,FEMALE,22
"['{d well, } at the my-, - /']",d well  at the my  ,%,FEMALE,5
"[""i introduced you a little bit to it, a few minutes ago, when i said that [ we are, + {f uh, } we're  ] on the east coast now. /""]",i introduced you a little bit to it a few minutes ago when i said that  we are  f uh  were   on the east coast now ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['my husband quit a perfectly wonderful job and decided that, - /']",my husband quit a perfectly wonderful job and decided that  ,sd,FEMALE,1
"['{d well,  }  we both decided we wanted to move to north carolina. /']",d well    we both decided we wanted to move to north carolina ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and so } naturally we put ourselves, - /']",c and so  naturally we put ourselves  ,sd,FEMALE,1
"['we looked at our budget, /']",we looked at our budget ,sd,FEMALE,1
['# yeah. # /'], yeah  ,b,FEMALE,2
"['# {c and # so, } what we did was draw up a budget that we thought, {f uh, } was realistic. /']", c and  so  what we did was draw up a budget that we thought f uh  was realistic ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } {f uh, } {c so, } we had to make some adjustments  /']",c and  f uh  c so  we had to make some adjustments  ,sd,FEMALE,1
"[""{c because } we really are kind of looking for something that we want to do  and he wants to do that's satisfactory,  /""]",c because  we really are kind of looking for something that we want to do  and he wants to do thats satisfactory  ,sd,FEMALE,1
"[""{c and } we've been here seven months  /""]",c and  weve been here seven months  ,sd,FEMALE,1
"[""{c and } he's still hasn't hit up on anything permanently. /""]",c and  hes still hasnt hit up on anything permanently ,sd,FEMALE,1
"['{f oh, } no. /']",f oh  no ,ba,FEMALE,6
"['{c so, } you see, -/']",c so  you see ,%,FEMALE,5
['that throws the budget out of whack real fast. /'],that throws the budget out of whack real fast ,bf,FEMALE,20
"['{d well, } we actually planned for about one year. /']",d well  we actually planned for about one year ,arp_nd,FEMALE,34
