utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['what kind of car are you going to buy next? /'],what kind of car are you going to buy next ,qw,FEMALE,12
"[""{d well, } one of the cars i'm thinking about buying next is, {f uh, } a nice, safe, small car,  /""]",d well  one of the cars im thinking about buying next is f uh  a nice safe small car  ,sd,MALE,1
"['{c but, } {f um, } {f uh, } the reason being, is we just purchased a van a little while ago because we have --']",c but  f um  f uh  the reason being is we just purchased a van a little while ago because we have ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- a big family,  /']", a big family  ,+,MALE,0
['{c and } we use that to get back and forth and haul kids around and --'],c and  we use that to get back and forth and haul kids around and ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- so forth,  /']", so forth  ,+,MALE,0
"['{c and } we have another four door car that i drive to work,  /']",c and  we have another four door car that i drive to work  ,sd,MALE,1
"[""{c and } i think it'd be more economical if i were able to  ((   ))  a smaller car --""]",c and  i think itd be more economical if i were able to       a smaller car ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- and, {f uh, } [ wouldn't be, + wouldn't ] cost much with gas. /""]", and f uh   wouldnt be  wouldnt  cost much with gas ,+,MALE,0
"[""that's true,  /""]",thats true  ,aa,FEMALE,4
"[""that's true. /""]",thats true ,aa,FEMALE,4
"['[ what, + what ] are you looking at? /']", what  what  are you looking at ,qw,MALE,12
"[""{d well, } i'm really not looking at anything for a while,  /""]",d well  im really not looking at anything for a while  ,arp_nd,FEMALE,34
['{c but } --'],c but  ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {d you know, } when you're driving down the road you see all these pretty new ones that are out,  /""]", d you know  when youre driving down the road you see all these pretty new ones that are out  ,+,FEMALE,0
"['{c and } you think, {f oh, } {d well, } [ maybe, + maybe ] i would like a new car. /']",c and  you think f oh  d well   maybe  maybe  i would like a new car ,sv,FEMALE,3
"['{f oh, } yeah <laughter>. /']",f oh  yeah laughter ,b,MALE,2
"[""{c but } i think i'll be driving mine about two or three more years anyway. /""]",c but  i think ill be driving mine about two or three more years anyway ,sd,FEMALE,1
"['{f oh, } yes,  /']",f oh  yes  ,b,MALE,2
"['{f oh, } yes. /']",f oh  yes ,b,MALE,2
"['{c but, } {f uh. } -/']",c but  f uh  ,%,FEMALE,5
"['{d well, } the cost of new cars recently are extremely outrageous for the -- -/']",d well  the cost of new cars recently are extremely outrageous for the  ,sv,MALE,3
"['right,  /']",right  ,aa,FEMALE,4
['they are. /'],they are ,aa,FEMALE,4
['--  ((   )) . -/'],       ,x,MALE,8
"['i sure do like the looks of that new [ mit-, + mitsubishi ] diamante. /']",i sure do like the looks of that new  mit  mitsubishi  diamante ,sd,FEMALE,1
"['{f oh, } yes,  /']",f oh  yes  ,b,MALE,2
"['{f oh, } yes. /']",f oh  yes ,b,MALE,2
['that is a pretty car. /'],that is a pretty car ,sv,FEMALE,3
"[""<laughter>  [ i'm, + {f uh, } i really like ] the looks also of the new mazda --""]",laughter   im  f uh  i really like  the looks also of the new mazda ,sd,MALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"[""that's pretty, too. /""]",thats pretty too ,sv,FEMALE,3
"['-- that they have,  /']", that they have  ,+,MALE,0
"['{c but } {f um, } [ i, + ] {f uh, } {d you know, } [ the, + the ] costs of a new car and  those new models are extremely out of our price range right now. /']",c but  f um   i   f uh  d you know   the  the  costs of a new car and  those new models are extremely out of our price range right now ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['they get pretty expensive. /'],they get pretty expensive ,sv,FEMALE,3
"['yes,  /']",yes  ,aa,MALE,4
['they do. /'],they do ,aa,MALE,4
"['the last one i bought, i bought a, {f uh, } - /']",the last one i bought i bought a f uh   ,sd,FEMALE,1
"[""{d well, } [ it's a, + it's ] a town car,  /""]",d well   its a  its  a town car  ,sd,FEMALE,1
"['{c but } it was a demo, returned -- /']",c but  it was a demo returned  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and } i got it with {d like, } {d you know, } i think it was {d like } fourteen thousand miles on it --']", c and  i got it with d like  d you know  i think it was d like  fourteen thousand miles on it ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['-- and nearly ten thousand dollars [ of-, + less ] than what the list price was. /']", and nearly ten thousand dollars  of  less  than what the list price was ,+,FEMALE,0
"[""<laughter> {d well, } you can't go wrong with that kind of opportunity. /""]",laughter d well  you cant go wrong with that kind of opportunity ,sv,MALE,3
"['{c so } i was really pleased to find that,  /']",c so  i was really pleased to find that  ,sd,FEMALE,1
"['[ {c and } i + then, i ] bought it for cheaper,  /']", c and  i  then i  bought it for cheaper  ,sd,FEMALE,1
"['i was looking at a honda accord, a brand new one -- /']",i was looking at a honda accord a brand new one  ,sd,FEMALE,1
['yes. /'],yes ,b,MALE,2
"['-- {c and } i bought [ [ this, + {f uh, } the, ] + the ] lincoln town car for just a little less money than what i was going to buy the new honda accord. /']", c and  i bought   this  f uh  the   the  lincoln town car for just a little less money than what i was going to buy the new honda accord ,sd,FEMALE,1
['wow.  /'],wow  ,ba,MALE,6
"['{d well, } you get a much bigger, better --']",d well  you get a much bigger better ,sv,MALE,3
['{c and } the thing about it is --'],c and  the thing about it is ,sd,FEMALE,1
['-- comfortable ride. /'], comfortable ride ,+,MALE,0
"['-- they give you [ that ten, {f uh, } +']", they give you  that ten f uh  ,+,FEMALE,0
['<throat_clearing>.'],throatclearing,x,MALE,8
"['that hundred thousand ] [ mi-, + mile, ] five year warranty --']",that hundred thousand   mi  mile  five year warranty ,+,FEMALE,0
['yes. /'],yes ,b,MALE,2
['-- where it only costs you twenty-five dollars to have anything repaired. /'], where it only costs you twentyfive dollars to have anything repaired ,+,FEMALE,0
"[""{d well, } that's fantastic.  /""]",d well  thats fantastic  ,ba,MALE,6
"[""that's real, real good. /""]",thats real real good ,ba,MALE,6
"['{c so, } {f uh, } i have really been impressed.  /']",c so  f uh  i have really been impressed  ,sd,FEMALE,1
"['i said, i probably never be able,']",i said i probably never be able,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
