utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<clicking> <talking>.'],clicking talking,x,FEMALE,8
"['{d so, } what sort of car are you  interested in getting next? /']",d so  what sort of car are you  interested in getting next ,qw,MALE,12
"['{d well, } actually, i love the car i have.  /']",d well  actually i love the car i have  ,sd,FEMALE,1
['i have a chrysler lebaron convertible.  /'],i have a chrysler lebaron convertible  ,sd,FEMALE,1
['# {c and } # --'], c and   ,sd,FEMALE,1
['# ah. # /'], ah  ,b,MALE,2
['-- i love it.  /'], i love it  ,+,FEMALE,0
['{c and } i would get  another one in a minute.  /'],c and  i would get  another one in a minute  ,sd,FEMALE,1
"['unless i could afford what i really like which would be a  red ferrari or, {d you know, } a little corvette or something like that.  /']",unless i could afford what i really like which would be a  red ferrari or d you know  a little corvette or something like that  ,sd,FEMALE,1
"[""{c and } that's what would influence my decision to change because i like a really sporty car.  /""]",c and  thats what would influence my decision to change because i like a really sporty car  ,sd,FEMALE,1
"[""{c and } i'd love an expensive one  /""]",c and  id love an expensive one  ,sd,FEMALE,1
"['# {c but } i probably, #']", c but  i probably ,sv,FEMALE,3
['# <laughter>. #'], laughter ,x,MALE,8
['can never afford it  /'],can never afford it  ,+,FEMALE,0
['{c so } <laughter>. -/'],c so  laughter ,%,FEMALE,5
"['{f uh, } {d well } i understand and  can sympathize with that because i also enjoy driving performance automobiles.  /']",f uh  d well  i understand and  can sympathize with that because i also enjoy driving performance automobiles  ,sd,MALE,1
"['{f uh, } i currently have an eighty-seven, five liter mustang g t --']",f uh  i currently have an eightyseven five liter mustang g t ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- that i've done a bunch of modifications  [ to, +  to ] make it, {f uh, } handle and  perform better, /""]", that ive done a bunch of modifications   to   to  make it f uh  handle and  perform better ,+,MALE,0
['<noise>.'],noise,x,FEMALE,8
"['{c and } i suspect if i were to be  able to get another car where object was, {f uh, } - /']",c and  i suspect if i were to be  able to get another car where object was f uh   ,sd,MALE,1
"['the best car i could get regardless of money,  <inhaling> {f uh, } i probably would be tempted by something along the lines of  a lotus or possibly a ferrari. /']",the best car i could get regardless of money  inhaling f uh  i probably would be tempted by something along the lines of  a lotus or possibly a ferrari ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['yeah.  /'],yeah  ,b,FEMALE,2
