utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['afternoon, doug,  /']",afternoon doug  ,fp,MALE,32
"['it certainly is, {f uh, } going to be a pleasure to chat with you. /']",it certainly is f uh  going to be a pleasure to chat with you ,fp,MALE,32
['uh-huh. /'],uhhuh ,b,MALE,2
"[""<laughter> {c and } i'm, {f uh, } certainly was surprised [ to, + {f uh, } to ] hear from you.  /""]",laughter c and  im f uh  certainly was surprised  to  f uh  to  hear from you  ,sd,MALE,1
"['normally i talk to people in plano, texas. /']",normally i talk to people in plano texas ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
['me too. /'],me too ,aa,MALE,4
['how did you get on this list? /'],how did you get on this list ,qw,MALE,12
"['{f uh, } through nancy dahlgren.  /']",f uh  through nancy dahlgren  ,sd,MALE,1
"['[  she, + {f um, } she ] had somehow gotten the information from t i --']",  she  f um  she  had somehow gotten the information from t i ,sd,MALE,1
"['{d well, } okay. /']",d well  okay ,bk,MALE,14
['-- and was distributing it around. /'], and was distributing it around ,+,MALE,0
['all right.  /'],all right  ,b,MALE,2
"['{d well, } {d now, } what would you say about these everyday invasions of our privacy?  /']",d well  d now  what would you say about these everyday invasions of our privacy  ,qw,MALE,12
"['what ideas do you have on that, doug? /']",what ideas do you have on that doug ,qo,MALE,25
"[""{f um, } {d see, } i'm not sure that, - /""]",f um  d see  im not sure that  ,%,MALE,5
"[""i don't think they're necessarily widespread in this country,  /""]",i dont think theyre necessarily widespread in this country  ,sd,MALE,1
"['{c but } i think that the opportunity is definitely there for, {f um, } people to invade your privacy when they want to,  /']",c but  i think that the opportunity is definitely there for f um  people to invade your privacy when they want to  ,sv,MALE,3
"[""i think it's, {f um, } -/""]",i think its f um  ,%,MALE,5
['in what manner? /'],in what manner ,qw,MALE,12
"[""{d well, } it's certainly not that difficult to tap a phone.  /""]",d well  its certainly not that difficult to tap a phone  ,sd,MALE,1
