utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['<radio> <talking> {f uh, } being a former drug user <laughter>.']",radio talking f uh  being a former drug user laughter,sv,FEMALE,3
['<laughter>  whoa. /'],laughter  whoa ,ba,FEMALE,6
"['[ [ i, + {f uh, } i, ] + i guess ] i have to say at this point, that i do approve of it. /']",  i  f uh  i   i guess  i have to say at this point that i do approve of it ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } because i know that, {f uh, } in using drugs i was not a good employee. /']",f uh  because i know that f uh  in using drugs i was not a good employee ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and so } i can see from the company's standpoint that there, {f uh, } - /""]",c and so  i can see from the companys standpoint that there f uh   ,sd,FEMALE,1
"['whenever you are an employee of the company, you are using its assets,  /']",whenever you are an employee of the company you are using its assets  ,sv,FEMALE,3
"[""[ {c and, } + {f uh, } {c b-, } ] you are also under their liability, under the workmen's comp. /""]", c and   f uh  c b   you are also under their liability under the workmens comp ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } on my job we had a lot of workmen's comp cases  /""]",f uh  on my job we had a lot of workmens comp cases  ,sd,FEMALE,1
['where do you work? /'],where do you work ,qw,FEMALE,12
['oh. /'],oh ,bk,FEMALE,14
"[""{c and, } {f uh, } it's also a retreading plant,  /""]",c and  f uh  its also a retreading plant  ,sd,FEMALE,1
"[""{c and } that's where most of our, {f uh, } injuries occur. /""]",c and  thats where most of our f uh  injuries occur ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } what we do is we'll have a drug test [ if an, + if [ a, + a ] ] break or a man, {f uh, } has an accident.  /""]",c and  what we do is well have a drug test  if an  if  a  a   break or a man f uh  has an accident  ,sd,FEMALE,1
"[""then he's automatically, {f uh, } given a drug test. /""]",then hes automatically f uh  given a drug test ,sd,FEMALE,1
['right.  /'],right  ,b,FEMALE,2
"['do they do it, {d like, } {d you know, } within hours of the <<pause>> accident,  /']",do they do it d like  d you know  within hours of the pause accident  ,qy,FEMALE,7
['{c or } is it? -/'],c or  is it ,%,FEMALE,5
"['yes,  /']",yes  ,ny,FEMALE,9
['when he goes to the doctor the first time. /'],when he goes to the doctor the first time ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c and so, } that kind of, {f uh, } - /']",c and so  that kind of f uh   ,sv,FEMALE,3
"[""i don't know if it's been a deterrent or not, because we have, {f uh, } just started using it --""]",i dont know if its been a deterrent or not because we have f uh  just started using it ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {f oh, } for the past year or so. /']", f oh  for the past year or so ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
"[""{d now } we've let some people go, {f uh, } that [ wa-, + we, ] [ was + ] found that drugs were used in their system.  /""]",d now  weve let some people go f uh  that  wa  we   was   found that drugs were used in their system  ,sd,FEMALE,1
"[""{d now, } i don't know how t e c would handle it.  /""]",d now  i dont know how t e c would handle it  ,sd,FEMALE,1
"[""they haven't pursued it, {d you know. } /""]",they havent pursued it d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } if there's some, {f uh, } problem i know, - /""]",f uh  if theres some f uh  problem i know  ,sd,FEMALE,1
"['there was one guy that we tested for preemployment for drugs who absolutely swore up and down that it showed that he was using amphetamines,  /']",there was one guy that we tested for preemployment for drugs who absolutely swore up and down that it showed that he was using amphetamines  ,sd,FEMALE,1
"['{c and } he went to [ a, + a ] separate drug --']",c and  he went to  a  a  separate drug ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['-- testing firm,  /']", testing firm  ,+,FEMALE,0
['{c and } they showed it negative. /'],c and  they showed it negative ,sd,FEMALE,1
['{f huh. } /'],f huh  ,%,FEMALE,5
['{c so } i think the tests themselves are not really that --'],c so  i think the tests themselves are not really that ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['-- cut and dried, {d you know. } /']", cut and dried d you know  ,+,FEMALE,0
