utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['there we go. /'],there we go ,"fo_o_fw_""_by_bc",MALE,0
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{d well, } {f uh, } what do  you think about taxes,  /']",d well  f uh  what do  you think about taxes  ,qo,FEMALE,25
"[""do you think we're paying too much? /""]",do you think were paying too much ,qy,FEMALE,7
['yes and no.  /'],yes and no  ,no,MALE,31
"['income tax, no.  /']",income tax no  ,sd,MALE,1
"[""[ i, +  {f uh, } i ] look at it this way, {f uh, } you've got to pay for the privilege of living here. /""]", i   f uh  i  look at it this way f uh  youve got to pay for the privilege of living here ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c but, } {f uh, } being [ a, +  {f uh, } a ]  rec vehicle owner, - /']",c but  f uh  being  a   f uh  a   rec vehicle owner  ,sd,MALE,1
"['{d well, } in fact, i live in a motor home.  /']",d well  in fact i live in a motor home  ,sd,MALE,1
"[""i'm [ a ful-, + what they call a full ]  timer  /""]",im  a ful  what they call a full   timer  ,sd,MALE,1
"['{c and, } {f uh, } it burns gas like  crazy.  /']",c and  f uh  it burns gas like  crazy  ,sd,MALE,1
['i only get seven miles to the gallon.  /'],i only get seven miles to the gallon  ,sd,MALE,1
['i really resent this fact that they keep adding on gasoline taxes  /'],i really resent this fact that they keep adding on gasoline taxes  ,sv,MALE,3
"['{c and } they call it, {f uh, } {f uh, } - /']",c and  they call it f uh  f uh   ,sd,MALE,1
"[""what's the word they use,  /""]",whats the word they use  ,qw,MALE,12
"['anyway, [ a, +  a ] luxury tax. /']",anyway  a   a  luxury tax ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['they [ ga-, +  add ] it [ on +  on ]  to tires and gasoline, cigarettes, liquor.  /']",they  ga   add  it  on   on   to tires and gasoline cigarettes liquor  ,sd,MALE,1
"[""it doesn't bother me any because i've quit drinking  /""]",it doesnt bother me any because ive quit drinking  ,sv,MALE,3
['{c and } i quit smoking.  /'],c and  i quit smoking  ,sd,MALE,1
"[""{c so, } that doesn't bother me  /""]",c so  that doesnt bother me  ,sv,MALE,3
"[""{c but } i don't think it's fair. /""]",c but  i dont think its fair ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""[ it's too, +  {f um, } {f um, } it's ]   attacking just certain people. /""]", its too   f um  f um  its    attacking just certain people ,sv,MALE,3
['how true. /'],how true ,aa,FEMALE,4
['even with the gasoline tax. /'],even with the gasoline tax ,sv,MALE,3
['yeah.  /'],yeah  ,b,FEMALE,2
"['{d well, } gasoline, especially,  in this part of the country we all use it all the time, {d you know, }  /']",d well  gasoline especially  in this part of the country we all use it all the time d you know   ,sv,FEMALE,3
"[""[ it's, +   that's ] not what i would consider a luxury. /""]", its    thats  not what i would consider a luxury ,sv,FEMALE,3
['no.  /'],no  ,b,MALE,2
"['{f uh, } fifty years ago the  automobile was a luxury  /']",f uh  fifty years ago the  automobile was a luxury  ,sv,MALE,3
"[""{c but } it's a necessity today  /""]",c but  its a necessity today  ,sv,MALE,3
"['{c and, } {f uh, } as hard as they  try to get these public transit things going i have never seen nor heard of one that really got of the ground.']",c and  f uh  as hard as they  try to get these public transit things going i have never seen nor heard of one that really got of the ground,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['or that accomplish what they  set out [ to com-, +  to accomplish. ]  /']",or that accomplish what they  set out  to com   to accomplish   ,+,MALE,0
['what are your feelings on it? /'],what are your feelings on it ,qo,MALE,25
"[""{d well, } {f um, } [ i, +  i ]  think that we probably are paying a little too much tax considering what we're getting for it  and how it's being managed and so forth.  /""]",d well  f um   i   i   think that we probably are paying a little too much tax considering what were getting for it  and how its being managed and so forth  ,sv,FEMALE,3
"['{e i mean, } [ i, +  i ] think there could be  [ a + ] better system  /']",e i mean   i   i  think there could be   a   better system  ,sv,FEMALE,3
['{c and } we would get more for our money.  /'],c and  we would get more for our money  ,sv,FEMALE,3
"[""it's totally out of our hands  /""]",its totally out of our hands  ,sv,FEMALE,3
"[""{c so } [ we don't, +  we can't ] really do a whole lot about how that money is spent and  where it goes  /""]",c so   we dont   we cant  really do a whole lot about how that money is spent and  where it goes  ,sv,FEMALE,3
"['{c and, } {f uh, } -/']",c and  f uh  ,%,FEMALE,5
['yeah.  /'],yeah  ,aa,MALE,4
"[""[ [ that, +  that's, ] +  that's ]  so true.  /""]",  that   thats    thats   so true  ,aa,MALE,4
