utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<noise>  <<piano in background>> okay. /'],noise  piano in background okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",MALE,0
"[""i guess we're set. /""]",i guess were set ,sv,MALE,3
"['{f um, } /']",f um  ,b,FEMALE,2
['current events. /'],current events ,sd,MALE,1
"['i get my current events basically from news, {f uh, } just because i watch,']",i get my current events basically from news f uh  just because i watch,sd,FEMALE,1
['# television news? # /'], television news  ,^2,MALE,23
"['# pretty much # a lot of television, {f um, } /']", pretty much  a lot of television f um  ,+,FEMALE,0
"['is it, {f uh, } c n n or headline news or just local,']",is it f uh  c n n or headline news or just local,qy,MALE,7
"['# {f uh, } # /']", f uh   ,b,FEMALE,2
['# news #  /'], news   ,+,MALE,0
"['{c or, } -/']",c or  ,%,MALE,5
['i watch a little bit of everything.  /'],i watch a little bit of everything  ,sd,FEMALE,1
"['i like to tune [ into, + to ] c n n because, {f uh, } {d you know, } you can tune in {d like } any time of day and pretty much get the update on,']",i like to tune  into  to  c n n because f uh  d you know  you can tune in d like  any time of day and pretty much get the update on,sd,FEMALE,1
['# right. # /'], right  ,b,MALE,2
"['# everything, #']", everything ,+,FEMALE,0
['# right. # /'], right  ,b,MALE,2
['# in # about five or ten minutes.  /'], in  about five or ten minutes  ,+,FEMALE,0
"[""i think news today, {f um, } it's kind of losing its importance.  /""]",i think news today f um  its kind of losing its importance  ,sv,FEMALE,3
"[""{d like } [ [ on, + in, ] + on ] radio, if you hear any news at all, it's like two seconds. /""]",d like    on  in   on  radio if you hear any news at all its like two seconds ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['{d you know, } really quickly,']",d you know  really quickly,sd,FEMALE,1
"['# {d well, } # -/']", d well   ,%,MALE,5
['# on # regular stations. /'], on  regular stations ,+,FEMALE,0
"['on commercial radio, i guess, [ i, + i ] tend to get more of my news from national public radio of the morning on the way to work,']",on commercial radio i guess  i  i  tend to get more of my news from national public radio of the morning on the way to work,sd,MALE,1
"['# yeah,  /']", yeah  ,b,FEMALE,2
"[""that's good, too,  /""]",thats good too  ,ba,FEMALE,6
['uh-huh. # /'],uhhuh  ,b,FEMALE,2
['# or evening on the way # to school  /'], or evening on the way  to school  ,+,MALE,0
"['[ {c so, } +']", c so  ,sd,MALE,1
['i like k r l d. /'],i like k r l d ,sd,FEMALE,1
"[""{c so, } ] [ i don't, + {f uh, }""]",c so    i dont  f uh ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""i don't ] see much t v mostly when i'm in school,  /""]",i dont  see much t v mostly when im in school  ,+,MALE,0
['{c but } i do here. /'],c but  i do here ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['where do you go to school? /'],where do you go to school ,qw,FEMALE,12
"['{f uh, } university of texas at dallas. /']",f uh  university of texas at dallas ,sd,MALE,1
"['{f oh, } okay.  /']",f oh  okay  ,bk,FEMALE,14
['i went to u t at austin. /'],i went to u t at austin ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"[""{c but, } {f uh, } i'm a news reporter  /""]",c but  f uh  im a news reporter  ,sd,FEMALE,1
"['{c so } [ i, + <laughter>  i ] should get all [ i  (( can )) + ] , my news [ from the new-, + from the ] t v. /']",c so   i  laughter  i  should get all  i   can     my news  from the new  from the  t v ,sd,FEMALE,1
['really. /'],really ,b,MALE,2
"['{c but, } {f um, } -/']",c but  f um  ,%,FEMALE,5
"[""i do tend to throw on headline news when i'm doing things around the house and just let it play,""]",i do tend to throw on headline news when im doing things around the house and just let it play,sd,MALE,1
"['# yeah, # /']", yeah  ,b,FEMALE,2
"['# and # listen,  /']", and  listen  ,+,MALE,0
"['{c but, } {f uh, } -/']",c but  f uh  ,%,MALE,5
"[""i usually don't intentionally.  although [ i should, + i don't ] intentionally turn on the television to watch news. /""]",i usually dont intentionally  although  i should  i dont  intentionally turn on the television to watch news ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"[""{c or } i don't intentionally turn on the radio to listen to the news.  /""]",c or  i dont intentionally turn on the radio to listen to the news  ,sd,FEMALE,1
"['if it comes on, i just happen to hear it.  /']",if it comes on i just happen to hear it  ,sd,FEMALE,1
"['{d now, } i will intentionally buy a newspaper [ [ to wa-, + to, ] + <noise>  <<piano in background>> to ] look at the news.  /']",d now  i will intentionally buy a newspaper   to wa  to   noise  piano in background to  look at the news  ,sd,FEMALE,1
"['{c but } # other, # -/']",c but   other  ,%,FEMALE,5
"['# yeah,  /']", yeah  ,b,MALE,2
['# all i ever get out of the paper is a sunday paper  /'], all i ever get out of the paper is a sunday paper  ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""that's true. /""]",thats true ,aa,FEMALE,4
"[""<laughter>  # that's about it. # /""]",laughter   thats about it  ,sd,FEMALE,1
"[""# that's about it,  /""]", thats about it  ,sd,MALE,1
['# yeah. /'], yeah ,%,MALE,5
"[""the sunday paper, it's so full of stuff,  /""]",the sunday paper its so full of stuff  ,sd,FEMALE,1
"['{c but } you pick your favorite section,  /']",c but  you pick your favorite section  ,sv,FEMALE,3
"['{c and } the rest,']",c and  the rest,sv,FEMALE,3
['# right. # /'], right  ,b,MALE,2
['# you # throw away. /'], you  throw away ,+,FEMALE,0
['right. /'],right ,b,MALE,2
"['although you paid, what, almost two dollars now to get it  /']",although you paid what almost two dollars now to get it  ,sd,FEMALE,1
"['{c but, } -/']",c but  ,%,FEMALE,5
"[""i like to listen to, {f uh, } national public radio on the way to work because [ it's, + i don't know, it's ] variety,  /""]",i like to listen to f uh  national public radio on the way to work because  its  i dont know its  variety  ,sd,MALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['it --'],it ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- tends to get like headline news if you listen to it for an hour  ((   )) . /'], tends to get like headline news if you listen to it for an hour       ,+,MALE,0
"['[ is it, + is it ] pretty good coverage on there? /']", is it  is it  pretty good coverage on there ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
['it usually is.  /'],it usually is  ,sd,MALE,1
"['they throw in [ a lot of, + {d you know, } a lot of ] interviews and commentaries.  /']",they throw in  a lot of  d you know  a lot of  interviews and commentaries  ,sd,MALE,1
"[""it's kind of like getting a newspaper.  /""]",its kind of like getting a newspaper  ,sv,MALE,3
"[""there's a lot of --""]",theres a lot of ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['yeah. /'],yeah ,b,FEMALE,2
['-- sections to it  /'], sections to it  ,+,MALE,0
['{c and } --'],c and  ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"['-- [ they, + they ] present different sides of things. /']",  they  they  present different sides of things ,+,MALE,0
"['{c because } i find like on k r l d, - /']",c because  i find like on k r l d  ,sd,FEMALE,1
"['i like to listen to that,  /']",i like to listen to that  ,sd,FEMALE,1
"['{c but } each story is {d like } no more than two or three lines, {d you know. } /']",c but  each story is d like  no more than two or three lines d you know  ,sd,FEMALE,1
"['{f oh, } {d well } they spend a little more time, {d you know, }  /']",f oh  d well  they spend a little more time d you know   ,sd,MALE,1
"['they cover the headlines, /']",they cover the headlines ,sd,MALE,1
['# yeah. # /'], yeah  ,b,FEMALE,2
['# {c and # then } they go into a lot of the issues and --'], c and  then  they go into a lot of the issues and ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- things where [ they, + they ] spend five or ten minutes discussing something  and,']", things where  they  they  spend five or ten minutes discussing something  and,+,MALE,0
"['# yeah,  /']", yeah  ,b,FEMALE,2
['that would probably be better. # /'],that would probably be better  ,sd,FEMALE,1
['# interviewing people.  /'], interviewing people  ,+,MALE,0
"[""{c and } it's, # -/""]",c and  its  ,%,MALE,5
"['especially when you look for the, {d like, } popular radio stations like mostly the music stations, news [ is, + is ] pretty much nonexistent. /']",especially when you look for the d like  popular radio stations like mostly the music stations news  is  is  pretty much nonexistent ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
"['they have [ little, + little, ] teeny-weeny news,']",they have  little  little  teenyweeny news,sv,FEMALE,3
['<laughter>.'],laughter,x,MALE,8
"['breaks, {d you know. } /']",breaks d you know  ,+,FEMALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"[""{c and } only in the morning, i guess, there's a little bit. /""]",c and  only in the morning i guess theres a little bit ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,FEMALE,2
['basically. /'],basically ,sd,FEMALE,1
"[""i haven't listened to a <breathing>  top forty radio station in so long i wouldn't know. /""]",i havent listened to a breathing  top forty radio station in so long i wouldnt know ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{d so, } -/']",d so  ,%,MALE,5
"[""{c so } let's see, {f um, } /""]",c so  lets see f um  ,^h,FEMALE,27
"['{c and } i guess i get some kinds of other, {d you know, } business related news through trade journals and things  /']",c and  i guess i get some kinds of other d you know  business related news through trade journals and things  ,sd,MALE,1
"['{c but, } -/']",c but  ,%,MALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } /']",f uh  ,b,MALE,2
['right <laughter>. /'],right laughter ,b,MALE,2
"['yeah, /']",yeah ,b,MALE,2
"['# {c but, } {f um, } # -/']", c but  f um   ,%,FEMALE,5
['# a lot # of people are. /'], a lot  of people are ,sv,MALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['<laughter> trying to get out of wherever they are  /'],laughter trying to get out of wherever they are  ,sv,FEMALE,3
"['{c but, } {f um, } [ i think, + i think ] news is, - /']",c but  f um   i think  i think  news is  ,sv,FEMALE,3
"[""i'm wondering where it's going.  /""]",im wondering where its going  ,sd,FEMALE,1
"['you know how, - /']",you know how  ,%,FEMALE,5
"['i think it will be [ nonex-, + pretty much <breathing> nonexistent ] except maybe through the paper.  /']",i think it will be  nonex  pretty much breathing nonexistent  except maybe through the paper  ,sv,FEMALE,3
['i know the newspaper used to be kind of the only source for news.  /'],i know the newspaper used to be kind of the only source for news  ,sd,FEMALE,1
