utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['um, all right.  /']",um all right  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""i've, uh, - /""]",ive uh  ,%,FEMALE,5
"[""as far as i'm concerned, i find that the young women have lost so much because they have become more aggressive and more dominating,   /""]",as far as im concerned i find that the young women have lost so much because they have become more aggressive and more dominating   ,sv,FEMALE,3
['and i think that comes about from their being a definite factor in the job market now. /'],and i think that comes about from their being a definite factor in the job market now ,sv,FEMALE,3
['uh-huh.  /'],uhhuh  ,aa,FEMALE,4
"['oh, well, i tend, i tend to agree.  /']",oh well i tend i tend to agree  ,aa,FEMALE,4
"[""uh, in some ways i think it's, uh, i think if anything, a lot of, um, <lipsmack> the changes that have occurred, uh, - /""]",uh in some ways i think its uh i think if anything a lot of um lipsmack the changes that have occurred uh  ,sv,FEMALE,3
"[""in some ways they're for the better  /""]",in some ways theyre for the better  ,sv,FEMALE,3
"['because i think women should have a choice,  /']",because i think women should have a choice  ,sv,FEMALE,3
"['and i do believe in the, being able to have a choice as to, as far as, what you would like to do with your life.  /']",and i do believe in the being able to have a choice as to as far as what you would like to do with your life  ,sv,FEMALE,3
"[""but by the same token, and i know this for myself because i've worked and i've not <laughter> worked, um,  /""]",but by the same token and i know this for myself because ive worked and ive not laughter worked um  ,sd,FEMALE,1
"['that it makes it, uh, sometimes it makes life more difficult.  /']",that it makes it uh sometimes it makes life more difficult  ,sv,FEMALE,3
"['i think when the roles now are less defined, as far as, you know, what, uh, women should or should not be doing, <children> that it, it, it could make life more difficult.  /']",i think when the roles now are less defined as far as you know what uh women should or should not be doing children that it it it could make life more difficult  ,sv,FEMALE,3
['there are more things to work out.  /'],there are more things to work out  ,sv,FEMALE,3
"['i know when i was working, you know, you have all these problems with, with the child care and, and with, uh, pleasing, you know, your boss on the job,  /']",i know when i was working you know you have all these problems with with the child care and and with uh pleasing you know your boss on the job  ,sv,FEMALE,3
['so you have added stresses from there  /'],so you have added stresses from there  ,sv,FEMALE,3
"['and then you still have all the things that, um, that you need to do at home  /']",and then you still have all the things that um that you need to do at home  ,sv,FEMALE,3
"[""and that doesn't change, you know,  /""]",and that doesnt change you know  ,sv,FEMALE,3
"[""just because your going out of the house for so many hours a day doesn't, uh, make those other things go away  /""]",just because your going out of the house for so many hours a day doesnt uh make those other things go away  ,sv,FEMALE,3
['and the other responsibilities are still important.  /'],and the other responsibilities are still important  ,sv,FEMALE,3
"['um, - /']",um  ,%,FEMALE,5
"['so, um, have you, have you worked outside, also and, um, feel that, it, that, - /']",so um have you have you worked outside also and um feel that it that  ,qy,FEMALE,7
"['well, how do you feel, as far as, uh, - /']",well how do you feel as far as uh  ,qo,FEMALE,25
['what would be a happy medium  /'],what would be a happy medium  ,qw,FEMALE,12
"['or, or what would you like to see?  </children>. /']",or or what would you like to see  children ,qo,FEMALE,25
"['i would like, uh, - /']",i would like uh  ,sv,FEMALE,3
"['yes,  /']",yes  ,ny,FEMALE,9
['i have worked outside of the home  /'],i have worked outside of the home  ,sd,FEMALE,1
"['#and,#']",and,sd,FEMALE,1
['#yes.#   /'],yes   ,b,FEMALE,2
['i was in one of those safe occupations.  /'],i was in one of those safe occupations  ,+,FEMALE,0
"['i was a school teacher, /']",i was a school teacher ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['and we had one child when i taught for my two year career. /'],and we had one child when i taught for my two year career ,sd,FEMALE,1
['uh-huh <children>.  /'],uhhuh children  ,b,FEMALE,2
"['uh, we, - /']",uh we  ,%,FEMALE,5
"[""uh, then i stopped teaching after my husband's bus-, business was established,  /""]",uh then i stopped teaching after my husbands bus business was established  ,sd,FEMALE,1
['and we had two children  /'],and we had two children  ,sd,FEMALE,1
"['and i stayed home with those children,']",and i stayed home with those children,sd,FEMALE,1
['yes.  /'],yes  ,b,FEMALE,2
['and raised those children  /'],and raised those children  ,+,FEMALE,0
"['and now that my husband has retired, i am back substitute teaching, /']",and now that my husband has retired i am back substitute teaching ,sd,FEMALE,1
['#yes.#   /'],yes   ,b,FEMALE,2
"[""#which# if anyone has ever been involved in that, some days it's fun  /""]",which if anyone has ever been involved in that some days its fun  ,sv,FEMALE,3
"[""and some days you wonder why you're even bothering, /""]",and some days you wonder why youre even bothering ,sv,FEMALE,3
['#right# <laughter>. /'],right laughter ,b,FEMALE,2
['#because# your fighting for your life. /'],because your fighting for your life ,sv,FEMALE,3
