utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well, } i really enjoy reading the newspaper,  /']",d well  i really enjoy reading the newspaper  ,sd,FEMALE,1
"['we get the daily, {f uh, } dallas morning news  /']",we get the daily f uh  dallas morning news  ,sd,FEMALE,1
['{c and } i try to look at it.  /'],c and  i try to look at it  ,sd,FEMALE,1
"[""if i get busy <laughter> i don't get a chance to pick it up,  like this week i noticed  several copies [ have been un-, + haven't been touched ]  /""]",if i get busy laughter i dont get a chance to pick it up  like this week i noticed  several copies  have been un  havent been touched   ,sd,FEMALE,1
"['{c but } <talking>, -/']",c but  talking ,%,FEMALE,5
"['{d well, } do you have time to read the paper in the morning? /']",d well  do you have time to read the paper in the morning ,qy,MALE,7
"['{d well, } not in the morning,  /']",d well  not in the morning  ,ng,FEMALE,29
"['{c but, } {f uh, }  if the, - /']",c but  f uh   if the  ,%,FEMALE,5
"['{d well, } i have two children  /']",d well  i have two children  ,sd,FEMALE,1
"[""{c and } if they, {f uh, } go out to play or something i like to keep  my eye on them so i'll, {d you know, } maybe go outside and read the paper while  they're playing or sit in a chair by the window or something. /""]",c and  if they f uh  go out to play or something i like to keep  my eye on them so ill d you know  maybe go outside and read the paper while  theyre playing or sit in a chair by the window or something ,sd,FEMALE,1
"[""{d you know, } [ a lot, + a lot ]  of people don't take newspapers at all.  /""]",d you know   a lot  a lot   of people dont take newspapers at all  ,sv,MALE,3
"['[ we, + we ] took the morning news for a while, /']", we  we  took the morning news for a while ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and then, } {f uh, } {d well, } we've been  taking the times herald for ages  /""]",c and then  f uh  d well  weve been  taking the times herald for ages  ,sd,MALE,1
"[""{c and then, } {f uh, } dog just ran off with my shoe, <laughter>   {a that's off the subject, }""]",c and then  f uh  dog just ran off with my shoe laughter   a thats off the subject ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['went outside, picked it up and ran off.  /']",went outside picked it up and ran off  ,+,MALE,0
"['{d anyway, }  {f uh, } {c and then } we switched the morning news  /']",d anyway   f uh  c and then  we switched the morning news  ,sd,MALE,1
"[""{c but } we found we couldn't  read enough of it  /""]",c but  we found we couldnt  read enough of it  ,sd,MALE,1
"['{c and } by the time i got home and had time [ to, + to ] read some, - /']",c and  by the time i got home and had time  to  to  read some  ,sd,MALE,1
"['[ {c but, } + {c but } ] i guess [ the, + the ]  issue is, {f uh, } beside the newspaper, do you take any news magazines? /']", c but   c but   i guess  the  the   issue is f uh  beside the newspaper do you take any news magazines ,qy,MALE,7
"[""{d well, } [ we, + i ] don't take, {d like }  time, or newsweek or anything like that,  /""]",d well   we  i  dont take d like   time or newsweek or anything like that  ,ng,FEMALE,29
"['{c but } i do like to watch, {f uh, } c n n.  /']",c but  i do like to watch f uh  c n n  ,sd,FEMALE,1
"['i have several  chores and things to do,  /']",i have several  chores and things to do  ,sd,FEMALE,1
"[""{c so } it comes on at, {d like } [ the + ] nine o'clock  p m  /""]",c so  it comes on at d like   the   nine oclock  p m  ,sd,FEMALE,1
"[""{c and so } i will turn that on while i'm doing some work  /""]",c and so  i will turn that on while im doing some work  ,sd,FEMALE,1
"['{c and } i can hear the news,  not have to sit right down and listen to it. /']",c and  i can hear the news  not have to sit right down and listen to it ,sd,FEMALE,1
"['[ [ did, + did you, ] + did you ]  hear what schwartzkopf had to say about, {f uh, } pete arnett, and, {f uh, } [ the, + the ] news coverage? /']",  did  did you   did you   hear what schwartzkopf had to say about f uh  pete arnett and f uh   the  the  news coverage ,qy,MALE,7
