utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['the aids issue [ is, + is ] a bit of a problem.  /']",the aids issue  is  is  a bit of a problem  ,sv,MALE,3
"['i guess the first thing that comes to my mind not having any immediate friends with that problem, [ is, + is ] the financial end.  /']",i guess the first thing that comes to my mind not having any immediate friends with that problem  is  is  the financial end  ,sd,MALE,1
"['{c and } how can a country  stand to, {f uh, } spend  as much or much more than they already are on such a problem, {f uh, }  /']",c and  how can a country  stand to f uh  spend  as much or much more than they already are on such a problem f uh   ,qh,MALE,26
"[""{c but, } then that kind of thinking is also tempered with [ the, + the ] knowledge, or at least [ the, + the ] rumor,  {a i'm not really sure if it's true or not, } that, {f uh, } we're not spending as much per, let's say, afflicted person on cancer.  /""]",c but  then that kind of thinking is also tempered with  the  the  knowledge or at least  the  the  rumor  a im not really sure if its true or not  that f uh  were not spending as much per lets say afflicted person on cancer  ,sd,MALE,1
"[""{f uh, } there's some, {f uh, } - /""]",f uh  theres some f uh   ,%,MALE,5
"['take breast cancer, for instance.  /']",take breast cancer for instance  ,sd,MALE,1
"['it seems to be doing much more damage and affecting [ much more pe-, + many more people ] than aids.  /']",it seems to be doing much more damage and affecting  much more pe  many more people  than aids  ,sd,MALE,1
"['{c and } yet, {f uh, } more people die of it,  /']",c and  yet f uh  more people die of it  ,sd,MALE,1
"['{c and } yet the funding has already, {f uh, } exceeded,  /']",c and  yet the funding has already f uh  exceeded  ,sd,MALE,1
"['aids has more money than, {f uh, } breast cancer <breathing> <whistling>. /']",aids has more money than f uh  breast cancer breathing whistling ,sd,MALE,1
"['than, - /']",than  ,%,FEMALE,5
"[""{d well, } that's interesting, isn't it,  /""]",d well  thats interesting isnt it  ,qy,FEMALE,7
['yeah. /'],yeah ,%,FEMALE,5
"['{d so, } {f uh, } - /']",d so  f uh   ,%,MALE,5
"[""{e i mean, } if it's true.  /""]",e i mean  if its true  ,sd,MALE,1
"[""[ [ i, + i've, ] + i've ] always heard these things.  /""]",  i  ive   ive  always heard these things  ,sd,MALE,1
"[""i've never bothered to dig it out and make sure,  /""]",ive never bothered to dig it out and make sure  ,sd,MALE,1
"[""{c but, } {f uh, } i've heard it on more than one documentary that, {f uh, } they were complaining that whoever's sitting up there making these decisions or whatever institutions raise the money and, {f uh, } - /""]",c but  f uh  ive heard it on more than one documentary that f uh  they were complaining that whoevers sitting up there making these decisions or whatever institutions raise the money and f uh   ,sd,MALE,1
"[""it's just one big p r campaign that, - /""]",its just one big p r campaign that  ,sv,MALE,3
"['yeah,  /']",yeah  ,%,MALE,5
"[""we think that's the world's worst thing  /""]",we think thats the worlds worst thing  ,^q,MALE,19
"[""{c so } let's give money to aids.  /""]",c so  lets give money to aids  ,^q,MALE,19
"[""{c and } yet we've had breast cancer problems for years. /""]",c and  yet weve had breast cancer problems for years ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"[""{c and, }  it's just - /""]",c and   its just  ,%,MALE,5
"[""[ one of those, + {f uh, }  course, one of the ] shows i saw was taking it from the angle that, since it doesn't effect men, it's not going to get funded.  /""]", one of those  f uh   course one of the  shows i saw was taking it from the angle that since it doesnt effect men its not going to get funded  ,sd,MALE,1
"['{c and, }  {f uh, }  having thought about that for a while, -/']",c and   f uh   having thought about that for a while ,sd,MALE,1
['<laughter>  what did you think about that idea? /'],laughter  what did you think about that idea ,qw,FEMALE,12
"['<breathing> {d well, } [ [ i, + i kind of, ] + i ] thought, {d well, } [ that, + that ] might be possible since there are a lot of men in control of that kind of thing.  /']",breathing d well    i  i kind of   i  thought d well   that  that  might be possible since there are a lot of men in control of that kind of thing  ,sd,MALE,1
"['{c but } then [ i got, + i got ] to thinking, [ the, + the ] number one killer of men seems to be the prostate  /']",c but  then  i got  i got  to thinking  the  the  number one killer of men seems to be the prostate  ,sd,MALE,1
"[""{c and } there's only one test that just recently got developed, {f uh, } a [ [ blood  in-, + antigen, ] + {f uh, } antibody test for the antigen in the blood ]  /""]",c and  theres only one test that just recently got developed f uh  a   blood  in  antigen   f uh  antibody test for the antigen in the blood   ,sd,MALE,1
"[""{c and } that's fairly recent.  /""]",c and  thats fairly recent  ,sd,MALE,1
['{c and } yet men have been dying from prostate cancer for years. /'],c and  yet men have been dying from prostate cancer for years ,sd,MALE,1
"[""they've not really given it attention either,  /""]",theyve not really given it attention either  ,bf,FEMALE,20
['yeah. /'],yeah ,b,FEMALE,2
"[""{c so } it's not really cured,  /""]",c so  its not really cured  ,sd,MALE,1
"['yeah,  /']",yeah  ,%,MALE,5
"[""it's [ not, +  {f uh, } not ] that heavily funded either  /""]",its  not   f uh  not  that heavily funded either  ,sd,MALE,1
"['{c and then } that seems to be one of [ the, + the ] major, {f uh, } problems that men have in the realm of cancer,  /']",c and then  that seems to be one of  the  the  major f uh  problems that men have in the realm of cancer  ,sd,MALE,1
"[""{c so, } i don't know.  /""]",c so  i dont know  ,h,MALE,15
"[""[ i, + i ] guess there's just some strange public opinion as to who they want to give to. {f uh, } be it through different organizations, march of dimes type, {f uh, } telethons [ or, + or ] bicycle rides or whatever, how they fund whatever, {f uh, } illness they wish. /""]", i  i  guess theres just some strange public opinion as to who they want to give to f uh  be it through different organizations march of dimes type f uh  telethons  or  or  bicycle rides or whatever how they fund whatever f uh  illness they wish ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"[""it's kind of hard [ to, + to ] get an even keel on that.  /""]",its kind of hard  to  to  get an even keel on that  ,sv,MALE,3
"[""{e i mean, } it's really hard to say,  /""]",e i mean  its really hard to say  ,sv,MALE,3
"[""{d well, } there's, {d you know, } a hundred thousand per year affected by this one  /""]",d well  theres d you know  a hundred thousand per year affected by this one  ,^q,MALE,19
"[""{c so } let's give it this amount,  /""]",c so  lets give it this amount  ,^q,MALE,19
"[""{c and then } this other one's only a tenth of that,  /""]",c and then  this other ones only a tenth of that  ,^q,MALE,19
"['{c so } give it a tenth of that [ and, + and ] just keep <breathing> doling it out that way  /']",c so  give it a tenth of that  and  and  just keep breathing doling it out that way  ,^q,MALE,19
"['{c or, } -/']",c or  ,%,MALE,5
"[""{d well, } [ i'm, + i'm ] glad i'm not the one [ that's, + that's ] in charge [ of, + of ] making those decisions.  /""]",d well   im  im  glad im not the one  thats  thats  in charge  of  of  making those decisions  ,sd,FEMALE,1
"[""[ they, + {f uh, } you ] wish that there could just be money for all these problems because they're all so serious, {d you know. }  /""]", they  f uh  you  wish that there could just be money for all these problems because theyre all so serious d you know   ,sv,FEMALE,3
"[""{e i mean } it's not so serious, i guess, until it affects your family  /""]",e i mean  its not so serious i guess until it affects your family  ,sv,FEMALE,3
"[""{c and then } all of a sudden it's the most important thing. /""]",c and then  all of a sudden its the most important thing ,sv,FEMALE,3
['right. /'],right ,b,MALE,2
