utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['brian in plano, texas.  how are you doing today? /']",brian in plano texas  how are you doing today ,fp,MALE,32
"['hi,  /']",hi  ,fp,FEMALE,32
"['fine,  /']",fine  ,fp,FEMALE,32
"[""i'm nancy.   /""]",im nancy   ,sd,FEMALE,1
['how are you? /'],how are you ,qw,FEMALE,12
"['great, nancy. /']",great nancy ,sd,MALE,1
"[""i'm in plano also <laughter>. /""]",im in plano also laughter ,sd,FEMALE,1
"[""you're in plano also, {f huh? } /""]",youre in plano also f huh  ,sd,MALE,1
"['yes,  /']",yes  ,b,FEMALE,2
"[""we're not too long distance today. /""]",were not too long distance today ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
['<laughter>.'],laughter,x,FEMALE,8
"['{d well, } good to hear.   /']",d well  good to hear   ,b,MALE,2
['i was just talking to  someone the other day from pennsylvania. /'],i was just talking to  someone the other day from pennsylvania ,sd,MALE,1
"['{f oh, } that was good.  /']",f oh  that was good  ,ba,FEMALE,6
"[""utah, i've  had a couple of,  /""]",utah ive  had a couple of  ,sd,FEMALE,1
['{c but } that was it. /'],c but  that was it ,sd,FEMALE,1
['really? /'],really ,qy,MALE,7
['yeah. /'],yeah ,ny,FEMALE,9
['all right. /'],all right ,bk,MALE,14
['<laughter>.'],laughter,x,FEMALE,8
"['{d well, } good to hear,  /']",d well  good to hear  ,b,MALE,2
['good to hear. /'],good to hear ,b,MALE,2
['learned about their basketball team <laughter>. /'],learned about their basketball team laughter ,sd,FEMALE,1
['<laughter> which one? /'],laughter which one ,qw,MALE,12
"['{f uh, } jazz. /']",f uh  jazz ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,MALE,2
['yeah. /'],yeah ,b,FEMALE,2
['the utah jazz. /'],the utah jazz ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"[""[ they're, + they're ] pretty good.  /""]", theyre  theyre  pretty good  ,sv,MALE,3
"[""they've got [ some --""]",theyve got  some ,sv,MALE,3
['-- [ good -- +'],  good  ,+,MALE,0
"['--  good, ] + some good, ]  {f uh, } good players out there. /']",  good   some good   f uh  good players out there ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"[""{d well, } you ready for new year's eve? /""]",d well  you ready for new years eve ,qy,MALE,7
['i am. /'],i am ,na,FEMALE,21
['good.  /'],good  ,ba,MALE,6
"['should we, {f uh, } start this so we can, -/']",should we f uh  start this so we can ,ad,MALE,22
['okay. /'],okay ,aa,FEMALE,4
['what was your name again? /'],what was your name again ,qw,MALE,12
['nancy. /'],nancy ,sd,FEMALE,1
"[""nancy, that's --""]",nancy thats ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"['-- right,  /']", right  ,+,MALE,0
"[""{c and } i'm brian. /""]",c and  im brian ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
['just a moment <beep>.  /'],just a moment beep  ,ad,MALE,22
"[""okay nancy, then i guess  [ the, + ] today's subject is benefits --""]",okay nancy then i guess   the   todays subject is benefits ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
['-- in the job other than salary.  /'], in the job other than salary  ,+,MALE,0
"['[ what, + {f uh } --']", what  f uh  ,qw,MALE,12
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- what ] do you feel are important to  you or other people [ as, + as ] crucial benefits? /']", what  do you feel are important to  you or other people  as  as  crucial benefits ,+,MALE,0
"[""{d well, } i'm a little different than other  people because i don't have benefits with my job. /""]",d well  im a little different than other  people because i dont have benefits with my job ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
