utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['think about, {f uh, } taxes. /']",think about f uh  taxes ,ad,MALE,22
"[""{d well, } i think they're a necessary evil.  /""]",d well  i think theyre a necessary evil  ,sv,MALE,3
"['{f uh, } i wish the government would operate on the same premise that, {f uh, } businesses operate on  /']",f uh  i wish the government would operate on the same premise that f uh  businesses operate on  ,sv,MALE,3
"['{c and } that is, {f uh } --']",c and  that is f uh  ,sv,MALE,3
['you spend what you have  /'],you spend what you have  ,^2,MALE,23
"['{c and,  } -/']",c and   ,%,MALE,5
"[""-- [ you, + you ] don't spend more [ than you, + than you ] bring in. /""]",  you  you  dont spend more  than you  than you  bring in ,+,MALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"['i think that, the general idea is to [ s-, + {d you know, } spend, ] {f uh, } during a time of recession [ that, + ] {d you know, } for the deficit spending to help pick up the economy,  /']",i think that the general idea is to  s  d you know  spend  f uh  during a time of recession  that   d you know  for the deficit spending to help pick up the economy  ,sv,MALE,3
"[""{c but } they're running under the assump-, - /""]",c but  theyre running under the assump  ,sv,MALE,3
"[""{d you know, } the way they're running it now, they're [ h-, + ] {d you know, } running  (( it under ))  a deficit spending, {d you know, } while we're not under a recession,  /""]",d you know  the way theyre running it now theyre  h   d you know  running   it under   a deficit spending d you know  while were not under a recession  ,sv,MALE,3
"[""{c so } there's never any surplus coming in to counter the deficit that we're running,  /""]",c so  theres never any surplus coming in to counter the deficit that were running  ,sv,MALE,3
"[""{c so } that's kind of a basic thing of economics, i guess, <breathing> keep spending, keep going into debt,  /""]",c so  thats kind of a basic thing of economics i guess breathing keep spending keep going into debt  ,sv,MALE,3
"[""you're not going to payoff what you owe,  /""]",youre not going to payoff what you owe  ,sv,MALE,3
"['[ {c but, } + <sniffing> {c so, } ] i guess [ the, + the  ] question was more like, {f uh, } do you [ get  what you pay f-, + {d you know, } get what you pay for. ] /']", c but   sniffing c so   i guess  the  the   question was more like f uh  do you  get  what you pay f  d you know  get what you pay for  ,sd,MALE,1
"['{d well, } i, - /']",d well  i  ,%,MALE,5
['<breathing> it just depends.  /'],breathing it just depends  ,sd,MALE,1
"['{f uh, } {f uh, } roads are very expensive, {f uh, } commodity and so is, {f uh, } utilities they supply and police and fire department, {f uh, }  /']",f uh  f uh  roads are very expensive f uh  commodity and so is f uh  utilities they supply and police and fire department f uh   ,sd,MALE,1
"['{d you know, } they need to make a living. /']",d you know  they need to make a living ,sv,MALE,3
['yeah.  /'],yeah  ,b,MALE,2
"[""<laughter>  there's, -/""]",laughter  theres ,%,MALE,5
"[""{c so } <laughter>, i think [ [ for, + for, ] + for ] many years, {f uh, } we've paid teachers and police officers and firemen who are, {f uh, } to a great extent, public servants --""]",c so  laughter i think   for  for   for  many years f uh  weve paid teachers and police officers and firemen who are f uh  to a great extent public servants ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {f uh, } we have not paid them really what they're worth in what they contribute to society. /""]", f uh  we have not paid them really what theyre worth in what they contribute to society ,+,MALE,0
['i agree with that. /'],i agree with that ,ba,MALE,6
"[""{c but, }  {f uh, } then again, {f uh, } it's [ the, + ] hard to justify with all the wastefulness of money that the government spends on all levels [ of, + of, ] {f uh, } government, including municipalities as well as state and federal governments. /""]",c but   f uh  then again f uh  its  the   hard to justify with all the wastefulness of money that the government spends on all levels  of  of  f uh  government including municipalities as well as state and federal governments ,sv,MALE,3
"['i guess, - /']",i guess  ,%,MALE,5
"[""[ i'm, + i'm ] a student right now  /""]", im  im  a student right now  ,sd,MALE,1
"[""{c and } i don't make a whole lot of money  /""]",c and  i dont make a whole lot of money  ,sd,MALE,1
"[""{c and, so, } [ i, + i ] kind of don't pay a proportionate amount of taxes [ to, + ] i guess, {f uh, } compared to what i get, because [ i, + ] {d you know, } all [ my, + my ] education is state sponsored.  /""]",c and so   i  i  kind of dont pay a proportionate amount of taxes  to   i guess f uh  compared to what i get because  i   d you know  all  my  my  education is state sponsored  ,sd,MALE,1
['i go to a state sponsored school  /'],i go to a state sponsored school  ,sd,MALE,1
"['{c and, }  {f uh, } my education all up through high school and stuff, - /']",c and   f uh  my education all up through high school and stuff  ,sd,MALE,1
"[""{c so } i guess i'm kind of in debt, [ i, + i ] suppose, because i don't, {d you know, } been paying taxes [ all that, + all that ] long.  /""]",c so  i guess im kind of in debt  i  i  suppose because i dont d you know  been paying taxes  all that  all that  long  ,sd,MALE,1
"['my parents, i guess, [ [ h-, + h-, ] + however, ] have contributed to that, {d you know, } for the education side of it and everything,  /']",my parents i guess   h  h   however  have contributed to that d you know  for the education side of it and everything  ,sd,MALE,1
"['{c but, }  {f uh, } i usually end up getting money back.  /']",c but   f uh  i usually end up getting money back  ,sd,MALE,1
"['i will this year anyway from a, -/']",i will this year anyway from a ,sd,MALE,1
"[""{f uh, } you're very fortunate. /""]",f uh  youre very fortunate ,ba,MALE,6
"['yeah,  /']",yeah  ,aa,MALE,4
['i am <laughter>. /'],i am laughter ,sd,MALE,1
['<laughter>.'],laughter,x,MALE,8
"['i need it, too,  /']",i need it too  ,sd,MALE,1
"['otherwise, -/']",otherwise ,%,MALE,5
"['we just try not to pay any more in than we have to,  /']",we just try not to pay any more in than we have to  ,sd,MALE,1
"['{f uh, } we pay in a substantial amount.  {f uh, } /']",f uh  we pay in a substantial amount  f uh  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""we don't regret paying taxes.  /""]",we dont regret paying taxes  ,sd,MALE,1
"['we do think that, {f uh, } sometimes, {f uh, } we have a reverse of a regressive tax, a progressive tax. /']",we do think that f uh  sometimes f uh  we have a reverse of a regressive tax a progressive tax ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and } progressive tax, i think, {f uh, } does not give people incentive to make more money,  /']",c and  progressive tax i think f uh  does not give people incentive to make more money  ,sv,MALE,3
"['{c and } what i mean by that, the more income you make, the more # tax you pay. # /']",c and  what i mean by that the more income you make the more  tax you pay  ,sv,MALE,3
['# more taxes you pay. # /'], more taxes you pay  ,^2,MALE,23
"['it should be, i think, a flat percentage  /']",it should be i think a flat percentage  ,sv,MALE,3
"['{c and, }  {f uh, } that percentage ought to be an equitable amount. /']",c and   f uh  that percentage ought to be an equitable amount ,sv,MALE,3
['uh-huh.  /'],uhhuh  ,b,MALE,2
"[""isn't, -/""]",isnt ,%,MALE,5
"['{f uh, } last year when they passed the tax laws for the, {f uh, } nineteen ninety, ninety-one, whatever, nineteen ninety-one --']",f uh  last year when they passed the tax laws for the f uh  nineteen ninety ninetyone whatever nineteen ninetyone ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {f uh, } i added up all the taxes that we were going to pay on all these different specific luxury items and travel expenses and --']", f uh  i added up all the taxes that we were going to pay on all these different specific luxury items and travel expenses and ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- everything else,  /']", everything else  ,+,MALE,0
['{c and } i totaled them all up  /'],c and  i totaled them all up  ,sd,MALE,1
"['{c and } basically, {f uh, } we were going to be paying seventy or eighty percent tax. /']",c and  basically f uh  we were going to be paying seventy or eighty percent tax ,sd,MALE,1
['wow. /'],wow ,ba,MALE,6
"['{d now, } that was the assumption that you spent that same dollar [ for every, + for every ] item on there --']",d now  that was the assumption that you spent that same dollar  for every  for every  item on there ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- even though there's, {f uh, } taxes on different things. /""]", even though theres f uh  taxes on different things ,+,MALE,0
"[""{d well } isn't, -/""]",d well  isnt ,%,MALE,5
