utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['[ [ i, + i, ] + i, ] assume you have kids <<music in background>>. /']",  i  i   i  assume you have kids music in background ,qy^d,MALE,16
"['{f uh, } we have one.  /']",f uh  we have one  ,na,FEMALE,21
"[""she's only nine months old. /""]",shes only nine months old ,sd,FEMALE,1
"[""{f oh, } {d well } [ she, + she ] doesn't have to worry about public schools yet. /""]",f oh  d well   she  she  doesnt have to worry about public schools yet ,sd,MALE,1
['right.  /'],right  ,b,FEMALE,2
"['{d well, } my degree is in teaching,  /']",d well  my degree is in teaching  ,sd,FEMALE,1
['{c so. } -/'],c so  ,%,FEMALE,5
['yeah.  /'],yeah  ,b,MALE,2
"['{d well, }']",d well ,sv,MALE,3
['we have a little bit of a basis for conversation.  /'],we have a little bit of a basis for conversation  ,+,MALE,0
['i was a substitute teacher for about a year. /'],i was a substitute teacher for about a year ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,b,FEMALE,2
['yeah.  /'],yeah  ,b,MALE,2
"['i, {f uh, } thought i wanted to be a teacher  /']",i f uh  thought i wanted to be a teacher  ,sd,MALE,1
"['[ {c so, } + {c but }  ] before i went through all of that i wanted to see how i was going to like it. /']", c so   c but    before i went through all of that i wanted to see how i was going to like it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['[ {c and, } + {c and } ] they, {f uh, } - /']", c and   c and   they f uh   ,%,MALE,5
"['in alabama, where i came from [ they, + they ] allow you to substitute if you got a four year degree.  /']",in alabama where i came from  they  they  allow you to substitute if you got a four year degree  ,sd,MALE,1
"['{c so } i went out and played substitute for a while and decided, nope, not for me. /']",c so  i went out and played substitute for a while and decided nope not for me ,sd,MALE,1
['<laughter> did you teach in all subjects or in all grade levels  /'],laughter did you teach in all subjects or in all grade levels  ,qy^d,FEMALE,16
"['{c or, } -/']",c or  ,%,FEMALE,5
['yeah.  /'],yeah  ,ny,MALE,9
"['it was, - /']",it was  ,%,MALE,5
['i just took grades one through six. /'],i just took grades one through six ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['i thought i was going to be smart and get the good kids,  wrong. /']",i thought i was going to be smart and get the good kids  wrong ,sd,MALE,1
"['<laughter> {d well, } my degree was in fourth through seventh grade  /']",laughter d well  my degree was in fourth through seventh grade  ,sd,FEMALE,1
['{c but } i taught junior high. /'],c but  i taught junior high ,sd,FEMALE,1
['<throat_clearing>.'],throatclearing,x,MALE,8
['{c and } i expected it to be a lot of trouble  /'],c and  i expected it to be a lot of trouble  ,sd,FEMALE,1
"[""{c but } it wasn't that bad,  /""]",c but  it wasnt that bad  ,sd,FEMALE,1
['i taught remedial reading kids. /'],i taught remedial reading kids ,sd,FEMALE,1
['{f um. } /'],f um  ,%,MALE,5
"[""{c and, }  {d well, } they don't call it remedial reading these days,""]",c and   d well  they dont call it remedial reading these days,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['they call it something else.  /'],they call it something else  ,+,FEMALE,0
"[""[ {c but, } + {c but, } ]  {d anyway, } at the time that's what i taught.  /""]", c but   c but    d anyway  at the time thats what i taught  ,sd,FEMALE,1
"['{c and, }  {f um, } <noise> you kind of group your behavioral problems together that way,']",c and   f um  noise you kind of group your behavioral problems together that way,sd,FEMALE,1
['uh-huh <<rustling and clicking noises in background>>. /'],uhhuh rustling and clicking noises in background ,b,MALE,2
['when you have your slow readers  /'],when you have your slow readers  ,+,FEMALE,0
"[""{c but } [ it, + it ] wasn't too bad.  /""]",c but   it  it  wasnt too bad  ,sd,FEMALE,1
"['[  we, + we ] got long real well. /']",  we  we  got long real well ,sd,FEMALE,1
"[""{d well, } [ i, + i ] sometimes wonder if i didn't mess up.  /""]",d well   i  i  sometimes wonder if i didnt mess up  ,sd,MALE,1
"['i maybe should have taken the higher grades because at least you can, if you have to you can get mean with them. /']",i maybe should have taken the higher grades because at least you can if you have to you can get mean with them ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"[""those little kids don't understand it. /""]",those little kids dont understand it ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
"['i, - /']",i  ,%,FEMALE,5
['especially with the real young ones.  /'],especially with the real young ones  ,sd,FEMALE,1
"[""i started out wanting to teach [ ele-, + ] lower, like primary and then top primary  and thought, {d well, } no, i don't like this as much and ended up moving up and got up until about the sixth  /""]",i started out wanting to teach  ele   lower like primary and then top primary  and thought d well  no i dont like this as much and ended up moving up and got up until about the sixth  ,sd,FEMALE,1
"[""{c and so } that's what i got my certification in. /""]",c and so  thats what i got my certification in ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c but } i had decided long before i was even married that i wanted to, if possible, teach my kids at home and not put them in the public schools. /']",c but  i had decided long before i was even married that i wanted to if possible teach my kids at home and not put them in the public schools ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{f um, } {c and } my reason for that was i don't like [ the, + {f uh, } {a what's the right word. } the ] varied inappropriate influences that you find so much in the public schools. /""]",f um  c and  my reason for that was i dont like  the  f uh  a whats the right word  the  varied inappropriate influences that you find so much in the public schools ,sd,FEMALE,1
"[""{d well, } that's a nice way of putting it. /""]",d well  thats a nice way of putting it ,ba,MALE,6
['<laughter>.'],laughter,x,FEMALE,8
['<laughter>.'],laughter,x,MALE,8
"['you can find a lot of good public schools [ if you, + if you ] look real hard  /']",you can find a lot of good public schools  if you  if you  look real hard  ,sv,FEMALE,3
"[""{c but } i don't think they could cover everything that you could teach,""]",c but  i dont think they could cover everything that you could teach,sv,FEMALE,3
"['[ exact-, + exactly, ] /']", exact  exactly  ,ba,MALE,6
['your children on an individual basis. /'],your children on an individual basis ,+,FEMALE,0
"[""{c and } {c too, } most people don't have that option. /""]",c and  c too  most people dont have that option ,^2,MALE,23
['yeah. /'],yeah ,b,FEMALE,2
"['{d you know. }  {c and } {c plus } it also depends on the district your in as, {e i mean, } on the, - /']",d you know   c and  c plus  it also depends on the district your in as e i mean  on the  ,sv,MALE,3
"[""i've seen some districts where all the schools are lousy it doesn't matter what you do.""]",ive seen some districts where all the schools are lousy it doesnt matter what you do,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f uh, } accept for the private ones, of course, we're talking about public. /""]",f uh  accept for the private ones of course were talking about public ,+,MALE,0
['right. /'],right ,b,FEMALE,2
"[""i don't know <sigh>.  /""]",i dont know sigh  ,h,MALE,15
