utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{f um, } tell me some about your camping experiences, carolyn. /']",f um  tell me some about your camping experiences carolyn ,ad,MALE,22
"[""{d well, } {f um, } i have gone to girl's camp a few times, as [ a, +  {d you know, } a ] chaperon or a leader, whatever -- /""]",d well  f um  i have gone to girls camp a few times as  a   d you know  a  chaperon or a leader whatever  ,sd,FEMALE,1
['okay. /'],okay ,bk,MALE,14
"['-- {c and, } {f uh, } i enjoy camping.  /']", c and  f uh  i enjoy camping  ,sd,FEMALE,1
"['i, - /']",i  ,%,FEMALE,5
"['[ we ha-, + we have ] a tent,  /']", we ha  we have  a tent  ,sd,FEMALE,1
"[""{c and } we've gone, even with our family a few times out camping  and have a camp stove, {f um, }  /""]",c and  weve gone even with our family a few times out camping  and have a camp stove f um   ,sd,FEMALE,1
"['i guess [ [ our, + our, ] + my  ] biggest memory is when we froze to death <laughter>. /']",i guess   our  our   my   biggest memory is when we froze to death laughter ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
"[""we just didn't take enough blankets  and --""]",we just didnt take enough blankets  and ,sd,FEMALE,1
"['[ wh-, -- +']", wh  ,qw,MALE,12
['-- whatever. /'], whatever ,+,FEMALE,0
['-- where  ] do you go camping at around here? /'], where   do you go camping at around here ,+,MALE,0
"['{f uh, } we went camping at, {f uh, } lake bonham, which [ is, + is  ] pretty close here.  {f um, }  /']",f uh  we went camping at f uh  lake bonham which  is  is   pretty close here  f um   ,sd,FEMALE,1
"['we went fairly early in the season for this area, which is probably april --']",we went fairly early in the season for this area which is probably april ,sd,FEMALE,1
['okay. /'],okay ,bk,MALE,14
"['-- is when we went,  /']", is when we went  ,+,FEMALE,0
"['[ {c and, } + {c and }  ] it got really cold at night,  /']", c and   c and    it got really cold at night  ,sd,FEMALE,1
['{c and } of course we were close enough that we could go back and get some more blankets and things --'],c and  of course we were close enough that we could go back and get some more blankets and things ,sd,FEMALE,1
['sure. /'],sure ,b,MALE,2
"['-- in the morning,  /']", in the morning  ,+,FEMALE,0
"['{c but, } -/']",c but  ,%,FEMALE,5
"[""{f uh, } [ what, + {f uh, } what  ] activities do you do when you're camping? /""]",f uh   what  f uh  what   activities do you do when youre camping ,qw,MALE,12
"['{f oh, } we take little nature hikes  /']",f oh  we take little nature hikes  ,sd,FEMALE,1
