utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well } a lot of women are [ knowl-, +  as knowledge ] about football as i am. /']",d well  a lot of women are  knowl   as knowledge  about football as i am ,sv,MALE,3
['<laughter>.'],laughter,x,FEMALE,8
"['can i guess your favorite team, if you had one, might be the steelers. /']",can i guess your favorite team if you had one might be the steelers ,qy,MALE,7
"['yes,  /']",yes  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['{d well, } i can understand that.  /']",d well  i can understand that  ,sd,MALE,1
"['[ i, + {d you know, } i ] kind of like the cowboys, too. /']", i  d you know  i  kind of like the cowboys too ,sd,MALE,1
['# do you? # /'], do you  ,qy,FEMALE,7
"[""# they've had # some great games in the past. /""]", theyve had  some great games in the past ,na,MALE,21
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"['[ i, + i ] always enjoy watching [ [ the stal-, + the, ] + ] dallas and pittsburgh together.']", i  i  always enjoy watching   the stal  the    dallas and pittsburgh together,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['me too. /'],me too ,aa,MALE,4
['{d you know. } /'],d you know  ,+,FEMALE,0
"[""it wasn't nearly as much fun when bradshaw was playing for you guys, i'll tell you. /""]",it wasnt nearly as much fun when bradshaw was playing for you guys ill tell you ,sv,MALE,3
['<laughter>.'],laughter,x,FEMALE,8
"['he lives in the dallas area now, as a matter of fact. /']",he lives in the dallas area now as a matter of fact ,sd,MALE,1
['does he really? /'],does he really ,qy,FEMALE,7
"[""{d well, }  {d actually, } it's probably closer to fort worth,  /""]",d well   d actually  its probably closer to fort worth  ,sd,MALE,1
"[""{c but } [ it's, + it's ] in the same area.  /""]",c but   its  its  in the same area  ,sd,MALE,1
"['he [ bought, + {f uh, } bought ] a big horse farm out in a little town called roanoke, texas. /']",he  bought  f uh  bought  a big horse farm out in a little town called roanoke texas ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c but } he pops up on the dallas scene quite often. /'],c but  he pops up on the dallas scene quite often ,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['as a matter of fact, there was some talk about trying to get him involved with the team management in some sort of a coaching job. /']",as a matter of fact there was some talk about trying to get him involved with the team management in some sort of a coaching job ,sd,MALE,1
"['{f oh, } wo-, - /']",f oh  wo  ,ba,FEMALE,6
"[""i wonder if he'd ever do that. /""]",i wonder if hed ever do that ,qy^d,FEMALE,16
"[""i don't know,  /""]",i dont know  ,no,MALE,31
"[""he'd be good at it.  /""]",hed be good at it  ,sv,MALE,3
"[""he's such a motivator, [ he, + ]""]",hes such a motivator  he  ,sv,MALE,3
['# yes.  # /'], yes   ,aa,FEMALE,4
"['# primarily, # {d you know, } with the quarterbacks. /']", primarily  d you know  with the quarterbacks ,+,MALE,0
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
['# that # would be his specialty.  /'], that  would be his specialty  ,sv,MALE,3
"['[  i wished, + i wished ] they could work something,  /']",  i wished  i wished  they could work something  ,sv,MALE,3
['i really like him.  /'],i really like him  ,sd,MALE,1
['i really do. /'],i really do ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['{d well } what about the houston oilers.  /'],d well  what about the houston oilers  ,qo,FEMALE,25
['do you like them? /'],do you like them ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
"[""i'd love to see dallas and houston play in a super bowl.  /""]",id love to see dallas and houston play in a super bowl  ,sd,MALE,1
['that would be really great. /'],that would be really great ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['that may not ever happen,  /']",that may not ever happen  ,sv,MALE,3
"[""i don't know. /""]",i dont know ,h,MALE,15
['# <breathing> <laughter>.  #'], breathing laughter  ,x,FEMALE,8
"['# {f uh, } houston # has had some wonderful talent, {d you know, } down through the years  /']", f uh  houston  has had some wonderful talent d you know  down through the years  ,sv,MALE,3
['{c and } in the earlier years they really had some super teams. /'],c and  in the earlier years they really had some super teams ,sv,MALE,3
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{c and } warren moon,']",c and  warren moon,sv,FEMALE,3
"[""# that's right.  # /""]", thats right   ,ba,MALE,6
"['# [ is, + is ] # proving himself quite well right now. /']",  is  is   proving himself quite well right now ,+,FEMALE,0
"['he certainly is,  /']",he certainly is  ,aa,MALE,4
"[""he's very good. /""]",hes very good ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""he's very good. /""]",hes very good ,sv,MALE,3
"[""he's one of the few, {f uh, } black quarterbacks that there are. /""]",hes one of the few f uh  black quarterbacks that there are ,sv,FEMALE,3
"[""that's right.  /""]",thats right  ,aa,MALE,4
"['randall cunningham was with philadelphia, i guess last year,  /']",randall cunningham was with philadelphia i guess last year  ,sv,MALE,3
"[""{c but } he's no longer with the team.  /""]",c but  hes no longer with the team  ,sd,MALE,1
"[""<<pause>> {c so, } you're right,  /""]",pause c so  youre right  ,sv,MALE,3
