utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{f uh, } {c so, }  do you think our politicians are honest at this point in time? /']",f uh  c so   do you think our politicians are honest at this point in time ,qy,MALE,7
"[""generally, i don't think they are.  /""]",generally i dont think they are  ,ng,MALE,29
"[""{f uh, } [ my, + my ]  personal opinion is that, {f uh, } the politicians are out for their own good because [ they, + they're ] entrenched. /""]",f uh   my  my   personal opinion is that f uh  the politicians are out for their own good because  they  theyre  entrenched ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""they don't ever have to go out and get a real job.  /""]",they dont ever have to go out and get a real job  ,sv,MALE,3
['they just --'],they just ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- stay in their current job,  /']", stay in their current job  ,+,MALE,0
['you know what i mean? /'],you know what i mean ,qh,MALE,26
"['i agree,  {f uh,  } [  with, +  with ] both of those things,  /']",i agree  f uh     with   with  both of those things  ,aa,MALE,4
"['{c but, }  {f uh, } do you see any way of like altering it so that they would become more honest? /']",c but   f uh  do you see any way of like altering it so that they would become more honest ,qy,MALE,7
"['i think by putting term limitations on [ you could, + you could ] slow down some of the problems. /']",i think by putting term limitations on  you could  you could  slow down some of the problems ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } {c but } it has to be not just at the national level  but at [ the, + {d you know, } the ] state and the local level, too.  /']",f uh  c but  it has to be not just at the national level  but at  the  d you know  the  state and the local level too  ,sv,MALE,3
"['i know some senators,  /']",i know some senators  ,sv,MALE,3
"[""{c and } i don't know which ones,  /""]",c and  i dont know which ones  ,h,MALE,15
"[""{c but } they've been in office since [ the, + the ] nineteen forties -- /""]",c but  theyve been in office since  the  the  nineteen forties  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and }  i, - /']", c and   i  ,%,MALE,5
"[""[ th-, + they've  ] never had a job.  /""]", th  theyve   never had a job  ,sv,MALE,3
"[""{e i mean } they've never gone out in the real world [ and, + and ] paid normal taxes. /""]",e i mean  theyve never gone out in the real world  and  and  paid normal taxes ,sv,MALE,3
['{f um. } /'],f um  ,b,MALE,2
"['i know they pay taxes,  /']",i know they pay taxes  ,sv,MALE,3
"[""{c but } they don't -- /""]",c but  they dont  ,%,MALE,5
['yeah. /'],yeah ,b,MALE,2
"['-- {d you know, }  [ they, + they ] get paid a hundred and twenty-five grand a year.']", d you know    they  they  get paid a hundred and twentyfive grand a year,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
['which is more than twice my salary by quite a bit  /'],which is more than twice my salary by quite a bit  ,+,MALE,0
"[""{c and, } {d you know, } i'm going, like, [ i, + i ] don't understand how they're supposed to be my servants  and yet they're paid more than i am -- /""]",c and  d you know  im going like  i  i  dont understand how theyre supposed to be my servants  and yet theyre paid more than i am  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and } they work [ less, + {d you know, } less ] than i do. /']", c and  they work  less  d you know  less  than i do ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
['<laughter>.'],laughter,x,MALE,8
"[""{f uh, } [ the only prob-, + the only problem ] i see with term limitations, {f uh, } is that i think that the bureaucracy in our government as is [ in, + with ] most governments is just so complex that [ there's a very  lar-, + {d you know, } [ there, + there ] is a learning curve ]  and that, {d you know, } you [ d-, + ] can't just send someone off to washington and expect, {d you know, } his first day to be an effective, {f uh, } congress person.  /""]",f uh   the only prob  the only problem  i see with term limitations f uh  is that i think that the bureaucracy in our government as is  in  with  most governments is just so complex that  theres a very  lar  d you know   there  there  is a learning curve   and that d you know  you  d   cant just send someone off to washington and expect d you know  his first day to be an effective f uh  congress person  ,sv,MALE,3
"[""{f uh, } [ i think, + i think ] [ there really is a, + there's a ] lot they need to learn, {d you know, } when you get there. /""]",f uh   i think  i think   there really is a  theres a  lot they need to learn d you know  when you get there ,sv,MALE,3
"[""[ i think, + i think ] that's true,  /""]", i think  i think  thats true  ,aa,MALE,4
"[""however,  i think that's always been true. /""]",however  i think thats always been true ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{e i mean, } that's true of the presidency, too,  /""]",e i mean  thats true of the presidency too  ,sv,MALE,3
['{c and } we seem to be able to get along with the president turnover ever eight years or four years.   /'],c and  we seem to be able to get along with the president turnover ever eight years or four years   ,sv,MALE,3
"['{c and, }  {f uh, } -/']",c and   f uh  ,%,MALE,5
['yeah  /'],yeah  ,b,MALE,2
"['{c but, } -/']",c but  ,%,MALE,5
"['they, - /']",they  ,%,MALE,5
"['{e i mean, } there  is a lot to learn,  /']",e i mean  there  is a lot to learn  ,sv,MALE,3
['{c but } maybe it will keep them on their toes  and a little bit more active in trying to catch up.  /'],c but  maybe it will keep them on their toes  and a little bit more active in trying to catch up  ,sv,MALE,3
['i think two years is too short. /'],i think two years is too short ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['i think it  (( would ))  have to be extended, {f uh, } {d you know, }  /']",i think it   would   have to be extended f uh  d you know   ,sv,MALE,3
['a term limitation for congress would be like three terms or even four terms  /'],a term limitation for congress would be like three terms or even four terms  ,sv,MALE,3
"['{c or } you would increase the length [ of the, + of each ] term of a congressman.  /']",c or  you would increase the length  of the  of each  term of a congressman  ,sv,MALE,3
"['{f uh, } {c but } maybe standardizing [ on, + on ] [ a, + a ] four year term for congress --']",f uh  c but  maybe standardizing  on  on   a  a  four year term for congress ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- senate  and [ the, + the ] presidency and then, {f uh, } staggering them so that you don't, - /""]", senate  and  the  the  presidency and then f uh  staggering them so that you dont  ,+,MALE,0
"[""we aren't tackling a massive ballot every four years. /""]",we arent tackling a massive ballot every four years ,sv,MALE,3
"[""{f uh, } [ the other, + the other ] thing that, {f uh, } bothers me about our system is just that, {f uh, } [ [ [ [ [ in, + for, ] + for, ] + in, ] + in, ] + in ] congress the amount of power [ any, +  any ] particular congress critter has is based on their seniority  and how long they've been there  /""]",f uh   the other  the other  thing that f uh  bothers me about our system is just that f uh       in  for   for   in   in   in  congress the amount of power  any   any  particular congress critter has is based on their seniority  and how long theyve been there  ,sv,MALE,3
"[""{c so } it's, {d you know, } for, {d you know, } {f uh, } - /""]",c so  its d you know  for d you know  f uh   ,%,MALE,5
