utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""i don't know, {f um, }  /""]",i dont know f um   ,h,FEMALE,15
['do you do a lot of camping? /'],do you do a lot of camping ,qy,FEMALE,7
"[""{d well, } my husband and i haven't done  a whole lot of camping,  /""]",d well  my husband and i havent done  a whole lot of camping  ,ng,FEMALE,29
"['[ we, +  {c but } we ] bought a van last year, /']", we   c but  we  bought a van last year ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['{c and } we were hoping, {f uh, } to do  some camping in the van, {f um, }  /']",c and  we were hoping f uh  to do  some camping in the van f um   ,sd,FEMALE,1
"['we did go camping  in [ [ arkans-, +  not arkansas, ] +  oklahoma. ]  /']",we did go camping  in   arkans   not arkansas    oklahoma   ,sd,FEMALE,1
"['{f uh, } last year [ in, +  we camped in ] a tent,  /']",f uh  last year  in   we camped in  a tent  ,sd,FEMALE,1
"['{c and, } {f uh, } there were two other  couples with us  /']",c and  f uh  there were two other  couples with us  ,sd,FEMALE,1
"['{c and } there was, {f uh, }   state park. /']",c and  there was f uh    state park ,sd,FEMALE,1
"['{f oh, } {c so }  ((   )) , -/']",f oh  c so        ,b,FEMALE,2
['{c and } it was really nice. /'],c and  it was really nice ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['{f um, } up here some of the  state parks are really nice  /']",f um  up here some of the  state parks are really nice  ,sd,FEMALE,1
"[""{c and } some of them aren't,  /""]",c and  some of them arent  ,sd,FEMALE,1
['some of them are pretty rough. /'],some of them are pretty rough ,sd,FEMALE,1
['really? /'],really ,bh,FEMALE,18
"['{f um, } yeah,  /']",f um  yeah  ,ny,FEMALE,9
"['[ they, +  they ] just have  {d like } outhouses,  /']", they   they  just have  d like  outhouses  ,sd,FEMALE,1
"[""they don't have {d like } a shower room or anything,  /""]",they dont have d like  a shower room or anything  ,sd,FEMALE,1
"['(( yeah )) ,  /']", yeah    ,%,FEMALE,5
['{c but } some of them are really nice  /'],c but  some of them are really nice  ,sd,FEMALE,1
"['they have showers and full bathrooms, /']",they have showers and full bathrooms ,sd,FEMALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"[""{f um, } {c but } i don't know,  /""]",f um  c but  i dont know  ,h,FEMALE,15
"[""[ i, +  i've ]  been camping a couple times  /""]", i   ive   been camping a couple times  ,sd,FEMALE,1
"[""{c but } i'm not a real avid camper, {f uh, }  /""]",c but  im not a real avid camper f uh   ,sd,FEMALE,1
"['a lot of people i know are,   /']",a lot of people i know are   ,sd,FEMALE,1
"[""{c but, } {f um, } [ i don't, +  i don't ] (( )) . -/""]",c but  f um   i dont   i dont     ,%,FEMALE,5
"[""[ i, +  i ] don't like really camping in the rough.  /""]", i   i  dont like really camping in the rough  ,sd,FEMALE,1
"['i like [ [ the, +  the, ] +  the ] little necessities like having electricity available  and running water and showers and things like that. /']",i like   the   the    the  little necessities like having electricity available  and running water and showers and things like that ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['((   ))  [ we went, +  we went ]  once to a  (( lean-to ))  /']",      we went   we went   once to a   leanto   ,sd,FEMALE,1
"['{c and } it, {f um, } - /']",c and  it f um   ,%,FEMALE,5
"[""{e i mean, }  there wasn't any electricity on the camp site  /""]",e i mean   there wasnt any electricity on the camp site  ,sd,FEMALE,1
"['{c but } it was all right,  /']",c but  it was all right  ,sd,FEMALE,1
['we only spent two nights there.  /'],we only spent two nights there  ,sd,FEMALE,1
"[""i wouldn't want to spend more than two nights.  /""]",i wouldnt want to spend more than two nights  ,sd,FEMALE,1
"[""i wouldn't want to go for {d like } a week,  /""]",i wouldnt want to go for d like  a week  ,sd,FEMALE,1
"['{c but, } {f um, }']",c but  f um ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['[ that would, +  that would ] be much. /']", that would   that would  be much ,sv,FEMALE,3
['two nights is good.  /'],two nights is good  ,+,FEMALE,0
"['{f um, }  especially there was a little store close by,  /']",f um   especially there was a little store close by  ,sd,FEMALE,1
"['{c so, } it was pretty nice. /']",c so  it was pretty nice ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['the campsite that we went to  was an area that, - /']",the campsite that we went to  was an area that  ,sd,FEMALE,1
"[""it's right on a big lake,  /""]",its right on a big lake  ,sd,FEMALE,1
