utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['uh, our children are both, uh, basically adults.  /']",uh our children are both uh basically adults  ,sd,MALE,1
"[""they, we've, we've got two.  /""]",they weve weve got two  ,sd,MALE,1
"['uh, one is twenty-one,  /']",uh one is twentyone  ,sd,MALE,1
['and one is twenty-five. /'],and one is twentyfive ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['and they, they still live at home. /']",and they they still live at home ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""well, that's, that's a little unusual for, uh, for children of that age, to have both of them that age at home.  /""]",well thats thats a little unusual for uh for children of that age to have both of them that age at home  ,sv,MALE,3
"['but, uh, i guess the activities that, uh, we have with them are, uh, pretty few and far between.  /']",but uh i guess the activities that uh we have with them are uh pretty few and far between  ,sv,MALE,3
"[""actually the, they're both going on their own most of the time. /""]",actually the theyre both going on their own most of the time ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""so, uh, most of our activities are, you know, just discussion type things about what's going on in the family and what they're doing and --""]",so uh most of our activities are you know just discussion type things about whats going on in the family and what theyre doing and ,sd,MALE,1
['uh-huh <baby>. /'],uhhuh baby ,b,MALE,2
['-- that kind of thing. /'], that kind of thing ,+,MALE,0
"['well, we have a, uh, three year old and a one year old.  /']",well we have a uh three year old and a one year old  ,sd,MALE,1
"['and, uh, so you know it keeps us pretty busy as you know. /']",and uh so you know it keeps us pretty busy as you know ,sd,MALE,1
['sure it does. /'],sure it does ,aa,MALE,4
"[""and, uh, most of the time with a three year old we're trying to, to get him, uh, - /""]",and uh most of the time with a three year old were trying to to get him uh  ,sd,MALE,1
"[""well, we play usually in the evening when, when i get home, you know, about five o'clock or so until about eight, you know, with the exception of dinner.  /""]",well we play usually in the evening when when i get home you know about five oclock or so until about eight you know with the exception of dinner  ,sd,MALE,1
"['out in the front or backyard playing like, uh, tee ball off the, you know, off the ball and let him hit a lot of baseball.  /']",out in the front or backyard playing like uh tee ball off the you know off the ball and let him hit a lot of baseball  ,sd,MALE,1
