utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well, } you keep up with current events? /']",d well  you keep up with current events ,qy,MALE,7
"['{f um, } somewhat.  /']",f um  somewhat  ,na,MALE,21
"['yeah,  /']",yeah  ,%,MALE,5
['somewhat -- /'],somewhat  ,na,MALE,21
"['not, -/']",not ,%,MALE,5
['-- not as well as i would like to probably -- /'], not as well as i would like to probably  ,sd,MALE,1
['is that right? /'],is that right ,bh,MALE,18
"[""-- {c but } that's the way it goes. /""]", c but  thats the way it goes ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"['[ where, + whereabouts ] in pennsylvania. /']", where  whereabouts  in pennsylvania ,qw,MALE,12
['what? /'],what ,br,MALE,30
['where in pennsylvania? /'],where in pennsylvania ,qw,MALE,12
"['{f um, } state college,  /']",f um  state college  ,sd,MALE,1
['i go to penn state. /'],i go to penn state ,sd,MALE,1
"['{f oh, } do you,  /']",f oh  do you  ,bk,MALE,14
"['{d well, } great. /']",d well  great ,ba,MALE,6
['yep. /'],yep ,b,MALE,2
"[""how's,  {f uh, } - /""]",hows  f uh   ,%,MALE,5
"['{d well } no,  /']",d well  no  ,ar,MALE,28
"[""we're not supposed to talk about that.  /""]",were not supposed to talk about that  ,sd,MALE,1
"[""we're supposed to talk about current events. /""]",were supposed to talk about current events ,sd,MALE,1
"['right,  /']",right  ,aa,MALE,4
"['exactly, {f uh. } /']",exactly f uh  ,aa,MALE,4
"[""{d well, } i'm a current event junkie.  /""]",d well  im a current event junkie  ,sd,MALE,1
"['{c so } [ [ i, + i ]    watch,  + i try to watch ] the news,  /']",c so    i  i     watch   i try to watch  the news  ,sd,MALE,1
"['{c and } i read the newspaper,  /']",c and  i read the newspaper  ,sd,MALE,1
"[""{c and } i like to read time  magazine and people magazine to keep up with what's going on in the world. /""]",c and  i like to read time  magazine and people magazine to keep up with whats going on in the world ,sd,MALE,1
['i see. /'],i see ,b,MALE,2
['((   )) . -/'],     ,x,MALE,8
"['{d well, } what particularly are you interested in? /']",d well  what particularly are you interested in ,qw,MALE,12
"['{d well, } i just, pretty, {f uh, }  little, {d you know, }  about everything. - /']",d well  i just pretty f uh   little d you know   about everything  ,sd,MALE,1
"['[ {c and, } not -- +']", c and  not  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and  then } again not ] everything,  /']", c and  then  again not  everything  ,+,MALE,0
"[""{c but } {d you know, }  i like to know pretty well what's happening.  /""]",c but  d you know   i like to know pretty well whats happening  ,sd,MALE,1
"[""political things don't interest me a great deal,  except i do like to stay informed enough to, feel like  i halfway vote intelligently, {d you know } -- /""]",political things dont interest me a great deal  except i do like to stay informed enough to feel like  i halfway vote intelligently d you know   ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c but, }  {f uh, } other than that, {f uh, } i  just, {d you know, } - /']", c but   f uh  other than that f uh  i  just d you know   ,sd,MALE,1
['just  the events that happen around the world interest me.'],just  the events that happen around the world interest me,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""stay in touch with it  and [ know, + feel like i know ]  what's going on.  /""]",stay in touch with it  and  know  feel like i know   whats going on  ,+,MALE,0
"['now i have to say all three of my children, <laughter> none of them are too interested in current events. /']",now i have to say all three of my children laughter none of them are too interested in current events ,sd,MALE,1
['<laughter> i see. /'],laughter i see ,b,MALE,2
['{c but } i always have been -- /'],c but  i always have been  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- {c and } i stay up with it.  /'], c and  i stay up with it  ,sd,MALE,1
"['{c but, }  {f uh, }  [ how do you, + how do you, ] {f uh, } stay aware of most of the current events.  {f uh, } newspaper?']",c but   f uh    how do you  how do you  f uh  stay aware of most of the current events  f uh  newspaper,qo,MALE,25
['{f um } --'],f um  ,sd,MALE,1
"['t v news, or what? /']",t v news or what ,+,MALE,0
"['-- {f uh, } {d well, } some of both. /']", f uh  d well  some of both ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['[ i read, + i read ] the newspapers sometimes -- /']", i read  i read  the newspapers sometimes  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- {c and } i watch c n n, that sort of thing --']", c and  i watch c n n that sort of thing ,sd,MALE,1
['right. /'],right ,b,MALE,2
['-- occasionally -- /'], occasionally  ,+,MALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"[""that's good. /""]",thats good ,ba,MALE,6
"['-- {c and } i read magazines, and such. /']", c and  i read magazines and such ,sd,MALE,1
"['{d well, } you stay up with it pretty well, then. /']",d well  you stay up with it pretty well then ,bf,MALE,20
"['{d well, } yeah,  /']",d well  yeah  ,aa,MALE,4
"['{e i mean, } [ not, + not ]  that badly --']",e i mean   not  not   that badly ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- anyway,  /']", anyway  ,+,MALE,0
"[""{c so } [ i am, + i am ] interested in what's  going on,  /""]",c so   i am  i am  interested in whats  going on  ,sd,MALE,1
"[""{c and } i'm particularly interested in certain things of course, like all the news about haiti recently --""]",c and  im particularly interested in certain things of course like all the news about haiti recently ,sd,MALE,1
"['uh-huh,  /']",uhhuh  ,b,MALE,2
"['yes,  /']",yes  ,b,MALE,2
['uh-huh.  /'],uhhuh  ,b,MALE,2
"[""-- because i've been down there -- /""]", because ive been down there  ,+,MALE,0
"[""{f oh, } you've been there -- /""]",f oh  youve been there  ,bh,MALE,18
"['-- {c and, }  yeah. /']", c and   yeah ,ny,MALE,9
"['-- {d well, } you would be interested in it then. /']", d well  you would be interested in it then ,sv,MALE,3
"['right,  /']",right  ,aa,MALE,4
['exactly. /'],exactly ,aa,MALE,4
"['yeah, {f uh, }  /']",yeah f uh   ,b,MALE,2
"['i follow it, {d you know, }  /']",i follow it d you know   ,sd,MALE,1
"[""i don't just read everything about it,  /""]",i dont just read everything about it  ,sd,MALE,1
"[""{c but } i'm always aware of what's going on like that -- /""]",c but  im always aware of whats going on like that  ,sd,MALE,1
"['yep, /']",yep ,b,MALE,2
"[""-- [ {c and, } + {f uh, } {c because } ] [ it is, + it's ]  interesting -- /""]",  c and   f uh  c because    it is  its   interesting  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c and, }  {f uh, } i don't know,  /""]", c and   f uh  i dont know  ,h,MALE,15
"['i feel sorry for those people down there,  /']",i feel sorry for those people down there  ,sd,MALE,1
"[""they've just been so terribly mistreated for so [ many, + many ] years,  {d you know. }""]",theyve just been so terribly mistreated for so  many  many  years  d you know ,sv,MALE,3
"[""that's true. /""]",thats true ,aa,MALE,4
"['{e i mean, }']",e i mean ,+,MALE,0
"[""they've never really had a good leader, /""]",theyve never really had a good leader ,sv,MALE,3
"['(( through ))  papa doc,  /']", through   papa doc  ,+,MALE,0
['{e i mean } he  was --'],e i mean  he  was ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
['-- a terrible tyrant -- /'], a terrible tyrant  ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c and } i think it's been better since he died,  /""]", c and  i think its been better since he died  ,sv,MALE,3
"[""{c but } it's still been bad -- /""]",c but  its still been bad  ,sv,MALE,3
['yeah. /'],yeah ,b,MALE,2
"['-- {c but, }  {f uh, } even that priest that was in  control there for a while that they overthrew, {f uh, }  /']", c but   f uh  even that priest that was in  control there for a while that they overthrew f uh   ,sd,MALE,1
"[""i've read some things about him that [ he was, + he wasn't ] too good himself. /""]",ive read some things about him that  he was  he wasnt  too good himself ,sd,MALE,1
"['{f oh, } yeah? /']",f oh  yeah ,bh,MALE,18
"['yeah,  /']",yeah  ,ny,MALE,9
"['he was [ pretty, + pretty ] much a, - /']",he was  pretty  pretty  much a  ,%,MALE,5
"[""he didn't mind having people bumped off for certain things, {d you know. } /""]",he didnt mind having people bumped off for certain things d you know  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c but, }  {f uh, }']",c but   f uh ,sv,MALE,3
['i see. /'],i see ,b,MALE,2
"[""it's, one of the reasons the u s [ wasn't so, + {d you know, }   didn't do ] more than they did at the time --""]",its one of the reasons the u s  wasnt so  d you know    didnt do  more than they did at the time ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- because they weren't all that excited about  him, although he's probably better than a lot of them,  /""]", because they werent all that excited about  him although hes probably better than a lot of them  ,+,MALE,0
"['[ {c but, }  + {f uh, } {c but } ]  then again, who, {d you know, } - /']", c but    f uh  c but    then again who d you know   ,%,MALE,5
['those people are so used to it  /'],those people are so used to it  ,sv,MALE,3
