utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""we're supposed to talk about crime in the city. /""]",were supposed to talk about crime in the city ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and, }  {f uh, } seems like all big cities have plenty of that nowadays, doesn't it? /""]",c and   f uh  seems like all big cities have plenty of that nowadays doesnt it ,qy,MALE,7
"['{d well, } {f uh, }  i, - /']",d well  f uh   i  ,%,MALE,5
"[""that's,  - /""]",thats   ,%,MALE,5
['sure.  /'],sure  ,na,MALE,21
"[""{f uh, } [ i, + i ] think it's - /""]",f uh   i  i  think its  ,%,MALE,5
"['[ [ s-, + st-, ] + statistics, ] obviously, vary greatly.  /']",  s  st   statistics  obviously vary greatly  ,sv,MALE,3
['i always thought of dallas as being a fairly safe place. /'],i always thought of dallas as being a fairly safe place ,sv,MALE,3
"['{d well, } it is,  /']",d well  it is  ,aa,MALE,4
"['{c but } our crimes up here, {f uh, }  as i think it must be in most cities now,  /']",c but  our crimes up here f uh   as i think it must be in most cities now  ,sv,MALE,3
"['{c but, }  {f uh, } i was listening to the news the other day  /']",c but   f uh  i was listening to the news the other day  ,sd,MALE,1
"['{c and } they said they thought [ a lot of it, + ]  the reason it was up so was because [ of the, + ] {f uh, }  so  many people are without work nowadays,  /']",c and  they said they thought  a lot of it    the reason it was up so was because  of the   f uh   so  many people are without work nowadays  ,sd,MALE,1
"[""economy's so bad <noise>. /""]",economys so bad noise ,sd,MALE,1
['do you really believe that?  /'],do you really believe that  ,qy,MALE,7
"[""{e i mean, } [ it, + it's ]  been up every year for many years  /""]",e i mean   it  its   been up every year for many years  ,sv,MALE,3
"[""{c and } the economy hasn't been,""]",c and  the economy hasnt been,qy,MALE,7
['<laughter>.'],laughter,x,MALE,8
"['this bad for so long, has it? /']",this bad for so long has it ,+,MALE,0
"[""that's a good point <noise> <laughter>.  /""]",thats a good point noise laughter  ,ba,MALE,6
"[""that's just what they quoted over the news. /""]",thats just what they quoted over the news ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""i don't know if i believe that or not,  /""]",i dont know if i believe that or not  ,no,MALE,31
"['{c but, } [ it, + it  ] does seem up  /']",c but   it  it   does seem up  ,sv,MALE,3
"['{c and, } -/']",c and  ,%,MALE,5
['what kind of newspaper do you get down there? /'],what kind of newspaper do you get down there ,qw,MALE,12
['what kind? /'],what kind ,qw,MALE,12
['yeah. /'],yeah ,ny,MALE,9
"['{d well, } [ we got a, + i think we got a ] pretty good newspaper.  /']",d well   we got a  i think we got a  pretty good newspaper  ,sd,MALE,1
"['{f uh, }  we have two, the morning news and the, {f uh, } times herald. /']",f uh   we have two the morning news and the f uh  times herald ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['morning news seems to have the largest circulation.  /'],morning news seems to have the largest circulation  ,sd,MALE,1
"[""i think it's a pretty good, - /""]",i think its a pretty good  ,sd,MALE,1
"[""it's a locally owned paper. /""]",its a locally owned paper ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['the herald is owned, i think, by the times out of, {f uh, } l a, or somewhere. /']",the herald is owned i think by the times out of f uh  l a or somewhere ,sd,MALE,1
['yes. /'],yes ,b,MALE,2
"['{c but, } -/']",c but  ,%,MALE,5
"['[ [ d-, + do  they, ] + do they ] play up the local crime angles  /']",  d  do  they   do they  play up the local crime angles  ,qy,MALE,7
"['[ {c or }  d-, +  {c or }   do ] they, -/']", c or   d   c or    do  they ,%,MALE,5
"[""{d well, } they don't,  /""]",d well  they dont  ,ng,MALE,29
"['no,  /']",no  ,nn,MALE,13
"['not really, {f uh, }  /']",not really f uh   ,sd,MALE,1
"[""they don't play it up,  i don't think.  /""]",they dont play it up  i dont think  ,sd,MALE,1
"['{f uh, } <lipsmack> {c but } [ there, + there ] is too much of it, {d you know, } {f uh } --']",f uh  lipsmack c but   there  there  is too much of it d you know  f uh  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- too many homes broken into. /'], too many homes broken into ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"['we had [ our, + our, ] fact about, {f uh, } - /']",we had  our  our  fact about f uh   ,%,MALE,5
['last year sometime our home was broken into. /'],last year sometime our home was broken into ,sd,MALE,1
['really? /'],really ,bh,MALE,18
"['we, -/']",we ,%,MALE,5
['{c so } this is a topic of personal interest. /'],c so  this is a topic of personal interest ,qy^d,MALE,16
"['yeah,  /']",yeah  ,ny,MALE,9
"['we, {f uh, } {f uh, } - /']",we f uh  f uh   ,%,MALE,5
"[""i  didn't think ours ever would be [ burgled into, + burgled, ]  /""]",i  didnt think ours ever would be  burgled into  burgled   ,sd,MALE,1
"['{c but, } so many in our neighborhood had been,  /']",c but  so many in our neighborhood had been  ,sd,MALE,1
"['{c and, } {f uh, } because we live on a corner --']",c and  f uh  because we live on a corner ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- and back up to a real, {f uh, } highly traveled main street. -/']", and back up to a real f uh  highly traveled main street ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"['{c but, }  {f uh, } we were, so, {f uh, } -/']",c but   f uh  we were so f uh  ,%,MALE,5
"['[ {c so, } + {c so } ] you saw this happening in your neighborhood  /']", c so   c so   you saw this happening in your neighborhood  ,bf,MALE,20
"[""{c and } you figured it wouldn't happen to you. /""]",c and  you figured it wouldnt happen to you ,bf,MALE,20
"['sort of, yeah.  /']",sort of yeah  ,aa,MALE,4
"['{c and } i never did get a security system,  /']",c and  i never did get a security system  ,sd,MALE,1
"['{c but } since that happened, i certainly have. /']",c but  since that happened i certainly have ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
['what kind of system do you have? /'],what kind of system do you have ,qw,MALE,12
