utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay, {f um. }  /']",okay f um   ,"fo_o_fw_""_by_bc",FEMALE,0
['how has it been this week for you? /'],how has it been this week for you ,qw,FEMALE,12
"['weather-wise, or otherwise? /']",weatherwise or otherwise ,qy,MALE,7
['weather-wise. /'],weatherwise ,sd,FEMALE,1
['weather-wise.  /'],weatherwise  ,b^m,MALE,24
"['damp, cold, warm <laughter>. /']",damp cold warm laughter ,sd,MALE,1
"['<laughter> {f oh, } no,  /']",laughter f oh  no  ,ba,FEMALE,6
['damp. /'],damp ,b^m,FEMALE,24
"['[ we have, + we have ] gone through,  what might be called the four seasons, {f uh, } in the last week. /']", we have  we have  gone through  what might be called the four seasons f uh  in the last week ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['we have had highs of seventy-two, lows in the twenties. /']",we have had highs of seventytwo lows in the twenties ,sd,MALE,1
['my goodness.  /'],my goodness  ,ba,FEMALE,6
"[""{d well, } i don't even want to  tell you what ours has been like  then. /""]",d well  i dont even want to  tell you what ours has been like  then ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
"['it was ninety-six yesterday, /']",it was ninetysix yesterday ,sd,FEMALE,1
['i heard about that. /'],i heard about that ,sd,MALE,1
"['<laughter> {c and } we set a record yesterday.  [ and, + ] {f uh, } very windy,  /']",laughter c and  we set a record yesterday   and   f uh  very windy  ,sd,FEMALE,1
"['{c but } then  today the wind has dropped off, and  also, the temperature,  [ so, + ] very cool, {f uh, }  /']",c but  then  today the wind has dropped off and  also the temperature   so   very cool f uh   ,sd,FEMALE,1
"[""i think right now it's like sixty-nine, /""]",i think right now its like sixtynine ,sd,FEMALE,1
['{f um } <music>. /'],f um  music ,%,MALE,5
"[""{c and } that's cool for u-,  /""]",c and  thats cool for u  ,sd,FEMALE,1
"['{c or } it feels cool compared to yesterday, but very pleasant,  /']",c or  it feels cool compared to yesterday but very pleasant  ,sd,FEMALE,1
"[""no rain in the last month, i don't think.  /""]",no rain in the last month i dont think  ,sd,FEMALE,1
"[""the ground's very dry  /""]",the grounds very dry  ,sd,FEMALE,1
"['{c and } our yard work, everything is in bloom,  /']",c and  our yard work everything is in bloom  ,sd,FEMALE,1
"['{c so } our yard work is pretty tough, the ground being dry,  /']",c so  our yard work is pretty tough the ground being dry  ,sd,FEMALE,1
"['{c but } i guess it also,  {f uh, } brings about allergies,  /']",c but  i guess it also  f uh  brings about allergies  ,sd,FEMALE,1
"[""we're having a lot of allergies down here right now. /""]",were having a lot of allergies down here right now ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['everything blooming,  /']",everything blooming  ,sd,FEMALE,1
"['[ {c and, } + {c and } ] the weather. -/']", c and   c and   the weather ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, }  {f uh, } i think a lot of  people have contracted, {f uh, } spring fever too,  /']",c and   f uh  i think a lot of  people have contracted f uh  spring fever too  ,sd,FEMALE,1
"['{d so. }  had a lot of people out at work,  {d you know, } for fishing, [ [ and, + and ] + {f uh, }']",d so   had a lot of people out at work  d you know  for fishing   and  and   f uh ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
"['and ] golfing, reasons and things like that. /']",and  golfing reasons and things like that ,+,FEMALE,0
"['the blue flu, /']",the blue flu ,bf,MALE,20
['yeah. /'],yeah ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"['the blue flu,  or the white collar flu, depending on where you work, i guess. /']",the blue flu  or the white collar flu depending on where you work i guess ,bf,MALE,20
['yes. /'],yes ,aa,FEMALE,4
"[""{f oh, } [ we have had, + {f uh, } as i've said,  we have had ] variable weather. {f uh, } /""]",f oh   we have had  f uh  as ive said  we have had  variable weather f uh  ,sd,MALE,1
['{f um. } /'],f um  ,%,FEMALE,5
"['it has been untypically wet for this time of year, /']",it has been untypically wet for this time of year ,sd,MALE,1
['{f um. } /'],f um  ,%,FEMALE,5
"['{c and, }  also, we have a lot of green,  {d you know, }  /']",c and   also we have a lot of green  d you know   ,sd,MALE,1
['the grass has been growing  /'],the grass has been growing  ,sd,MALE,1
"['{c and } if you look outside, you would like  to go out and mow your lawn,']",c and  if you look outside you would like  to go out and mow your lawn,sd,MALE,1
