utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['say you did, {f uh, } starters and bendix springs  such as that on an old one. /']",say you did f uh  starters and bendix springs  such as that on an old one ,qy^d,MALE,16
"['yeah,  /']",yeah  ,ny,MALE,9
"['{c and, } {f uh, } <noise> helped my wife  replace some carburetors. /']",c and  f uh  noise helped my wife  replace some carburetors ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['some that, she had to, {f uh, } label everything <noise>. /']",some that she had to f uh  label everything noise ,sd,MALE,1
['she had to label everything. /'],she had to label everything ,qy^d,MALE,16
['yeah  /'],yeah  ,ny,MALE,9
"['{c because, } -/']",c because  ,%,MALE,5
['what was she driving? /'],what was she driving ,qw,MALE,12
['it was a cadillac. /'],it was a cadillac ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and } [ they, + {f uh, } {d well, } <breathing> they ]  quit making those, the  (( quieter jet )) carburetor  /']",c and   they  f uh  d well  breathing they   quit making those the   quieter jet  carburetor  ,sd,MALE,1
['{c and } they quit making it. /'],c and  they quit making it ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
['<breathing> they rebuilt it  /'],breathing they rebuilt it  ,sd,MALE,1
"['{c and } it [ never did, + never did ]  run right again. /']",c and  it  never did  never did   run right again ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
['(( quad ))   ((   ))  not really easy to  get rebuilt just right. /'], quad         not really easy to  get rebuilt just right ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{f uh, } {c and } {d like, } what were you  replacing the starters and bendix on? /']",f uh  c and  d like  what were you  replacing the starters and bendix on ,qw,MALE,12
"['{f uh, } a maverick and also, {f uh, } a chrysler station  wagon before that. /']",f uh  a maverick and also f uh  a chrysler station  wagon before that ,sd,MALE,1
['yeah.  /'],yeah  ,b,MALE,2
"['did you replace just the, {f uh, }  bendix on the chrysler station wagon or the whole starter? /']",did you replace just the f uh   bendix on the chrysler station wagon or the whole starter ,qy,MALE,7
"['{f uh, } the, - /']",f uh  the  ,%,MALE,5
"[""i'm replacing the, two or  three starters on the chrysler. /""]",im replacing the two or  three starters on the chrysler ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['they, -/']",they ,%,MALE,5
['the starters are kind of fragile. /'],the starters are kind of fragile ,sd,MALE,1
['yeah  /'],yeah  ,b,MALE,2
"['{c and } the, -/']",c and  the ,%,MALE,5
['especially if you need a tune-up. /'],especially if you need a tuneup ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,MALE,2
"[""they kept saying [ that the chrys-, +  that's what chryslers ] did, is they wore out starters. /""]",they kept saying  that the chrys   thats what chryslers  did is they wore out starters ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"['{d well, } [ [ i-, + i-, ] + if ]  they start real easy, {d you know, } you just hit the key  /']",d well    i  i   if   they start real easy d you know  you just hit the key  ,sd,MALE,1
['{c and } it starts up -- /'],c and  it starts up  ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""-- {c and } when it's properly tuned up,  that starter will last for a long time. /""]", c and  when its properly tuned up  that starter will last for a long time ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{d see, } they built that starter so it would fit  every v eight and all the slant sixes that they've built in {d like } thirty-five years. /""]",d see  they built that starter so it would fit  every v eight and all the slant sixes that theyve built in d like  thirtyfive years ,sd,MALE,1
['right. /'],right ,b,MALE,2
['they all take the exact same starter.  /'],they all take the exact same starter  ,sd,MALE,1
"[""they'll interchange completely.  /""]",theyll interchange completely  ,sd,MALE,1
['i mean completely.  /'],i mean completely  ,sd,MALE,1
['one starter will fit all of them.  /'],one starter will fit all of them  ,sd,MALE,1
"[""{c so } they've got a whole lot of torque,  /""]",c so  theyve got a whole lot of torque  ,sd,MALE,1
"['{c but } to do that, they did it,  /']",c but  to do that they did it  ,sd,MALE,1
"['use an underdrive system, - /']",use an underdrive system  ,sd,MALE,1
['{c but } they geared it down so the motor spins really fast --'],c but  they geared it down so the motor spins really fast ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- so it's got, to spin for very long,  /""]", so its got to spin for very long  ,+,MALE,0
"[""it's kind of tough on the bushings. /""]",its kind of tough on the bushings ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
['usually what goes is the bushings. /'],usually what goes is the bushings ,sd,MALE,1
['right. /'],right ,b,MALE,2
"['you take a little time, replace the bushings,  you still got a perfectly good starter.  /']",you take a little time replace the bushings  you still got a perfectly good starter  ,sd,MALE,1
"[""{c but, } {f uh, } most places [ don't  put, +  don't rebuild ] them [ [ with, + with g-, ] + with good ] enough bushings. /""]",c but  f uh  most places  dont  put   dont rebuild  them   with  with g   with good  enough bushings ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c so } it's, {d you know, } - /""]",c so  its d you know   ,%,MALE,5
"['after you get rebuilt one, you have a tendency to go through them pretty quickly, especially if you need a tune-up. /']",after you get rebuilt one you have a tendency to go through them pretty quickly especially if you need a tuneup ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{d anyway, } what are you driving now? /']",d anyway  what are you driving now ,qw,MALE,12
"['{f uh, } my chrysler van  /']",f uh  my chrysler van  ,sd,MALE,1
"[""{c and } [ it's, +  it's ]  pretty maintenance free, {d you know, }  /""]",c and   its   its   pretty maintenance free d you know   ,sd,MALE,1
"['{c and, } {f uh, } at the beginning of the year last year [ and + ]  drove a chevrolet cavalier station wagon  /']",c and  f uh  at the beginning of the year last year  and    drove a chevrolet cavalier station wagon  ,sd,MALE,1
"[""{c and } it didn't give me any trouble at all. /""]",c and  it didnt give me any trouble at all ,sd,MALE,1
"[""that's good. /""]",thats good ,ba,MALE,6
['yeah. /'],yeah ,b,MALE,2
"['it was a late model,  /']",it was a late model  ,qy^d,MALE,16
['is that chrysler van? /'],is that chrysler van ,qy,MALE,7
"[""it's a eighty-seven. /""]",its a eightyseven ,na,MALE,21
"['yeah,  /']",yeah  ,b,MALE,2
['one of the little mini vans? /'],one of the little mini vans ,qy,MALE,7
"['uh-huh,  /']",uhhuh  ,b,MALE,2
['yeah.  /'],yeah  ,b,MALE,2
"['is a, -/']",is a ,%,MALE,5
['do you like the way it rides and stuff? /'],do you like the way it rides and stuff ,sd,MALE,1
"['{f uh, } rides or runs? /']",f uh  rides or runs ,qy,MALE,7
['rides rough? /'],rides rough ,qy^d,MALE,16
"['it, - /']",it  ,%,MALE,5
"['yeah,  /']",yeah  ,ny,MALE,9
"['{d well, } yeah,  /']",d well  yeah  ,ny,MALE,9
"['it [ rides, + rides ]  rough,  /']",it  rides  rides   rough  ,sd,MALE,1
['it runs good. /'],it runs good ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{d you know, } i kind of, - /']",d you know  i kind of  ,%,MALE,5
['it took me a while to get used to a four cylinder engine. /'],it took me a while to get used to a four cylinder engine ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['you have to kind of wait for it, especially  when you get on the highway. /']",you have to kind of wait for it especially  when you get on the highway ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"[""right now, without getting some of  the sportier models, {f uh, } the four cylinders aren't real peppy. /""]",right now without getting some of  the sportier models f uh  the four cylinders arent real peppy ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{c but, } {f uh, } they're starting to change  that out in the last couple of years, too. /""]",c but  f uh  theyre starting to change  that out in the last couple of years too ,sd,MALE,1
"['you driven american cars all, -/']",you driven american cars all ,qy^d,MALE,16
"['{f uh, } yeah,  /']",f uh  yeah  ,ny,MALE,9
"[""i've driven one im-, {f uh, } - /""]",ive driven one im f uh   ,sd,MALE,1
"['i drove a volkswagen beetle for a while, <laughter> about a month.  /']",i drove a volkswagen beetle for a while laughter about a month  ,sd,MALE,1
"['{f uh, } in a month i think  i put, {f uh, } three oil coolers on it. /']",f uh  in a month i think  i put f uh  three oil coolers on it ,sd,MALE,1
"['go-, -/']",go ,%,MALE,5
"['{f uh, } every time i turned around i was having  trouble with it. /']",f uh  every time i turned around i was having  trouble with it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['everything else i ever owned was american built.   {f uh, } mostly older cars.  /']",everything else i ever owned was american built   f uh  mostly older cars  ,sd,MALE,1
"[""{f uh, } i've been a mechanic,  /""]",f uh  ive been a mechanic  ,sd,MALE,1
"[""{d well, } i [ worked, + starting working ]  my father's service station when i was about, {f uh, } twelve. /""]",d well  i  worked  starting working   my fathers service station when i was about f uh  twelve ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c so, } i've been around cars a lot,  but, {f uh, }  driven a lot of old pontiacs.  /""]",c so  ive been around cars a lot  but f uh   driven a lot of old pontiacs  ,sd,MALE,1
"['my first three cars were, {f uh, } seventy model pontiacs.   a g t o and a bonneville and a station wagon.  /']",my first three cars were f uh  seventy model pontiacs   a g t o and a bonneville and a station wagon  ,sd,MALE,1
['i had a couple of chryslers.  /'],i had a couple of chryslers  ,sd,MALE,1
['had a super b for a while with a four forty in it. /'],had a super b for a while with a four forty in it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['it was a lot of fun. /'],it was a lot of fun ,sd,MALE,1
['<laughter>.'],laughter,x,MALE,8
"['{c but, } {f uh, } -/']",c but  f uh  ,%,MALE,5
"['not much gas mileage, though. /']",not much gas mileage though ,sd,MALE,1
"[""i don't know,  /""]",i dont know  ,h,MALE,15
"[""gas mileage wasn't too bad.  /""]",gas mileage wasnt too bad  ,sd,MALE,1
['it got about seventeen. /'],it got about seventeen ,sd,MALE,1
"['{f oh, } wow. /']",f oh  wow ,ba,MALE,6
"['{d well, } till you got crazy with it.  /']",d well  till you got crazy with it  ,sd,MALE,1
"['{d you know, } you get the four barrel all worked up  /']",d you know  you get the four barrel all worked up  ,sd,MALE,1
"['{c and } suddenly [ [ [ it, +  it, ] + it ]  drops off fast,  /']",c and  suddenly    it   it   it   drops off fast  ,sd,MALE,1
['{c but } --'],c but  ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""-- long as you didn't spin the tires  too much [ or, + or ] spend too much time with the secondaries kicked in it,  it didn't do too bad on gas.  /""]", long as you didnt spin the tires  too much  or  or  spend too much time with the secondaries kicked in it  it didnt do too bad on gas  ,+,MALE,0
"[""didn't have to work too hard to move the car around. /""]",didnt have to work too hard to move the car around ,sd,MALE,1
