utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['are you ready to start? /'],are you ready to start ,qy,FEMALE,7
['yes. /'],yes ,ny,FEMALE,9
['okay <throat_clearing>. /'],okay throatclearing ,bk,FEMALE,14
['have you recently bought a new car catherine? /'],have you recently bought a new car catherine ,qy,FEMALE,7
"['{d well, } i just found out that my car <<talks like an old woman>> was thirty months old,  /']",d well  i just found out that my car talks like an old woman was thirty months old  ,arp_nd,FEMALE,34
"[""{c and } it doesn't <laughter> seem like it's that old. /""]",c and  it doesnt laughter seem like its that old ,sd,FEMALE,1
['oh. /'],oh ,bk,FEMALE,14
['seems like i just bought it. /'],seems like i just bought it ,sd,FEMALE,1
"['{f oh, } wow. /']",f oh  wow ,ba,FEMALE,6
"[""it's an eighty-nine  /""]",its an eightynine  ,sd,FEMALE,1
"['{c and } i bought it, {f uh, } in, {f uh, } eighty-eight  /']",c and  i bought it f uh  in f uh  eightyeight  ,sd,FEMALE,1
"['{c so, } yeah. /']",c so  yeah ,%,FEMALE,5
"['{d well, } [ [ i really, + i-, ] + the ] last car we got [ was a, + was a ] used car.  /']",d well    i really  i   the  last car we got  was a  was a  used car  ,sd,FEMALE,1
"[""i really don't prefer buying a new car.  /""]",i really dont prefer buying a new car  ,sd,FEMALE,1
['i like to let somebody else pay for that <laughter>. /'],i like to let somebody else pay for that laughter ,sd,FEMALE,1
"['i know,  /']",i know  ,aa,FEMALE,4
"['i really will do that the next time,']",i really will do that the next time,sd,FEMALE,1
"['{c but, } {f uh } --']",c but  f uh  ,sd,FEMALE,1
['i buy it too. /'],i buy it too ,+,FEMALE,0
"['-- mine was a year old, /']", mine was a year old ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and } we bought it for very functional purposes, /']",c and  we bought it for very functional purposes ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } [ that was + ] we bought a station wagon.  /'],c and   that was   we bought a station wagon  ,sd,FEMALE,1
['we wanted an economical car --'],we wanted an economical car ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- to operate,  /']", to operate  ,+,FEMALE,0
['{c but } we wanted one that could carry a lot of equipment.  /'],c but  we wanted one that could carry a lot of equipment  ,sd,FEMALE,1
"['{c so, } we chose a nissan stanza wagon. /']",c so  we chose a nissan stanza wagon ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } i've never been sorry, /""]",c and  ive never been sorry ,sd,FEMALE,1
"[""{f oh, } that's wonderful. /""]",f oh  thats wonderful ,ba,FEMALE,6
['however the need for that --'],however the need for that ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- kind of car has changed now, /']", kind of car has changed now ,+,FEMALE,0
"['{f oh, } okay. /']",f oh  okay ,b,FEMALE,2
"['{c and, } {f uh, } while it is still good,']",c and  f uh  while it is still good,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""and it's quite serviceable,""]",and its quite serviceable,+,FEMALE,0
['{f huh. } /'],f huh  ,b,FEMALE,2
"[""and i'll drive it until it no longer is reliable. /""]",and ill drive it until it no longer is reliable ,+,FEMALE,0
['<laughter>.'],laughter,x,FEMALE,8
['and probably then some <laughter>. /'],and probably then some laughter ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
