utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<static> <tv> okay. /'],static tv okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay.  /'],okay  ,b^m,FEMALE,24
"['{d well, } {f uh, } do you believe only  fifty percent of the people actually vote? /']",d well  f uh  do you believe only  fifty percent of the people actually vote ,qh,FEMALE,26
"[""i think it's somewhere really close to that cause i think  a lot of people believe that their one little vote is not going to make that much  difference.  /""]",i think its somewhere really close to that cause i think  a lot of people believe that their one little vote is not going to make that much  difference  ,sv,FEMALE,3
"[""{c and } they really don't listen to any of the issues anymore. /""]",c and  they really dont listen to any of the issues anymore ,sv,FEMALE,3
['{f huh. } /'],f huh  ,b,FEMALE,2
"['{c because } they feel like so many of the politicians  are {d like } crooked, {d you know? } /']",c because  they feel like so many of the politicians  are d like  crooked d you know  ,sv,FEMALE,3
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# {c and so } # they figure why go out and vote,  {d you know. }  /']", c and so   they figure why go out and vote  d you know   ,sv,FEMALE,3
"[""they're going to do what they want to do.   /""]",theyre going to do what they want to do   ,^q,FEMALE,19
"[""they're corrupt anyway <clanging>.  /""]",theyre corrupt anyway clanging  ,^q,FEMALE,19
['# {c and } # --'], c and   ,sv,FEMALE,3
"['# {d well, } # -/']", d well   ,%,FEMALE,5
"['-- i think one of the good ways of solving that is [ to +  {d like, }  everybody likes to come to ] a party so have a voting  party [ and, + ] {f uh, } {d you know, } {d like } in communities <talking> and have the issues there   and then everybody go vote together  and then maybe come back over and  have brunch or something.  /']", i think one of the good ways of solving that is  to   d like   everybody likes to come to  a party so have a voting  party  and   f uh  d you know  d like  in communities talking and have the issues there   and then everybody go vote together  and then maybe come back over and  have brunch or something  ,+,FEMALE,0
"[""# {e i mean } that's the only, #""]", e i mean  thats the only ,sd,FEMALE,1
['# <laughter>. #'], laughter ,x,FEMALE,8
"[""thing that i can figure out because i've heard so many  people say {d well } i'm not going on voting on that one, {d you know, } [ i, + i'm ]  going to go fishing today.  or it won't make any difference [ if, +  if ]  i don't vote <thumping>  /""]",thing that i can figure out because ive heard so many  people say d well  im not going on voting on that one d you know   i  im   going to go fishing today  or it wont make any difference  if   if   i dont vote thumping  ,+,FEMALE,0
['{c and } i think it does.  /'],c and  i think it does  ,sv,FEMALE,3
['# we vote every time. # /'], we vote every time  ,sd,FEMALE,1
"[""# {d well, } [ it, +  {f uh, }  # there's no question  it ] does make a difference.  /""]", d well   it   f uh    theres no question  it  does make a difference  ,aa,FEMALE,4
"['{f uh, } so far,']",f uh  so far,sv,FEMALE,3
['<tones>.'],tones,x,FEMALE,8
"['as having a party and then all voting, {f uh, } when you have different precincts,  ((   ))  you would have to have a party in every precinct. /']",as having a party and then all voting f uh  when you have different precincts       you would have to have a party in every precinct ,+,FEMALE,0
['right. /'],right ,b,FEMALE,2
['{c because } people have to vote in different  areas  /'],c because  people have to vote in different  areas  ,sv,FEMALE,3
"['{c and, }  {f uh, } not everyone votes at the same place. /']",c and   f uh  not everyone votes at the same place ,sv,FEMALE,3
['</tones>.'],tones,x,FEMALE,8
"['{f uh, } i, personally, think that we need to  do more along the education lines in the schools and the children from the little ones on up,  with the idea of [ the, + the ] value of voting and the purpose of voting  and that one vote does make a difference.  /']",f uh  i personally think that we need to  do more along the education lines in the schools and the children from the little ones on up  with the idea of  the  the  value of voting and the purpose of voting  and that one vote does make a difference  ,sv,FEMALE,3
"['# {c but, }  # -/']", c but    ,%,FEMALE,5
['# right. #  /'], right   ,aa,FEMALE,4
"['{c and } [ ma-, + maybe ]  let them have some mock, {e i # mean } # --']",c and   ma  maybe   let them have some mock e i  mean   ,sv,FEMALE,3
['# absolutely. # /'], absolutely  ,aa,FEMALE,4
"['-- {f uh, } {d you know } <clanging>  elections # and stuff # --']", f uh  d you know  clanging  elections  and stuff  ,+,FEMALE,0
['# absolutely. # /'], absolutely  ,aa,FEMALE,4
['-- and vote for different people in their  classes and start really young.  /'], and vote for different people in their  classes and start really young  ,+,FEMALE,0
"[""# that's a real good idea. # /""]", thats a real good idea  ,ba,FEMALE,6
"['# [ {c and, } + {c and } ] they [ are + are ] doing #  that in a number of schools.']",  c and   c and   they  are  are  doing   that in a number of schools,sv,FEMALE,3
['<thumping>.'],thumping,x,FEMALE,8
"['however, probably not enough of them, {f uh, } country wide.  /']",however probably not enough of them f uh  country wide  ,+,FEMALE,0
"[""{c but } it's going to take at least a whole generation of people, {f uh, } to get across the idea of voting.  /""]",c but  its going to take at least a whole generation of people f uh  to get across the idea of voting  ,sv,FEMALE,3
"[""{f uh, } just like it's taking a whole generation of  people to finally, {f uh, } realize the harmfulness of drugs # and # --""]",f uh  just like its taking a whole generation of  people to finally f uh  realize the harmfulness of drugs  and  ,sv,FEMALE,3
['# right. # /'], right  ,b,FEMALE,2
"['-- {f uh, } hopefully [ to, + ] {f uh, } now with the many  programs throughout the country on,']", f uh  hopefully  to   f uh  now with the many  programs throughout the country on,+,FEMALE,0
['<clink>.'],clink,x,FEMALE,8
['how to resist taking drugs.  /'],how to resist taking drugs  ,+,FEMALE,0
['how to say no to it and what have  you.  /'],how to say no to it and what have  you  ,sv,FEMALE,3
"['that, - /']",that  ,%,FEMALE,5
"[""{f uh, } perhaps we'll finally get the youth weaned off of it.  /""]",f uh  perhaps well finally get the youth weaned off of it  ,sv,FEMALE,3
"['{c but, }  {f uh, } i know [ i, +']",c but   f uh  i know  i ,sd,FEMALE,1
['<thumping>.'],thumping,x,FEMALE,8
['i ] spent thirty-four years in education here in the  dayton area  /'],i  spent thirtyfour years in education here in the  dayton area  ,+,FEMALE,0
"['{c and } in nineteen fifty-one the police were telling us about the  drug dealers outside the school and how they were just giving away their  marijuana, giving away their heroin <<mispronounced>> and what have you,  to get them started. /']",c and  in nineteen fiftyone the police were telling us about the  drug dealers outside the school and how they were just giving away their  marijuana giving away their heroin mispronounced and what have you  to get them started ,sd,FEMALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"['{c and, } {d you know, } that was in fifty-one.  /']",c and  d you know  that was in fiftyone  ,sd,FEMALE,1
"[""that's forty years ago --""]",thats forty years ago ,sd,FEMALE,1
['god. /'],god ,ba,FEMALE,6
['-- that it was already a problem.  /'], that it was already a problem  ,+,FEMALE,0
"[""{c so } it's  now, {f uh, } to the forefront  /""]",c so  its  now f uh  to the forefront  ,sv,FEMALE,3
['{c and } people are finally taking some action against it.  /'],c and  people are finally taking some action against it  ,sv,FEMALE,3
"[""{c and } the thing, [ we've, + we've ] neglected the value of voting.   # [ and + # --""]",c and  the thing  weve  weve  neglected the value of voting     and   ,sv,FEMALE,3
['# right. # /'], right  ,b,FEMALE,2
"['-- {f uh, } and ] what it really means <clicking> to vote  /']", f uh  and  what it really means clicking to vote  ,+,FEMALE,0
"[""{c and } <barking> we also don't make [ the, + {f uh, } the ] issues perhaps in language  that people fully understand them. /""]",c and  barking we also dont make  the  f uh  the  issues perhaps in language  that people fully understand them ,sv,FEMALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
"[""{d well } i don't know how it is up there  /""]",d well  i dont know how it is up there  ,qw^d,FEMALE,41
"['{c but } down here, louisiana has a bad reputation for their politicians and all. /']",c but  down here louisiana has a bad reputation for their politicians and all ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{e i mean, } i'm sure you heard # about # --""]",e i mean  im sure you heard  about  ,qy^d,FEMALE,16
['# sure. # /'], sure  ,na,FEMALE,21
['-- some of ours. /'], some of ours ,+,FEMALE,0
['right. /'],right ,na,FEMALE,21
