utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['all right.  /'],all right  ,"fo_o_fw_""_by_bc",FEMALE,0
['i think that gets us off to discussing the topic for tonight. /'],i think that gets us off to discussing the topic for tonight ,sv,FEMALE,3
"['which is movies,  /']",which is movies  ,^2,MALE,23
['correct? /'],correct ,^g,MALE,40
['that is correct. /'],that is correct ,na,FEMALE,21
['# okay. # /'], okay  ,bk,MALE,14
['# are you # a movie buff? /'], are you  a movie buff ,qy,FEMALE,7
"['{f um, } yeah.  /']",f um  yeah  ,ny,MALE,9
"[""i don't like going to see them in the theaters  /""]",i dont like going to see them in the theaters  ,sd,MALE,1
"['{c but } outside of that, rent a lot,  /']",c but  outside of that rent a lot  ,sd,MALE,1
['watch them on t v mostly. /'],watch them on t v mostly ,sd,MALE,1
"['{d well, } i have a v c r  /']",d well  i have a v c r  ,sd,FEMALE,1
['{c and } i see most all of mine there.  /'],c and  i see most all of mine there  ,sd,FEMALE,1
['what have you seen recently that you enjoyed? /'],what have you seen recently that you enjoyed ,qw,FEMALE,12
"[""{f uh, } i don't know, {f um, }  /""]",f uh  i dont know f um   ,^h,MALE,27
['{d actually } earlier tonight we were watching to live and die in l a.  /'],d actually  earlier tonight we were watching to live and die in l a  ,sd,MALE,1
['have you seen that movie? /'],have you seen that movie ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i haven't. /""]",i havent ,sd,FEMALE,1
"[""it's a kind of one of those psycho ones. /""]",its a kind of one of those psycho ones ,sv,MALE,3
"['{d now, } [ i, + i ] live alone.  /']",d now   i  i  live alone  ,sd,FEMALE,1
"[""consequently, i don't like these [ sa-, + psycho ] things. /""]",consequently i dont like these  sa  psycho  things ,sd,FEMALE,1
"[""<laughter> {f oh, } it's not too bad.  /""]",laughter f oh  its not too bad  ,sv,MALE,3
['one of those cop thrillers  /'],one of those cop thrillers  ,sd,MALE,1
"['{c but, } -/']",c but  ,%,MALE,5
"['{f oh, } okay.  /']",f oh  okay  ,b,FEMALE,2
"['have you seen the mov-, - /']",have you seen the mov  ,qy,FEMALE,7
"['if, - /']",if  ,%,FEMALE,5
['do you have a v c r? /'],do you have a v c r ,qy,FEMALE,7
"['yes,  /']",yes  ,ny,MALE,9
['we do. /'],we do ,sd,MALE,1
['have you seen the movie class action with gene hackman? /'],have you seen the movie class action with gene hackman ,qy,FEMALE,7
"['{f uh, } no,  /']",f uh  no  ,nn,MALE,13
"[""i haven't yet. /""]",i havent yet ,sd,MALE,1
['i saw it this weekend  /'],i saw it this weekend  ,sd,FEMALE,1
"['{c and } it is, {f uh, } to me an outstanding movie.  /']",c and  it is f uh  to me an outstanding movie  ,sv,FEMALE,3
['i thoroughly enjoyed it.  /'],i thoroughly enjoyed it  ,sd,FEMALE,1
"['he is, {f uh, } an attorney and his daughter is an attorney  /']",he is f uh  an attorney and his daughter is an attorney  ,sd,FEMALE,1
['{c and } she has a suit against his company.  /'],c and  she has a suit against his company  ,sd,FEMALE,1
"[""{d you know, } it's one of those things. /""]",d you know  its one of those things ,sd,FEMALE,1
"['# yeah,  /']", yeah  ,b,MALE,2
"['that, # -/']",that  ,%,MALE,5
"[""# {c but } # there's a lot of l-, - /""]", c but   theres a lot of l  ,%,FEMALE,5
"[""{d well, } [ it's just + <breathing> it's ] something  that anyone can watch and enjoy. /""]",d well   its just  breathing its  something  that anyone can watch and enjoy ,sv,FEMALE,3
"[""he's a good actor though. /""]",hes a good actor though ,sv,MALE,3
['beg your pardon? /'],beg your pardon ,br,FEMALE,30
"[""{f um, } gene hackman's a good actor.""]",f um  gene hackmans a good actor,sv,MALE,3
"['yes,  /']",yes  ,aa,FEMALE,4
['# he is. # /'], he is  ,sv,FEMALE,3
['# i think. #  /'], i think   ,+,MALE,0
['do you see hoosiers? /'],do you see hoosiers ,qy,MALE,7
['yes.  /'],yes  ,ny,FEMALE,9
"[""i've seen hoosiers.  /""]",ive seen hoosiers  ,sd,FEMALE,1
"['saw it just again the other night, # for, # -/']",saw it just again the other night  for  ,sd,FEMALE,1
"['# yeah, #  /']", yeah   ,b,MALE,2
"['{d actually } [ i, + we ] saw her just the other night too. /']",d actually   i  we  saw her just the other night too ,sd,MALE,1
"['{f oh, } did you? /']",f oh  did you ,bh,FEMALE,18
['yeah.  /'],yeah  ,ny,MALE,9
"[""it's one of our favorite movies.  /""]",its one of our favorite movies  ,sd,MALE,1
"['[ i, + i ] live with, {f um, } a roommate and my girlfriend the three of us.   /']", i  i  live with f um  a roommate and my girlfriend the three of us   ,sd,MALE,1
"[""we've seen that movie probably six times in the last six months. /""]",weve seen that movie probably six times in the last six months ,sd,MALE,1
"['have you seen the movie, {f um, } crossing delancy? /']",have you seen the movie f um  crossing delancy ,qy,FEMALE,7
['yeah. /'],yeah ,ny,MALE,9
"[""{d now, } that's one i have watched, {f oh, } six or eight times.  /""]",d now  thats one i have watched f oh  six or eight times  ,sd,FEMALE,1
['i always feel so good <laughter> when i get through with that movie. /'],i always feel so good laughter when i get through with that movie ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,MALE,2
['i like those movies that you watch time and time again. /'],i like those movies that you watch time and time again ,sd,MALE,1
['i do too.  /'],i do too  ,sd,FEMALE,1
['dirty dancing and crossing delancy are two of my favorite.  /'],dirty dancing and crossing delancy are two of my favorite  ,sd,FEMALE,1
"['{d so, } {d well } what business are you in? /']",d so  d well  what business are you in ,qw,FEMALE,12
"[""[ i'm, + i'm ] an electrical engineer. /""]", im  im  an electrical engineer ,sd,MALE,1
['oh.  /'],oh  ,b,FEMALE,2
['in new hampshire.  /'],in new hampshire  ,qy^d,FEMALE,16
['# all right. # /'], all right  ,bk,FEMALE,14
['# i work # in massachusetts actually. /'], i work  in massachusetts actually ,sd,MALE,1
"['{f oh, } all right.  /']",f oh  all right  ,bk,FEMALE,14
['okay.  /'],okay  ,b,FEMALE,2
['{d so } is everything going all right up there? /'],d so  is everything going all right up there ,qy,FEMALE,7
"[""{f um, } it's only about, {f um, } half an hour.  /""]",f um  its only about f um  half an hour  ,sd,MALE,1
"['i live [ wi-, + on ] the border. /']",i live  wi  on  the border ,sd,MALE,1
"[""{f oh, } {d well } that's that bad then.  /""]",f oh  d well  thats that bad then  ,sv,FEMALE,3
"['half an hour, we do that just going to downtown dallas. /']",half an hour we do that just going to downtown dallas ,sd,FEMALE,1
