utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"['{d now then } you heard the question,  /']",d now then  you heard the question  ,sv,FEMALE,3
['[ # what # -- +'],  what   ,^q,FEMALE,19
['# uh-huh. # /'], uhhuh  ,b,MALE,2
['-- what ] do you like to do for yourself in car automobile repairs? /'], what  do you like to do for yourself in car automobile repairs ,+,FEMALE,0
"[""{d well, } i'll tell you, i used to do a lot more repairs when cars were easy to work on, than i do now. /""]",d well  ill tell you i used to do a lot more repairs when cars were easy to work on than i do now ,sd,MALE,1
['okay. /'],okay ,b,FEMALE,2
"['[ i do, + {f uh, } i do ] the easy stuff now.  /']", i do  f uh  i do  the easy stuff now  ,sd,MALE,1
"['i change oil,  /']",i change oil  ,sd,MALE,1
"[""{f uh, } {c and then } what some people would consider a little more difficult, [ i, + i'll ] change spark plugs  /""]",f uh  c and then  what some people would consider a little more difficult  i  ill  change spark plugs  ,sd,MALE,1
['{c and } --'],c and  ,sd,MALE,1
['{f um. } /'],f um  ,%,FEMALE,5
"[""-- i'll change, {d you know, } points  and, {d [ you, +  you ] know, } do air filters, that kind of stuff. /""]", ill change d you know  points  and d  you   you  know  do air filters that kind of stuff ,+,MALE,0
['{d well. } -/'],d well  ,%,FEMALE,5
"[""{c but, }  {f uh, } i can't do as much as i used to,  /""]",c but   f uh  i cant do as much as i used to  ,sd,MALE,1
"['{f um, } i used to do a whole lot more, but not any more,  /']",f um  i used to do a whole lot more but not any more  ,sd,MALE,1
"[""they're just too weird to work on now. /""]",theyre just too weird to work on now ,sd,MALE,1
"[""<laughter> is that the reason you're not doing it,  /""]",laughter is that the reason youre not doing it  ,qy,FEMALE,7
"[""{c or } are you so busy you don't have time to do it? /""]",c or  are you so busy you dont have time to do it ,qrr,FEMALE,33
"[""{d well, } that's part of it -- /""]",d well  thats part of it  ,sd,MALE,1
['{f uh. } /'],f uh  ,%,FEMALE,5
"['-- yeah,  /']", yeah  ,aa,MALE,4
"[""part of it is, like you said, i don't have time. /""]",part of it is like you said i dont have time ,sd,MALE,1
['okay.  /'],okay  ,bk,FEMALE,14
"[""{d well } being a female and being alone, [ you, + ] i don't do anything but  put gasoline,""]",d well  being a female and being alone  you   i dont do anything but  put gasoline,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
"['in my car, and let someone else check the oil even. /']",in my car and let someone else check the oil even ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c but, }  {f uh, } have you had any major repairs recently? /']",c but   f uh  have you had any major repairs recently ,qy,FEMALE,7
"[""{d well, } {f um, } on this car i've got now, no,  /""]",d well  f um  on this car ive got now no  ,ng,MALE,29
"['{c but } i had a van before,  /']",c but  i had a van before  ,sd,MALE,1
"['{c and } it was only two years old,  /']",c and  it was only two years old  ,sd,MALE,1
['{c and } it had transmission go out on it. /'],c and  it had transmission go out on it ,sd,MALE,1
['oh. /'],oh ,b,FEMALE,2
['{c but } fortunately that was covered under the warranty. /'],c but  fortunately that was covered under the warranty ,sd,MALE,1
['okay.  /'],okay  ,b,FEMALE,2
"['{d well, } you should [ be, + ] feel very fortunate.  /']",d well  you should  be   feel very fortunate  ,sd,FEMALE,1
['i had to have a transmission replaced in an eighty-six automobile -- /'],i had to have a transmission replaced in an eightysix automobile  ,sd,FEMALE,1
['{f um. } /'],f um  ,%,MALE,5
"[""-- {c and } i'll declare, that's an expensive. -/""]", c and  ill declare thats an expensive ,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,aa,MALE,4
"['yes,  /']",yes  ,aa,FEMALE,4
['uh-huh. /'],uhhuh ,b,FEMALE,2
['<laughter>.'],laughter,x,MALE,8
['<laughter> maybe i should have just traded the car in. /'],laughter maybe i should have just traded the car in ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,MALE,2
['sometimes it makes you wonder. /'],sometimes it makes you wonder ,sv,MALE,3
"['{f oh, } it just, - /']",f oh  it just  ,%,FEMALE,5
"['{d well, } i have a very comfortable car --']",d well  i have a very comfortable car ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- {c and } i have a health problem that i need a large comfortable car. /'], c and  i have a health problem that i need a large comfortable car ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c so, }  {f um, } {d anyway, } i have a new transmission, /']",c so   f um  d anyway  i have a new transmission ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
"[""{c and } i'm sure that any of them would have [ cost  al-, + {e or } charged ] me almost the same amount.  /""]",c and  im sure that any of them would have  cost  al  e or  charged  me almost the same amount  ,sv,FEMALE,3
['{c but } -- -/'],c but   ,%,FEMALE,5
['yeah. /'],yeah ,b,MALE,2
"['-- [ it hurts, +']",  it hurts ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
['it hurts ] real bad. /'],it hurts  real bad ,+,FEMALE,0
['did you take it to a dealership? /'],did you take it to a dealership ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
['i took it to an independent --'],i took it to an independent ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- out in garland. /'], out in garland ,+,FEMALE,0
"['{f oh, } i see. /']",f oh  i see ,bk,MALE,14
"['i had, {f um, } - /']",i had f um   ,%,FEMALE,5
['these people were recommended by a neighbor -- /'],these people were recommended by a neighbor  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c and, } {d you know, } that's the only thing,  /""]", c and  d you know  thats the only thing  ,sd,FEMALE,1
['i am not a native of dallas. /'],i am not a native of dallas ,sd,FEMALE,1
"['{f oh, } i see. /']",f oh  i see ,b,MALE,2
