utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['<static>  okay,  /']",static  okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""i guess we're going to discuss food and cooking. /""]",i guess were going to discuss food and cooking ,sd,FEMALE,1
['# alright  <noise>. # /'], alright  noise  ,aa,FEMALE,4
['# do you # enjoy cooking? /'], do you  enjoy cooking ,qy,FEMALE,7
"['sometimes,']",sometimes,na,FEMALE,21
['<laughter>.'],laughter,x,FEMALE,8
['not all the time <laughter>. /'],not all the time laughter ,+,FEMALE,0
"[""i'm kind of that way, too.  /""]",im kind of that way too  ,sd,FEMALE,1
"['[ when i have, + [ i, + i ] enjoy cooking when i have ] time. /']", when i have   i  i  enjoy cooking when i have  time ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"[""i don't enjoy preparing three meals a day everyday <laughter>. /""]",i dont enjoy preparing three meals a day everyday laughter ,sd,FEMALE,1
"['<children> yeah,  /']",children yeah  ,aa,FEMALE,4
"[""[ that, + that's ] about the same boat i'm in, too. /""]", that  thats  about the same boat im in too ,sd,FEMALE,1
['it gets kind of boring. /'],it gets kind of boring ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
['how big is the family you cook for? /'],how big is the family you cook for ,qw,FEMALE,12
"['{f uh, } five. /']",f uh  five ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['we have four,  /']",we have four  ,sd,FEMALE,1
"['[ {c so, } + {c and } ] two of them are teenage boys, #  /']", c so   c and   two of them are teenage boys   ,sd,FEMALE,1
['{d so } <laughter>. # -/'],d so  laughter  ,%,FEMALE,5
"[""# {f oh, } # {d well } i'll be hitting that fairly soon because all of mine are boys, # too.  /""]", f oh   d well  ill be hitting that fairly soon because all of mine are boys  too  ,sd,FEMALE,1
"['{c so, }  # -/']",c so    ,%,FEMALE,5
['# are # they?  <laughter>. /'], are  they  laughter ,bh,FEMALE,18
['{c and } they get pretty particular sometimes # in # --'],c and  they get pretty particular sometimes  in  ,sd,FEMALE,1
['# yeah. # /'], yeah  ,b,FEMALE,2
['-- what they want to have. /'], what they want to have ,+,FEMALE,0
['yeah.  /'],yeah  ,b,FEMALE,2
"['yeah,   /']",yeah   ,b,FEMALE,2
['we have that problem too. /'],we have that problem too ,sd,FEMALE,1
['{f huh. } /'],f huh  ,%,FEMALE,5
"[""{c but } also, now it's just the amount that they eat. /""]",c but  also now its just the amount that they eat ,sd,FEMALE,1
['<breathing>.'],breathing,x,FEMALE,8
"[""it's just absolutely incredible <laughter>. /""]",its just absolutely incredible laughter ,sd,FEMALE,1
"['{f oh } yeah,  /']",f oh  yeah  ,aa,FEMALE,4
"['{d well } {d see, } [ i, + [ m-, + my ] ] oldest is nine  /']",d well  d see   i   m  my   oldest is nine  ,sd,FEMALE,1
['{c and } [ he already -- +'],c and   he already  ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- he already ] does that <noise>. /'], he already  does that noise ,+,FEMALE,0
['does he?  <laughter>. /'],does he  laughter ,bh,FEMALE,18
['{c and } i told him --'],c and  i told him ,sd,FEMALE,1
['((   )) .'],    ,%,FEMALE,5
"[""-- he's going to have to get a part-time job by the time he reaches # teenage years # --""]", hes going to have to get a parttime job by the time he reaches  teenage years  ,+,FEMALE,0
['# yeah. #  <laughter>. /'], yeah   laughter ,b,FEMALE,2
['-- so # he can eat. # /'], so  he can eat  ,+,FEMALE,0
"[""# that's true. #  /""]", thats true   ,aa,FEMALE,4
"['{f uh, } do you have any favorite things that you serve when you are doing a special meal?']",f uh  do you have any favorite things that you serve when you are doing a special meal,qy,FEMALE,7
"['{f um, } /']",f um  ,%,FEMALE,5
"[""favorite recipes that you've come across or, -/""]",favorite recipes that youve come across or ,+,FEMALE,0
"['<breathing> my husband and i, our favorite meal is, {f uh, } - /']",breathing my husband and i our favorite meal is f uh   ,sd,FEMALE,1
['{c and } we do it - /'],c and  we do it  ,sd,FEMALE,1
['{d like } for special stuff --'],d like  for special stuff ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- celebrations [ and, + ]  we have {d like } steak  /']", celebrations  and    we have d like  steak  ,+,FEMALE,0
['{c and } he does the steak  /'],c and  he does the steak  ,sd,FEMALE,1
"['{c and then } {f uh, } -/']",c and then  f uh  ,%,FEMALE,5
['out on the grill? /'],out on the grill ,qy,FEMALE,7
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } he marinates it in his special # stuff # --'],c and  he marinates it in his special  stuff  ,sd,FEMALE,1
['# ooh # <laughter>. /'], ooh  laughter ,ba,FEMALE,6
['-- that he does.  /'], that he does  ,+,FEMALE,0
"[""{c and } it's real good. /""]",c and  its real good ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, }  # {f uh, } # --']",c and    f uh   ,sd,FEMALE,1
"['# how, # -/']", how  ,%,FEMALE,5
"['-- i do sauteed mushrooms,  /']", i do sauteed mushrooms  ,+,FEMALE,0
['{c so } <<very faintly>> -- -/'],c so  very faintly  ,%,FEMALE,5
"['{f ooh, } yeah. /']",f ooh  yeah ,ba,FEMALE,6
['-- and asparagus. - /'], and asparagus  ,sd,FEMALE,1
"[""{c and } that's our favorite,""]",c and  thats our favorite,sd,FEMALE,1
"[""{f ooh, } that's sound good. /""]",f ooh  thats sound good ,ba,FEMALE,6
['dinner. /'],dinner ,+,FEMALE,0
['i love that.  /'],i love that  ,sd,FEMALE,1
['my husband really likes seafood. /'],my husband really likes seafood ,sd,FEMALE,1
"['<noise>  yeah,  /']",noise  yeah  ,aa,FEMALE,4
['so do we <noise> <<sounds like a lighter>>. /'],so do we noise sounds like a lighter ,sd,FEMALE,1
"[""{f um, } {c and, }   ((   ))  i think that no matter what i do, i don't serve enough of it, really, [ to, + {f uh, } to ] suit him.  /""]",f um  c and         i think that no matter what i do i dont serve enough of it really  to  f uh  to  suit him  ,sd,FEMALE,1
"[""i didn't grow up eating that much seafood  /""]",i didnt grow up eating that much seafood  ,sd,FEMALE,1
"[""{c and, }  {f uh, } {c so } i don't know,  /""]",c and   f uh  c so  i dont know  ,h,FEMALE,15
"[""it's just kind of not natural to me  /""]",its just kind of not natural to me  ,sd,FEMALE,1
['{c but } i like it. /'],c but  i like it ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""{c and, }  {f uh, } <lipsmack> i don't know,  /""]",c and   f uh  lipsmack i dont know  ,h,FEMALE,15
"['one of his favorite things is, {f uh, } - /']",one of his favorite things is f uh   ,sd,FEMALE,1
"[""{d well } it's called seafood stew  /""]",d well  its called seafood stew  ,sd,FEMALE,1
"[""{c and } [ it's really, + it's really ] like a [ s-, +  soup ]  [ that, +   that ] you serve over rice. /""]",c and   its really  its really  like a  s   soup    that    that  you serve over rice ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, }  {f uh, } it has oysters and shrimp and crab in it.  /']",c and   f uh  it has oysters and shrimp and crab in it  ,sd,FEMALE,1
"['{c and, } -/']",c and  ,%,FEMALE,5
"[""it's not the one with all the shells and stuff in it, # is it? # /""]",its not the one with all the shells and stuff in it  is it  ,qy,FEMALE,7
