utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['what do you think about capital punishment? /'],what do you think about capital punishment ,qo,FEMALE,25
"[""{d well, } i'm kind of in favor of it for certain crimes. /""]",d well  im kind of in favor of it for certain crimes ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
['which crimes do you feel that? -/'],which crimes do you feel that ,qw,FEMALE,12
"['{d well, } i think first degree murder, {f uh, }  probably warrants it. /']",d well  i think first degree murder f uh   probably warrants it ,sv,MALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
"['because of, - /']",because of  ,%,FEMALE,5
"[""so many times it's so brutal  and just recurrent -- /""]",so many times its so brutal  and just recurrent  ,sd,FEMALE,1
['right. /'],right ,aa,MALE,4
"['--  (( selling, i think ))  should also. -/']",   selling i think   should also ,sv,FEMALE,3
['exactly.  /'],exactly  ,aa,MALE,4
['recurrent crimes like serial rapists or serial murderers or --'],recurrent crimes like serial rapists or serial murderers or ,sv,MALE,3
['yeah <noise>. /'],yeah noise ,b,FEMALE,2
['-- whatever. - /'], whatever  ,+,MALE,0
"['[ i come from a state that has, + {d well } i originally come from the state that has, ] {f uh, } <sniffing> the death penalty.   /']", i come from a state that has  d well  i originally come from the state that has  f uh  sniffing the death penalty   ,sd,MALE,1
['i come from florida. /'],i come from florida ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and, }  {f uh, } they're pretty liberal on it.  /""]",c and   f uh  theyre pretty liberal on it  ,sd,MALE,1
"['they tend to, {d like, }  fry people left and right.']",they tend to d like   fry people left and right,sd,MALE,1
['yeah #  /'],yeah   ,b,FEMALE,2
"[""that's, # -/""]",thats  ,%,FEMALE,5
"['# which, # - /']", which   ,+,MALE,0
['go ahead. /'],go ahead ,ad,MALE,22
['go ahead.  /'],go ahead  ,ad,FEMALE,22
['texas is too.   /'],texas is too   ,sd,FEMALE,1
"['texas, i saw on t v the other night, [ is the, + has had ] forty-six in like the past several years. /']",texas i saw on t v the other night  is the  has had  fortysix in like the past several years ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{c so } they're pretty hip on it too, i guess.  /""]",c so  theyre pretty hip on it too i guess  ,sd,FEMALE,1
"['they do it by lethal injection, # at huntsville. # /']",they do it by lethal injection  at huntsville  ,sd,FEMALE,1
"['# yeah,  /']", yeah  ,b,MALE,2
['okay. #   /'],okay    ,b,MALE,2
['i think florida still uses electric chair. /'],i think florida still uses electric chair ,sd,MALE,1
['yeah <noise>. /'],yeah noise ,aa,FEMALE,4
"[""{f uh, } [ i don't, + i don't ] know.  /""]",f uh   i dont  i dont  know  ,h,MALE,15
"[""in some ways i don't like it because it's like  they're playing god. /""]",in some ways i dont like it because its like  theyre playing god ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""{c and }  that's not, - /""]",c and   thats not  ,sv,MALE,3
"[""i don't think that's right.  /""]",i dont think thats right  ,sd,MALE,1
"[""{c but } on the other hand, there's a lot of advantages to it. /""]",c but  on the other hand theres a lot of advantages to it ,sv,MALE,3
['<noise> yeah. /'],noise yeah ,b,FEMALE,2
['i think crime rates deterred a little bit by using it  /'],i think crime rates deterred a little bit by using it  ,sv,MALE,3
"['{c and, }  of course, you have some savings in terms of taxpayer money keeping people in jail or not. # {f um, } # -- /']",c and   of course you have some savings in terms of taxpayer money keeping people in jail or not  f um    ,sd,MALE,1
['# yeah. # /'], yeah  ,b,FEMALE,2
"[""-- with florida that's a big problem because there's so many people in jail that they have to let them out every year.  /""]", with florida thats a big problem because theres so many people in jail that they have to let them out every year  ,sd,MALE,1
"['# they, # -/']", they  ,%,MALE,5
['# yeah. #  /'], yeah   ,b,FEMALE,2
"[""that's what's happening here.  /""]",thats whats happening here  ,sd,FEMALE,1
"['there is, - /']",there is  ,%,FEMALE,5
"[""{d like, } {f uh, } that's, - /""]",d like  f uh  thats  ,%,FEMALE,5
"['in fact, a big gubernatorial issue is [ the + --']",in fact a big gubernatorial issue is  the  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- the ] turnover rates of, {f uh, } [ r-, + {f uh, } repeat ] offenders being let out and  # doing it again. # /']", the  turnover rates of f uh   r  f uh  repeat  offenders being let out and   doing it again  ,+,FEMALE,0
['#  sure.  /'],  sure  ,b,MALE,2
"[""{c and } [ it's + {d like, } + # {d you know, } that's ] a big problem  /""]",c and   its  d like    d you know  thats  a big problem  ,sv,MALE,3
