utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""i don't know.  /""]",i dont know  ,"fo_o_fw_""_by_bc",MALE,0
"['i grew up, {f uh, } in [ the, + the ] sixties,  /']",i grew up f uh  in  the  the  sixties  ,sd,MALE,1
"['{c and } at that time, {f uh, } it was [ is + ] a changing time for the whole music scene, i guess  /']",c and  at that time f uh  it was  is   a changing time for the whole music scene i guess  ,sd,MALE,1
"['{c and } i grew up with the beatles and the rolling stones and the whole pot culture during that time and went through that phase and kind of stayed with it i guess for several years after i graduated from college [ and, + and ] thereafter  /']",c and  i grew up with the beatles and the rolling stones and the whole pot culture during that time and went through that phase and kind of stayed with it i guess for several years after i graduated from college  and  and  thereafter  ,sd,MALE,1
"['{c but } have since, {f uh, } - /']",c but  have since f uh   ,%,MALE,5
"['i grew up in a small town [ in, + in ] southern oklahoma  /']",i grew up in a small town  in  in  southern oklahoma  ,sd,MALE,1
"['i have kind of gone back to, {f uh, } more of a county, {f uh, } flavor in music.  /']",i have kind of gone back to f uh  more of a county f uh  flavor in music  ,sd,MALE,1
"[""{f um, } i'm not quite sure why that is  /""]",f um  im not quite sure why that is  ,sd,MALE,1
"['{c and } it seems like almost a opposite,  /']",c and  it seems like almost a opposite  ,sd,MALE,1
"['{c but } i guess i got away from what i consider to be the pot, {f uh, } sounding music.  /']",c but  i guess i got away from what i consider to be the pot f uh  sounding music  ,sd,MALE,1
"[""it didn't have [ what, + {d you know, } i guess what ] i was looking for at the time country tells more of [ a, + a ] story.  /""]",it didnt have  what  d you know  i guess what  i was looking for at the time country tells more of  a  a  story  ,sd,MALE,1
['it kind of reminds me of my roots of growing up  /'],it kind of reminds me of my roots of growing up  ,sd,MALE,1
"[""{c and } [ i've, + i've ] become i guess more of a country fan over the years. /""]",c and   ive  ive  become i guess more of a country fan over the years ,sd,MALE,1
"['when you say that you grew up, {f uh, } in the sixties i take it that was the, {f uh, } teenage type years  /']",when you say that you grew up f uh  in the sixties i take it that was the f uh  teenage type years  ,qy^d,MALE,16
"['{c or, }  {f uh, } -/']",c or   f uh  ,%,MALE,5
"['yeah,  /']",yeah  ,ny,MALE,9
['that was my teenage years.  /'],that was my teenage years  ,sd,MALE,1
['i was born in fifty  /'],i was born in fifty  ,sd,MALE,1
"['[ {c and, } +  {c and, } ]  {f uh, } -/']", c and    c and    f uh  ,%,MALE,5
"['okay,  /']",okay  ,bk,MALE,14
"[""[ we, + we're ] very similarly aged,  /""]", we  were  very similarly aged  ,sd,MALE,1
"['{c so } we probably have an [ in-, + interesting ] perspective on the music on the times,  /']",c so  we probably have an  in  interesting  perspective on the music on the times  ,sv,MALE,3
"[""{c so } i'm just a couple years older than you, /""]",c so  im just a couple years older than you ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{f um, } essentially i was one of the nerdy types in high school really which meant that [ i, + for one reason or another i  ] didn't pay much attention to music,  /""]",f um  essentially i was one of the nerdy types in high school really which meant that  i  for one reason or another i   didnt pay much attention to music  ,sd,MALE,1
"['{c but } as i look back now i realize it was very formative for me,  /']",c but  as i look back now i realize it was very formative for me  ,sd,MALE,1
"['{f uh, } <lipsmack> my early popular music interests were in simon and garfunkel, whom i saw perform when i was in college  /']",f uh  lipsmack my early popular music interests were in simon and garfunkel whom i saw perform when i was in college  ,sd,MALE,1
"['{c and } i became attached to that style of, {f uh, } [ urban, + urban ] country if there is such a thing, /']",c and  i became attached to that style of f uh   urban  urban  country if there is such a thing ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['i think [ with, + ] in a way one could talk about simon and garfunkel that way because they do tend, {f uh, } to have a dramatic or story approach to their music, {f uh, } usually tend to have some good or bad moral to it.  /']",i think  with   in a way one could talk about simon and garfunkel that way because they do tend f uh  to have a dramatic or story approach to their music f uh  usually tend to have some good or bad moral to it  ,sv,MALE,3
"['{f uh, } over time i became very interested [ in, + in ] baroque classical  /']",f uh  over time i became very interested  in  in  baroque classical  ,sd,MALE,1
"['{c and } i think that was just through experiencing contacting college and the fact that i found [ it, + it  ] very relaxing for me.  /']",c and  i think that was just through experiencing contacting college and the fact that i found  it  it   very relaxing for me  ,sd,MALE,1
"['my tastes now run i guess to a upbeat, {f uh, } simon, -/']",my tastes now run i guess to a upbeat f uh  simon ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""it's something that interests me, {f uh, } combined [ with, + with ] the classical tastes i had mentioned.  /""]",its something that interests me f uh  combined  with  with  the classical tastes i had mentioned  ,sd,MALE,1
"['{c and } my classical music tends to be confined to the seventeen hundreds, early eighteen hundred music.  /']",c and  my classical music tends to be confined to the seventeen hundreds early eighteen hundred music  ,sd,MALE,1
"[""i'm not a music, {f um, } - /""]",im not a music f um   ,sd,MALE,1
"[""((   )) , i'm not particularly schooled in it.  /""]",     im not particularly schooled in it  ,sd,MALE,1
['i know what i like to listen to as far as classical music.   /'],i know what i like to listen to as far as classical music   ,sd,MALE,1
"['{c and } [ i, +']",c and   i ,sd,MALE,1
"[""that's kind of the way i am. /""]",thats kind of the way i am ,sd,MALE,1
"['i ] spent a good deal of time listening also to, {f uh, } <lipsmack> people from the late seventies, {d really, } {f um, } <lipsmack> neil diamond, for instance.  {f um, } people [ of, + of ] that particular time, /']",i  spent a good deal of time listening also to f uh  lipsmack people from the late seventies d really  f um  lipsmack neil diamond for instance  f um  people  of  of  that particular time ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
['i listen to some country and western  /'],i listen to some country and western  ,sd,MALE,1
"[""{c but } i'm not [ sch-, + schooled ] in it  /""]",c but  im not  sch  schooled  in it  ,sd,MALE,1
"[""{c and } [ i, + i've ] enjoyed the times when i have listened to it.  /""]",c and   i  ive  enjoyed the times when i have listened to it  ,sd,MALE,1
['i played a little bit of piano.  /'],i played a little bit of piano  ,sd,MALE,1
['i continue to do that.  /'],i continue to do that  ,sd,MALE,1
['i want to do it  /'],i want to do it  ,sd,MALE,1
"['{c and } i never have the discipline to stay with it,  /']",c and  i never have the discipline to stay with it  ,sd,MALE,1
"['{c but } when i do play, {f uh, } and begin to reacquire skills i inevitably fall in love with country western music which tends to be in some ways easy to play [ for a, + for a ] new piano player. /']",c but  when i do play f uh  and begin to reacquire skills i inevitably fall in love with country western music which tends to be in some ways easy to play  for a  for a  new piano player ,sd,MALE,1
"[""[ it is, + it's ] got, {f uh, } basically an easy, {f uh, } rhythm [ and, + and ] tone. /""]", it is  its  got f uh  basically an easy f uh  rhythm  and  and  tone ,sd,MALE,1
['right. /'],right ,b,MALE,2
