utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay brian. /'],okay brian ,"fo_o_fw_""_by_bc",MALE,0
"['hi,  /']",hi  ,fp,MALE,32
['how you doing kevin? /'],how you doing kevin ,fp,MALE,32
"['fine, thanks <laughter>. /']",fine thanks laughter ,fp,MALE,32
"['good,  /']",good  ,ba,MALE,6
"['good,  /']",good  ,ba,MALE,6
['glad to <noise> hear that.  /'],glad to noise hear that  ,sd,MALE,1
"['i understand, -/']",i understand ,%,MALE,5
['are you a total banner? /'],are you a total banner ,qy,MALE,7
['total banner? /'],total banner ,qy,MALE,7
['yeah. /'],yeah ,ny,MALE,9
"['no,  /']",no  ,nn,MALE,13
"['[ i, + i ] believe that, {f uh, } the american public and i, as an individual and  private citizen have a right [ to, + to ] bear arms and to have a gun as long as i, {f uh, } am responsible with it and protect the safety and welfare of my kids  /']", i  i  believe that f uh  the american public and i as an individual and  private citizen have a right  to  to  bear arms and to have a gun as long as i f uh  am responsible with it and protect the safety and welfare of my kids  ,sv,MALE,3
"[""[ and, + and ] so that they're not playing with it and so that they can't hurt themselves or anyone else playing with it.  /""]", and  and  so that theyre not playing with it and so that they cant hurt themselves or anyone else playing with it  ,sv,MALE,3
"['i think that education with a gun [ is, + is ] critical and important.  /']",i think that education with a gun  is  is  critical and important  ,sv,MALE,3
"[""{f uh, } however, i do believe that, {f uh, } guns ought to be maintained [ and, + and ] controlled that you can't go out and just buy one off the corner and do whatever you want with it because people that are angry or have concerns or want to seek vengeance right away have easy access to guns  /""]",f uh  however i do believe that f uh  guns ought to be maintained  and  and  controlled that you cant go out and just buy one off the corner and do whatever you want with it because people that are angry or have concerns or want to seek vengeance right away have easy access to guns  ,sv,MALE,3
"['{c and } in the heat of the moment, they can go and do some damage that can hurt themselves and other people,  /']",c and  in the heat of the moment they can go and do some damage that can hurt themselves and other people  ,sv,MALE,3
"['{c so } on a scale of one to ten, [ i, + i ] think i would rate myself [ as a, + in the ] six or seven or eight. /']",c so  on a scale of one to ten  i  i  think i would rate myself  as a  in the  six or seven or eight ,sd,MALE,1
['okay. /'],okay ,bk,MALE,14
"['{c but, } i think that there ought to be some control,  /']",c but  i think that there ought to be some control  ,sv,MALE,3
"['{c but } i still think that, {f uh, } individuals have a right.  /']",c but  i still think that f uh  individuals have a right  ,sv,MALE,3
['how do you feel about it? /'],how do you feel about it ,qo,MALE,25
"['{d well, } {d so, } let me make sure,  /']",d well  d so  let me make sure  ,^h,MALE,27
"['{d so } you think that, {f uh, } maybe a five day waiting period for handguns or that stuff would be legitimate? /']",d so  you think that f uh  maybe a five day waiting period for handguns or that stuff would be legitimate ,qy,MALE,7
"[""{d well, } i don't know if a five day waiting period would be legitimate.  /""]",d well  i dont know if a five day waiting period would be legitimate  ,no,MALE,31
"['{f uh, } [ that, + {f uh, } that ] might cool down some tempers.  /']",f uh   that  f uh  that  might cool down some tempers  ,sv,MALE,3
"['i think [ a, + a ] one day would be sufficient.  /']",i think  a  a  one day would be sufficient  ,sv,MALE,3
['the reason i say that is there is an awful lot of people who go to gun shows  /'],the reason i say that is there is an awful lot of people who go to gun shows  ,sv,MALE,3
"[""{c and } if you see an awful lot of exhibits and things and if you would like to purchase a gun, if that five day waiting period were in effect, you wouldn't be able to purchase one at that gun show. /""]",c and  if you see an awful lot of exhibits and things and if you would like to purchase a gun if that five day waiting period were in effect you wouldnt be able to purchase one at that gun show ,sv,MALE,3
"['{f uh, } [ you just, + you ] would be able to buy it,  /']",f uh   you just  you  would be able to buy it  ,ar,MALE,28
"[""{c but } they'd just have to mail it to you, i suppose, {f huh. } /""]",c but  theyd just have to mail it to you i suppose f huh  ,sv,MALE,3
"[""{d well, } i don't think you can mail [ thing, + guns ] through the mail.  /""]",d well  i dont think you can mail  thing  guns  through the mail  ,ar,MALE,28
"[""i don't know. /""]",i dont know ,h,MALE,15
['oh. /'],oh ,b,MALE,2
['<laughter>.'],laughter,x,MALE,8
['okay. /'],okay ,b,MALE,2
"[""i think that's [ a, + against ] the law ever since kennedy was assassinated <static>. /""]",i think thats  a  against  the law ever since kennedy was assassinated static ,sd,MALE,1
"['{f oh, } yeah? /']",f oh  yeah ,bh,MALE,18
"['{c so, } how do you feel about guns? /']",c so  how do you feel about guns ,qo,MALE,25
"[""let's see,  /""]",lets see  ,^h,MALE,27
['i think that gun control has come up because there has been some crazies that killed people with guns  /'],i think that gun control has come up because there has been some crazies that killed people with guns  ,sv,MALE,3
"[""{c and } i think that's the problem that we need to address is why these people want to kill other people rather than the instrument they particularly used in the assault -- /""]",c and  i think thats the problem that we need to address is why these people want to kill other people rather than the instrument they particularly used in the assault  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- whether, {d you know, } -/']", whether d you know  ,%,MALE,5
"['{d well, } do you think that there will continue to always be crazies? /']",d well  do you think that there will continue to always be crazies ,qy,MALE,7
['sure. /'],sure ,na,MALE,21
"['then, {f uh, } how do you propose that we prohibit those types of individuals from gaining access to guns? /']",then f uh  how do you propose that we prohibit those types of individuals from gaining access to guns ,qo,MALE,25
"[""{d well, } we have some laws on the books that, {f uh, } don't allow convicted felons to purchase guns, if i understand correctly.  /""]",d well  we have some laws on the books that f uh  dont allow convicted felons to purchase guns if i understand correctly  ,sd,MALE,1
"['{c and, } {f uh, } i would agree,  /']",c and  f uh  i would agree  ,sd,MALE,1
"['[ a, + a ] short waiting period would be appropriate to, {f uh, } take care of the heat of the moment type things,  /']", a  a  short waiting period would be appropriate to f uh  take care of the heat of the moment type things  ,sv,MALE,3
['{c but } --'],c but  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
