utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
['okay. /'],okay ,b^m,FEMALE,24
['<laughter>.'],laughter,x,FEMALE,8
['i forgot all about that that it had to be pressed. /'],i forgot all about that that it had to be pressed ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['{f um, } {c but } {d anyway, } {d so, } {d so } as far as, - /']",f um  c but  d anyway  d so  d so  as far as  ,%,FEMALE,5
"[""[ [ w-, + we really, + we ] don't want to get in the habit of watching a lot of t v --""]",  w  we really  we  dont want to get in the habit of watching a lot of t v ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- because we both were raised, {d you know, } that way, {d you know, } where our parents sort of stuck us in front of a t v to be the baby-sitter. /']", because we both were raised d you know  that way d you know  where our parents sort of stuck us in front of a t v to be the babysitter ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } we just don't want that.  /""]",c and  we just dont want that  ,sd,FEMALE,1
"['we want more communication and interaction, {d you know, } amongst us as a family.  /']",we want more communication and interaction d you know  amongst us as a family  ,sd,FEMALE,1
"['{c and } we both like sports,  /']",c and  we both like sports  ,sd,FEMALE,1
"['{c so } we figured, {d well } [ what, + what ] better way to get out and, {d you know, } be together as a family --']",c so  we figured d well   what  what  better way to get out and d you know  be together as a family ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- and also, {d you know, } have it be good for you.  /']", and also d you know  have it be good for you  ,+,FEMALE,0
"['{c and } plus, [ we like, + we both like ] to cook,  /']",c and  plus  we like  we both like  to cook  ,sd,FEMALE,1
"[""{c so, } {d you know, } that's something we spend time together too, is, {d you know, } cooking and, {f uh, } preparing meals and stuff.  /""]",c so  d you know  thats something we spend time together too is d you know  cooking and f uh  preparing meals and stuff  ,sd,FEMALE,1
"[""[ {c so, } + {f uh, } {c but } ] [ as far as that <laughter>, + that's about all we've discussed # as far as ] for family. # /""]", c so   f uh  c but    as far as that laughter  thats about all weve discussed  as far as  for family  ,sd,FEMALE,1
"['# really,  /']", really  ,b,FEMALE,2
"['okay,  /']",okay  ,b,FEMALE,2
"[""{d well } {d see, } # i'm the third oldest of twelve children.  /""]",d well  d see   im the third oldest of twelve children  ,sd,FEMALE,1
['((   )) .'],    ,x,FEMALE,8
['{f oh } my gosh. /'],f oh  my gosh ,ba,FEMALE,6
"['{c so } like i said, i, - /']",c so  like i said i  ,%,FEMALE,5
"[""{c and } i'm only twenty-one.  /""]",c and  im only twentyone  ,sd,FEMALE,1
"[""i'll be twenty-two next month.  /""]",ill be twentytwo next month  ,sd,FEMALE,1
"[""{c so } there's nine that are younger than me.  /""]",c so  theres nine that are younger than me  ,sd,FEMALE,1
['my youngest sister is five. /'],my youngest sister is five ,sd,FEMALE,1
['{f oh } yeah. /'],f oh  yeah ,b,FEMALE,2
"[""{c and } like i sa-, i don't have any children.  /""]",c and  like i sa i dont have any children  ,sd,FEMALE,1
"[""i'm just engaged,  /""]",im just engaged  ,sd,FEMALE,1
"[""{c and } i'm  getting married in october,  /""]",c and  im  getting married in october  ,sd,FEMALE,1
"[""{c and } we haven't discussed this at all <laughter>. {f um. } /""]",c and  we havent discussed this at all laughter f um  ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"['long way down the road, right. /']",long way down the road right ,qy^d,FEMALE,16
"['yeah,  /']",yeah  ,ny,FEMALE,9
['exactly.  /'],exactly  ,sd,FEMALE,1
"[""{c but, } {f um, } now i've noticed that {d like, } while i'm at college, and when i go home, [ my bro-, + {d you know, } my, ] - /""]",c but  f um  now ive noticed that d like  while im at college and when i go home  my bro  d you know  my   ,sd,FEMALE,1
"[""i'm really close to the younger ones,  /""]",im really close to the younger ones  ,sd,FEMALE,1
"['{c and, } {f um, } {d like, } [ [ when, + when, ] + {d like } when ] i do go home they enjoy just laying around me, {d you know, }  /']",c and  f um  d like    when  when   d like  when  i do go home they enjoy just laying around me d you know   ,sd,FEMALE,1
"['{d like } if we do watch t v at night, they just {d like } enjoy just, {d like } laying on top of me or something. /']",d like  if we do watch t v at night they just d like  enjoy just d like  laying on top of me or something ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['they like that. /'],they like that ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['{c but, } {f um, } as far as that goes, {d like } we play games,  /']",c but  f um  as far as that goes d like  we play games  ,sd,FEMALE,1
"['i play {d like } old maid and  fish with them,  /']",i play d like  old maid and  fish with them  ,sd,FEMALE,1
"['{c and } [ w-, + we ] play board games,  /']",c and   w  we  play board games  ,sd,FEMALE,1
"[""{c and } when it's ni-, - /""]",c and  when its ni  ,%,FEMALE,5
"[""{d like } i'm from pennsylvania,  /""]",d like  im from pennsylvania  ,sd,FEMALE,1
"[""{c so } when it's nice out, we go outside,  /""]",c so  when its nice out we go outside  ,sd,FEMALE,1
['{c and } we like to play {d like } kick ball and softball and stuff.  /'],c and  we like to play d like  kick ball and softball and stuff  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
