utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<laughter>.'],laughter,x,FEMALE,8
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f um, } i guess we're supposed to talk about music. /""]",f um  i guess were supposed to talk about music ,sd,FEMALE,1
['okay. /'],okay ,aa,FEMALE,4
"['{c and, } {f uh, } let me go ahead and push one here.  /']",c and  f uh  let me go ahead and push one here  ,oo_co_cc,FEMALE,36
"['<tone> {f uh, } do you ha-, - /']",tone f uh  do you ha  ,qy,FEMALE,7
['are you a musician yourself? /'],are you a musician yourself ,qy,FEMALE,7
"['{f uh, } {d well, } i sing. /']",f uh  d well  i sing ,na,FEMALE,21
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""i don't play an instrument. /""]",i dont play an instrument ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['where, - /']",where  ,%,FEMALE,5
"['do you sing [ in, + in ]  a choir or a choral group? /']",do you sing  in  in   a choir or a choral group ,qy,FEMALE,7
"['{f oh, } not right now. /']",f oh  not right now ,ng,FEMALE,29
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['what kind of singing do you like to do? /'],what kind of singing do you like to do ,qw,FEMALE,12
"['<talking> {f oh, } pretty much anything. /']",talking f oh  pretty much anything ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{f um, }  [ [ [ are you, {f uh, } + [ are, + are, ] ] + have you, ] + have you ]  been singing a long time  /']",f um      are you f uh    are  are    have you   have you   been singing a long time  ,qy,FEMALE,7
['{c or } have you studied? /'],c or  have you studied ,qrr,FEMALE,33
"['{f oh, } yeah. /']",f oh  yeah ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['a long time out, all through college and everything  i was in the choirs. /']",a long time out all through college and everything  i was in the choirs ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"[""{c and } i've had some classical vocal training. /""]",c and  ive had some classical vocal training ,sd,FEMALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['{f oh, } great.  /']",f oh  great  ,ba,FEMALE,6
"['[ did, +  did ] you do that  in, {f uh, } texas, or somewhere else? /']", did   did  you do that  in f uh  texas or somewhere else ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
['i was in europe. /'],i was in europe ,sd,FEMALE,1
['oh.  /'],oh  ,b,FEMALE,2
['whereabouts? /'],whereabouts ,qw,FEMALE,12
"['[ in, + {f uh, } in ] germany. /']", in  f uh  in  germany ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"[""{f oh, } that's wonderful.  /""]",f oh  thats wonderful  ,ba,FEMALE,6
"['{f um, } {d well, }  i likewise sang in high school and in college in choirs,  /']",f um  d well   i likewise sang in high school and in college in choirs  ,sd,FEMALE,1
"[""{c and then } i didn't sing in a  choral group, {f um, } until after i was, {f uh, } married,  /""]",c and then  i didnt sing in a  choral group f um  until after i was f uh  married  ,sd,FEMALE,1
"['{c and } i sang in a  couple of, {f uh, } community choirs, and  then <breathing> {f um, } waited for a while,  /']",c and  i sang in a  couple of f uh  community choirs and  then breathing f um  waited for a while  ,sd,FEMALE,1
"[""{c and } now  [ i've, + for about the last eight years i've ] sung in a church choir here,""]",c and  now   ive  for about the last eight years ive  sung in a church choir here,sd,FEMALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,FEMALE,2
['in texas.  /'],in texas  ,+,FEMALE,0
"['{c and, } {f um, } {c so } [ i, + i ] enjoy,']",c and  f um  c so   i  i  enjoy,sd,FEMALE,1
['<throat_clearing>.'],throatclearing,x,FEMALE,8
"['(( just ))  the chorals singing a lot,']", just   the chorals singing a lot,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
['as well.  /'],as well  ,+,FEMALE,0
"['{f um, } are you a soprano, alto, or, -/']",f um  are you a soprano alto or ,qy,FEMALE,7
['soprano. /'],soprano ,sd,FEMALE,1
['a soprano.  /'],a soprano  ,b^m,FEMALE,24
"['yeah,  so am i.  /']",yeah  so am i  ,sd,FEMALE,1
"['do you, - /']",do you  ,qy,FEMALE,7
"['{c and, } {f uh, }  what kind of music do you like  to sing?  /']",c and  f uh   what kind of music do you like  to sing  ,qw,FEMALE,12
"['{f um, } you were saying you had classical training.  /']",f um  you were saying you had classical training  ,sd,FEMALE,1
"['do you have a particular composer that you like or,']",do you have a particular composer that you like or,qy,FEMALE,7
"['{f oh, } {d well, } /']",f oh  d well  ,%,FEMALE,5
['a particular  (( type )) ? /'],a particular   type   ,+,FEMALE,0
"[""as far as opera goes, i'm, i think most fond of verdi. /""]",as far as opera goes im i think most fond of verdi ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['<noise>.'],noise,x,FEMALE,8
"[""i've been listening to, {f um, } [ some, + {f uh, } some ]  advertisements for madam butterfly,  /""]",ive been listening to f um   some  f uh  some   advertisements for madam butterfly  ,sd,FEMALE,1
"[""{c and } i'm wondering [ if you, + if you ]  have ever done anything like that,  /""]",c and  im wondering  if you  if you   have ever done anything like that  ,sd,FEMALE,1
"['[ have you ever done any, {f uh, } + [ if, +']", have you ever done any f uh    if ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
"['no, /']",no ,nn,FEMALE,13
['if ] you had done madam butterfly. ] /'],if  you had done madam butterfly  ,+,FEMALE,0
"[""i haven't done, <noise> {f uh, } - /""]",i havent done noise f uh   ,sd,FEMALE,1
"[""i'd love to, /""]",id love to ,sd,FEMALE,1
['yes. /'],yes ,b,FEMALE,2
"[""{c but, } {f um, } that's, {f uh, } puccini, i think,  /""]",c but  f um  thats f uh  puccini i think  ,sd,FEMALE,1
['right? /'],right ,^g,FEMALE,40
"['uh-huh,  /']",uhhuh  ,ny,FEMALE,9
"['yes,  /']",yes  ,ny,FEMALE,9
['uh-huh.  /'],uhhuh  ,ny,FEMALE,9
"['{f um, }  madam butterfly was, {f um, }']",f um   madam butterfly was f um ,sd,FEMALE,1
['<cough>.'],cough,x,FEMALE,8
"['in dallas,  /']",in dallas  ,+,FEMALE,0
"[""it's been two or three years ago now,  /""]",its been two or three years ago now  ,sd,FEMALE,1
"['{c and then }  i went to see that,  /']",c and then   i went to see that  ,sd,FEMALE,1
"['{c and, }']",c and ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['it was really wonderful.  /'],it was really wonderful  ,+,FEMALE,0
"['it was particularly well, - /']",it was particularly well  ,sd,FEMALE,1
"['the acting was particularly nice, i thought,  /']",the acting was particularly nice i thought  ,sd,FEMALE,1
"['{c and, } {f um, } {c so, }']",c and  f um  c so ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['it was quite popular.  /'],it was quite popular  ,+,FEMALE,0
"[""{f um, } you don't play, {f um, }  an instrument  /""]",f um  you dont play f um   an instrument  ,sd,FEMALE,1
