utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""how's the weather been out there? /""]",hows the weather been out there ,qw,FEMALE,12
"[""{d well, } the last three days it's been pretty rainy.  /""]",d well  the last three days its been pretty rainy  ,sd,MALE,1
['we went to the beach -- /'],we went to the beach  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and, } {f uh, } it started, {f uh, } let's see, around four o'clock, /""]", c and  f uh  it started f uh  lets see around four oclock ,sd,MALE,1
['<noise> <<sound like pans rattling>>. /'],noise sound like pans rattling ,x,FEMALE,8
"['{c and, } {f uh, } it had thunder and lightning,  /']",c and  f uh  it had thunder and lightning  ,sd,MALE,1
"['[ it was, + {c and then, } {d you know, } it was ] just overcast and rainy for, {f uh, } the next two or three days straight.  /']", it was  c and then  d you know  it was  just overcast and rainy for f uh  the next two or three days straight  ,sd,MALE,1
['how about yours? /'],how about yours ,qo,MALE,25
"[""it's pretty normal for this year, {d you know, } {f uh, }  /""]",its pretty normal for this year d you know  f uh   ,sd,FEMALE,1
"['they have tornados about once a week,  /']",they have tornados about once a week  ,sd,FEMALE,1
['{c and } it rains about every three days.  /'],c and  it rains about every three days  ,sd,FEMALE,1
"[""the last two years before, they've had record rainfall.  /""]",the last two years before theyve had record rainfall  ,sd,FEMALE,1
"[""by this time of the year they'd had enough rainfall for the whole year,  /""]",by this time of the year theyd had enough rainfall for the whole year  ,sd,FEMALE,1
"[""{c but } this time we're only, {f um, } i think, maybe five inches ahead [ of, + of, ] {f uh, } normal. /""]",c but  this time were only f um  i think maybe five inches ahead  of  of  f uh  normal ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c so } it's not been bad at all. /""]",c so  its not been bad at all ,sd,FEMALE,1
"[""you're from virginia? /""]",youre from virginia ,qy^d,MALE,16
"[""i'm from texas. /""]",im from texas ,ng,FEMALE,29
"['{f oh, } from texas. /']",f oh  from texas ,bk,MALE,14
['uh-huh.  /'],uhhuh  ,ny,FEMALE,9
"['{c and, } {f uh } <throat_clearing>, -/']",c and  f uh  throatclearing ,%,FEMALE,5
['i heard they had some flooding down there. /'],i heard they had some flooding down there ,sd,MALE,1
"['{f um, } they had some flooding in houston the other day, real, real bad --']",f um  they had some flooding in houston the other day real real bad ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- [ over, + i think it was over ] the weekend. /']",  over  i think it was over  the weekend ,+,FEMALE,0
['{f um. } /'],f um  ,b,MALE,2
['the radar just looked nasty --'],the radar just looked nasty ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- with a bunch of red splotches all across it. /'], with a bunch of red splotches all across it ,+,FEMALE,0
"[""{d well, } the last couple of years, [ we're, + {f um, } we're ] over as far as our rainfall goes.  /""]",d well  the last couple of years  were  f um  were  over as far as our rainfall goes  ,sd,MALE,1
"['before that it was really dry,  /']",before that it was really dry  ,sd,MALE,1
"['{c and, } {f uh, }']",c and  f uh ,sd,MALE,1
"['everybody was, {d you know, } talking about rationing water and doing this and  doing that.  /']",everybody was d you know  talking about rationing water and doing this and  doing that  ,+,MALE,0
"['not really rationing water, but just cutting down. /']",not really rationing water but just cutting down ,sd,MALE,1
"[""[ that's, +""]", thats ,aa,FEMALE,4
"['{c and, } {f uh, }']",c and  f uh ,sd,MALE,1
"[""that's ] right. /""]",thats  right ,+,FEMALE,0
"['it seems like, {f uh, } {d you know, } the weather pattern is just shifting, and,  {f uh, } that, {f uh, } jet stream is moving, {f uh, } into our area, north carolina --']",it seems like f uh  d you know  the weather pattern is just shifting and  f uh  that f uh  jet stream is moving f uh  into our area north carolina ,+,MALE,0
"['((   ))  there y-, -/']",     there y ,%,FEMALE,5
"['-- and across,  /']", and across  ,+,MALE,0
"[""{c but } it's, {f uh, } changing latitude. /""]",c but  its f uh  changing latitude ,sd,MALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['{c so } you get a lot more rain that way. /'],c so  you get a lot more rain that way ,bf,FEMALE,20
"['{f oh, } yeah. /']",f oh  yeah ,aa,MALE,4
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['<<pause>> brings in that cold air  /'],pause brings in that cold air  ,sd,FEMALE,1
"['{c and } mixes it [ with the, + with the ] warm air coming off the atlantic ocean. /']",c and  mixes it  with the  with the  warm air coming off the atlantic ocean ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""that's what, -/""]",thats what ,%,FEMALE,5
"[""it's finally cleared up.  /""]",its finally cleared up  ,sd,MALE,1
"[""it's just now [ st-, + still ] a little overcast,  /""]",its just now  st  still  a little overcast  ,sd,MALE,1
"['[ {c but } the s-, + {c but } the sun ] has finally started popping out. /']", c but  the s  c but  the sun  has finally started popping out ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['is the temperature {d like } [ sixty-, + sixties ] to eighties there too,  /']",is the temperature d like   sixty  sixties  to eighties there too  ,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
"['{f oh } yeah,  /']",f oh  yeah  ,ny,MALE,9
"[""{d well, } right now, as a matter of fact i'm fixing to go play tennis.  /""]",d well  right now as a matter of fact im fixing to go play tennis  ,sd,MALE,1
"[""[ it's, + {f um, } i'd say it's ] at least seventy-nine, eighty, {d well, } about seventy-eight, seventy-nine degrees. /""]", its  f um  id say its  at least seventynine eighty d well  about seventyeight seventynine degrees ,sd,MALE,1
"['{f um, } do you get east winds a lot of the time from the ocean  /']",f um  do you get east winds a lot of the time from the ocean  ,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
"[""{f um, } {d actually } [ the, + {f uh, } the ] wind normally blows, let's see, {a let me think about this, } south, southwest. /""]",f um  d actually   the  f uh  the  wind normally blows lets see a let me think about this  south southwest ,arp_nd,MALE,34
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"['{f uh, } [ {c but } a-, + {c but } {d actually } ] [ our, + i guess our ] weather pattern [ comes from the, + {f uh, } blows ] north east,  /']",f uh   c but  a  c but  d actually    our  i guess our  weather pattern  comes from the  f uh  blows  north east  ,ar,MALE,28
['yeah -- /'],yeah  ,%,MALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- you're right,  /""]", youre right  ,sd,MALE,1
['it blows north east. /'],it blows north east ,sd,MALE,1
"[""that's the way it does here most of the time. /""]",thats the way it does here most of the time ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
