utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['uh-huh,  /']",uhhuh  ,ny,FEMALE,9
['i have got two.  /'],i have got two  ,sd,FEMALE,1
"['one is, {f uh, } two  /']",one is f uh  two  ,sd,FEMALE,1
"[""{c and } the other one's four  /""]",c and  the other ones four  ,sd,FEMALE,1
"['{c and, } {f uh, } this is my first year of staying home.  /']",c and  f uh  this is my first year of staying home  ,sd,FEMALE,1
"[""i've always had them in child care. /""]",ive always had them in child care ,sd,FEMALE,1
"['{f oh, } {d well, } then you are familiar with it? /']",f oh  d well  then you are familiar with it ,qy,FEMALE,7
['uh-huh. /'],uhhuh ,ny,FEMALE,9
"['okay,  /']",okay  ,bk,FEMALE,14
"['[ i, + {f uh, } i ] have grandchildren  /']", i  f uh  i  have grandchildren  ,sd,FEMALE,1
"['{c and } i know, {f uh, } [ one has gone to a, + {d well, } two of them have gone to ] preschool. /']",c and  i know f uh   one has gone to a  d well  two of them have gone to  preschool ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } i know what the experience my daughter has faced with that.  /'],c and  i know what the experience my daughter has faced with that  ,sd,FEMALE,1
"[""why don't you tell me what you have found. /""]",why dont you tell me what you have found ,qo,FEMALE,25
"['{d well, } {f uh, } the, - /']",d well  f uh  the  ,%,FEMALE,5
"[""with our second sitter, the first one didn't quite work out, there were some things going on that i wasn't really happy with  /""]",with our second sitter the first one didnt quite work out there were some things going on that i wasnt really happy with  ,sd,FEMALE,1
"['{c and so } i felt [ that, + that ] i need to move on with them  /']",c and so  i felt  that  that  i need to move on with them  ,sd,FEMALE,1
['{c and so } i found another baby-sitter  /'],c and so  i found another babysitter  ,sd,FEMALE,1
['{c and } she was wonderful  /'],c and  she was wonderful  ,sd,FEMALE,1
['except i thought that there were too many in the home  /'],except i thought that there were too many in the home  ,sd,FEMALE,1
"['{c and } it just seemed like it was so hard to find, {f uh, } really good child care.  /']",c and  it just seemed like it was so hard to find f uh  really good child care  ,sd,FEMALE,1
"['she was wonderful,  /']",she was wonderful  ,sd,FEMALE,1
"[""it's just that i felt that there were too many in the home.  /""]",its just that i felt that there were too many in the home  ,sd,FEMALE,1
