utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{f uh, } {d so, } jack, what type of music do you like? /']",f uh  d so  jack what type of music do you like ,qo,MALE,25
"['{d well, } i like, {f uh, } classical,']",d well  i like f uh  classical,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['and, {f uh, } sort of, {f uh, } popular rock type music.   {f uh, } /']",and f uh  sort of f uh  popular rock type music   f uh  ,+,MALE,0
['yeah.  /'],yeah  ,b,MALE,2
['i enjoy classical too.  /'],i enjoy classical too  ,sd,MALE,1
"['i never really had  listened to it till [ i, + i ] got married, /']",i never really had  listened to it till  i  i  got married ,sd,MALE,1
['oh. /'],oh ,b,MALE,2
"['[ {c and, } +  {c and } ] my wife, {f uh, } enjoys it. /']", c and    c and   my wife f uh  enjoys it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c so } i had never listened to it [ bef-, + till ] then,  /']",c so  i had never listened to it  bef  till  then  ,sd,MALE,1
"['{c but } now i listen to it {d well, } whenever she does.  /']",c but  now i listen to it d well  whenever she does  ,sd,MALE,1
"['{c and } even every once in a  while i put it on myself, {d you know. } /']",c and  even every once in a  while i put it on myself d you know  ,sd,MALE,1
['yep. /'],yep ,b,MALE,2
"['{f um, } [ wh-, + ] -/']",f um   wh   ,%,MALE,5
"['yeah,  /']",yeah  ,b,MALE,2
"['[ i, + i ] used to play the piano,  /']", i  i  used to play the piano  ,sd,MALE,1
"['{c and }  i like, {f uh, } bach and,']",c and   i like f uh  bach and,sd,MALE,1
"['{f oh, } yeah. /']",f oh  yeah ,b,MALE,2
"['{f um, } sort of the baroque music, handel and,']",f um  sort of the baroque music handel and,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } vivaldi and those kinds of, -/']",f uh  vivaldi and those kinds of ,+,MALE,0
"['{f oh, } yeah,  /']",f oh  yeah  ,b,MALE,2
"['{d see } [ those, + those ] are  really nice.  /']",d see   those  those  are  really nice  ,sv,MALE,3
['i like those. /'],i like those ,sd,MALE,1
"['yep,  /']",yep  ,b,MALE,2
['yep. /'],yep ,b,MALE,2
"[""though [ i, + i ] couldn't tell you anything about  them other than when my wife says, this is bach, {d you know. } /""]",though  i  i  couldnt tell you anything about  them other than when my wife says this is bach d you know  ,sd,MALE,1
['oh.  /'],oh  ,b,MALE,2
"['yep,  /']",yep  ,b,MALE,2
['yep. /'],yep ,b,MALE,2
['<laughter>.'],laughter,x,MALE,8
"[""{d well, } [ i, + {d you know, } [ i don't, + i don't ] ] know  all that much myself,  /""]",d well   i  d you know   i dont  i dont   know  all that much myself  ,sd,MALE,1
"['[ i just, + i just ] know,']", i just  i just  know,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['when i hear it that i like it. /'],when i hear it that i like it ,+,MALE,0
"['yeah,  /']",yeah  ,b,MALE,2
"['that you w-, - /']",that you w  ,%,MALE,5
['what you like. - /'],what you like  ,%,MALE,5
['how about popular music? /'],how about popular music ,qo,MALE,25
['yeah.  /'],yeah  ,^h,MALE,27
"[""{f uh, } whatsever's on the radio [ is, + is ]  usually okay with me,  /""]",f uh  whatsevers on the radio  is  is   usually okay with me  ,sd,MALE,1
"['{c but, }']",c but ,sd,MALE,1
['{f um. }'],f um ,b,MALE,2
"[""{f um, } sometimes i have a hard time  [ unders-, + {d you know, } hearing ] the words clearly if i'm in the car and there's noise and stuff  /""]",f um  sometimes i have a hard time   unders  d you know  hearing  the words clearly if im in the car and theres noise and stuff  ,+,MALE,0
"['{c so, } -/']",c so  ,%,MALE,5
['yeah. /'],yeah ,+,MALE,0
"[""it's mostly just the tunes. /""]",its mostly just the tunes ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"[""i'm pretty much the same way.  /""]",im pretty much the same way  ,sd,MALE,1
"['{d you know, }  people always say, wow! [ th-, + the ] meanings of those words. /']",d you know   people always say wow  th  the  meanings of those words ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['i know. /'],i know ,aa,MALE,4
"[""{c and } i'm always, meaning?  /""]",c and  im always meaning  ,sd,MALE,1
"[""there's  [ wor-, + ] {d well, } {d you know, } -/""]",theres   wor   d well  d you know  ,%,MALE,5
['<laughter>.'],laughter,x,MALE,8
"['i just thought they just all sort of rhymed, {d you know. } /']",i just thought they just all sort of rhymed d you know  ,sd,MALE,1
"['i know,  /']",i know  ,ba,MALE,6
['i know.  /'],i know  ,ba,MALE,6
['about the only thing i can remember  after the song is over is the refrain. /'],about the only thing i can remember  after the song is over is the refrain ,sd,MALE,1
"['right,  /']",right  ,b,MALE,2
['yeah.  /'],yeah  ,b,MALE,2
"['that, whenever  they say it two or three times. /']",that whenever  they say it two or three times ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
['yeah. /'],yeah ,aa,MALE,4
"[""i'm the same way <laughter>.  /""]",im the same way laughter  ,sd,MALE,1
['yeah.  /'],yeah  ,%,MALE,5
"[""it's funny,  {f uh, } depending on where you live,  /""]",its funny  f uh  depending on where you live  ,sv,MALE,3
"['[ [ i, + i, ] + i ] commute back and forth between  baltimore and a rural town called salisbury,']",  i  i   i  commute back and forth between  baltimore and a rural town called salisbury,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['which is two and a half hours away,  /']",which is two and a half hours away  ,+,MALE,0
"['{c and } the  difference in the radio with popular music,']",c and  the  difference in the radio with popular music,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['is totally different, {d you know, }  /']",is totally different d you know   ,+,MALE,0
"['when, -/']",when ,%,MALE,5
"['{f oh, } really? /']",f oh  really ,bh,MALE,18
"['yeah,  /']",yeah  ,ny,MALE,9
"['{c because } baltimore will play  more, {f uh, } what might be considered [ m-, +  a little bit more ] progressive? /']",c because  baltimore will play  more f uh  what might be considered  m   a little bit more  progressive ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and } as soon as you go down to salisbury,  this town that's, {d you know, } {f uh, } two and a half hours away in the suburbs or whatever, {f uh, }  in a real rural [ balt-, + ] {f uh, } maryland,""]",c and  as soon as you go down to salisbury  this town thats d you know  f uh  two and a half hours away in the suburbs or whatever f uh   in a real rural  balt   f uh  maryland,sd,MALE,1
['yes? /'],yes ,bh,MALE,18
"['[ they, + it ] turns into [ ber-, +  basically ] classic rock. /']", they  it  turns into  ber   basically  classic rock ,+,MALE,0
['yeah? /'],yeah ,bh,MALE,18
"[""{c and } they don't, {d you know. } -/""]",c and  they dont d you know  ,%,MALE,5
['oldies or what? /'],oldies or what ,qy,MALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
['mostly oldies. /'],mostly oldies ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{c but } classic rock, {d you know, with, - /']",c but  classic rock d you know with  ,%,MALE,5
"['[ if, +  {d you know, } {d like } when ] the doors movie came out, {d you know, } doors was really on the radio there,']", if   d you know  d like  when  the doors movie came out d you know  doors was really on the radio there,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
