utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay, {f uh, } i guess, we are just supposed to talk about things we do in our spare time. /']",okay f uh  i guess we are just supposed to talk about things we do in our spare time ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } i basically read books. /']",f uh  i basically read books ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['it is, - /']",it is  ,%,FEMALE,5
['i do. - /'],i do  ,sd,FEMALE,1
"[""sometimes, when everybody's gone to bed, my kids are in bed and my husband in bed,  /""]",sometimes when everybodys gone to bed my kids are in bed and my husband in bed  ,sd,FEMALE,1
"['{c so } i will just stay up and finish a book that i am, - /']",c so  i will just stay up and finish a book that i am  ,sd,FEMALE,1
['i have about three books that i am going on.  /'],i have about three books that i am going on  ,sd,FEMALE,1
"['{c and } i will work on one for a little  bit, {d you know, }  and then the next one.  /']",c and  i will work on one for a little  bit d you know   and then the next one  ,sd,FEMALE,1
"[""{c but } that's just kind of, -/""]",c but  thats just kind of ,%,FEMALE,5
"['{d well, } that is pretty impressive to have three books going. /']",d well  that is pretty impressive to have three books going ,sv,MALE,3
"['<laughter> not always,  /']",laughter not always  ,bd,FEMALE,38
['just sometimes. /'],just sometimes ,bd,FEMALE,38
"['{f oh, } yeah.  /']",f oh  yeah  ,b,MALE,2
['{c and } what what kind of books do you read? /'],c and  what what kind of books do you read ,qw,MALE,12
"['{f uh, } just really different ones.  /']",f uh  just really different ones  ,sd,FEMALE,1
"['{f uh, } i have one that i was reading on, {f uh, } raising your children and then another one on [ a, + an ] autobiography, and another one on, {f uh, } {f uh, } {f uh, } like a crime story <children>. /']",f uh  i have one that i was reading on f uh  raising your children and then another one on  a  an  autobiography and another one on f uh  f uh  f uh  like a crime story children ,sd,FEMALE,1
['{f oh } yeah  /'],f oh  yeah  ,b,MALE,2
['<children>.'],children,x,MALE,8
['a true crime story. /'],a true crime story ,sd,FEMALE,1
"['{f oh, } do you like those detective stories?  /']",f oh  do you like those detective stories  ,qy,MALE,7
