utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['{d so } do you have an opinion on credit cards? /'],d so  do you have an opinion on credit cards ,qy,MALE,7
"['{f um, } i do <laughter>. /']",f um  i do laughter ,na,FEMALE,21
['you do? /'],you do ,bh,MALE,18
"['[ what, +  what ] do you think about them? /']", what   what  do you think about them ,qo,FEMALE,25
['i think they get a lot of people in trouble. /'],i think they get a lot of people in trouble ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
['definitely.  /'],definitely  ,aa,FEMALE,4
['i have one right now  /'],i have one right now  ,sd,FEMALE,1
"['{c and, }  {f um, } i just got it about [ eight, +  six ] months ago -- /']",c and   f um  i just got it about  eight   six  months ago  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c and } i find that it makes it a lot easier to get things that you generally wouldn't get <laughter>. /""]", c and  i find that it makes it a lot easier to get things that you generally wouldnt get laughter ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"[""{c and then } you don't stop to realize that, {d you know, }  /""]",c and then  you dont stop to realize that d you know   ,sv,MALE,3
"['you  charge this for twenty, charge that for twenty, charge this for twenty,  /']",you  charge this for twenty charge that for twenty charge this for twenty  ,sv,MALE,3
['{c and } pretty soon you owe a hundred dollars  /'],c and  pretty soon you owe a hundred dollars  ,sv,MALE,3
"[""{c and } you don't stop to think about it. /""]",c and  you dont stop to think about it ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
['i got in trouble when i was in the service quite a few years ago {d like } ten to fifteen thousand dollars in trouble. /'],i got in trouble when i was in the service quite a few years ago d like  ten to fifteen thousand dollars in trouble ,sd,MALE,1
"['{f oh, } my goodness. /']",f oh  my goodness ,ba,FEMALE,6
"['[ {c and then, } + {d you know, } {c so } ]  i eventually got it all paid.  /']", c and then   d you know  c so    i eventually got it all paid  ,sd,MALE,1
['now i carry one.  /'],now i carry one  ,sd,MALE,1
['i have a gas card  and a visa card.   /'],i have a gas card  and a visa card   ,sd,MALE,1
['{c and } i never use them unless i need to <sniffing>. /'],c and  i never use them unless i need to sniffing ,sd,MALE,1
['really? /'],really ,bh,FEMALE,18
['[ {c so } -- +'], c so   ,%,MALE,5
"[""that's good. /""]",thats good ,ba,FEMALE,6
"['-- {c but } ] they, -/']", c but   they ,+,MALE,0
"['d-, - /']",d  ,%,FEMALE,5
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""[ i, + i ] made a rule with myself when i got one that if i couldn't pay it in full every month that i'd have to rip it up,  /""]", i  i  made a rule with myself when i got one that if i couldnt pay it in full every month that id have to rip it up  ,sd,FEMALE,1
['{c so. } -/'],c so  ,%,FEMALE,5
['yeah. /'],yeah ,b,MALE,2
['<laughter>.'],laughter,x,FEMALE,8
"[""that's, -/""]",thats ,%,FEMALE,5
"[""{c and } interest rates aren't none too shallow these days anyway. /""]",c and  interest rates arent none too shallow these days anyway ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['{c but, } -/']",c but  ,%,FEMALE,5
"['{c but } i know a lot of people that get in trouble with them especially, {d you know  } - /']",c but  i know a lot of people that get in trouble with them especially d you know    ,sd,MALE,1
"['we have, - /']",we have  ,%,MALE,5
"[""i'm in lubbock  /""]",im in lubbock  ,sd,MALE,1
"['{c and } we have a bunch of college kids around here going to tech,  /']",c and  we have a bunch of college kids around here going to tech  ,sd,MALE,1
['{c and } they seem to get in trouble with them a lot. /'],c and  they seem to get in trouble with them a lot ,sd,MALE,1
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['[ i have, +  i have ] a couple friends too that have about three of them maxed out <laughter>.  /']", i have   i have  a couple friends too that have about three of them maxed out laughter  ,sd,FEMALE,1
['{c and } [ they -- +'],c and   they  ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"[""--  they ] can't do anything  but work to try to pay them off.  /""]",  they  cant do anything  but work to try to pay them off  ,+,FEMALE,0
"['[ [ {c and, } +  {c and, } ] + {c and } ] {d like } one of my friends [ she has, + ]   hers is up to nine hundred dollars  /']",  c and    c and    c and   d like  one of my friends  she has     hers is up to nine hundred dollars  ,sd,FEMALE,1
"[""{c and } [ she do-, + she only earns ] like two hundred dollars a month because she's going to school. /""]",c and   she do  she only earns  like two hundred dollars a month because shes going to school ,sd,FEMALE,1
['gee. /'],gee ,ba,MALE,6
"[""[ {c and, } + {c and so } ] {e i mean } that's just enough to pay rent and buy like  <laughter> thirty-five dollars worth of food a month.   {d so }  [ and, + and ] pay for her [ {d like, } + {d like } ] monthly fee {d like } twen-, - /""]", c and   c and so   e i mean  thats just enough to pay rent and buy like  laughter thirtyfive dollars worth of food a month   d so    and  and  pay for her  d like   d like   monthly fee d like  twen  ,sd,FEMALE,1
"['[ yo-, +    i guess you  ] have to pay {d like } twenty dollars each month is the -- -/']", yo     i guess you   have to pay d like  twenty dollars each month is the  ,sd,FEMALE,1
"['yes,  /']",yes  ,aa,MALE,4
['something like that. /'],something like that ,aa,MALE,4
"[""-- {c so } all she's paying is interest on hers every month. /""]", c so  all shes paying is interest on hers every month ,sd,FEMALE,1
['<<very faint>> yeah. /'],very faint yeah ,b,MALE,2
"['it just seems crazy [ to, +  to ] me  /']",it just seems crazy  to   to  me  ,sv,FEMALE,3
"['{c but, } -/']",c but  ,%,FEMALE,5
"['{d well, } my wife got in trouble one time with hers.  /']",d well  my wife got in trouble one time with hers  ,sd,MALE,1
"[""she was making {d like, }  {a i don't know what she was making, }  forty-five dollars a month i think.  /""]",she was making d like   a i dont know what she was making   fortyfive dollars a month i think  ,sd,MALE,1
['{c and } fifteen dollars of it was because she was over the limit  /'],c and  fifteen dollars of it was because she was over the limit  ,sd,MALE,1
['{c and } fifteen dollars of it was interest  /'],c and  fifteen dollars of it was interest  ,sd,MALE,1
['{c so } she was only paying in it fifteen dollars a month. /'],c so  she was only paying in it fifteen dollars a month ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['<sniffing> {c so } {c and } that was before we got married,  /']",sniffing c so  c and  that was before we got married  ,sd,MALE,1
['{c so. } -/'],c so  ,%,MALE,5
['<laughter>.'],laughter,x,FEMALE,8
"[""{c but }  it's, - /""]",c but   its  ,%,MALE,5
"['{d you know, } we  sat down and talked about it   and  discussed it  /']",d you know  we  sat down and talked about it   and  discussed it  ,sd,MALE,1
"[""{c and } [ it's, +  it's ] come out pretty good.  /""]",c and   its   its  come out pretty good  ,sd,MALE,1
"[""now we have a eighteen year old that's fixing to get out of high school and go to college. /""]",now we have a eighteen year old thats fixing to get out of high school and go to college ,sd,MALE,1
"['{f oh, } really? /']",f oh  really ,bh,FEMALE,18
"[""that's the first thing he wanted. /""]",thats the first thing he wanted ,sd,MALE,1
['was a visa card? /'],was a visa card ,qy,FEMALE,7
['yeah. /'],yeah ,ny,MALE,9
"['<gasp> {f oh, } my goodness. /']",gasp f oh  my goodness ,ba,FEMALE,6
['{c so } we kind of discussed that a little bit and shot that idea down right quick. /'],c so  we kind of discussed that a little bit and shot that idea down right quick ,sd,MALE,1
['<laughter> i bet. /'],laughter i bet ,ba,FEMALE,6
"['<<very faint>> {d you know, }  {c so. } -/']",very faint d you know   c so  ,%,MALE,5
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""[ i, +  i ] don't know.  /""]", i   i  dont know  ,h,FEMALE,15
"[""i'm about sick of mine right now.  /""]",im about sick of mine right now  ,sd,FEMALE,1
"[""i don't, -/""]",i dont ,%,FEMALE,5
"[""{c but } i think they're too readily accessible -- /""]",c but  i think theyre too readily accessible  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
