utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['here we go. /'],here we go ,"fo_o_fw_""_by_bc",MALE,0
"['okay,  /']",okay  ,b,FEMALE,2
"[""{f um, } now we're supposed to talk about social activities.  /""]",f um  now were supposed to talk about social activities  ,qy,FEMALE,7
['right? /'],right ,^g,FEMALE,40
"[""{d well, } the changes that's occurred, - /""]",d well  the changes thats occurred  ,arp_nd,MALE,34
"['{d like } [ it, + how was it, ] maybe ten, twenty, thirty years ago as opposed to what it is today -- /']",d like   it  how was it  maybe ten twenty thirty years ago as opposed to what it is today  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- how we're living socially in comparison to maybe from that time period from ten, twenty, or whatever you remember it to be. /""]", how were living socially in comparison to maybe from that time period from ten twenty or whatever you remember it to be ,sd,MALE,1
"['[ i think, + {f um, } {d well, } i guess ] it would be like your generation compared to my generation.  /']", i think  f um  d well  i guess  it would be like your generation compared to my generation  ,sv,FEMALE,3
"['i think your generation is, {f um, } - /']",i think your generation is f um   ,sv,FEMALE,3
"['what do i say, {f uh, } <breathing>  /']",what do i say f uh  breathing  ,t1,FEMALE,37
"[""{f uh, } [ [ they're, +  they're, + ] + they're ] polite,  /""]",f uh    theyre   theyre    theyre  polite  ,sv,FEMALE,3
"['they have more respect for,']",they have more respect for,sv,FEMALE,3
['<throat_clearing>.'],throatclearing,x,MALE,8
"['other people, just [ in, + in ] general i think, and [ just, + just ] towards people and property  /']",other people just  in  in  general i think and  just  just  towards people and property  ,+,FEMALE,0
"['{c and, } {f um, } [ i, + i ] guess they [ would, + would ] be more conservative, some of them i guess. /']",c and  f um   i  i  guess they  would  would  be more conservative some of them i guess ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"['we are, {f uh, } somewhat conservative,  /']",we are f uh  somewhat conservative  ,aa,MALE,4
"['{c but } [ as far as the, + {f uh, } socially, ] our crime rate has increased,  /']",c but   as far as the  f uh  socially  our crime rate has increased  ,sv,MALE,3
"[""{c and } although it's more publicized as opposed to what it used to be it seems like --""]",c and  although its more publicized as opposed to what it used to be it seems like ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- violent crime is on the increase from what i've seen,  /""]", violent crime is on the increase from what ive seen  ,+,MALE,0
"['{c and, } {f um, } our prison population has significantly increased i would say.  /']",c and  f um  our prison population has significantly increased i would say  ,sv,MALE,3
"[""{f um, } our economy, too, [ is really, + it's ] just not what it used to be in the sixties or even fifties from history from what i've read,  /""]",f um  our economy too  is really  its  just not what it used to be in the sixties or even fifties from history from what ive read  ,sd,MALE,1
['{c and } --'],c and  ,%,MALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {f uh, } even the, - /']", f uh  even the  ,+,MALE,0
"['{d well, } it started spiraling down, i suppose, in the seventies,  /']",d well  it started spiraling down i suppose in the seventies  ,sv,MALE,3
"['{c and, } {f uh, } our recovery, {f uh, } economically has not been like it used to be.  /']",c and  f uh  our recovery f uh  economically has not been like it used to be  ,sv,MALE,3
"['to me, also, our nuclear family is not the same because more people are living together --']",to me also our nuclear family is not the same because more people are living together ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- that aren't married -- /""]", that arent married  ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {f uh, } [ i don't, + i don't ] know if, {f uh, } - /""]", f uh   i dont  i dont  know if f uh   ,%,MALE,5
"[""can't make any judgments of that nature,  /""]",cant make any judgments of that nature  ,sd,MALE,1
"[""{c but, } {f uh, } i don't really want to {c either } <laughter>,""]",c but  f uh  i dont really want to c either  laughter,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
['because i have no problems about it either way -- /'],because i have no problems about it either way  ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and, } {f um, } kids are, [ i, + i ] suppose have been raised by single parents more than they ever used to -- /']", c and  f um  kids are  i  i  suppose have been raised by single parents more than they ever used to  ,sv,MALE,3
"['yes, i agree with, -/']",yes i agree with ,aa,FEMALE,4
['-- women are more on the rise too --'], women are more on the rise too ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- so far as getting their careers established,  /']", so far as getting their careers established  ,+,MALE,0
"[""{c and, } {f uh, } they [ don't -- +""]",c and  f uh  they  dont  ,sv,MALE,3
"['[ {d well, } +']", d well  ,qy,FEMALE,7
"['-- no longer ] feel dependent upon men, /']", no longer  feel dependent upon men ,+,MALE,0
"['{d well, } ] do you think that that maybe, - /']",d well   do you think that that maybe  ,+,FEMALE,0
"[""{e i mean, } {f uh, } i've heard different, {d you know, } {d like, } {f um, } {d like } - /""]",e i mean  f uh  ive heard different d you know  d like  f um  d like   ,sd,FEMALE,1
"[""i know my mom and {d like } other ladies, they complain because they think that, {f um, } the women now are too busy with their own personal life and career that they really don't have time for their kids. /""]",i know my mom and d like  other ladies they complain because they think that f um  the women now are too busy with their own personal life and career that they really dont have time for their kids ,sd,FEMALE,1
"[""that's probably true,  /""]",thats probably true  ,aa,MALE,4
"['{e i mean, } [ they, + they ] are, a lot of them that have to put their kids into day care --']",e i mean   they  they  are a lot of them that have to put their kids into day care ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- or having more with baby sitters, - /']", or having more with baby sitters  ,+,MALE,0
"[""{c and, } especially if they don't have boy friends or husbands, - /""]",c and  especially if they dont have boy friends or husbands  ,sv,MALE,3
"[""{c and, } {f uh, } i guess that's why you always hear these stories about kids being neglected. /""]",c and  f uh  i guess thats why you always hear these stories about kids being neglected ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['{f uh, } in fact, {f uh, } there was one lady in this area,  /']",f uh  in fact f uh  there was one lady in this area  ,sd,MALE,1
['she was caught going to work and leaving her daughter in her car all day. /'],she was caught going to work and leaving her daughter in her car all day ,sd,MALE,1
"['{f oh } my gosh, just a baby. /']",f oh  my gosh just a baby ,ba,FEMALE,6
"['not a baby, she was old enough to, {f uh, } - /']",not a baby she was old enough to f uh   ,ar,MALE,28
['i would say she was five to eight years old --'],i would say she was five to eight years old ,sd,MALE,1
['{f oh } my gosh. /'],f oh  my gosh ,ba,FEMALE,6
"['-- somewhere along that range,  /']", somewhere along that range  ,+,MALE,0
"[""{c but } that's just an extreme example. /""]",c but  thats just an extreme example ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['i would imagine, {d you know, } the situations are out there. /']",i would imagine d you know  the situations are out there ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['{f um, } /']",f um  ,%,MALE,5
"['{d well, } {f um, } {f um, } {d well, } i think [ the education, + {d like } our education ] has, {f um, } increased dramatically,  /']",d well  f um  f um  d well  i think  the education  d like  our education  has f um  increased dramatically  ,sv,FEMALE,3
"[""{c but } then i think also that we're forgetting {d like } basic things, {d like } we should know -- /""]",c but  then i think also that were forgetting d like  basic things d like  we should know  ,sv,FEMALE,3
['i agree there. /'],i agree there ,aa,MALE,4
"['-- {d like } [ i, + i ] think, {d well, } {f um, } in the morals and values of {d like } my generation [ for the most, + for most ] people are totally different from the morals and [ valleys, + {f um, } values ] of {d like } per se your generation.  /']", d like   i  i  think d well  f um  in the morals and values of d like  my generation  for the most  for most  people are totally different from the morals and  valleys  f um  values  of d like  per se your generation  ,sv,FEMALE,3
"['{c but } i think as we get older, it gets to your, {e you know what i mean. } - /']",c but  i think as we get older it gets to your e you know what i mean   ,sv,FEMALE,3
"['i think the kids now [ are, + are, ] i would say, louder now until after they reach like twenty-five,  /']",i think the kids now  are  are  i would say louder now until after they reach like twentyfive  ,sv,FEMALE,3
['{c and then } i think they really have a strong decline and start to settle down and realize things. /'],c and then  i think they really have a strong decline and start to settle down and realize things ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,MALE,4
"['{f um, } i could agree with that, because used to conservatism was inherent at a much younger age, /']",f um  i could agree with that because used to conservatism was inherent at a much younger age ,sv,MALE,3
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""because i think we're given more now, whereas you had to work for everything,  /""]",because i think were given more now whereas you had to work for everything  ,sv,FEMALE,3
"[""{c and } kids nowadays are just given so much that they really don't have to work,  /""]",c and  kids nowadays are just given so much that they really dont have to work  ,sv,FEMALE,3
"[""[ {c and, } + {d you know, } {c and } ] [ they, + they ] don't have any intent to go working until they have to. /""]", c and   d you know  c and    they  they  dont have any intent to go working until they have to ,sv,FEMALE,3
"['uh-huh,  /']",uhhuh  ,aa,MALE,4
"[""that's an agreeable topic there <laughter>. /""]",thats an agreeable topic there laughter ,sv,MALE,3
['<laughter>.'],laughter,x,FEMALE,8
"['{f um, } what else considering beside family, economics, {f um, } - /']",f um  what else considering beside family economics f um   ,t1,MALE,37
['our transportation system has changed for us.  /'],our transportation system has changed for us  ,sv,MALE,3
"['{e i mean, } [ we can, + we can ] now travel around the world in no time.  /']",e i mean   we can  we can  now travel around the world in no time  ,sv,MALE,3
"[""it's just a hop, skip and a jump to get into a plane to go from the east to the west coast -- /""]",its just a hop skip and a jump to get into a plane to go from the east to the west coast  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and, } {f uh, } {d well, } [ i, + i ] think what's happened, too, is just our technology is just advancing so rapidly that, and there's so much information available out there that folks out there just have a hard time keeping up, aside from just going through their daily routine of living to get from day to day -- /""]", c and  f uh  d well   i  i  think whats happened too is just our technology is just advancing so rapidly that and theres so much information available out there that folks out there just have a hard time keeping up aside from just going through their daily routine of living to get from day to day  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c and } to keep abreast of the knowledge out there, we got to constantly read, go to school, {f uh, }  /']", c and  to keep abreast of the knowledge out there we got to constantly read go to school f uh   ,sv,MALE,3
"[""t v watching [ has sure + hasn't ] gone too much out the door because t v is still, {d well, } - /""]",t v watching  has sure  hasnt  gone too much out the door because t v is still d well   ,sv,MALE,3
"['the cable system and the satellite dishes has made it to where a lot of people can just leave regular t v programming and watch [ a lot of other, + a variety of ] programs out there, as well as use of the v c r -- /']",the cable system and the satellite dishes has made it to where a lot of people can just leave regular t v programming and watch  a lot of other  a variety of  programs out there as well as use of the v c r  ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {d so that, } i don't know if it really hampers or it helps our education system. /""]", d so that  i dont know if it really hampers or it helps our education system ,qy,MALE,7
"[""i don't know, because [ i know i don't watch, + while i'm up here at school, i don't watch ] hardly any t v.  /""]",i dont know because  i know i dont watch  while im up here at school i dont watch  hardly any t v  ,no,FEMALE,31
"['{d like } thursday night i like to sit down and watch a few shows,  /']",d like  thursday night i like to sit down and watch a few shows  ,sd,FEMALE,1
"['{c but } i, -/']",c but  i ,%,FEMALE,5
['do you watch l a law? /'],do you watch l a law ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i don't watch that <laughter>.  /""]",i dont watch that laughter  ,sd,FEMALE,1
"['i used to,  /']",i used to  ,sd,FEMALE,1
"[""{c but } i don't any more. /""]",c but  i dont any more ,sd,FEMALE,1
['i like that. /'],i like that ,sd,MALE,1
"['{c but, } all, - /']",c but  all  ,%,FEMALE,5
"[""[ {e i mean } there are, + even though there's ] a few up here, we call them couch potatoes,  /""]", e i mean  there are  even though theres  a few up here we call them couch potatoes  ,sd,FEMALE,1
"['they love to sit in front of the t v,  /']",they love to sit in front of the t v  ,sd,FEMALE,1
['i  ((   ))  /'],i       ,%,FEMALE,5
"['{c but } for the most part, [ i will, + i will, ] - /']",c but  for the most part  i will  i will   ,sd,FEMALE,1
"['{d well, } i live in an all girls dorm,  /']",d well  i live in an all girls dorm  ,sd,FEMALE,1
"[""{c but } for the most part we're all between the ages of eighteen {c and } like twenty-one -- /""]",c but  for the most part were all between the ages of eighteen c and  like twentyone  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c and } there isn't really a lot of t v watching. /""]", c and  there isnt really a lot of t v watching ,sd,FEMALE,1
"[""{d well, } that's good,  /""]",d well  thats good  ,ba,MALE,6
"[""at least you're hitting the books, right. /""]",at least youre hitting the books right ,qy,MALE,7
"[""<laughter> they're either hitting the books or something else,  /""]",laughter theyre either hitting the books or something else  ,arp_nd,FEMALE,34
"[""i don't know what,  /""]",i dont know what  ,sd,FEMALE,1
"['{c but, } [ i know, + {f oh, } {d well, } i guess, ] they have their crowds, like during the soap operas, {d you know, } like in between classes or something -- /']",c but   i know  f oh  d well  i guess  they have their crowds like during the soap operas d you know  like in between classes or something  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- {c but } i can't say that there's really that many people that {d like } sit in front of the t v all day. /""]", c but  i cant say that theres really that many people that d like  sit in front of the t v all day ,sd,FEMALE,1
"[""{d well, } that's a change then,  /""]",d well  thats a change then  ,ba,MALE,6
"[""{f oh, } of course, going to school, too, it's different from the home environment, /""]",f oh  of course going to school too its different from the home environment ,sv,MALE,3
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
"['{c but, } {d then, } {f um, } {d like } i know this girl.  /']",c but  d then  f um  d like  i know this girl  ,sd,FEMALE,1
"[""she's doing her student teaching  /""]",shes doing her student teaching  ,sd,FEMALE,1
"[""{c or } she's just working {d like } within the school,  /""]",c or  shes just working d like  within the school  ,sd,FEMALE,1
"['{c and, } {f um, } yesterday she was at the kindergarten,  /']",c and  f um  yesterday she was at the kindergarten  ,sd,FEMALE,1
"[""{c and } there's this little boy,  /""]",c and  theres this little boy  ,sd,FEMALE,1
"[""he {d like } didn't want to do anything,  /""]",he d like  didnt want to do anything  ,sd,FEMALE,1
"[""{c and } he said i'm not doing this,  /""]",c and  he said im not doing this  ,sd,FEMALE,1
"[""i don't like it,  /""]",i dont like it  ,^q,FEMALE,19
"[""{c and } he sat at his desk with two pencils in his hand, and pretend like he's playing nintendo --""]",c and  he sat at his desk with two pencils in his hand and pretend like hes playing nintendo ,sd,FEMALE,1
['{f um. } /'],f um  ,b,MALE,2
"['-- {d you know, }  /']", d you know   ,+,FEMALE,0
"[""{d so, } {f uh, } i don't know how, - /""]",d so  f uh  i dont know how  ,sd,FEMALE,1
"['{e i mean, } i never really watched [ that, + a lot of t v ] when i was younger,  /']",e i mean  i never really watched  that  a lot of t v  when i was younger  ,sd,FEMALE,1
"[""{c but } my parents really didn't allow us to watch that much t v,  /""]",c but  my parents really didnt allow us to watch that much t v  ,sd,FEMALE,1
"[""{d so } i don't know. /""]",d so  i dont know ,h,FEMALE,15
"['i agree with your parents,']",i agree with your parents,sd,MALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['because, {f uh, } t v kind of ruined me,  /']",because f uh  t v kind of ruined me  ,+,MALE,0
"[""{c because } [ that's + that's ] all that we had -- /""]",c because   thats  thats  all that we had  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {d well, } not really,  /']", d well  not really  ,ar,MALE,28
"[""{c but, } {e i mean, } it's, {f uh, } for the top medium of entertainment. /""]",c but  e i mean  its f uh  for the top medium of entertainment ,sv,MALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['{d well, } [ we watch a lot of, + i guess we watched a lot of ] t v in the winter time,  /']",d well   we watch a lot of  i guess we watched a lot of  t v in the winter time  ,sd,FEMALE,1
"[""{c but } in the summer, like right now, my mom, {d well, } {d like } she doesn't let us watch t v until like eight o'clock at night, {d you know, } /""]",c but  in the summer like right now my mom d well  d like  she doesnt let us watch t v until like eight oclock at night d you know  ,sd,FEMALE,1
['even at your age? /'],even at your age ,qy,MALE,7
"['{d well, } {d like } my younger brothers and sisters at home. - /']",d well  d like  my younger brothers and sisters at home  ,arp_nd,FEMALE,34
['{d like } when it starts --'],d like  when it starts ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- getting nice outside in the summer and everything --'], getting nice outside in the summer and everything ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- [ she'll, + she ] makes us go outside,  /""]",  shell  she  makes us go outside  ,+,FEMALE,0
"['even now when i go home for the summer, she makes us go outside,  /']",even now when i go home for the summer she makes us go outside  ,sd,FEMALE,1
"[""{c and } we're allowed to come in and watch t v until it's dark, because she doesn't like the t v herself -- /""]",c and  were allowed to come in and watch t v until its dark because she doesnt like the t v herself  ,sd,FEMALE,1
['i see. /'],i see ,bk,MALE,14
"[""-- {c and } if it was up to her, we wouldn't have one.  /""]", c and  if it was up to her we wouldnt have one  ,sd,FEMALE,1
"['{d so, } {d you know, } she feels that kids are too dependent on it also. /']",d so  d you know  she feels that kids are too dependent on it also ,sd,FEMALE,1
['uh-huh.  /'],uhhuh  ,b,MALE,2
['{f oh. }  is there anything else? /'],f oh   is there anything else ,qy,MALE,7
['{f um. } /'],f um  ,b,FEMALE,2
['{f um. } /'],f um  ,b,MALE,2
['what about in our work ethics? /'],what about in our work ethics ,qo,FEMALE,25
"['work ethics, {f oh, } <laughter>. /']",work ethics f oh  laughter ,b^m,MALE,24
"['i, -/']",i ,%,FEMALE,5
"[""((   ))  [ it's get-, + it's maybe getting ] better.  {f um, } a little,  /""]",      its get  its maybe getting  better  f um  a little  ,sv,MALE,3
"[""of course, [ [ we-, + we-, ] + we're ] having to weather through the savings and loans --""]",of course   we  we   were  having to weather through the savings and loans ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- all the other scandalous items that, {d well, } the greed that overwhelmed us in the eighties -- /']", all the other scandalous items that d well  the greed that overwhelmed us in the eighties  ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
