utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
"[""{d well, } it's not often you get, {f uh, }  many women interested in football <laughter>. /""]",d well  its not often you get f uh   many women interested in football laughter ,sv,MALE,3
['{f oh } {d well } <laughter>. -/'],f oh  d well  laughter ,%,FEMALE,5
['do you follow football very much? /'],do you follow football very much ,qy,MALE,7
"[""i'm sorry, what? /""]",im sorry what ,br,FEMALE,30
['do you follow football very much? /'],do you follow football very much ,qy,MALE,7
"[""i don't,  /""]",i dont  ,na,FEMALE,21
"['no,  /']",no  ,nn,FEMALE,13
"[""i haven't recently, {f um. } /""]",i havent recently f um  ,sd,FEMALE,1
['<laughter> {d well } we can talk about something  else.  /'],laughter d well  we can talk about something  else  ,sd,MALE,1
"['do you have any,  {f uh, } - /']",do you have any  f uh   ,qy,MALE,7
['you married? /'],you married ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i'm not,  /""]",im not  ,sd,FEMALE,1
['no. /'],no ,nn,FEMALE,13
"['no,  /']",no  ,b^m,MALE,24
"['{d well, } i guess kids are out. /']",d well  i guess kids are out ,qy^d,MALE,16
"[""what's that? /""]",whats that ,br,FEMALE,30
['kids are out. /'],kids are out ,qy^d,MALE,16
['yep <laughter>. /'],yep laughter ,ny,FEMALE,9
['<laughter>.'],laughter,x,MALE,8
['are you married? /'],are you married ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"[""[ i, + i'm ] married.  /""]", i  im  married  ,sd,MALE,1
['got two boys. /'],got two boys ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,bh,FEMALE,18
['yeah. /'],yeah ,ny,MALE,9
['wow.  /'],wow  ,ba,FEMALE,6
['{c so } do you like football? /'],c so  do you like football ,qy,FEMALE,7
"['{f oh, } i follow [ the, + {f uh, } the ]  cowboys  /']",f oh  i follow  the  f uh  the   cowboys  ,no,MALE,31
"[""{c but } that's about it, {f uh. } /""]",c but  thats about it f uh  ,sd,MALE,1
"['[ the, + the ] same here <laughter>. /']", the  the  same here laughter ,sd,FEMALE,1
['<laughter> yeah. /'],laughter yeah ,b,MALE,2
['do you live in dallas? /'],do you live in dallas ,qy,FEMALE,7
"['yeah,  /']",yeah  ,ny,MALE,9
"['[ [ i, + i, ] + i ] am a pretty big  dallas fan, been for a long time -- /']",  i  i   i  am a pretty big  dallas fan been for a long time  ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""-- {c but } i haven't been to any games  recently.  /""]", c but  i havent been to any games  recently  ,sd,MALE,1
"['{c but, }  {f uh, } i try to catch the game every weekend that i can. /']",c but   f uh  i try to catch the game every weekend that i can ,sd,MALE,1
['really? /'],really ,bh,FEMALE,18
['yeah.  /'],yeah  ,ny,MALE,9
"[""have you ever been to a cowboy's game? /""]",have you ever been to a cowboys game ,qy,MALE,7
"[""i haven't,  /""]",i havent  ,ng,FEMALE,29
['huh-uh. /'],huhuh ,nn,FEMALE,13
"[""{f um, } it's pretty nice. /""]",f um  its pretty nice ,sd,MALE,1
"['[ we dec-, + we decided ] just to watch them at home <laughter>. /']", we dec  we decided  just to watch them at home laughter ,sd,FEMALE,1
['<laughter>.'],laughter,x,MALE,8
['{c but. } -/'],c but  ,%,FEMALE,5
"[""that's good.  /""]",thats good  ,ba,MALE,6
"['at least you, {f uh, }  follow the game a little bit. /']",at least you f uh   follow the game a little bit ,qy^d,MALE,16
['yeah. /'],yeah ,ny,FEMALE,9
"['{f um, } yeah,  /']",f um  yeah  ,b^m,MALE,24
"[""i'm not a fanatic about it.  /""]",im not a fanatic about it  ,sd,MALE,1
"[""i don't know  who played when and who does what like some guys are.  /""]",i dont know  who played when and who does what like some guys are  ,sd,MALE,1
"['i just like to watch,  /']",i just like to watch  ,sd,MALE,1
"['[ {c and, } + {c and } ] hopefully they win <laughter>. /']", c and   c and   hopefully they win laughter ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""that's about the extent of it. /""]",thats about the extent of it ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
"[""right now i'm in, {f um, } college,  /""]",right now im in f um  college  ,sd,FEMALE,1
"[""{c so } i'm more into college football than professional, i think. /""]",c so  im more into college football than professional i think ,sd,FEMALE,1
"['{f oh, } i see.  /']",f oh  i see  ,b,MALE,2
"['what, {f uh, } school are you going to? /']",what f uh  school are you going to ,qw,MALE,12
"[""{f um, } i'm at b y u. /""]",f um  im at b y u ,sd,FEMALE,1
"['b y u,  /']",b y u  ,bk,MALE,14
['okay. /'],okay ,bk,MALE,14
"['yeah,  /']",yeah  ,b,FEMALE,2
['{c so. } -/'],c so  ,%,FEMALE,5
"['leslie, what are you studying? /']",leslie what are you studying ,qw,MALE,12
['nursing. /'],nursing ,sd,FEMALE,1
['nursing.  /'],nursing  ,b^m,MALE,24
['great. /'],great ,ba,MALE,6
['yeah. /'],yeah ,b,FEMALE,2
"[""my mom's an l v n. /""]",my moms an l v n ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,bh,FEMALE,18
['yeah.  /'],yeah  ,ny,MALE,9
"['{c so, } what are you planning to go into?  /']",c so  what are you planning to go into  ,qw,MALE,12
['do you want to be an r n  /'],do you want to be an r n  ,qy,MALE,7
"['{c or, } -/']",c or  ,%,MALE,5
"['<throat_clearing> yeah,  /']",throatclearing yeah  ,b,FEMALE,2
['yeah.  /'],yeah  ,b,FEMALE,2
"[""{f um, } i haven't  really picked a field.  /""]",f um  i havent  really picked a field  ,sd,FEMALE,1
"[""[ i haven't, + [ i, + i ] don't know, i've ] thought a lot about  labor and delivery  /""]", i havent   i  i  dont know ive  thought a lot about  labor and delivery  ,sd,FEMALE,1
['{c but } --'],c but  ,no,FEMALE,31
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- i don't know. /""]", i dont know ,+,FEMALE,0
['try that.  /'],try that  ,ad,MALE,22
"[""that's what my mom does, labor and delivery. /""]",thats what my mom does labor and delivery ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,bh,FEMALE,18
['<laughter>.'],laughter,x,MALE,8
['wow. /'],wow ,ba,FEMALE,6
"['yeah,  /']",yeah  ,ny,MALE,9
['she loves it.  /'],she loves it  ,sd,MALE,1
"['[ she, + she ] really, {f uh, } enjoys. /']", she  she  really f uh  enjoys ,sd,MALE,1
['is she a nurse in dallas? /'],is she a nurse in dallas ,qy,FEMALE,7
"['no,  /']",no  ,nn,MALE,13
"[""she's a nurse in san antonio -- /""]",shes a nurse in san antonio  ,sd,MALE,1
['oh. /'],oh ,bk,FEMALE,14
"[""-- {c but, }  {f uh, } [ she's been, + she's been ]  working [ a, + {f uh, } on a ] late shift.  /""]", c but   f uh   shes been  shes been   working  a  f uh  on a  late shift  ,sd,MALE,1
"[""she works [ the, +  {f uh, } i guess the ] graveyard's what you'd call it. /""]",she works  the   f uh  i guess the  graveyards what youd call it ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['she works the graveyard shift.  /'],she works the graveyard shift  ,sd,MALE,1
"[""{c and } she's worked that for, {f oh, } years, when i was small. /""]",c and  shes worked that for f oh  years when i was small ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"['{f uh, } i guess probably going on twenty years now. /']",f uh  i guess probably going on twenty years now ,sd,MALE,1
['wow. /'],wow ,ba,FEMALE,6
['{c and } she really enjoys it.  /'],c and  she really enjoys it  ,sd,MALE,1
['she likes the quiet that  you have at that time of the night  /'],she likes the quiet that  you have at that time of the night  ,sd,MALE,1
