utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well } what kind of car, {f uh, }  are you thinking of buying next? /']",d well  what kind of car f uh   are you thinking of buying next ,qw,MALE,12
"[""{f uh, } more than likely, it's going to be a chrysler. /""]",f uh  more than likely its going to be a chrysler ,sd,MALE,1
"['you like the chrysler products, do you? /']",you like the chrysler products do you ,qy,MALE,7
"['{f uh, } chrysler lebaron,  /']",f uh  chrysler lebaron  ,na,MALE,21
['yeah.  /'],yeah  ,ny,MALE,9
"[""it won't be a ford.  /""]",it wont be a ford  ,sd,MALE,1
"[""i've got a ford mustang now,  /""]",ive got a ford mustang now  ,sd,MALE,1
['{c and } i hate it. /'],c and  i hate it ,sd,MALE,1
['do you really? /'],do you really ,bh,MALE,18
['<laughter> yeah. /'],laughter yeah ,ny,MALE,9
['what year is it? /'],what year is it ,qw,MALE,12
"[""it's a eighty-eight. /""]",its a eightyeight ,sd,MALE,1
"[""{c and } why don't you like the mustang? /""]",c and  why dont you like the mustang ,qw,MALE,12
"[""it's, {f um, } - /""]",its f um   ,%,MALE,5
"[""i've had one problem with it after the other. /""]",ive had one problem with it after the other ,sd,MALE,1
"[""i'll be darned. /""]",ill be darned ,ba,MALE,6
"['[ the pa-, +  the paints ] peeling off of it,  /']", the pa   the paints  peeling off of it  ,sd,MALE,1
"['{d well, } you know the old sayings  about fords, what they stand for. /']",d well  you know the old sayings  about fords what they stand for ,"fo_o_fw_""_by_bc",MALE,0
['there you go. /'],there you go ,aa,MALE,4
"['-- or find them [ re-, +  road ] dead. /']", or find them  re   road  dead ,+,MALE,0
"['<laughter> {d well, } {f uh. } -/']",laughter d well  f uh  ,%,MALE,5
"['that, {f uh, } - /']",that f uh   ,%,MALE,5
"['i, {f uh, } - /']",i f uh   ,%,MALE,5
"[""it's, - /""]",its  ,%,MALE,5
"['my electrical system shorted out {d like } two or three times,  /']",my electrical system shorted out d like  two or three times  ,sd,MALE,1
"[""{c and } it's been torn up since april,  /""]",c and  its been torn up since april  ,sd,MALE,1
"['[ {c and } +  [ i, + ] {c and } ] luckily, everything was under warranty,  /']", c and     i   c and   luckily everything was under warranty  ,sd,MALE,1
"[""{c so } it's only costing  {d like } a hundred and forty dollars to get it fixed.  /""]",c so  its only costing  d like  a hundred and forty dollars to get it fixed  ,sd,MALE,1
['it would have been {d like } two thousand <laughter>. /'],it would have been d like  two thousand laughter ,sd,MALE,1
"[""{d well, } [ we've always, + {f uh, } we've always ]  had oldsmobiles, and, {f uh, } been very, {f uh, } happy with oldsmobiles,  /""]",d well   weve always  f uh  weve always   had oldsmobiles and f uh  been very f uh  happy with oldsmobiles  ,sd,MALE,1
"['{c but, }  {f uh, } my wife thought she wanted to get a ford mustang  /']",c but   f uh  my wife thought she wanted to get a ford mustang  ,sd,MALE,1
"['{c and then } she kind of changed her mind  and thinks her next car ought to be one of those, {f uh, } mitsubishi eclipses.  /']",c and then  she kind of changed her mind  and thinks her next car ought to be one of those f uh  mitsubishi eclipses  ,sd,MALE,1
"['[ she real-, +']", she real ,sd,MALE,1
"['[ those, +  those ] are nice cars. /']", those   those  are nice cars ,sv,MALE,3
"['she ] [ likes, +  {f uh, } likes ] those.  /']",she   likes   f uh  likes  those  ,+,MALE,0
"['she has a sister that lives in, {f uh, } phoenix that has one and, {f uh, } really, {f uh, } enjoys it.  /']",she has a sister that lives in f uh  phoenix that has one and f uh  really f uh  enjoys it  ,sd,MALE,1
"['{d well, } [ what, +  {f uh, } what ] things do you consider when you buy a car? /']",d well   what   f uh  what  things do you consider when you buy a car ,qw,MALE,12
"['{f um, } the gas mileage for one thing,  /']",f um  the gas mileage for one thing  ,sd,MALE,1
"[""{c and } [ [ i've, +  i've, ] +  i've ] always had {d like } stick shift.  /""]",c and    ive   ive    ive  always had d like  stick shift  ,sd,MALE,1
