utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['all right,  /']",all right  ,"fo_o_fw_""_by_bc",FEMALE,0
['do you want to start out? /'],do you want to start out ,ad,FEMALE,22
"[""{d well, } it'll be real easy for us, /""]",d well  itll be real easy for us ,aa,FEMALE,4
['<cough>  <<sounds like a light cough>>.'],cough  sounds like a light cough,x,FEMALE,8
"[""{c because } [ we're both, + my husband and i are  ] vegetarians. /""]",c because   were both  my husband and i are   vegetarians ,sd,FEMALE,1
"['{f oh, } are you really? /']",f oh  are you really ,qy,FEMALE,7
"['{c so, } yeah.  /']",c so  yeah  ,ny,FEMALE,9
"[""{c so } [ that's + ] the first thing we look for,""]",c so   thats   the first thing we look for,sd,FEMALE,1
['# oh.  # /'], oh   ,bk,FEMALE,14
['# is # if we can eat there or not. /'], is  if we can eat there or not ,+,FEMALE,0
['are you strict vegetarians? /'],are you strict vegetarians ,qy,FEMALE,7
"[""we're not vegan vegetarians.  /""]",were not vegan vegetarians  ,ng,FEMALE,29
"[""[ we do, + we're  ] ovolacto.  /""]", we do  were   ovolacto  ,sd,FEMALE,1
"['we do eat, {f uh, } eggs [ and, + and  ] milk products. /']",we do eat f uh  eggs  and  and   milk products ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['i used to be a complete vegan vegetarian,']",i used to be a complete vegan vegetarian,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"[""# where # i didn't eat any animal products at all. /""]", where  i didnt eat any animal products at all ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c but, } {f um, } [ it  was, + it's ] really difficult in the area if you don't have,  {d you know, } the products that you can get.  /""]",c but  f um   it  was  its  really difficult in the area if you dont have  d you know  the products that you can get  ,sd,FEMALE,1
"[""{c and } if you go out to dinner,  [ there's virtually, + {d you know, }  there's ] not a whole lot of things you can get. /""]",c and  if you go out to dinner   theres virtually  d you know   theres  not a whole lot of things you can get ,sd,FEMALE,1
"[""there's very few places [ that you, + i'll bet that you  ] could, {f uh, } -/""]",theres very few places  that you  ill bet that you   could f uh  ,sv,FEMALE,3
['yeah.  /'],yeah  ,b,FEMALE,2
"['i think maybe if you were somewhere like california, where they have a lot more vegetarian restaurants --']",i think maybe if you were somewhere like california where they have a lot more vegetarian restaurants ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- and stuff. - /'], and stuff  ,+,FEMALE,0
"['{c but } here, basically, you go to an italian restaurant or you go to a mexican restaurant,']",c but  here basically you go to an italian restaurant or you go to a mexican restaurant,sd,FEMALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"['# {d you # know, } [ where you can get foods that, + {d you know, } where  ] you have a little bit more variety as far as the pastas or [ the -- +']", d you  know   where you can get foods that  d you know  where   you have a little bit more variety as far as the pastas or  the  ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- the ] corn meal, {d you know, }']", the  corn meal d you know ,+,FEMALE,0
['# yeah. # /'], yeah  ,b,FEMALE,2
['# or # something. /'], or  something ,+,FEMALE,0
['{c and } you --'],c and  you ,sd,FEMALE,1
"[""-- wouldn't have the meat products in that  /""]", wouldnt have the meat products in that  ,+,FEMALE,0
['{c and } some. -/'],c and  some ,%,FEMALE,5
