utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",FEMALE,0
"[""i think we're supposed to discuss  our view of the soviet union as a continuing threat to the united states. /""]",i think were supposed to discuss  our view of the soviet union as a continuing threat to the united states ,sv,FEMALE,3
['okay. /'],okay ,b,FEMALE,2
['how do you feel about that. /'],how do you feel about that ,qo,FEMALE,25
"[""i don't really, - /""]",i dont really  ,%,FEMALE,5
"['i more, <breathing> - /']",i more breathing  ,%,FEMALE,5
"[""i don't know about the government as much as, {f uh, } - /""]",i dont know about the government as much as f uh   ,sd,FEMALE,1
"[""the people, {f uh, } i wouldn't consider  to be a threat at all  /""]",the people f uh  i wouldnt consider  to be a threat at all  ,sd,FEMALE,1
"[""{c and } i really don't feel much {d like } the soviet  union itself is a threat anymore.  /""]",c and  i really dont feel much d like  the soviet  union itself is a threat anymore  ,sv,FEMALE,3
"[""[ i'm, +  i'm ] worried about them.  /""]", im   im  worried about them  ,sd,FEMALE,1
"[""they're in a very,  {f uh, } tumultuous state right now with the kinds of, {f uh, } adaptations  that they're attempting to go through, {f uh. } /""]",theyre in a very  f uh  tumultuous state right now with the kinds of f uh  adaptations  that theyre attempting to go through f uh  ,sv,FEMALE,3
"[""i'm concerned about them not as a  military threat, but as a burden.  /""]",im concerned about them not as a  military threat but as a burden  ,sd,FEMALE,1
"[""they're very large -- /""]",theyre very large  ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"['-- {c and } they can become very  quickly a large financial burden, [ as, +  as ] one more stepchild we have to carry around. /']", c and  they can become very  quickly a large financial burden  as   as  one more stepchild we have to carry around ,sv,FEMALE,3
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""i think [ that's, + that's ]  a real important aspect  /""]",i think  thats  thats   a real important aspect  ,sv,FEMALE,3
"['{c and }  that, {f uh, } as [ [ [ the, + the mo-, ] +  the most, ] +  the mo-, ] - /']",c and   that f uh  as    the  the mo    the most    the mo   ,%,FEMALE,5
"[""let's see, the more [ [ that we do, +  that we do ] +   {e or } that we can do ] to help them become self-sufficient  is going to eliminate more of the risk of that becoming, {f uh, } {d you know, }  a reality.  /""]",lets see the more   that we do   that we do     e or  that we can do  to help them become selfsufficient  is going to eliminate more of the risk of that becoming f uh  d you know   a reality  ,sv,FEMALE,3
"['i know that, {f uh, } this last winter was very hard on, {f uh, } several  areas [ in the, +  in [ the, +  the ] ] ukraine, particularly the coal mining regions of siberia,  {f uh, }  /']",i know that f uh  this last winter was very hard on f uh  several  areas  in the   in  the   the   ukraine particularly the coal mining regions of siberia  f uh   ,sv,FEMALE,3
"['the people there have money,  /']",the people there have money  ,sv,FEMALE,3
"[""that's not their problem,  /""]",thats not their problem  ,sv,FEMALE,3
"[""{c but }  there's no food for them to buy,  /""]",c but   theres no food for them to buy  ,sd,FEMALE,1
"['{c and } its, - /']",c and  its  ,%,FEMALE,5
"[""you can't eat money. /""]",you cant eat money ,sd,FEMALE,1
"['<noise> <<printer>> {c and } they have,  [ a, + a ] problem, [ their, + their ] whole attitude, {f uh, }  /']",noise printer c and  they have   a  a  problem  their  their  whole attitude f uh   ,sv,FEMALE,3
"[""[ i, +  i'm ] not sure  which crop it was,  /""]", i   im  not sure  which crop it was  ,sd,FEMALE,1
"[""{c but } they had a crop that rotted in the fields because they couldn't  get anyone to harvest it. /""]",c but  they had a crop that rotted in the fields because they couldnt  get anyone to harvest it ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
"[""{c and } the people in the city were  saying, {d well } why should i go do that.  make the government do that, that's not my job. /""]",c and  the people in the city were  saying d well  why should i go do that  make the government do that thats not my job ,sd,FEMALE,1
"['right,  /']",right  ,b,FEMALE,2
"[""they've got a lot of adjustments  to make with coming out of what they've been through now,  /""]",theyve got a lot of adjustments  to make with coming out of what theyve been through now  ,sv,FEMALE,3
"[""{c and, } {f uh, }  [ they've been, +  they've been ] [ under, +  under ] the oppression that they've been under for so  long that now they have some freedoms  /""]",c and  f uh    theyve been   theyve been   under   under  the oppression that theyve been under for so  long that now they have some freedoms  ,sv,FEMALE,3
"[""{c but } they don't know how to act yet.  /""]",c but  they dont know how to act yet  ,sv,FEMALE,3
"[""they don't understand that to make that work,  /""]",they dont understand that to make that work  ,sv,FEMALE,3
"[""they've got to take some  responsibility for themselves.  /""]",theyve got to take some  responsibility for themselves  ,sv,FEMALE,3
"[""it's not just the government's responsibility anymore.  /""]",its not just the governments responsibility anymore  ,sv,FEMALE,3
"[""you can't just blame it on the government when they give you the freedom to  take care of yourself then that puts some responsibility on you as well. /""]",you cant just blame it on the government when they give you the freedom to  take care of yourself then that puts some responsibility on you as well ,sv,FEMALE,3
"['absolutely,  /']",absolutely  ,aa,FEMALE,4
"[""[ {c and, } + {c and } ]  i think that they're having a hard time with the concept of you can not go back.  /""]", c and   c and    i think that theyre having a hard time with the concept of you can not go back  ,sv,FEMALE,3
['<ringing> <<phone>> people only go forward  /'],ringing phone people only go forward  ,sv,FEMALE,3
"['{c and } i think that that is giving them, - /']",c and  i think that that is giving them  ,sv,FEMALE,3
"[""i'm expecting a call  /""]",im expecting a call  ,sd,FEMALE,1
"[""{c and } unfortunately, i think it's come through.  /""]",c and  unfortunately i think its come through  ,sv,FEMALE,3
"[""i've enjoyed talking to you. /""]",ive enjoyed talking to you ,fc,FEMALE,10
['okay. /'],okay ,b,FEMALE,2
"['thank you,  /']",thank you  ,ft,FEMALE,43
"['bye, /']",bye ,fc,FEMALE,10
"['all right,  /']",all right  ,fc,FEMALE,10
['bye-bye. /'],byebye ,fc,FEMALE,10
