utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay  /'],okay  ,"fo_o_fw_""_by_bc",FEMALE,0
['<laughter> he did really decide to go? /'],laughter he did really decide to go ,qy^d,FEMALE,16
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
['sure  /'],sure  ,aa,FEMALE,4
"[""i'm familiar with it, /""]",im familiar with it ,sd,FEMALE,1
['{c and } it was a very  difficult choice  /'],c and  it was a very  difficult choice  ,sd,FEMALE,1
"['{c and } [ he, + {d well, } he ]  must know, is he interested in law or medicine,  /']",c and   he  d well  he   must know is he interested in law or medicine  ,qy,FEMALE,7
['he must have a definite profession in mind. /'],he must have a definite profession in mind ,qy^d,FEMALE,16
"['{f oh, } okay, /']",f oh  okay ,bk,FEMALE,14
"['medium size,  /']",medium size  ,sd,FEMALE,1
"[""aren't they? /""]",arent they ,^g,FEMALE,40
['is he excited? /'],is he excited ,qy,FEMALE,7
"['very excited,  /']",very excited  ,sd,FEMALE,1
"['wow,  /']",wow  ,ba,FEMALE,6
"['i can,  /']",i can  ,%,FEMALE,5
"['i, -/']",i ,%,FEMALE,5
['uh-huh  /'],uhhuh  ,b,FEMALE,2
"[""while they're east coast, {e i mean, } i don't  know anything about their football,  /""]",while theyre east coast e i mean  i dont  know anything about their football  ,sd,FEMALE,1
['{c but } there you go. /'],c but  there you go ,h,FEMALE,15
"[""{d well, } [ [ they're, + they're, ] + they're ]  really very strong academic rather than, {d you know, } big sports, /""]",d well    theyre  theyre   theyre   really very strong academic rather than d you know  big sports ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
"[""that's, - /""]",thats  ,%,FEMALE,5
"['[ where, + where ] you at? /']", where  where  you at ,qw,FEMALE,12
"[""we're outside of, {f uh, } washington in maryland.  /""]",were outside of f uh  washington in maryland  ,sd,FEMALE,1
['how about you? /'],how about you ,qo,FEMALE,25
"['{f oh, } okay,  /']",f oh  okay  ,bk,FEMALE,14
"[""i'm in, {f uh, } suburban dallas. /""]",im in f uh  suburban dallas ,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
"['do you have children in, -/']",do you have children in ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
"[""i don't,  /""]",i dont  ,sd,FEMALE,1
['i have a husband <laughter>.  /'],i have a husband laughter  ,sd,FEMALE,1
"[""we don't have any kids yet. /""]",we dont have any kids yet ,sd,FEMALE,1
"['okay, {f um, } /']",okay f um  ,b,FEMALE,2
"[""about all i can say is i guess about picking  schools, {f um, } i guess, {f uh, } if you don't know what you're going to do, liberal arts program  is a good idea. /""]",about all i can say is i guess about picking  schools f um  i guess f uh  if you dont know what youre going to do liberal arts program  is a good idea ,sv,FEMALE,3
"['{d well, } [ i, + i, ] - /']",d well   i  i   ,%,FEMALE,5
"[""one of [ the, + the ]  advices we've given our children is that you can always learn a job -- /""]",one of  the  the   advices weve given our children is that you can always learn a job  ,sd,FEMALE,1
"['this is true, /']",this is true ,aa,FEMALE,4
