utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d so, } what is your latest experience with painting? /']",d so  what is your latest experience with painting ,qo,FEMALE,25
"[""<breathing> {d well, } <breathing> i don't, - /""]",breathing d well  breathing i dont  ,%,FEMALE,5
"[""i haven't done any painting since i was a child  /""]",i havent done any painting since i was a child  ,sd,FEMALE,1
"[""{c and } my father would be painting and i'd ask him if i could, <breathing> {d you know, } <children_talking> take a turn or something,  /""]",c and  my father would be painting and id ask him if i could breathing d you know  childrentalking take a turn or something  ,sd,FEMALE,1
"['{c but, } {f uh, } -/']",c but  f uh  ,%,FEMALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
['when we bought our home <children_talking> it was recently <children_talking> <swallowing> updated.  /'],when we bought our home childrentalking it was recently childrentalking swallowing updated  ,sd,FEMALE,1
"['they did that, maybe improvements, so they could sell it and things,  /']",they did that maybe improvements so they could sell it and things  ,sd,FEMALE,1
"[""{c so } we didn't have to do any painting. /""]",c so  we didnt have to do any painting ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"['{c and } the condominium we moved in before, my husband went over and painted,  /']",c and  the condominium we moved in before my husband went over and painted  ,sd,FEMALE,1
"['{c but } i, - /']",c but  i  ,%,FEMALE,5
"[""the experience that i've had is that, {f um, } <breathing> whatever time he [ gave, +  said, ] {f oh, } it would take me [ about, + just about ] four hours,""]",the experience that ive had is that f um  breathing whatever time he  gave   said  f oh  it would take me  about  just about  four hours,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['because it was only about like eleven or twelve hundred square feet over there, <breathing>  /']",because it was only about like eleven or twelve hundred square feet over there breathing  ,+,FEMALE,0
"[""{c and } he said, {f oh, } it's going to be just about four hours.  /""]",c and  he said f oh  its going to be just about four hours  ,sd,FEMALE,1
"['{d well, } <laughter> he was gone the whole day,  /']",d well  laughter he was gone the whole day  ,sd,FEMALE,1
"['{c and } he said, {d well, } all i got done was the taping around <laughter>. /']",c and  he said d well  all i got done was the taping around laughter ,sd,FEMALE,1
"[""isn't that amazing? /""]",isnt that amazing ,bh,FEMALE,18
['<laughter>.'],laughter,x,FEMALE,8
"['[ it, + it ] looks so easy just slapping paint on.  /']", it  it  looks so easy just slapping paint on  ,sd,FEMALE,1
['i had an addition put on -- /'],i had an addition put on  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- [ [ {c and, } {f um, } we, + {c and } i ] decided, + ]']",   c and  f um  we  c and  i  decided  ,sd,FEMALE,1
['<noise>.'],noise,x,FEMALE,8
"['because my inner room looked so dingy,']",because my inner room looked so dingy,+,FEMALE,0
['<noise>.'],noise,x,FEMALE,8
['because i put these beautiful french doors in -- /'],because i put these beautiful french doors in  ,+,FEMALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and, so } i decided, okay, i'll just, {d you know, } have them paint this little room, {d you know, } a little ten by ten dining area. /""]", c and so  i decided okay ill just d you know  have them paint this little room d you know  a little ten by ten dining area ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['it took four days. /'],it took four days ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"[""<laughter> {c and } even the painter couldn't give me a good estimate.  /""]",laughter c and  even the painter couldnt give me a good estimate  ,sd,FEMALE,1
"[""he said, {d well, } i'll be done this afternoon, {d you know } -- /""]",he said d well  ill be done this afternoon d you know   ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""-- {c and } pretty soon, before you know it, {d you know, } he's run into so many problems,  /""]", c and  pretty soon before you know it d you know  hes run into so many problems  ,sd,FEMALE,1
"[""{c and } it's just, - /""]",c and  its just  ,%,FEMALE,5
"[""there's nothing there to be a problem i thought,  /""]",theres nothing there to be a problem i thought  ,sd,FEMALE,1
"['{c but, } {f um, } it just took him so much longer,  /']",c but  f um  it just took him so much longer  ,sd,FEMALE,1
['[ {c and } + --'], c and   ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- {c and } ] he was there to paint the french doors also.  /'], c and   he was there to paint the french doors also  ,+,FEMALE,0
"[""{f um, } {c and } if you've ever painted french doors, which my husband just finally said he wasn't going to do <laughter>,""]",f um  c and  if youve ever painted french doors which my husband just finally said he wasnt going to do laughter,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['because it looked so formidable, /']",because it looked so formidable ,+,FEMALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['{f um, } [ then, + then ] just <laughter>, -/']",f um   then  then  just laughter ,ad,FEMALE,22
['<children_talking>.'],childrentalking,x,FEMALE,8
"['[ we, + we ] got this painter,  /']", we  we  got this painter  ,sd,FEMALE,1
"['{c and } i just called him because i got a little ad out of [ the, + {d you know, } the ]  (( adcose ))  or whatever in the mail,  and, {f uh, } {d you know, } just got this painter person over here.  /']",c and  i just called him because i got a little ad out of  the  d you know  the    adcose   or whatever in the mail  and f uh  d you know  just got this painter person over here  ,sd,FEMALE,1
"['{c and } he said, yeah, i can finish it in a day.  /']",c and  he said yeah i can finish it in a day  ,sd,FEMALE,1
"['{f oh, } right.  /']",f oh  right  ,ba,FEMALE,6
['<laughter> {c so } the whole project basically took a week <laughter>. /'],laughter c so  the whole project basically took a week laughter ,sd,FEMALE,1
"['{f oh, } i know, /']",f oh  i know ,ba,FEMALE,6
['<laughter>.'],laughter,x,FEMALE,8
"[""it's just awful. /""]",its just awful ,sd,FEMALE,1
['funny.  /'],funny  ,sd,FEMALE,1
['{c and } i go what makes you a professional?  <laughter> {d you know? } /'],c and  i go what makes you a professional  laughter d you know  ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
"['<laughter> how much, {d you know, } more do you know than i know about this whole situation,  /']",laughter how much d you know  more do you know than i know about this whole situation  ,^q,FEMALE,19
"['{c but } he just kept painting on those french doors, {d you know, }  /']",c but  he just kept painting on those french doors d you know   ,sd,FEMALE,1
