utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{f um, } are you from this area? /']",f um  are you from this area ,qy,FEMALE,7
"[""i'm from dallas. /""]",im from dallas ,sd,MALE,1
"['okay,  /']",okay  ,bk,FEMALE,14
"[""i'm in garland,  /""]",im in garland  ,sd,FEMALE,1
['{c so. } -/'],c so  ,%,FEMALE,5
['okay. /'],okay ,b,MALE,2
"[""<laughter> {d well, } i'm in dallas right now,  /""]",laughter d well  im in dallas right now  ,sd,FEMALE,1
['{c but } i live in garland. /'],c but  i live in garland ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f um, } {d well, } i don't know if you know,  /""]",f um  d well  i dont know if you know  ,sd,FEMALE,1
"['{c but }  garland has got a real big recycling center that, in fact, we went to it yesterday.  /']",c but   garland has got a real big recycling center that in fact we went to it yesterday  ,sd,FEMALE,1
['you drive up  /'],you drive up  ,sd,FEMALE,1
"['{c and } you take the stuff out of your trunk,  /']",c and  you take the stuff out of your trunk  ,sd,FEMALE,1
"['{c and } they have  different bins for the different materials, like clear,']",c and  they have  different bins for the different materials like clear,sd,FEMALE,1
['<throat_clearing>.'],throatclearing,x,MALE,8
['glass and colored glass and plastics  /'],glass and colored glass and plastics  ,+,FEMALE,0
"['{c and, } {f uh, } they have all the different plastics separated by those little symbols on the bottom.  /']",c and  f uh  they have all the different plastics separated by those little symbols on the bottom  ,sd,FEMALE,1
"[""that's pretty neat.  /""]",thats pretty neat  ,sd,FEMALE,1
"['[ my, + my ] daughter is four,  /']", my  my  daughter is four  ,sd,FEMALE,1
"[""{c and } she's real  interested in <laughter> recycling. /""]",c and  shes real  interested in laughter recycling ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c so } [ we're, + we're ]  trying to promote that, because she thought we just put them in a special trash can and threw them away,  /""]",c so   were  were   trying to promote that because she thought we just put them in a special trash can and threw them away  ,sd,FEMALE,1
"['{c but, }  we went to the recycling center to show her what we actually did with them.  /']",c but   we went to the recycling center to show her what we actually did with them  ,sd,FEMALE,1
"['{f uh, } does dallas have a curbside recycling program yet? /']",f uh  does dallas have a curbside recycling program yet ,qy,FEMALE,7
"[""{f um, } {d well, } i don't know dallas,  /""]",f um  d well  i dont know dallas  ,no,MALE,31
['[ in + ]  richardson does. /'], in    richardson does ,sd,MALE,1
"['{f oh, } okay. /']",f oh  okay ,bk,FEMALE,14
"['{f um, } they started with newspapers   and, {f uh, } of course aluminum cans, and --']",f um  they started with newspapers   and f uh  of course aluminum cans and ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- and bottles and plastic.  /'], and bottles and plastic  ,+,MALE,0
"[""i didn't know there were different types of plastic, though. /""]",i didnt know there were different types of plastic though ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['{f um, } like soda bottles are [ one kin-, + one type ]  of plastic,  /']",f um  like soda bottles are  one kin  one type   of plastic  ,sd,FEMALE,1
['{c and } milk jugs are one type of plastic.  /'],c and  milk jugs are one type of plastic  ,sd,FEMALE,1
"['you can te-, - /']",you can te  ,%,FEMALE,5
"[""it's got little, - /""]",its got little  ,sd,FEMALE,1
"['most of the recyclable containers have the little symbol on the bottom  [ with the, + with the ] arrows around it --']",most of the recyclable containers have the little symbol on the bottom   with the  with the  arrows around it ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- that tells whether it's a one or a two or a three. /""]", that tells whether its a one or a two or a three ,+,FEMALE,0
['oh. /'],oh ,b,MALE,2
"[""[ it's, + it's ]  just different kinds of plastics, like the clear plastic is different from that milky looking plastic. /""]", its  its   just different kinds of plastics like the clear plastic is different from that milky looking plastic ,sd,FEMALE,1
"['{f oh, } okay. /']",f oh  okay ,bk,MALE,14
"[""{c and } [ that's, + that's ]  what the different types are. /""]",c and   thats  thats   what the different types are ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['yeah. /'],yeah ,b,FEMALE,2
['it seems to be made out of something different. /'],it seems to be made out of something different ,sd,MALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
['yes -- /'],yes  ,b,FEMALE,2
['yeah. /'],yeah ,b,MALE,2
"[""-- [ i, + i ]  know there's a long scientific name  /""]",  i  i   know theres a long scientific name  ,sd,FEMALE,1
"[""{c but } it's like  polytechnochloride and all that fun stuff. /""]",c but  its like  polytechnochloride and all that fun stuff ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f um, } [ i, + i ]  don't know if they do it all over,  /""]",f um   i  i   dont know if they do it all over  ,sd,FEMALE,1
['{c but } our kroger does a newspaper recycling every saturday.  /'],c but  our kroger does a newspaper recycling every saturday  ,sd,FEMALE,1
"['you can drive up,  /']",you can drive up  ,sd,FEMALE,1
"['{c and } they have one of [ the clerks up there, + {e no, } the bag boys out there, ]  {f um, } that will take the [ papers, + newspaper ] out of your car,  /']",c and  they have one of  the clerks up there  e no  the bag boys out there   f um  that will take the  papers  newspaper  out of your car  ,sd,FEMALE,1
"[""{c and } they'll put it in their little  bin,  /""]",c and  theyll put it in their little  bin  ,sd,FEMALE,1
"['{c and } they do the recycling,  /']",c and  they do the recycling  ,sd,FEMALE,1
"['{e i mean, } they collect the newspapers and [ their pla-, + their plastic ] grocery bags --']",e i mean  they collect the newspapers and  their pla  their plastic  grocery bags ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
['-- which i think is pretty neat. /'], which i think is pretty neat ,+,FEMALE,0
['((   )) .'],    ,%,MALE,5
"[""that's something since we all seem to  have an abundance of those plastic grocery bags <laughter>. /""]",thats something since we all seem to  have an abundance of those plastic grocery bags laughter ,sv,FEMALE,3
"[""that's right.  /""]",thats right  ,aa,MALE,4
['yeah. /'],yeah ,aa,MALE,4
['<laughter>  i know we use them for trash can  liners and --'],laughter  i know we use them for trash can  liners and ,sv,FEMALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
['-- a lot of other things. /'], a lot of other things ,+,FEMALE,0
['lunch bags. /'],lunch bags ,bf,MALE,20
"['<laughter>  yeah,  /']",laughter  yeah  ,aa,FEMALE,4
['in fact i have one today. /'],in fact i have one today ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
['the only problem with those is sometimes  they get holes in the bottom. /'],the only problem with those is sometimes  they get holes in the bottom ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
['they do. /'],they do ,sd,MALE,1
"[""<laughter>  it's like, whoops, there goes my chips -- /""]",laughter  its like whoops there goes my chips  ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['-- okay,  /']", okay  ,^q,FEMALE,19
['fine. /'],fine ,^q,FEMALE,19
['uh-huh. /'],uhhuh ,b,MALE,2
