utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d so, }  {f um, } how do you feel about the crime in your city?  /']",d so   f um  how do you feel about the crime in your city  ,qo,FEMALE,25
"['# is it, {f uh, } # -/']", is it f uh   ,%,FEMALE,5
"[""# {d well, } {f um, } # minneapolis isn't too bad.  /""]", d well  f um   minneapolis isnt too bad  ,sd,MALE,1
"[""{f uh, }  i know that there's been some increases in crime lately in terms of murders. /""]",f uh   i know that theres been some increases in crime lately in terms of murders ,sd,MALE,1
['# uh-huh. # /'], uhhuh  ,b,FEMALE,2
"[""# {f uh, } # that's kind of gone up in scale [ and, + <noise> and ] some other things.  /""]", f uh   thats kind of gone up in scale  and  noise and  some other things  ,sd,MALE,1
"['{f uh, }  i personally had  (( a little ))  experience the other day.  /']",f uh   i personally had   a little   experience the other day  ,sd,MALE,1
"['{f uh, }  somebody broke my passenger window <noise> and stole a uniform out of my truck. /']",f uh   somebody broke my passenger window noise and stole a uniform out of my truck ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,b,FEMALE,2
"[""{c but, }  {d actually, } {d you know, } when you look [ at, + at ] minneapolis as compared to where i used to live, it's really quite a bit better.""]",c but   d actually  d you know  when you look  at  at  minneapolis as compared to where i used to live its really quite a bit better,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } because i came from florida  /']",f uh  because i came from florida  ,+,MALE,0
"[""{c and } in orlando, [ there's, + crime is ] getting to be a bigger problem than ever,  /""]",c and  in orlando  theres  crime is  getting to be a bigger problem than ever  ,sd,MALE,1
['{c so. } -/'],c so  ,%,MALE,5
"['{f oh, } # yeah. # /']",f oh   yeah  ,b,FEMALE,2
['# what # part of california # are you from? # /'], what  part of california  are you from  ,qw,MALE,12
"['# san jose, # california. /']", san jose  california ,sd,FEMALE,1
"['{f oh, } really?   /']",f oh  really   ,bh,MALE,18
['# i have a good friend there. # /'], i have a good friend there  ,sd,MALE,1
"['# here, {d you know, } # the real problems are the gangs. /']", here d you know   the real problems are the gangs ,sd,FEMALE,1
['yeah #  ((   )) . # /'],yeah         ,b,MALE,2
"['# [ a lot of # gang related, + a lot of murders,  ] {f uh, } just in general the whole, - /']",  a lot of  gang related  a lot of murders   f uh  just in general the whole  ,sd,FEMALE,1
"[""we've only been here a couple of years.  /""]",weve only been here a couple of years  ,sd,FEMALE,1
"['{f uh, }  before that we lived in colorado  /']",f uh   before that we lived in colorado  ,sd,FEMALE,1
"[""{c but } in comparison to colorado, it's real noticeable. /""]",c but  in comparison to colorado its real noticeable ,sd,FEMALE,1
['{f oh } yeah.  /'],f oh  yeah  ,aa,MALE,4
['# uh-huh. # /'], uhhuh  ,aa,MALE,4
"['# {e i mean } # [ you can just feel, + {e i mean, } i can just sense, ] - /']", e i mean    you can just feel  e i mean  i can just sense   ,%,FEMALE,5
"[""{e i mean } [ i won't even, + i won't ] go to the grocery store at night. /""]",e i mean   i wont even  i wont  go to the grocery store at night ,sd,FEMALE,1
['yeah.  /'],yeah  ,aa,MALE,4
"['yeah,  /']",yeah  ,aa,MALE,4
"[""that's <<very faint>>, -/""]",thats very faint ,%,MALE,5
['you know.  /'],you know  ,b,FEMALE,2
"[""{c and } [ it, + it's ] that kind of thing  /""]",c and   it  its  that kind of thing  ,sd,FEMALE,1
"['{c and, }  {f uh, } -/']",c and   f uh  ,%,FEMALE,5
"[""that's really a shame when it has to constrain your activities like, -/""]",thats really a shame when it has to constrain your activities like ,sv,MALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
"['we have a neighborhood watch program in  [ the house, + {f uh, }  the development  ] that we live in, which i think is a great way to reduce, {f uh, } home theft, burglary, and # things # --']",we have a neighborhood watch program in   the house  f uh   the development   that we live in which i think is a great way to reduce f uh  home theft burglary and  things  ,sd,FEMALE,1
['# sure. # /'], sure  ,b,MALE,2
['-- of that sort.  /'], of that sort  ,+,FEMALE,0
['do you have that where you live  /'],do you have that where you live  ,qy,FEMALE,7
"['{c or, } -/']",c or  ,%,FEMALE,5
