utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['there we go. /'],there we go ,"fo_o_fw_""_by_bc",MALE,0
['yeah.  /'],yeah  ,b,FEMALE,2
"['{d well, } {f uh, } i think the weather lately has been a bit warmer than i would expect this time of year. /']",d well  f uh  i think the weather lately has been a bit warmer than i would expect this time of year ,sv,FEMALE,3
"[""i think that's true.  /""]",i think thats true  ,aa,MALE,4
"['[ the, + {f uh, } the ] bermuda grass is greening up in march,  /']", the  f uh  the  bermuda grass is greening up in march  ,sd,MALE,1
"[""{c and } sometimes doesn't really start doing that until the first part of april.  /""]",c and  sometimes doesnt really start doing that until the first part of april  ,sd,MALE,1
['[ {c so. } +'], c so  ,sv,MALE,3
['yeah. /'],yeah ,b,FEMALE,2
"[""{c so } ] i think we're a little [ hea-, + ahead ] of schedule on that. /""]",c so   i think were a little  hea  ahead  of schedule on that ,+,MALE,0
"['yeah,  /']",yeah  ,b,FEMALE,2
"['i was out in my yard yesterday afternoon,  /']",i was out in my yard yesterday afternoon  ,sd,FEMALE,1
"['{c and } i noticed all that grass coming up,  /']",c and  i noticed all that grass coming up  ,sd,FEMALE,1
"['{c and } i thought, ooh,  /']",c and  i thought ooh  ,sd,FEMALE,1
"[""we've got to start this mowing bit soon <laughter>. /""]",weve got to start this mowing bit soon laughter ,^q,FEMALE,19
"[""that's true.  /""]",thats true  ,aa,MALE,4
"[""it's been [ a, + a ] fun break,  /""]",its been  a  a  fun break  ,sd,MALE,1
['{c but } the break is over. /'],c but  the break is over ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
"[""{d well, } {f um, } {f oh, } i guess another thing i've noticed, too, here lately is that even though we've had some pretty warm days, it's been awfully gray, {d you know, } just, -/""]",d well  f um  f oh  i guess another thing ive noticed too here lately is that even though weve had some pretty warm days its been awfully gray d you know  just ,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,MALE,2
"['{d now, } the last couple of weekends have been nice and sunny. /']",d now  the last couple of weekends have been nice and sunny ,sd,MALE,1
['yeah.  /'],yeah  ,b,FEMALE,2
"[""{c but } it seems like every time at work i look out my window it's gray <laughter>. /""]",c but  it seems like every time at work i look out my window its gray laughter ,sd,FEMALE,1
"['{d well, } yeah,  /']",d well  yeah  ,b,MALE,2
"[""{c but } i'd rather have a sunny weekend than a gray weekend. /""]",c but  id rather have a sunny weekend than a gray weekend ,sv,MALE,3
"['{f oh, } i go for that,  /']",f oh  i go for that  ,aa,FEMALE,4
['yeah. /'],yeah ,aa,FEMALE,4
['yeah. /'],yeah ,b,MALE,2
"[""in fact, i'm a little worried about this one coming up here.  /""]",in fact im a little worried about this one coming up here  ,sd,FEMALE,1
['we have a long weekend  /'],we have a long weekend  ,sd,FEMALE,1
"[""{c and, }  it sounds like it's going to be a little bit on the cool side. /""]",c and   it sounds like its going to be a little bit on the cool side ,sd,FEMALE,1
['yeah.  /'],yeah  ,b,MALE,2
"[""i haven't heard whether it's going to rain or not. /""]",i havent heard whether its going to rain or not ,sd,MALE,1
"[""i think there's an eighty percent chance this evening,  /""]",i think theres an eighty percent chance this evening  ,sd,FEMALE,1
"[""{c but } it's supposed to be cleared out at least by noon tomorrow  /""]",c but  its supposed to be cleared out at least by noon tomorrow  ,sd,FEMALE,1
['{c and then } the rest will be without rain. /'],c and then  the rest will be without rain ,sd,FEMALE,1
"[""{d well, } that's good. /""]",d well  thats good ,ba,MALE,6
"['{c but } i think the highs are going to be in the sixties, and the lows in the forties.  /']",c but  i think the highs are going to be in the sixties and the lows in the forties  ,sd,FEMALE,1
"[""that's getting back to a little bit chillier. /""]",thats getting back to a little bit chillier ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,MALE,2
['that probably is a little bit under what it is for this time of year.  /'],that probably is a little bit under what it is for this time of year  ,sv,MALE,3
"['i think,  /']",i think  ,%,MALE,5
"[""i haven't seen [ the wea-, + the weather ] on the news in the evening lately,  /""]",i havent seen  the wea  the weather  on the news in the evening lately  ,sd,MALE,1
"['{c but } i think the average high [ would be, + should be ] about seventy. /']",c but  i think the average high  would be  should be  about seventy ,sd,MALE,1
['yeah.   /'],yeah   ,b,FEMALE,2
"[""i'm not certain either,  /""]",im not certain either  ,sd,FEMALE,1
"[""{c but } you're probably right. /""]",c but  youre probably right ,sv,FEMALE,3
['yeah. /'],yeah ,b,MALE,2
"[""{d well, } i like it when it's sort of a medium temperature, {f uh, } maybe seventy-five to eighty, somewhere in there.  /""]",d well  i like it when its sort of a medium temperature f uh  maybe seventyfive to eighty somewhere in there  ,sd,FEMALE,1
"[""i don't like it when it's too cool or too warm.  /""]",i dont like it when its too cool or too warm  ,sd,FEMALE,1
"[""i'm much more apt to get things done when it's at that sort of in between temperature. /""]",im much more apt to get things done when its at that sort of in between temperature ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
"[""that's true.  /""]",thats true  ,aa,MALE,4
"['{f um, }  one of the remarkable things about the weather in the summertime here is that quite often the average daytime high of say ninety-nine degrees is within five or six degrees of the all time record high. /']",f um   one of the remarkable things about the weather in the summertime here is that quite often the average daytime high of say ninetynine degrees is within five or six degrees of the all time record high ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"[""{c and } what that tells me, is that the summer weather is very predictable, that it doesn't vary very much. /""]",c and  what that tells me is that the summer weather is very predictable that it doesnt vary very much ,sv,MALE,3
['yeah.  /'],yeah  ,aa,FEMALE,4
"[""you're probably right. /""]",youre probably right ,aap_am,FEMALE,39
"[""{e i mean, } any other time of year,  that's not the case, because it could be very warm or very cold. /""]",e i mean  any other time of year  thats not the case because it could be very warm or very cold ,sd,MALE,1
"['yes,  /']",yes  ,b,FEMALE,2
"['as a matter of fact, i heard the weather the other day on t v  /']",as a matter of fact i heard the weather the other day on t v  ,sd,FEMALE,1
['and i think it was one day this week a year ago -- /'],and i think it was one day this week a year ago  ,%,FEMALE,5
['uh-huh. /'],uhhuh ,b,MALE,2
['-- they said that we had a freeze and some kind of bad weather.  {d you know } -- /'], they said that we had a freeze and some kind of bad weather  d you know   ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"[""-- it wasn't just a super bad storm,  /""]", it wasnt just a super bad storm  ,sd,FEMALE,1
['{c but } [ it was + --'],c but   it was  ,sd,FEMALE,1
['right. /'],right ,b,MALE,2
"['-- it was ] that sort of thing that we never like to see in [ the, + the ]  late spring time. /']", it was  that sort of thing that we never like to see in  the  the   late spring time ,+,FEMALE,0
['yeah.  /'],yeah  ,b,MALE,2
"['one of the weirdest things i saw, i think it was around this time last year was a twenty-six degree lightening storm. /']",one of the weirdest things i saw i think it was around this time last year was a twentysix degree lightening storm ,sd,MALE,1
"['{f oh, } wow. /']",f oh  wow ,ba,FEMALE,6
"['[ i, + {d you know, } i ] was going into the grocery store,  /']", i  d you know  i  was going into the grocery store  ,sd,MALE,1
"['{c and } [ a, + a ] lightening bolt was almost directly overhead,  /']",c and   a  a  lightening bolt was almost directly overhead  ,sd,MALE,1
['{c and } it was twenty- six degrees out. /'],c and  it was twenty six degrees out ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"[""{c and } i thought, {d well } gee, [ i've, + i've ] never known it to lightening at that temperature. /""]",c and  i thought d well  gee  ive  ive  never known it to lightening at that temperature ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['[ that, + that ] is pretty unusual.  /']", that  that  is pretty unusual  ,sd,FEMALE,1
"['{c and } you really take notice of it, too. /']",c and  you really take notice of it too ,sd,FEMALE,1
"[""that's right.  /""]",thats right  ,aa,MALE,4
"['[ it, + {f uh, } it ] probably was a lot warmer up high.  /']", it  f uh  it  probably was a lot warmer up high  ,sv,MALE,3
"['sometimes they get those inversions, like when we had that twelve and a half days a few years ago that it never got up as high as freezing.  /']",sometimes they get those inversions like when we had that twelve and a half days a few years ago that it never got up as high as freezing  ,sd,MALE,1
['the air temperature at five thousand feet was fifty degrees. /'],the air temperature at five thousand feet was fifty degrees ,sd,MALE,1
['{f um. } /'],f um  ,b,FEMALE,2
"[""the cold weather was just simply trapped along the ground and couldn't get away. /""]",the cold weather was just simply trapped along the ground and couldnt get away ,sd,MALE,1
['wow.  /'],wow  ,ba,FEMALE,6
"[""i [ don't, + don't ] like that super cold stuff. /""]",i  dont  dont  like that super cold stuff ,sd,FEMALE,1
['nope. /'],nope ,aa,MALE,4
"[""i just don't move very well <laughter> when it's that cold. /""]",i just dont move very well laughter when its that cold ,sd,FEMALE,1
"['yep,  /']",yep  ,aa,MALE,4
"[""[ i, + i'm ] really enjoying this now.  /""]", i  im  really enjoying this now  ,sd,MALE,1
"['{d well, } this has been interesting. /']",d well  this has been interesting ,sv,MALE,3
"['yeah,  {d well. } /']",yeah  d well  ,aa,FEMALE,4
['not too challenging to the brain. /'],not too challenging to the brain ,sv,MALE,3
"['<laughter>  [ not, +  not ] a real in depth topic, but --']",laughter   not   not  a real in depth topic but ,sv,FEMALE,3
['nope. /'],nope ,aa,MALE,4
['-- enjoyed talking to you. /'], enjoyed talking to you ,+,FEMALE,0
"['all right, ellen,  /']",all right ellen  ,"fo_o_fw_""_by_bc",MALE,0
['{d well } you have a good day. /'],d well  you have a good day ,fc,MALE,10
['okay. /'],okay ,fc,FEMALE,10
['bye. /'],bye ,fc,MALE,10
['bye-bye. /'],byebye ,fc,FEMALE,10
