utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{c and } i guess, the suggestion is that we maybe talk about a menu for a dinner party, if we wanted to do something like that or,']",c and  i guess the suggestion is that we maybe talk about a menu for a dinner party if we wanted to do something like that or,oo_co_cc,FEMALE,36
"['yes,  /']",yes  ,aa,FEMALE,4
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
['sure. /'],sure ,b,FEMALE,2
"['share recipes or something, {f um. } /']",share recipes or something f um  ,+,FEMALE,0
"['right, /']",right ,b,FEMALE,2
['are you one who gives dinner parties very often? /'],are you one who gives dinner parties very often ,qy,FEMALE,7
['no. /'],no ,nn,FEMALE,13
"['no,  /']",no  ,nn,FEMALE,13
['nor am i. /'],nor am i ,sd,FEMALE,1
"['<laughter> i avoid them with all <laughter>, /']",laughter i avoid them with all laughter ,sd,FEMALE,1
"['they are a lot of work,  /']",they are a lot of work  ,sv,FEMALE,3
['that is for sure. /'],that is for sure ,sd,FEMALE,1
"['yeah,  /']",yeah  ,aa,FEMALE,4
"['they are, - /']",they are  ,aa,FEMALE,4
"['{e i mean } i do them, /']",e i mean  i do them ,sd,FEMALE,1
['yes. /'],yes ,b,FEMALE,2
['{c but } they are a lot of work. /'],c but  they are a lot of work ,sv,FEMALE,3
['yeah. /'],yeah ,b,FEMALE,2
"['i usually have them when [ i, + ] <sigh> there is a special event in our lives  /']",i usually have them when  i   sigh there is a special event in our lives  ,sd,FEMALE,1
"['{c and } [ i, +']",c and   i ,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['i ] make a big deal out of it for them. /'],i  make a big deal out of it for them ,+,FEMALE,0
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } {f uh, } i think i am most, {f uh, } happiest with my most,']",c and  f uh  i think i am most f uh  happiest with my most,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['familiar foods that i know are successful. /'],familiar foods that i know are successful ,+,FEMALE,0
"['right,  /']",right  ,b,FEMALE,2
['yes. /'],yes ,b,FEMALE,2
"['{d you know, } {c and } [ i have, + i make ] my own pies and pie crust  /']",d you know  c and   i have  i make  my own pies and pie crust  ,sd,FEMALE,1
"['{c and, }']",c and ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{d you know, } i can make my pies from scratch,  /']",d you know  i can make my pies from scratch  ,+,FEMALE,0
['i do not need a recipe to follow.  /'],i do not need a recipe to follow  ,sd,FEMALE,1
"['{c and, } {f uh, } -/']",c and  f uh  ,%,FEMALE,5
"[""{f oh, } that's great.  /""]",f oh  thats great  ,ba,FEMALE,6
"['you sound like my mother who has been, - /']",you sound like my mother who has been  ,sd,FEMALE,1
"['{d well } i bake pies too,  /']",d well  i bake pies too  ,sd,FEMALE,1
['{c but } my mother was always the famous pie baker in the family  /'],c but  my mother was always the famous pie baker in the family  ,sd,FEMALE,1
"['{c and } <sigh> she has [ the same, + the same ] technique,  /']",c and  sigh she has  the same  the same  technique  ,sd,FEMALE,1
"['{e i mean, } i guess after many years of doing it, you just,']",e i mean  i guess after many years of doing it you just,sv,FEMALE,3
"['yeah,  /']",yeah  ,b,FEMALE,2
['# you just know from heart. # /'], you just know from heart  ,^2,FEMALE,23
['# kind of do it second nature. # /'], kind of do it second nature  ,+,FEMALE,0
['i had one of the ladies at church that tasted my coconut cream pie  /'],i had one of the ladies at church that tasted my coconut cream pie  ,sd,FEMALE,1
"['{c and } she said make me one,  /']",c and  she said make me one  ,sd,FEMALE,1
['{c and } i made her one. /'],c and  i made her one ,sd,FEMALE,1
['{f uh. } /'],f uh  ,b,FEMALE,2
"['{c and } [ when i, + when she ] gave me back the plate, she said ""i did not share this with anybody"".  /']",c and   when i  when she  gave me back the plate she said i did not share this with anybody  ,sd,FEMALE,1
"['<laughter> {c and } i thought {d whoa, } <laughter> that was a big pie. /']",laughter c and  i thought d whoa  laughter that was a big pie ,sd,FEMALE,1
"['she enjoyed it, {f huh } <laughter>. /']",she enjoyed it f huh  laughter ,qy,FEMALE,7
['yes <laughter>. /'],yes laughter ,ny,FEMALE,9
"['{d well, } there is a woman in our choir, who is nearly famous for her apple pies, /']",d well  there is a woman in our choir who is nearly famous for her apple pies ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, } {f uh, } we had [ [ a, + a, ] + <throat_clearing> an ] auction one time at the church  /']",c and  f uh  we had   a  a   throatclearing an  auction one time at the church  ,sd,FEMALE,1
"['<throat_clearing> {e excuse me, } {c and, } {f uh, } one of her pies was auctioned for fifty dollars <laughter>. /']",throatclearing e excuse me  c and  f uh  one of her pies was auctioned for fifty dollars laughter ,sd,FEMALE,1
"['my word, /']",my word ,ba,FEMALE,6
['<throat_clearing>.'],throatclearing,x,FEMALE,8
['she must have a great pie recipe then. /'],she must have a great pie recipe then ,sv,FEMALE,3
"['{d well, } i think [ i, + i ] have had it once  /']",d well  i think  i  i  have had it once  ,sd,FEMALE,1
"['{c and } it has been a few years ago,  /']",c and  it has been a few years ago  ,sd,FEMALE,1
"['{c but } i do recall that it was quite good,  /']",c but  i do recall that it was quite good  ,sd,FEMALE,1
"['{c so, } {f uh, } -/']",c so  f uh  ,%,FEMALE,5
['wonderful. /'],wonderful ,ba,FEMALE,6
['yeah.  /'],yeah  ,b,FEMALE,2
"['{c so, } that is her specialty, {f uh, }  /']",c so  that is her specialty f uh   ,sd,FEMALE,1
"['i like to bake, {f uh, } also,  /']",i like to bake f uh  also  ,sd,FEMALE,1
"['i do not bake so much now that my children are grown,  /']",i do not bake so much now that my children are grown  ,sd,FEMALE,1
['{c but } i do enjoy baking  /'],c but  i do enjoy baking  ,sd,FEMALE,1
"['{c and } i guess i always liked making, {f uh, } cookies and bars and things like that,  /']",c and  i guess i always liked making f uh  cookies and bars and things like that  ,sd,FEMALE,1
"['that was more my specialty,']",that was more my specialty,sd,FEMALE,1
"['uh-huh,  /']",uhhuh  ,b,FEMALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
['i suppose.  /'],i suppose  ,+,FEMALE,0
['{c and } they seem to last longer than pies around here  /'],c and  they seem to last longer than pies around here  ,sd,FEMALE,1
"['<laughter> pies would go practically,']",laughter pies would go practically,sv,FEMALE,3
['yeah  /'],yeah  ,b,FEMALE,2
"['you, -/']",you ,%,FEMALE,5
"[""in a day's time </laughter>. /""]",in a days time laughter ,+,FEMALE,0
"[""that's right,  /""]",thats right  ,aa,FEMALE,4
['yeah  /'],yeah  ,aa,FEMALE,4
"[""they are meant for [ the, + ] that evening's,""]",they are meant for  the   that evenings,sd,FEMALE,1
['yes. /'],yes ,b,FEMALE,2
['dessert  /'],dessert  ,+,FEMALE,0
"['{c and, } {d you know, } it has got to be gone or daddy gets into [ the, + {d you know, } the ] leftovers. /']",c and  d you know  it has got to be gone or daddy gets into  the  d you know  the  leftovers ,sd,FEMALE,1
['right <laughter>. /'],right laughter ,b,FEMALE,2
['puts about two more inches on his waistline  /'],puts about two more inches on his waistline  ,sd,FEMALE,1
"['{c and then } # he is <laughter> chastising, #']",c and then   he is laughter chastising ,sd,FEMALE,1
"['# {c and }  ((   )) , # -/']", c and         ,%,FEMALE,5
['himself afterward </laughter>. /'],himself afterward laughter ,+,FEMALE,0
"['{d well, } it is interesting that, - /']",d well  it is interesting that  ,sd,FEMALE,1
"['yesterday, i had lunch with a friend  /']",yesterday i had lunch with a friend  ,sd,FEMALE,1
"['{c and } she was telling me that she had a dinner party over the weekend,']",c and  she was telling me that she had a dinner party over the weekend,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['for friends of hers.  /'],for friends of hers  ,+,FEMALE,0
"['for, {f um, } {f uh, } - /']",for f um  f uh   ,%,FEMALE,5
"['one of her acquaintances, one of her old friends, i guess, had been in town  /']",one of her acquaintances one of her old friends i guess had been in town  ,sd,FEMALE,1
"['{c and, } {f uh, } they invited two other couples over  /']",c and  f uh  they invited two other couples over  ,sd,FEMALE,1
"['{c and so } there were seven of them that, {f uh, } - /']",c and so  there were seven of them that f uh   ,sd,FEMALE,1
"['i said {d ""well, } what did you have""  /']",i said d well  what did you have  ,sd,FEMALE,1
"['{c and } she said what she had, {f uh, } just mexican food,  /']",c and  she said what she had f uh  just mexican food  ,sd,FEMALE,1
"['{c but, } {d you know, } she had, {f uh, } {f uh, } guacamole  /']",c but  d you know  she had f uh  f uh  guacamole  ,sd,FEMALE,1
"['{c and, } {f uh, } i cannot remember all she had.  /']",c and  f uh  i cannot remember all she had  ,sd,FEMALE,1
"['{c but } she also had made, {f uh, } flan, which is actually spanish, i think.  /']",c but  she also had made f uh  flan which is actually spanish i think  ,sd,FEMALE,1
['have you ever made that or had it? /'],have you ever made that or had it ,qy,FEMALE,7
"['no,  /']",no  ,nn,FEMALE,13
"['i have not,  /']",i have not  ,sd,FEMALE,1
['huh-uh. /'],huhuh ,nn,FEMALE,13
"[""[  it's, + {f uh, }  it's, ] {f um, } - /""]",  its  f uh   its  f um   ,%,FEMALE,5
"['i had, used to work with a gentleman who was from cuba, who would make it,']",i had used to work with a gentleman who was from cuba who would make it,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, }  /']",f uh   ,+,FEMALE,0
"[""it's just a wonderful dessert.  /""]",its just a wonderful dessert  ,sd,FEMALE,1
"[""it's like, {f uh, } an egg custard in a caramelized sugar,""]",its like f uh  an egg custard in a caramelized sugar,sd,FEMALE,1
"['{f oh, } okay. /']",f oh  okay ,b,FEMALE,2
['with on top of it. - /'],with on top of it  ,+,FEMALE,0
"[""{c and } [ it's, + it's ] [ quite, + ] {d actually, } not very difficult to make,  /""]",c and   its  its   quite   d actually  not very difficult to make  ,sd,FEMALE,1
"[""{c but } it's very, very high in cholesterol,  i am sure with all the eggs that are in it. /""]",c but  its very very high in cholesterol  i am sure with all the eggs that are in it ,sd,FEMALE,1
"['sure,  /']",sure  ,b,FEMALE,2
['yeah. /'],yeah ,b,FEMALE,2
"['{c but, } {f uh, } she said that she and her husband had, {f uh, } traveled in spain a couple years ago.  /']",c but  f uh  she said that she and her husband had f uh  traveled in spain a couple years ago  ,sd,FEMALE,1
"['[ {c and, } + {c and } ] flan is almost, {f uh, } a basic with every meal that you get,']", c and   c and   flan is almost f uh  a basic with every meal that you get,sd,FEMALE,1
"['like apple pie in america,  /']",like apple pie in america  ,bf,FEMALE,20
['right. /'],right ,qy^d,FEMALE,16
['there.  /'],there  ,+,FEMALE,0
"['yeah,  /']",yeah  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['wow,  /']",wow  ,ba,FEMALE,6
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""it's just very customary to get flan.  /""]",its just very customary to get flan  ,sd,FEMALE,1
"['{c so } if you ever run into that <laughter> you will sort,']",c so  if you ever run into that laughter you will sort,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['of be aware of what that is all about.  /'],of be aware of what that is all about  ,+,FEMALE,0
"['{c but, } {f uh, } i would never have thought of making that as part of [ a, + a ] mexican dinner,  /']",c but  f uh  i would never have thought of making that as part of  a  a  mexican dinner  ,sd,FEMALE,1
"['{c but, } {d you know, } sopapillas, i guess, would be another kind of a dessert, if you decided to do something like that.  /']",c but  d you know  sopapillas i guess would be another kind of a dessert if you decided to do something like that  ,sd,FEMALE,1
"['{c but } <throat_clearing>, -/']",c but  throatclearing ,%,FEMALE,5
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['flan is something you can,']",flan is something you can,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['make ahead and [ have just, + {d you know, } have ] ready  /']",make ahead and  have just  d you know  have  ready  ,+,FEMALE,0
"['{c but, } {f uh. }  {d well, } i would,  have been thinking i would like to have a dinner party sometime soon,  /']",c but  f uh   d well  i would  have been thinking i would like to have a dinner party sometime soon  ,sd,FEMALE,1
"['{c but } i tell you it, - /']",c but  i tell you it  ,%,FEMALE,5
"['th-, - /']",th  ,%,FEMALE,5
['i - /'],i  ,%,FEMALE,5
['(( my )) - /'], my   ,%,FEMALE,5
"[""it's one of those things where it does require some real, {f uh, } planning  /""]",its one of those things where it does require some real f uh  planning  ,sv,FEMALE,3
"['{c and, }']",c and ,%,FEMALE,5
"['yes,  /']",yes  ,aa,FEMALE,4
['((   ))  uh-huh. /'],     uhhuh ,aa,FEMALE,4
"[""it's, {d you know, } - /""]",its d you know   ,+,FEMALE,0
"[""you don't just make the dinner,  /""]",you dont just make the dinner  ,sv,FEMALE,3
"['you have the house to clean and, {d you know, } the whole business that goes with it. /']",you have the house to clean and d you know  the whole business that goes with it ,sv,FEMALE,3
"['{d well, } when i have a dinner party that is my motivation for getting the,']",d well  when i have a dinner party that is my motivation for getting the,sd,FEMALE,1
['yeah. /'],yeah ,b,FEMALE,2
['<laughter> house clean <laughter>. /'],laughter house clean laughter ,+,FEMALE,0
['probably a good way to do it.  /'],probably a good way to do it  ,aa,FEMALE,4
"['<laughter> {f oh, } the house needs cleaning, i guess i had better have a dinner party <laughter>. /']",laughter f oh  the house needs cleaning i guess i had better have a dinner party laughter ,sd,FEMALE,1
"['yeah,  /']",yeah  ,b,FEMALE,2
