utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['you said you have four cats? /'],you said you have four cats ,qy^d,FEMALE,16
"['yes,  /']",yes  ,ny,FEMALE,9
['i have four cats. /'],i have four cats ,sd,FEMALE,1
['how old are they? /'],how old are they ,qw,FEMALE,12
"[""{d well } they range from, let's see about a year  and a half to nine years old. /""]",d well  they range from lets see about a year  and a half to nine years old ,sd,FEMALE,1
['{f oh } gosh. /'],f oh  gosh ,b,FEMALE,2
['yes. /'],yes ,b,FEMALE,2
"[""i haven't had my oldest one quite nine years,  /""]",i havent had my oldest one quite nine years  ,sd,FEMALE,1
"[""i've had him probably five years. /""]",ive had him probably five years ,sd,FEMALE,1
"['{f oh } okay,  /']",f oh  okay  ,bk,FEMALE,14
['you get so attached to them. /'],you get so attached to them ,sd,FEMALE,1
"['{f oh } yes,  /']",f oh  yes  ,aa,FEMALE,4
['i love my cats.  /'],i love my cats  ,sd,FEMALE,1
"['i lost one, one time, {f uh, } /']",i lost one one time f uh  ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
['the first one i got.  /'],the first one i got  ,sd,FEMALE,1
"['he jumped off the balcony actually,  of a second story apartment. /']",he jumped off the balcony actually  of a second story apartment ,sd,FEMALE,1
['{f oh } no. /'],f oh  no ,ba,FEMALE,6
"[""{c and } he'd never been outside, {d like, }  {d you know, } by himself outside. /""]",c and  hed never been outside d like   d you know  by himself outside ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['{c and } it started raining  /'],c and  it started raining  ,sd,FEMALE,1
['{c and } i was hysterical.  /'],c and  i was hysterical  ,sd,FEMALE,1
"['[ i was, + i was, ] - /']", i was  i was   ,%,FEMALE,5
"['{e i mean, } you would have thought a child had died. /']",e i mean  you would have thought a child had died ,sd,FEMALE,1
"['yes,  /']",yes  ,b,FEMALE,2
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['i called everyone i knew,  /']",i called everyone i knew  ,sd,FEMALE,1
['i had every friend i knew in the apartment searching for this cat. /'],i had every friend i knew in the apartment searching for this cat ,sd,FEMALE,1
"['yes,  /']",yes  ,b,FEMALE,2
['i understand. /'],i understand ,ba,FEMALE,6
"['{c and } they laughed at me,  /']",c and  they laughed at me  ,sd,FEMALE,1
['they thought that was so hysterical. /'],they thought that was so hysterical ,sd,FEMALE,1
"['{f oh } no,  /']",f oh  no  ,ba,FEMALE,6
"['i understand,  /']",i understand  ,ba,FEMALE,6
"[""[ we, + {f uh, } we've ] gone through the same things with ours,  /""]", we  f uh  weve  gone through the same things with ours  ,sd,FEMALE,1
"[""[ we've had, + {d you know, } they've been ] ill,  /""]", weve had  d you know  theyve been  ill  ,sd,FEMALE,1
"['{e i mean } i take off work,']",e i mean  i take off work,sd,FEMALE,1
['{f oh } yeah. /'],f oh  yeah ,b,FEMALE,2
"['to take care of my cats, {d you know, }  /']",to take care of my cats d you know   ,+,FEMALE,0
"[""my boss thinks i'm absolutely crazy. /""]",my boss thinks im absolutely crazy ,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
['{c and then } we had a baby  /'],c and then  we had a baby  ,sd,FEMALE,1
"[""{c and } it's like,  all right who comes first the cat or the baby. /""]",c and  its like  all right who comes first the cat or the baby ,sd,FEMALE,1
['the cat was here first  /'],the cat was here first  ,bf,FEMALE,20
"['{c so } <laughter>.  i know,  /']",c so  laughter  i know  ,sd,FEMALE,1
"[""it's hard. /""]",its hard ,sv,FEMALE,3
"[""[ {c and, } +  {c and  then } ] when we go to sleep at night,  {d you know, } it's like my husband and i have to try to get any space on the bed because we have all four of them up there with us. /""]", c and    c and  then   when we go to sleep at night  d you know  its like my husband and i have to try to get any space on the bed because we have all four of them up there with us ,sd,FEMALE,1
"['{f oh, } how funny. /']",f oh  how funny ,ba,FEMALE,6
"[""it's like all right, whose corners is this one. /""]",its like all right whose corners is this one ,sd,FEMALE,1
"[""<laughter> that's sweet,  /""]",laughter thats sweet  ,ba,FEMALE,6
"['i have the two,  /']",i have the two  ,sd,FEMALE,1
['the other two cats i have are outdoor cats. /'],the other two cats i have are outdoor cats ,sd,FEMALE,1
"['{f oh, } uh-huh. /']",f oh  uhhuh ,b,FEMALE,2
"[""{c and } they didn't used to be actually,  /""]",c and  they didnt used to be actually  ,sd,FEMALE,1
"[""{c but } they got kind of wild  and weren't doing very well inside,  /""]",c but  they got kind of wild  and werent doing very well inside  ,sd,FEMALE,1
['{c so } i put them outside  once i got a house  /'],c so  i put them outside  once i got a house  ,sd,FEMALE,1
"[""{c and } they're doing great out there,  /""]",c and  theyre doing great out there  ,sd,FEMALE,1
['they love it.  /'],they love it  ,sd,FEMALE,1
"[""{c but } [ the other one, + the first one ] i got he doesn't want anything to do with outside unless you're there. /""]",c but   the other one  the first one  i got he doesnt want anything to do with outside unless youre there ,sd,FEMALE,1
"['{f oh, } uh-huh. /']",f oh  uhhuh ,b,FEMALE,2
['other than that he gets scared to death.  /'],other than that he gets scared to death  ,sd,FEMALE,1
['if you shut that door he goes into hiding. /'],if you shut that door he goes into hiding ,sd,FEMALE,1
['{f oh } no. /'],f oh  no ,ba,FEMALE,6
"[""i think it's from the time he jumped off the balcony <laughter>. /""]",i think its from the time he jumped off the balcony laughter ,sd,FEMALE,1
"['yes,  /']",yes  ,aa,FEMALE,4
"['uh-huh,  /']",uhhuh  ,aa,FEMALE,4
"[""that's it <laughter>. /""]",thats it laughter ,sv,FEMALE,3
['{c and } lord knows what happened to him.  /'],c and  lord knows what happened to him  ,sd,FEMALE,1
"[""<laughter> he's probably been through all kinds of nightmares. /""]",laughter hes probably been through all kinds of nightmares ,sd,FEMALE,1
"['right,  /']",right  ,aa,FEMALE,4
['traumatized for life here. /'],traumatized for life here ,bf,FEMALE,20
['probably. /'],probably ,aap_am,FEMALE,39
"['{f oh } yeah,  /']",f oh  yeah  ,b,FEMALE,2
"[""we've, - /""]",weve  ,%,FEMALE,5
['all four of ours are house cats. /'],all four of ours are house cats ,sd,FEMALE,1
['are they. /'],are they ,bh,FEMALE,18
"['we started out [ with two, + with two ] outdoor cats  /']",we started out  with two  with two  outdoor cats  ,sd,FEMALE,1
"[""{c but } our neighbor decided he didn't like cats and shot one of them. /""]",c but  our neighbor decided he didnt like cats and shot one of them ,sd,FEMALE,1
['{f oh } no. /'],f oh  no ,ba,FEMALE,6
"['{f oh } {d well } he lived through it,  /']",f oh  d well  he lived through it  ,sd,FEMALE,1
"[""{f oh, } i couldn't believe it.  /""]",f oh  i couldnt believe it  ,sd,FEMALE,1
['we went through {d like } twenty-two hundred dollars worth of vet bills. /'],we went through d like  twentytwo hundred dollars worth of vet bills ,sd,FEMALE,1
['{f oh } my gosh. /'],f oh  my gosh ,ba,FEMALE,6
"['[ the, + the ] cat almost died,  /']", the  the  cat almost died  ,sd,FEMALE,1
"['[ {c and } + {c but } ]  he turned out to be such a wonderful cat,  /']", c and   c but    he turned out to be such a wonderful cat  ,sd,FEMALE,1
['{f oh } he loves life now. /'],f oh  he loves life now ,sd,FEMALE,1
"['{f oh, } i imagine. /']",f oh  i imagine ,ba,FEMALE,6
"[""{c and } he's like {f oh, } thank you so much. /""]",c and  hes like f oh  thank you so much ,sd,FEMALE,1
"['i wonder how many of his lives he missed, when that happened. /']",i wonder how many of his lives he missed when that happened ,sd,FEMALE,1
"['i know,  /']",i know  ,aa,FEMALE,4
['we wondered about that.  /'],we wondered about that  ,sd,FEMALE,1
