utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay. /'],okay ,"fo_o_fw_""_by_bc",FEMALE,0
"['okay,  /']",okay  ,b^m,MALE,24
['where have you all been on vacation recently? /'],where have you all been on vacation recently ,qw,MALE,12
"['recently,  /']",recently  ,sd,FEMALE,1
"['my most recent trip was last year,  /']",my most recent trip was last year  ,sd,FEMALE,1
['{c and } that was detroit. /'],c and  that was detroit ,sd,FEMALE,1
['detroit? /'],detroit ,br,MALE,30
['yeah. /'],yeah ,ny,FEMALE,9
['is that a nice vacation spot? /'],is that a nice vacation spot ,qy,MALE,7
"[""{d well, } it wasn't really.  /""]",d well  it wasnt really  ,ng,FEMALE,29
"['it was, {f um, } {f uh, } to see an old relative. /']",it was f um  f uh  to see an old relative ,sd,FEMALE,1
"['right,  /']",right  ,bk,MALE,14
['okay. /'],okay ,bk,MALE,14
"['{c and } it was, {f uh, } just to,  {f uh, } <lipsmack> have some fellowship with her. /']",c and  it was f uh  just to  f uh  lipsmack have some fellowship with her ,sd,FEMALE,1
['right.  /'],right  ,b,MALE,2
"[""{c so } you probably wouldn't  recommend that as a big tourist spot? /""]",c so  you probably wouldnt  recommend that as a big tourist spot ,qy^d,MALE,16
['no.  /'],no  ,nn,FEMALE,13
"['the only thing that [ i, +  i  ]  visited that, {d you know, } is quite a tourist spot is cancun, mexico. /']",the only thing that  i   i    visited that d you know  is quite a tourist spot is cancun mexico ,sd,FEMALE,1
"['{f ooh, } that would be nice. /']",f ooh  that would be nice ,ba,MALE,6
"['{c and } that was real nice.  {f uh, } /']",c and  that was real nice  f uh  ,sv,FEMALE,3
['did you scuba dive there? /'],did you scuba dive there ,qy,MALE,7
"['no,  /']",no  ,nn,FEMALE,13
['we just kind of walked the beaches  and looked at all the beautiful scenery there. /'],we just kind of walked the beaches  and looked at all the beautiful scenery there ,sd,FEMALE,1
"['{f ooh, } that would be nice. /']",f ooh  that would be nice ,ba,MALE,6
"['yeah,  /']",yeah  ,b,FEMALE,2
"['and just kind of relaxed  and unwound a little bit,']",and just kind of relaxed  and unwound a little bit,sd,FEMALE,1
"['{f oh, } that would be enjoyable. /']",f oh  that would be enjoyable ,ba,MALE,6
['from our daily routine. /'],from our daily routine ,+,FEMALE,0
"['right,  /']",right  ,b,MALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"[""that's,""]",thats,ba,MALE,6
['{f huh. } /'],f huh  ,b,FEMALE,2
['a nice break.  /'],a nice break  ,+,MALE,0
"[""i haven't been on  vacation in a while either.  /""]",i havent been on  vacation in a while either  ,sd,MALE,1
"['{f um, } usually when we go, we go to colorado, to estes park area.']",f um  usually when we go we go to colorado to estes park area,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['which is up kind of near denver.'],which is up kind of near denver,+,MALE,0
['yes. /'],yes ,b,FEMALE,2
"['and, {f uh, } stay in the mountains  up there, do a little hiking and resting, get away from the texas heat, that kind of thing. /']",and f uh  stay in the mountains  up there do a little hiking and resting get away from the texas heat that kind of thing ,+,MALE,0
"[""{f oh, } that's always refreshing to get away from. /""]",f oh  thats always refreshing to get away from ,ba,FEMALE,6
"[""{c so } it's a lot of fun.  /""]",c so  its a lot of fun  ,sd,MALE,1
"['i worked up there last summer,  /']",i worked up there last summer  ,sd,MALE,1
"['{c so } i guess it was kind of like a vacation the,']",c so  i guess it was kind of like a vacation the,sd,MALE,1
"[""{f oh, } {d well, } that's nice. /""]",f oh  d well  thats nice ,ba,FEMALE,6
['whole summer long <laughter>. /'],whole summer long laughter ,+,MALE,0
['yeah. /'],yeah ,b,FEMALE,2
"['worked at a camp there,  /']",worked at a camp there  ,sd,MALE,1
['{c and so } i got to <breathing> spend a lot of time up in the mountains.  /'],c and so  i got to breathing spend a lot of time up in the mountains  ,sd,MALE,1
"[""{c so } that's probably my  favorite place when i have to go somewhere on a vacation. /""]",c so  thats probably my  favorite place when i have to go somewhere on a vacation ,sd,MALE,1
"['{d well, } [ my, +  {f uh, } my ]  middle daughter and her husband have just taken up a new activity,  /']",d well   my   f uh  my   middle daughter and her husband have just taken up a new activity  ,sd,FEMALE,1
"[""{c and } that's canoeing. /""]",c and  thats canoeing ,sd,FEMALE,1
['oh. /'],oh ,b,MALE,2
"[""{c and, } {f uh, } they've been to  the guadalupe river,  /""]",c and  f uh  theyve been to  the guadalupe river  ,sd,FEMALE,1
"['{c and } they also, {f uh, } {f uh, } have been to, {f uh, } i guess colorado,  /']",c and  they also f uh  f uh  have been to f uh  i guess colorado  ,sd,FEMALE,1
"[""{c and } they've really enjoyed it. /""]",c and  theyve really enjoyed it ,sd,FEMALE,1
"[""that's nice.  /""]",thats nice  ,ba,MALE,6
"['[ we, + {f um, }']", we  f um ,sd,MALE,1
"[""it's a whole new, -/""]",its a whole new ,sd,FEMALE,1
['we ] canoed up in arkansas at the buffalo river. /'],we  canoed up in arkansas at the buffalo river ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c and } that's the best place that i've ever canoed. /""]",c and  thats the best place that ive ever canoed ,sd,MALE,1
['{f huh. } /'],f huh  ,%,FEMALE,5
"[""it's really, really pretty.  /""]",its really really pretty  ,sv,MALE,3
"['i was a little kid then,  /']",i was a little kid then  ,sd,MALE,1
"['{c and } we <breathing> to have, {f uh, } - /']",c and  we breathing to have f uh   ,%,MALE,5
['we stayed at some park  /'],we stayed at some park  ,sd,MALE,1
"['{c and } they had <breathing> a little <breathing> {f uh, } mountain man who came down the river every night,  /']",c and  they had breathing a little breathing f uh  mountain man who came down the river every night  ,sd,MALE,1
['{c and } he would give a little talk about <laughter> mountain things.  /'],c and  he would give a little talk about laughter mountain things  ,sd,MALE,1
"[""{d you know, } i think he wasn't a real mountain man,  /""]",d you know  i think he wasnt a real mountain man  ,sd,MALE,1
"['{c but } we were pretty convinced he was a full,']",c but  we were pretty convinced he was a full,sd,MALE,1
['sure. /'],sure ,b,FEMALE,2
"['hermit who lived up in,']",hermit who lived up in,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""the woods, that he'd come in his  little log boat down the river,  /""]",the woods that hed come in his  little log boat down the river  ,+,MALE,0
"[""{c and } [ we would have to, + we'd  ((   )) ] - /""]",c and   we would have to  wed        ,sd,MALE,1
