utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['<noise> okay <laughter>. /'],noise okay laughter ,"fo_o_fw_""_by_bc",FEMALE,0
"['{d so, } [ do you have, + do you have ] the long, - /']",d so   do you have  do you have  the long  ,qy,MALE,7
"[""i guess not, not if there's, - /""]",i guess not not if theres  ,%,MALE,5
"['{d see } i was raised in new york,  /']",d see  i was raised in new york  ,sd,MALE,1
"[""{c but } i guess up there you all don't have too long of a growing season, do you? /""]",c but  i guess up there you all dont have too long of a growing season do you ,qy,MALE,7
"['{f uh, } {d well, } we probably have about three months,']",f uh  d well  we probably have about three months,ng,FEMALE,29
['[ do -- +'], do  ,qy,MALE,7
['approximately. /'],approximately ,+,FEMALE,0
['-- do ] you do your own gardening? /'], do  you do your own gardening ,+,MALE,0
['uh-huh.  /'],uhhuh  ,ny,FEMALE,9
['uh-huh. /'],uhhuh ,ny,FEMALE,9
['do you. /'],do you ,b,MALE,2
"['we live on a, - /']",we live on a  ,sd,FEMALE,1
"['used to be a farm,  /']",used to be a farm  ,sd,FEMALE,1
"[""{c but } we don't farm much,  /""]",c but  we dont farm much  ,sd,FEMALE,1
"['[ we, + {f uh, } {c but } we ] do have a garden. /']", we  f uh  c but  we  do have a garden ,sd,FEMALE,1
"['{f huh. }  see i got mine in, - /']",f huh   see i got mine in  ,sd,MALE,1
"[""{d well, } let's see,  /""]",d well  lets see  ,^h,MALE,27
['i put in pepper plants this weekend. /'],i put in pepper plants this weekend ,sd,MALE,1
['oh.  /'],oh  ,b,FEMALE,2
['i wish i could be doing that <laughter>. /'],i wish i could be doing that laughter ,sd,FEMALE,1
['yeah.  /'],yeah  ,b,MALE,2
['i got all my little seedlings coming up in the kitchen  /'],i got all my little seedlings coming up in the kitchen  ,sd,MALE,1
"['{c and, } i enjoy tinkering with it,']",c and  i enjoy tinkering with it,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{d you know, }  /']",d you know   ,+,MALE,0
"[""it's pretty hot down here during the summer,  /""]",its pretty hot down here during the summer  ,sd,MALE,1
"['we hit, {d you know, } a hundred, hundred and two sometimes, /']",we hit d you know  a hundred hundred and two sometimes ,sd,MALE,1
['right. /'],right ,b,FEMALE,2
"[""{c but, } {d you know, } we don't do too much during the summer, as far as tomatoes and stuff,""]",c but  d you know  we dont do too much during the summer as far as tomatoes and stuff,sd,MALE,1
"['you almost have,']",you almost have,qy^d,FEMALE,16
['like that. /'],like that ,+,MALE,0
"['to get started pretty early probably. i guess, /']",to get started pretty early probably i guess ,+,FEMALE,0
['yeah.  /'],yeah  ,ny,MALE,9
