utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well, } i guess it depends on what age.  /']",d well  i guess it depends on what age  ,sv,FEMALE,3
"['i am in the thirty something,  /']",i am in the thirty something  ,sd,FEMALE,1
"['{c so } i know,  /']",c so  i know  ,sd,FEMALE,1
['{e i mean } i lived through it.  /'],e i mean  i lived through it  ,sd,FEMALE,1
"['{f uh, } are you old enough to know about the war? /']",f uh  are you old enough to know about the war ,qy,FEMALE,7
"['{f uh, } just barely. /']",f uh  just barely ,na,MALE,21
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['yeah,  /']",yeah  ,b,MALE,2
"['i am, {f uh, }  twenty-nine. /']",i am f uh   twentynine ,sd,MALE,1
['okay. /'],okay ,bk,FEMALE,14
"['{c so, } {f uh, } -/']",c so  f uh  ,%,MALE,5
"['{d well, } yeah,  /']",d well  yeah  ,b,FEMALE,2
['you are old enough. /'],you are old enough ,sv,FEMALE,3
['yeah.  /'],yeah  ,aa,MALE,4
['{c but } -- -/'],c but   ,%,MALE,5
['{c but } it was on the fringe. /'],c but  it was on the fringe ,sv,FEMALE,3
"['-- just, {f uh, } yeah,  /']", just f uh  yeah  ,aa,MALE,4
['exactly.  /'],exactly  ,aa,MALE,4
"['had some friends [ that were, + that were ] in it. /']",had some friends  that were  that were  in it ,sd,MALE,1
"['it ended, {f uh, } when i was in, {f uh, } college.  [ in, + {f uh, } when ] i turned nineteen in nineteen seventy,  /']",it ended f uh  when i was in f uh  college   in  f uh  when  i turned nineteen in nineteen seventy  ,sd,FEMALE,1
"['i cannot even remember at this point.  {f uh, }  /']",i cannot even remember at this point  f uh   ,sd,FEMALE,1
"['when i turned nineteen it was the year that, {f uh, } the draft was still going on.  /']",when i turned nineteen it was the year that f uh  the draft was still going on  ,sd,FEMALE,1
"['if i had been a male or in israel, i would have been number two. /']",if i had been a male or in israel i would have been number two ,sd,FEMALE,1
['really?  <child_talking>. /'],really  childtalking ,bh,MALE,18
['yeah  /'],yeah  ,ny,FEMALE,9
['<laughter>.'],laughter,x,FEMALE,8
['wowie! /'],wowie ,ba,MALE,6
['{c so } i learned a lesson in gender <laughter>. /'],c so  i learned a lesson in gender laughter ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{f uh, } in terms of the war, i do not know.  {f uh, }  /']",f uh  in terms of the war i do not know  f uh   ,sd,FEMALE,1
['{d actually } i do not really know that much about it.  /'],d actually  i do not really know that much about it  ,sd,FEMALE,1
"['i just know socially the impact it had here and what you hear in the media, {d you know. } {f uh, }  /']",i just know socially the impact it had here and what you hear in the media d you know  f uh   ,sd,FEMALE,1
"['i guess i think it was, {f uh, } {f uh, } not that great that we were in there, {f uh, } in terms of for how long it lasted. /']",i guess i think it was f uh  f uh  not that great that we were in there f uh  in terms of for how long it lasted ,sv,FEMALE,3
['right. /'],right ,b,MALE,2
['{d you know. } /'],d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['what do you think? /'],what do you think ,qo,FEMALE,25
"['{d well, } i think it is, {f uh, } basically the same way.  /']",d well  i think it is f uh  basically the same way  ,aa,MALE,4
"['it [ is + ] certainly has affected, {f uh, } u s policy though.  /']",it  is   certainly has affected f uh  u s policy though  ,sv,MALE,3
"['[ there is, +']", there is ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['there is ] no question it had an overwhelming effect of how we approached [ the, + the ] thing in, {f uh, } iraq. /']",there is  no question it had an overwhelming effect of how we approached  the  the  thing in f uh  iraq ,+,MALE,0
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c because, } {f uh, } the whole thing that was bad about vietnam, it was no different from iraq.  /']",c because  f uh  the whole thing that was bad about vietnam it was no different from iraq  ,sv,MALE,3
"['i mean it was, {f uh, } one country picking on a smaller, weaker one. /']",i mean it was f uh  one country picking on a smaller weaker one ,sv,MALE,3
['right.  /'],right  ,aa,FEMALE,4
"['the devastation,  /']",the devastation  ,ba,FEMALE,6
['yeah. /'],yeah ,aa,FEMALE,4
['yeah.  /'],yeah  ,b^m,MALE,24
"['the only difference was that the government said, okay  /']",the only difference was that the government said okay  ,sv,MALE,3
"['if we were going to support this smaller country, then we are going to support it a hundred percent.  /']",if we were going to support this smaller country then we are going to support it a hundred percent  ,^q,MALE,19
"['{c and } we are going to consider ourselves against, in war,']",c and  we are going to consider ourselves against in war,^q,MALE,19
['uh-huh. /'],uhhuh ,b,FEMALE,2
