utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['okay,  /']",okay  ,"fo_o_fw_""_by_bc",MALE,0
['is it mike? /'],is it mike ,qy,MALE,7
['yes. /'],yes ,ny,MALE,9
['do you repair your own car? /'],do you repair your own car ,qy,MALE,7
"['i try to, whenever i can.  /']",i try to whenever i can  ,na,MALE,21
"[""i've always been [ [ a, + a ] + <lipsmack>, i guess a ] product of a handyman father. /""]",ive always been   a  a   lipsmack i guess a  product of a handyman father ,sd,MALE,1
"[""{d well, } i tell you what, [ that's, + ] [ y-, + ] count your blessings because --""]",d well  i tell you what  thats    y   count your blessings because ,sv,MALE,3
"['th-, -/']",th ,%,MALE,5
"['-- {f uh, } it really is good when someone can do some --']", f uh  it really is good when someone can do some ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
['-- things to a car themselves. /'], things to a car themselves ,+,MALE,0
['yeah.  /'],yeah  ,aa,MALE,4
"[""there's, - /""]",theres  ,%,MALE,5
"[""[ a-, + although ] i'll tell you, {d you know, } over the years the cars get more complicated. /""]", a  although  ill tell you d you know  over the years the cars get more complicated ,sv,MALE,3
"[""{d well, } that's why i don't do as much as i'd like. /""]",d well  thats why i dont do as much as id like ,sd,MALE,1
"['right,  /']",right  ,b,MALE,2
['yeah. /'],yeah ,b,MALE,2
"[""because [ [ they are, + {e i mean } they've got, ] + they've gotten ] complicated haven't they? <barking>. /""]",because   they are  e i mean  theyve got   theyve gotten  complicated havent they barking ,qy,MALE,7
['yes.  /'],yes  ,ny,MALE,9
['one of my first cars was a fifty-six buick.'],one of my first cars was a fiftysix buick,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['which, after awhile i could, {d you know, } take [ it + ] apart in my sleep if i needed to. /']",which after awhile i could d you know  take  it   apart in my sleep if i needed to ,+,MALE,0
['is that right? /'],is that right ,bh,MALE,18
['yeah.  /'],yeah  ,ny,MALE,9
"['[ it, + it ] got to be pretty straightforward to understand  /']", it  it  got to be pretty straightforward to understand  ,sd,MALE,1
"['{c and, }  now since then, {d you know, } the closer a car is to a fifty-six buick, [ the, + the ] more i know about it. /']",c and   now since then d you know  the closer a car is to a fiftysix buick  the  the  more i know about it ,sd,MALE,1
['<laughter>.'],laughter,x,MALE,8
['{c and then } start getting into these nissans and the like - /'],c and then  start getting into these nissans and the like  ,sd,MALE,1
"[""{c and } i just can't keep up. /""]",c and  i just cant keep up ,sd,MALE,1
"['yeah,  /']",yeah  ,aa,MALE,4
"['[ i, + i ] agree.  /']", i  i  agree  ,aa,MALE,4
"['about all i ever, - /']",about all i ever  ,sd,MALE,1
"['i never was too mechanically inclined,  /']",i never was too mechanically inclined  ,sd,MALE,1
"['{c but } i used to always change my own oil and do the points and plugs and, -/']",c but  i used to always change my own oil and do the points and plugs and ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""course, they don't use, {f uh, } <noise> points anymore. /""]",course they dont use f uh  noise points anymore ,sd,MALE,1
"[""that's right <laughter>. /""]",thats right laughter ,aa,MALE,4
"['{c but, }']",c but ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['<laughter> {f uh, } they do still use plugs. /']",laughter f uh  they do still use plugs ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"[""{c and, } {f uh, } {d now } brakes, i've always done a lot of, {d you know, } changing brakes. /""]",c and  f uh  d now  brakes ive always done a lot of d you know  changing brakes ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['<lipsmack>  {c and } [ i used to do, + i could always do ] the alternator, {d you know, } and starter. /']",lipsmack  c and   i used to do  i could always do  the alternator d you know  and starter ,sd,MALE,1
['yes. /'],yes ,b,MALE,2
"[""i don't anymore,  /""]",i dont anymore  ,sd,MALE,1
"['{c but } i have [ on a lot, + a lot ] of times. /']",c but  i have  on a lot  a lot  of times ,sd,MALE,1
"['yes,  /']",yes  ,b,MALE,2
['i understand.  /'],i understand  ,ba,MALE,6
['my last car repair actually had to do with brakes  /'],my last car repair actually had to do with brakes  ,sd,MALE,1
"[""{c and } it's one i did not do myself.  /""]",c and  its one i did not do myself  ,sd,MALE,1
"['i took the car, my, - /']",i took the car my  ,sd,MALE,1
"['i have a seventy-nine el dorado, took it to be inspected -- /']",i have a seventynine el dorado took it to be inspected  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
['-- {c and } the parking brake failed.  /'], c and  the parking brake failed  ,sd,MALE,1
"['{c so } i got under there and messed with [ [ the, + the ten-, ] + [ that, + {f uh, } that adjustment -- ] ]']",c so  i got under there and messed with   the  the ten    that  f uh  that adjustment   ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- [ to make, + to [ t-, + tighten ] ] it up  /']",  to make  to  t  tighten   it up  ,+,MALE,0
['{c and } --'],c and  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""-- that didn't do the trick  /""]", that didnt do the trick  ,+,MALE,0
"['{c and then } i got there and tried to, -/']",c and then  i got there and tried to ,sd,MALE,1
"[""it probably slipped loose, didn't it? /""]",it probably slipped loose didnt it ,qy,MALE,7
"[""{d well, } {d actually } that wasn't even eventually the problem.  /""]",d well  d actually  that wasnt even eventually the problem  ,arp_nd,MALE,34
"['[ [ i, + i  did a lot of things that i, ] + i did everything that i ] could think to do. /']",  i  i  did a lot of things that i   i did everything that i  could think to do ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, }  eventually i brought it up to [ a, + a  ] place called just brakes -- /']",c and   eventually i brought it up to  a  a   place called just brakes  ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
