utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well } i grew up out in the country and, {f uh, }  was used to having, {f uh, } guns around the place  /']",d well  i grew up out in the country and f uh   was used to having f uh  guns around the place  ,sd,MALE,1
"['{c and, }  {f uh, }']",c and   f uh ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""i'm, {f uh, } not for gun control,""]",im f uh  not for gun control,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['in the strictest sense of the, {f uh, } word. /']",in the strictest sense of the f uh  word ,+,MALE,0
"[""[ i, + i ] think i'm kind of bent towards middle  liberal of the bridge myself. /""]", i  i  think im kind of bent towards middle  liberal of the bridge myself ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{d you know, } i have quite a collection myself  /']",d you know  i have quite a collection myself  ,sd,MALE,1
"[""{c and, }  {d you know, } i'm a good hunter  /""]",c and   d you know  im a good hunter  ,sd,MALE,1
['{c and } i started hunting when i was twelve years old.  /'],c and  i started hunting when i was twelve years old  ,sd,MALE,1
"['<talking> of course, my parents made me take hunters safety classes  /']",talking of course my parents made me take hunters safety classes  ,sd,MALE,1
"['{c and, }']",c and ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"[""{d you know, } i don't want to see them ban guns  completely  /""]",d you know  i dont want to see them ban guns  completely  ,+,MALE,0
"[""{c but } i don't want them to completely turn loose of their controls either  /""]",c but  i dont want them to completely turn loose of their controls either  ,sd,MALE,1
"['{c so, } -/']",c so  ,%,MALE,5
['yeah.  /'],yeah  ,b,MALE,2
"['{d well } [ i, + i ] feel that its, {f uh, } - /']",d well   i  i  feel that its f uh   ,sv,MALE,3
"['i think [ the + ] what was national rifle association, {f uh, } had this bumper sticker a few years  back [ if, +  {f uh, } about if ] you outlaw guns,  /']",i think  the   what was national rifle association f uh  had this bumper sticker a few years  back  if   f uh  about if  you outlaw guns  ,sd,MALE,1
['only outlaws will have guns then. /'],only outlaws will have guns then ,sd,MALE,1
['i believe that. /'],i believe that ,ba,MALE,6
"['{c and } i believe that too because the  person that is wanting to,']",c and  i believe that too because the  person that is wanting to,sv,MALE,3
['</talking>.'],talking,x,MALE,8
"['commit a crime is going to find a way to  get [ [ a gum, + a gu-, ] + a gun, ] a knife, [ a, + a ] rock,']",commit a crime is going to find a way to  get   a gum  a gu   a gun  a knife  a  a  rock,+,MALE,0
