utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['recently graduated from high school.  meaning like, {f uh, } {d you know, } three or four years ago.  /']",recently graduated from high school  meaning like f uh  d you know  three or four years ago  ,sd,MALE,1
"[""i'm a senior [ in, + in, ] {f uh, } college now. /""]",im a senior  in  in  f uh  college now ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{c and, } {f uh, } i can't really talk too much about <laughter> the problems with, {f uh, } public education in detail because the school system i went to was, {f uh, } really superb even though it was a # public school # --""]",c and  f uh  i cant really talk too much about laughter the problems with f uh  public education in detail because the school system i went to was f uh  really superb even though it was a  public school  ,sd,MALE,1
['# really? # /'], really  ,bh,MALE,18
['-- system. /'], system ,+,MALE,0
['yeah.  /'],yeah  ,ny,MALE,9
"['i feel that my, {f uh, } - /']",i feel that my f uh   ,sv,MALE,3
"[""i'm a junior in college now.  /""]",im a junior in college now  ,sd,MALE,1
['# {c and } # --'], c and   ,sd,MALE,1
['# oh.  #  /'], oh    ,b,MALE,2
['okay. /'],okay ,sd,MALE,1
"['-- i go to tech, georgia tech? /']", i go to tech georgia tech ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"['# {c and } i, # -/']", c and  i  ,%,MALE,5
"['# i got # a friend who goes there, by the way <laughter>.  /']", i got  a friend who goes there by the way laughter  ,sd,MALE,1
"['i want to [ as-, + talk ] to you about that # afterward,  /']",i want to  as  talk  to you about that  afterward  ,sd,MALE,1
['okay. # /'],okay  ,^g,MALE,40
['# <laughter> # okay <sniffing>.  /'], laughter  okay sniffing  ,na,MALE,21
"[""{f uh, } i've, - /""]",f uh  ive  ,%,MALE,5
"['the high school i went to [ was, + {f uh, } was ] a good one also.  /']",the high school i went to  was  f uh  was  a good one also  ,sd,MALE,1
"['{c and } [ i, + {d well, } i ] guess you could say one of the problems with the public education system is the disparity between different schools.  /']",c and   i  d well  i  guess you could say one of the problems with the public education system is the disparity between different schools  ,sv,MALE,3
"[""{c because } the one i went to was, {d you know, } i'm sure [ a, + a ] lot nicer than, {d you know, } a lot of the inner city schools and --""]",c because  the one i went to was d you know  im sure  a  a  lot nicer than d you know  a lot of the inner city schools and ,sv,MALE,3
['<sniffing> yeah. /'],sniffing yeah ,b,MALE,2
['-- the things around atlanta. /'], the things around atlanta ,+,MALE,0
['yeah.  /'],yeah  ,b,MALE,2
"[""[ ((it was [ a, + a, ] + it's a)) ] more or less a suburban school system? /""]", it was  a  a   its a  more or less a suburban school system ,qy^d,MALE,16
['yeah. /'],yeah ,ny,MALE,9
['yes.  /'],yes  ,b,MALE,2
"['[ that, + that ] was true for mine too.  /']", that  that  was true for mine too  ,sd,MALE,1
"[""{f uh, } although i <throat_clearing> i'm sure to some extent, that money is part of the problem in the disparity, /""]",f uh  although i throatclearing im sure to some extent that money is part of the problem in the disparity ,sv,MALE,3
['<sniffing>.'],sniffing,x,MALE,8
"[""{c but } [ i don't think, + i honestly don't think ] that's the biggest part of it.  /""]",c but   i dont think  i honestly dont think  thats the biggest part of it  ,sv,MALE,3
"['# {d you know, } [ i # --']", d you know   i  ,sv,MALE,3
"['# what d-, # -/']", what d  ,qw,MALE,12
"[""-- think that, + {f uh, } {e i mean } i know that ] in my town, {d you know, } [ most of the, + most of the ] parents, they're valued education.  /""]", think that  f uh  e i mean  i know that  in my town d you know   most of the  most of the  parents theyre valued education  ,+,MALE,0
"['# [ {c and, } + {f uh } # --']",  c and   f uh   ,sv,MALE,3
"['# yeah,  /']", yeah  ,aa,MALE,4
"[""that's # true. /""]",thats  true ,aa,MALE,4
"['-- {d you know, } {c and so } ] the students were, {d you know, } to some extent, motivated to <laughter> learn.  /']", d you know  c and so   the students were d you know  to some extent motivated to laughter learn  ,+,MALE,0
['i {e mean } --'],i e mean  ,%,MALE,5
['yeah.  /'],yeah  ,b,MALE,2
"[""# {c and } i'm also # -- -/""]", c and  im also   ,%,MALE,5
['-- # {e ((you know })) <laughter>. # -/'],  e you know  laughter  ,+,MALE,0
"['-- {e i mean, } [ in the, + in those ] places where, {f uh, } {d like } the economy is really bad, they might, {d you know, } be more tempted [ to, + to ] quit school and get jobs and that kind of thing because they need the, {d you know, } money to put food on the table and stuff like that.  more than they would <sigh>, {d you know, } in areas where they <sniffing> - /']", e i mean   in the  in those  places where f uh  d like  the economy is really bad they might d you know  be more tempted  to  to  quit school and get jobs and that kind of thing because they need the d you know  money to put food on the table and stuff like that  more than they would sigh d you know  in areas where they sniffing  ,sv,MALE,3
"['((yeah)), /']",yeah ,%,MALE,5
"['<inhaling> yeah,  /']",inhaling yeah  ,aa,MALE,4
"[""that's true.  /""]",thats true  ,aa,MALE,4
"['[ {c but } + <throat_clearing>, {c but, } ] {f uh, } i think, {e i mean } even more than that, even, {e i mean } if you drop out in high school --']", c but   throatclearing c but   f uh  i think e i mean  even more than that even e i mean  if you drop out in high school ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- you should still be able to read <laughter>, {d you know? }']", you should still be able to read laughter d you know ,+,MALE,0
['yeah.  /'],yeah  ,aa,MALE,4
"[""# that's true. # /""]", thats true  ,aa,MALE,4
"['# which # [ it + (( )), <laughter> {e i mean } it ] sounds like, {f uh, } - /']", which   it    laughter e i mean  it  sounds like f uh   ,+,MALE,0
"[""now i think maybe it's started changing in the past few years because, {f uh, } they have [ of + ] these, {f uh, } sort of [ mandatory + <<mispronounced>>, -tory ] tests [ if + ] you have to take before # you get # --""]",now i think maybe its started changing in the past few years because f uh  they have  of   these f uh  sort of  mandatory  mispronounced tory  tests  if   you have to take before  you get  ,sv,MALE,3
['# right. # /'], right  ,b,MALE,2
['-- a diploma.  /'], a diploma  ,+,MALE,0
"['[ {c but, } + {f uh, }']", c but   f uh ,sd,MALE,1
['<sniffing>.'],sniffing,x,MALE,8
"['{c but, } ] {f uh, } certainly before that, there were people that, {d you know, } would graduate from high school and could barely read.  /']",c but   f uh  certainly before that there were people that d you know  would graduate from high school and could barely read  ,+,MALE,0
"[""{f uh, } {c and } that's just sort of inexcusable  /""]",f uh  c and  thats just sort of inexcusable  ,sv,MALE,3
"[""{c and } you can't really,  /""]",c and  you cant really  ,%,MALE,5
"[""{e [ [ i, + i, ] + i ] mean } i just can't even picture how that could happen.""]",e   i  i   i  mean  i just cant even picture how that could happen,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['{d you know, } except maybe to someone whose, {d you know, } really badly learning, {f uh, } disabled or something.  /']",d you know  except maybe to someone whose d you know  really badly learning f uh  disabled or something  ,+,MALE,0
"[""{c but } these people obviously <laughter> weren't. /""]",c but  these people obviously laughter werent ,sd,MALE,1
"[""that's hard for me to say since [ i didn't, +""]",thats hard for me to say since  i didnt ,sd,MALE,1
['<noise> <<sounds likes a burp>>.'],noise sounds likes a burp,x,MALE,8
"[""i didn't ] really grow, - /""]",i didnt  really grow  ,+,MALE,0
"[""{d well } when i went to elementary school [ it, + it ] wasn't in a great area  /""]",d well  when i went to elementary school  it  it  wasnt in a great area  ,sd,MALE,1
"['{c but } [ [ i still, + {e i mean, } i learned to read, ] + started learning to read ] when i was in kindergarten, {d you know. } /']",c but    i still  e i mean  i learned to read   started learning to read  when i was in kindergarten d you know  ,sd,MALE,1
['# yeah. # /'], yeah  ,b,MALE,2
"[""# {c so } # i guess [ i can't really -- +""]", c so   i guess  i cant really  ,sv,MALE,3
['yeah. /'],yeah ,b,MALE,2
"[""-- i can't ] say what it would be like to, {f uh, } grow up in a really oppressed region <rustling>. /""]", i cant  say what it would be like to f uh  grow up in a really oppressed region rustling ,+,MALE,0
['yeah. /'],yeah ,b,MALE,2
"['{d you know, } i guess [ the whole, + the whole ] environment and attitude towards school and learning is different for the # (( )) people. # /']",d you know  i guess  the whole  the whole  environment and attitude towards school and learning is different for the    people  ,sv,MALE,3
['# yeah.  /'], yeah  ,aa,MALE,4
"[""{c and } # i think that's almost a bigger factor,""]",c and   i think thats almost a bigger factor,sv,MALE,3
['<sniffing>.'],sniffing,x,MALE,8
['than anything else probably.  /'],than anything else probably  ,+,MALE,0
"[""{e i mean, } [ i don't, + i think # ] {d you know, } people just, # -/""]",e i mean   i dont  i think   d you know  people just  ,sv,MALE,3
"['# {c so, } i guess [ the # problem is the, + the thing to do is ] to try [ to, + {f uh, } to ] get some kind of motivation to learn  /']", c so  i guess  the  problem is the  the thing to do is  to try  to  f uh  to  get some kind of motivation to learn  ,sv,MALE,3
"['{c and, } -/']",c and  ,%,MALE,5
['yeah.  /'],yeah  ,b,MALE,2
"[""{c and, } again, i don't, {e i mean } - /""]",c and  again i dont e i mean   ,%,MALE,5
"['((they got to)) know [ the, + ] {d you know, } how qualified, {e i mean, } (( )) - /']",they got to know  the   d you know  how qualified e i mean     ,%,MALE,5
"[""i think it'd be interesting --""]",i think itd be interesting ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
"['-- [ to, + {d you know, } to ] spend a couple of days just looking around an inner city school. {f uh, } {d you know, } [ sort, + sort ] of maybe from elementary through, {f uh, } high school.']",  to  d you know  to  spend a couple of days just looking around an inner city school f uh  d you know   sort  sort  of maybe from elementary through f uh  high school,+,MALE,0
['# yeah. # /'], yeah  ,b,MALE,2
"[""# {d you know, } # just sort of to get a feel for what it's like. /""]", d you know   just sort of to get a feel for what its like ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"[""i think that'd be an interesting experience.  /""]",i think thatd be an interesting experience  ,sv,MALE,3
"[""{c but, } {f uh, } i haven't done that <laughter> <sniffing>. /""]",c but  f uh  i havent done that laughter sniffing ,sd,MALE,1
"['no,  /']",no  ,b,MALE,2
"[""[ i, + i ] can't say that i have either. /""]", i  i  cant say that i have either ,sd,MALE,1
['<throat_clearing>.'],throatclearing,x,MALE,8
"['<sniffing> {c but, } {f uh, } -/']",sniffing c but  f uh  ,%,MALE,5
"['{c but } [ i do, + i do ] think that, {f uh, } {e i mean, } public education in general i think can work.  /']",c but   i do  i do  think that f uh  e i mean  public education in general i think can work  ,sv,MALE,3
"[""{c and } i think it's a good thing. /""]",c and  i think its a good thing ,sv,MALE,3
['yeah.  /'],yeah  ,b,MALE,2
"[""[ [ i've, + i've ] heard some, + {e i mean } i've heard [ [ sta-, + sta-, ] + statistics ] ] and things [ that, + that ] compare a public education to a private education. {e i mean } [ within + {d like, } within ] the <thumping> same, {f uh, } income groups. /""]",  ive  ive  heard some  e i mean  ive heard   sta  sta   statistics   and things  that  that  compare a public education to a private education e i mean   within  d like  within  the thumping same f uh  income groups ,sd,MALE,1
['yeah. /'],yeah ,b,MALE,2
"['if you compare [ the, + {d like } the ] people [ that could have, + that could have ] sent their kids to private schools and [ the people that, + {d you know, } the people that, ] {f uh, } did send their kids # to private # --']",if you compare  the  d like  the  people  that could have  that could have  sent their kids to private schools and  the people that  d you know  the people that  f uh  did send their kids  to private  ,sd,MALE,1
['# yes. # /'], yes  ,b,MALE,2
['-- schools.  /'], schools  ,+,MALE,0
"['i think they compare [ fair-, + {d you know, } fairly ] well. /']",i think they compare  fair  d you know  fairly  well ,sv,MALE,3
['yeah.  /'],yeah  ,b,MALE,2
['yeah.  /'],yeah  ,b,MALE,2
"[""{e i mean, } [ i don't, + i honestly don't ] really think i could have, {d you know, } done much better than i did in the school system i was in.""]",e i mean   i dont  i honestly dont  really think i could have d you know  done much better than i did in the school system i was in,sv,MALE,3
['yeah. /'],yeah ,b,MALE,2
