utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""i'm ready. /""]",im ready ,"fo_o_fw_""_by_bc",FEMALE,0
['all right. /'],all right ,b,FEMALE,2
"['do you exercise, {f uh, } during the day time --']",do you exercise f uh  during the day time ,qy,FEMALE,7
['oh. /'],oh ,b,FEMALE,2
['-- or go to a gym or anything? /'], or go to a gym or anything ,+,FEMALE,0
"['yeah,  /']",yeah  ,ny,FEMALE,9
"['[ i, + i ] used to go to a gym, {f um, } last summer,  /']", i  i  used to go to a gym f um  last summer  ,sd,FEMALE,1
"['{c but } then i started school again,  /']",c but  then i started school again  ,sd,FEMALE,1
"[""[ {c so, } it's, + {f um, } {c so } i don't ] exercise as much as i'd like. /""]", c so  its  f um  c so  i dont  exercise as much as id like ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c but, } [ i, + i ] do enjoy, {f um, } going to a gym and working out,  /']",c but   i  i  do enjoy f um  going to a gym and working out  ,sd,FEMALE,1
"['{c or } just {d like, } i do sit ups sometimes before i go to bed or when i wake up,  /']",c or  just d like  i do sit ups sometimes before i go to bed or when i wake up  ,sd,FEMALE,1
['{c and } i ride a exercise bike a lot.  /'],c and  i ride a exercise bike a lot  ,sd,FEMALE,1
['{c so. } -/'],c so  ,%,FEMALE,5
['uh-huh.  /'],uhhuh  ,b,FEMALE,2
"['{d well, } i try to do it at night before i go to bed. /']",d well  i try to do it at night before i go to bed ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{f um, } it's really weird,  /""]",f um  its really weird  ,sv,FEMALE,3
"[""{c because } i'll get down on the floor,  /""]",c because  ill get down on the floor  ,sd,FEMALE,1
"[""{c and } i'll holler and tell my cat nikki,  /""]",c and  ill holler and tell my cat nikki  ,sd,FEMALE,1
"[""i'll say, nikki, i'm going to do my exercises,""]",ill say nikki im going to do my exercises,sd,FEMALE,1
['<laughter>.'],laughter,x,FEMALE,8
['now.  /'],now  ,+,FEMALE,0
"['{c and } she can be upstairs in the bedroom,  /']",c and  she can be upstairs in the bedroom  ,sd,FEMALE,1
"[""{c and } i don't know.  /""]",c and  i dont know  ,h,FEMALE,15
"[""she knows what i'm talking about.  /""]",she knows what im talking about  ,sd,FEMALE,1
"['{d you know, } pretty soon, here she comes. /']",d you know  pretty soon here she comes ,sd,FEMALE,1
['((   )) .'],    ,x,FEMALE,8
"['{c so, } i lay out there in the living room floor and do my exercises, {d you know. } /']",c so  i lay out there in the living room floor and do my exercises d you know  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{f uh, } i had a problem with my back,  /']",f uh  i had a problem with my back  ,sd,FEMALE,1
"['{c so, } when i went to physical therapy --']",c so  when i went to physical therapy ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
['-- they gave me some exercises for my back. /'], they gave me some exercises for my back ,+,FEMALE,0
['oh. /'],oh ,b,FEMALE,2
"[""{c so, } i just try to keep that up, because it seems like if i don't, [ then, + then ] my back gives me a problem again. /""]",c so  i just try to keep that up because it seems like if i dont  then  then  my back gives me a problem again ,sd,FEMALE,1
['right. /'],right ,b,FEMALE,2
"['{c so } i try to do it every night,  /']",c so  i try to do it every night  ,sd,FEMALE,1
['# {c and } {f uh. } # -/'], c and  f uh   ,%,FEMALE,5
"[""# {f oh, } that's # good. /""]", f oh  thats  good ,ba,FEMALE,6
"['yeah,  /']",yeah  ,aa,FEMALE,4
"[""it seems like it's, {d you know, } - /""]",it seems like its d you know   ,%,FEMALE,5
"[""i can tell when i do it and when i don't do it --""]",i can tell when i do it and when i dont do it ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {d you know, }  /']", d you know   ,+,FEMALE,0
"[""{c so } you know it's got to be good for you. /""]",c so  you know its got to be good for you ,sv,FEMALE,3
['right <laughter>. /'],right laughter ,b,FEMALE,2
"['{c but, } {f um, } a long time ago i belonged to a gym -- /']",c but  f um  a long time ago i belonged to a gym  ,sd,FEMALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['-- {c but, } {f uh, } now i notice that [ this, + in this ] small city that i live in, they do have [ a, + a ] gym that just opened up here about a month ago. /']", c but  f uh  now i notice that  this  in this  small city that i live in they do have  a  a  gym that just opened up here about a month ago ,sd,FEMALE,1
['oh. /'],oh ,b,FEMALE,2
"['{c so, } i was kind of thinking about joining it,  /']",c so  i was kind of thinking about joining it  ,sd,FEMALE,1
"[""{c but } i haven't even gone down there and talked to them yet. /""]",c but  i havent even gone down there and talked to them yet ,sd,FEMALE,1
