utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"['{d well, } do you do any recycling? /']",d well  do you do any recycling ,qy,MALE,7
"['{f uh, } we do here.  /']",f uh  we do here  ,na,FEMALE,21
"['{f uh, } {d see, } what do we  recycle?  /']",f uh  d see  what do we  recycle  ,t1,FEMALE,37
"['[ we, + they ] recycle, - /']", we  they  recycle  ,%,FEMALE,5
['they have bins -- /'],they have bins  ,sd,FEMALE,1
['yeah. /'],yeah ,b,MALE,2
"['-- {c and } they also have centers where you can  take aluminum cans and, {f uh, } plastic bottles  /']", c and  they also have centers where you can  take aluminum cans and f uh  plastic bottles  ,sd,FEMALE,1
"[""{c and } i think that's all they have. /""]",c and  i think thats all they have ,sd,FEMALE,1
['oh. /'],oh ,bk,MALE,14
['what about you guys? /'],what about you guys ,qo,FEMALE,25
"['{d well, } we, {f uh, } - /']",d well  we f uh   ,%,MALE,5
"['there is a lot of things  that you can recycle down here, although the only thing i guess i wind up recycling religiously is, {f uh, } aluminum cans. /']",there is a lot of things  that you can recycle down here although the only thing i guess i wind up recycling religiously is f uh  aluminum cans ,sd,MALE,1
['uh-huh. /'],uhhuh ,b,FEMALE,2
"[""{c but, }  {f uh, } [ we've got a, + we've got a ]  couple of different [ things, +  {f uh, } places, ] {f uh, }  /""]",c but   f uh   weve got a  weve got a   couple of different  things   f uh  places  f uh   ,sd,MALE,1
"[""they're like unattended aluminum can smashers <laughter>.  /""]",theyre like unattended aluminum can smashers laughter  ,sd,MALE,1
"['{c and } you can go up there [ and, + and, ] {f uh, } redeem,  /']",c and  you can go up there  and  and  f uh  redeem  ,sd,MALE,1
"[""we've got one that gives you {d like } a penny a can,  /""]",weve got one that gives you d like  a penny a can  ,sd,MALE,1
"['{c so } if you, -/']",c so  if you ,%,MALE,5
['really? /'],really ,bh,FEMALE,18
['yeah <laughter>. /'],yeah laughter ,ny,MALE,9
['for smashed cans? /'],for smashed cans ,qy,FEMALE,7
"['{d well, } {d actually, } you have to [ give, +    put ] them in there unsmashed. /']",d well  d actually  you have to  give     put  them in there unsmashed ,arp_nd,MALE,34
['uh-huh. /'],uhhuh ,b,FEMALE,2
"['{c and, }  {f uh, } when you do that [ it, + it ]  basically crushes them and then drops a penny down a little shoot. /']",c and   f uh  when you do that  it  it   basically crushes them and then drops a penny down a little shoot ,sd,MALE,1
"['{f oh, } [ can you, + can you ] hold on for just a minute? /']",f oh   can you  can you  hold on for just a minute ,ad,FEMALE,22
['sure. /'],sure ,aa,MALE,4
"[""i'm going to try pressing one again to make sure --""]",im going to try pressing one again to make sure ,sd,FEMALE,1
['okay. /'],okay ,b,MALE,2
"['-- that i pressed it hard enough because,  {d okay, } just succeed <beep>. /']", that i pressed it hard enough because  d okay  just succeed beep ,+,FEMALE,0
['okay? /'],okay ,qy,MALE,7
"['{f oh, } okay,  /']",f oh  okay  ,na,FEMALE,21
"['{d well, } [ i guess, + i guess, ] /']",d well   i guess  i guess  ,sd,FEMALE,1
"['{d well, } [ i heard it that, + i heard it that time ] <laughter>. /']",d well   i heard it that  i heard it that time  laughter ,sd,MALE,1
['yeah <laughter>.  /'],yeah laughter  ,b,FEMALE,2
"['okay,  /']",okay  ,b,FEMALE,2
"['{d well, } anyways,  you guys only get a penny a can.  /']",d well  anyways  you guys only get a penny a can  ,bf,FEMALE,20
"['{d well, } when you buy {d like, }  {f uh, } canned  drinks and stuff like that, do they charge you for the deposit? /']",d well  when you buy d like   f uh  canned  drinks and stuff like that do they charge you for the deposit ,qy,FEMALE,7
"['{f uh, } no,  /']",f uh  no  ,nn,MALE,13
['you probably get charged like a nickel --'],you probably get charged like a nickel ,sd,MALE,1
['yeah. /'],yeah ,b,FEMALE,2
['-- or something like that. /'], or something like that ,+,MALE,0
['exactly  /'],exactly  ,aa,FEMALE,4
"[""{c and so } it's like they charge you for  the deposit,  /""]",c and so  its like they charge you for  the deposit  ,bf,FEMALE,20
