utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
['okay.  /'],okay  ,"fo_o_fw_""_by_bc",MALE,0
"['{d so, } {f uh, } mike, what are your opinions on, {f uh, } trial by jury? /']",d so  f uh  mike what are your opinions on f uh  trial by jury ,qo,MALE,25
['{d well } i work for an insurance company  /'],d well  i work for an insurance company  ,^h,MALE,27
"['{c so } i see a lot of, {f uh, } verdicts that are <breathing> pretty crazily decided.  {f um, } by juries particularly,  /']",c so  i see a lot of f uh  verdicts that are breathing pretty crazily decided  f um  by juries particularly  ,sd,MALE,1
['{c and } i know in england the judges set all of the awards.  /'],c and  i know in england the judges set all of the awards  ,sd,MALE,1
"['{d you know } juries will decide the guilt or innocence,  /']",d you know  juries will decide the guilt or innocence  ,sd,MALE,1
['{c but } then they leave the awards up to more learned people.  /'],c but  then they leave the awards up to more learned people  ,sd,MALE,1
"['{c and } i think maybe that avoids some of these totally ridiculous,  {d you know, } {d like } millions and millions of dollars <laughter>. /']",c and  i think maybe that avoids some of these totally ridiculous  d you know  d like  millions and millions of dollars laughter ,sv,MALE,3
['uh-huh.  /'],uhhuh  ,b,MALE,2
['yeah.  /'],yeah  ,b,MALE,2
"['[ that, + that ] seems to make sense  /']", that  that  seems to make sense  ,sv,MALE,3
"['{c but } leave it up to the more experienced person who knows how it fits into the, {f uh, } kind of the rate for different #  ((   )) . # -/']",c but  leave it up to the more experienced person who knows how it fits into the f uh  kind of the rate for different         ,bf,MALE,20
"['# {f oh, } exactly. #  /']", f oh  exactly   ,aa,MALE,4
"[""<throat_clearing> each individual jury really doesn't have any perception of what, {f um, } [ the going, + {d you know, } {a if you will } the going, ] {f uh, } award should be for a certain type of case, {d you know, } within some kind of range. /""]",throatclearing each individual jury really doesnt have any perception of what f um   the going  d you know  a if you will  the going  f uh  award should be for a certain type of case d you know  within some kind of range ,sv,MALE,3
['uh-huh. /'],uhhuh ,b,MALE,2
['when you get one way out like that <breathing> - /'],when you get one way out like that breathing  ,sd,MALE,1
"[""{c but } then really doesn't [ pen-, + wind up penalizing ] the person that they went after.  /""]",c but  then really doesnt  pen  wind up penalizing  the person that they went after  ,sd,MALE,1
['who it really penalizes is their insurance company which then translates into higher rates for all of us.'],who it really penalizes is their insurance company which then translates into higher rates for all of us,sd,MALE,1
['right. /'],right ,b,MALE,2
['if they get some of those mega awards against them.  /'],if they get some of those mega awards against them  ,+,MALE,0
"[""{d you know, } they're not going to sit there and lose money.  /""]",d you know  theyre not going to sit there and lose money  ,sv,MALE,3
"[""if they are losing money, then they're going to raise rates. /""]",if they are losing money then theyre going to raise rates ,sd,MALE,1
['right.  /'],right  ,b,MALE,2
"['# [ th-, + they ] ha-, # -/']",  th  they  ha  ,%,MALE,5
"['# {c so } it all # comes filtering down to us all [ in-, + individually. ] /']", c so  it all  comes filtering down to us all  in  individually  ,sv,MALE,3
['right. /'],right ,b,MALE,2
"['{c and, } {f uh, } granted some people need to be compensated if they have really been wronged,']",c and  f uh  granted some people need to be compensated if they have really been wronged,sv,MALE,3
"['# {d well, } #']", d well  ,qo,MALE,25
['# {d you know. } # /'], d you know   ,+,MALE,0
"['how do you feel about setting, {d like, }  {d well, } for example, [ a car type accident  where, + {f uh, } {e or } some incident where someone loses a limb.  /']",how do you feel about setting d like   d well  for example  a car type accident  where  f uh  e or  some incident where someone loses a limb  ,+,MALE,0
"['do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts? /']",do you think the jury should have a dollar figure for losing an arm a dollar figure for losing different body parts ,qy,MALE,7
"[""i don't know.  /""]",i dont know  ,no,MALE,31
"['{d you know } some of the health insurance is written that way. {d you know, } that, {f uh, } if you buy an accident and death or dismemberment policy, {d you know, } it  s-, + pre specified  in the policy so much  /']",d you know  some of the health insurance is written that way d you know  that f uh  if you buy an accident and death or dismemberment policy d you know  it  s  pre specified  in the policy so much  ,sd,MALE,1
"[""{c but } i don't know that you can necessarily put [ a, + <throat_clearing> a ] value on somebody's limb,""]",c but  i dont know that you can necessarily put  a  throatclearing a  value on somebodys limb,sv,MALE,3
['<<very faint>>  # uh-huh. # /'],very faint   uhhuh  ,b,MALE,2
"['# <lipsmack> {f uh, } # arbitrarily that is always going to fit in all cases.  /']", lipsmack f uh   arbitrarily that is always going to fit in all cases  ,+,MALE,0
"['i think maybe you look at, {f uh, } the age of the person and their station in life [ and, + and, ] {f uh, } how much longer they have of work years that they would have to put up, {d you know, } [ with, + with ] that.  /']",i think maybe you look at f uh  the age of the person and their station in life  and  and  f uh  how much longer they have of work years that they would have to put up d you know   with  with  that  ,sv,MALE,3
"[""{e i mean } maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old. /""]",e i mean  maybe you dont award an eightyfive year old guy the same thing that you would award a twentyone year old ,sv,MALE,3
['huh. /'],huh ,b,MALE,2
"['[ i, +  i ] think it has to be some kind of common sense applied there.  /']", i   i  think it has to be some kind of common sense applied there  ,sv,MALE,3
"['{c and } there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing, /']",c and  there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing ,sv,MALE,3
['# uh-huh. # /'], uhhuh  ,b,MALE,2
"['# {c and } # <breathing> that can be part of continuing education, maybe for judges <laughter>. /']", c and   breathing that can be part of continuing education maybe for judges laughter ,sv,MALE,3
['# yeah. # /'], yeah  ,b,MALE,2
"[""# i don't know. #  <breathing>. /""]", i dont know   breathing ,h,MALE,15
['right. /'],right ,b,MALE,2
"['{d you know, } to get into the economics of things, {f uh, } - /']",d you know  to get into the economics of things f uh   ,sd,MALE,1
