utterance,utterance_no_specialchar,da_tag,speaker_sex,da_category
"[""{d actually, } i'm in, - /""]",d actually  im in  ,%,MALE,5
"[""like i said, i'm in minneapolis  /""]",like i said im in minneapolis  ,sd,MALE,1
"['{c and } the big thing up here, of course, is the twins.  # {f uh, } # /']",c and  the big thing up here of course is the twins   f uh   ,sd,MALE,1
"[""# i # imagine you can't escape it <laughter>. /""]", i  imagine you cant escape it laughter ,sv,MALE,3
"['no,  /']",no  ,aa,MALE,4
"[""[ it's, + it's ] pretty pervasive.  /""]", its  its  pretty pervasive  ,sv,MALE,3
['it kind of goes <laughter> into about all aspects of society i think up here.  /'],it kind of goes laughter into about all aspects of society i think up here  ,sv,MALE,3
"[""{c but, } {f uh, } {d actually, } i don't know how much of the world series you caught last year,  /""]",c but  f uh  d actually  i dont know how much of the world series you caught last year  ,qy^d,MALE,16
['{c but } that was a lot of fun  ((   )) . /'],c but  that was a lot of fun       ,sd,MALE,1
"['{d well, } of course, it was fun for you <laughter>. /']",d well  of course it was fun for you laughter ,sv,MALE,3
"[""<laughter> {d well, } to be honest with you, i'm not from minneapolis.  /""]",laughter d well  to be honest with you im not from minneapolis  ,sd,MALE,1
"[""in fact, i've only been up here a few months  /""]",in fact ive only been up here a few months  ,sd,MALE,1
"[""{c and } i'm going back at the end of next month. /""]",c and  im going back at the end of next month ,sd,MALE,1
['to? /'],to ,qw,MALE,12
"['{f uh, } orlando, florida. /']",f uh  orlando florida ,sd,MALE,1
"['{f oh, } really. /']",f oh  really ,b,MALE,2
"[""{c so } i'm not exactly a real twins fan from birth or anything.  /""]",c so  im not exactly a real twins fan from birth or anything  ,sd,MALE,1
"['{c but, } -/']",c but  ,%,MALE,5
"['i was born and raised [ in, + ] {f uh, } near miami  and, {f uh, } # spent the # --']",i was born and raised  in   f uh  near miami  and f uh   spent the  ,sd,MALE,1
"['# {f oh, } yeah. # /']", f oh  yeah  ,b,MALE,2
['-- last twenty years in dallas --'], last twenty years in dallas ,+,MALE,0
['oh. /'],oh ,b,MALE,2
"['-- {f uh, } where the rangers played. /']", f uh  where the rangers played ,+,MALE,0
['uh-huh. /'],uhhuh ,b,MALE,2
"['{c and, } {f uh, } # for the # --']",c and  f uh   for the  ,sd,MALE,1
['#  ((   )) . #'],       ,x,MALE,8
"[""-- last, {f uh, } [ what, + ] [  year, + roughly year, ] i've been in san francisco where there are two teams.  the oakland a -s and the san francisco giants. /""]", last f uh   what     year  roughly year  ive been in san francisco where there are two teams  the oakland a s and the san francisco giants ,+,MALE,0
['right. /'],right ,b,MALE,2
"['{f uh, } {c but } honestly, {d you know, } [ i, + {f uh, } i ] do my duty and watch the sports # on, {f uh, } #']",f uh  c but  honestly d you know   i  f uh  i  do my duty and watch the sports  on f uh  ,sd,MALE,1
['# <laughter>. #'], laughter ,x,MALE,8
['the newscasts -- /'],the newscasts  ,+,MALE,0
"['{f oh, } okay. /']",f oh  okay ,b,MALE,2
"[""-- {c but } that's about all the exposure i have to sports. /""]", c but  thats about all the exposure i have to sports ,sd,MALE,1
"['yeah,  /']",yeah  ,b,MALE,2
"[""i haven't followed it real closely at all.  {f uh, } except like i said, last year when the world series rolled around, [ i did, + i did ] follow that pretty religiously.  /""]",i havent followed it real closely at all  f uh  except like i said last year when the world series rolled around  i did  i did  follow that pretty religiously  ,sd,MALE,1
"['went out into the bars, {d you know } --']",went out into the bars d you know  ,sd,MALE,1
['uh-huh  /'],uhhuh  ,b,MALE,2
"['-- drank a beer, watched the game, had [ a gir-, + a good ] time that way. /']", drank a beer watched the game had  a gir  a good  time that way ,+,MALE,0
['sure. /'],sure ,b,MALE,2
"['# {c but, } {f uh, } # /']", c but  f uh   ,%,MALE,5
"['# {d well, } i # guess the, {f uh, } san francisco giants and the oakland a -s were {d like } the leading teams a couple of years ago. /']", d well  i  guess the f uh  san francisco giants and the oakland a s were d like  the leading teams a couple of years ago ,sv,MALE,3
['is that right? /'],is that right ,qy,MALE,7
"['{d well, } i th-, - /']",d well  i th  ,%,MALE,5
"[""{d well } i don't know.  /""]",d well  i dont know  ,h,MALE,15
"[""that's sort of what i gather. /""]",thats sort of what i gather ,h,MALE,15
['uh-huh. /'],uhhuh ,b,MALE,2
"[""{f um, } {c and, } {f uh, } i don't know.  /""]",f um  c and  f uh  i dont know  ,h,MALE,15
"['what is the prognosis for, {f uh, } this year? /']",what is the prognosis for f uh  this year ,qw,MALE,12
"['{f uh, } real good as far as i can tell.  /']",f uh  real good as far as i can tell  ,sd,MALE,1
['people # are pretty excited about it. # /'],people  are pretty excited about it  ,sv,MALE,3
['# good.  /'], good  ,ba,MALE,6
"['[  i, + i ] # assume that means good for the minnesota </noise>, /']",  i  i   assume that means good for the minnesota noise ,qy^d,MALE,16
['{d well } yeah  /'],d well  yeah  ,ny,MALE,9
['# <laughter>. #'], laughter ,x,MALE,8
['# <laughter>. #'], laughter ,x,MALE,8
"['sorry about that,  /']",sorry about that  ,fa,MALE,42
['yeah.  /'],yeah  ,%,MALE,5
"['{f uh, } as far as the twins are concerned, it seems to be real good. /']",f uh  as far as the twins are concerned it seems to be real good ,sd,MALE,1
['<static>.'],static,x,MALE,8
"['{f uh, } my roommate went and saw them play on their season opener a couple of nights ago  /']",f uh  my roommate went and saw them play on their season opener a couple of nights ago  ,sd,MALE,1
"['{c and } [ they, + they ] won that one seven to one,  /']",c and   they  they  won that one seven to one  ,sd,MALE,1
